date,historical_daily_var_1_all
"Feb. 29, 2020",4.33%
"Jan. 31, 2020",4.31%
"Dec. 31, 2019",4.32%
"Nov. 30, 2019",4.32%
"Oct. 31, 2019",4.33%
"Sept. 30, 2019",4.33%
"Aug. 31, 2019",4.34%
"July 31, 2019",4.34%
"June 30, 2019",4.35%
"May 31, 2019",4.35%
"April 30, 2019",4.36%
"March 31, 2019",4.37%
"Feb. 28, 2019",4.39%
"Jan. 31, 2019",4.40%
"Dec. 31, 2018",4.41%
"Nov. 30, 2018",4.37%
"Oct. 31, 2018",4.38%
"Sept. 30, 2018",4.35%
"Aug. 31, 2018",4.35%
"July 31, 2018",4.36%
"June 30, 2018",4.37%
"May 31, 2018",4.39%
"April 30, 2018",4.40%
"March 31, 2018",4.36%
"Feb. 28, 2018",4.36%
"Jan. 31, 2018",4.34%
"Dec. 31, 2017",4.35%
"Nov. 30, 2017",4.35%
"Oct. 31, 2017",4.36%
"Sept. 30, 2017",4.37%
"Aug. 31, 2017",4.38%
"July 31, 2017",4.40%
"June 30, 2017",4.41%
"May 31, 2017",4.43%
"April 30, 2017",4.43%
"March 31, 2017",4.43%
"Feb. 28, 2017",4.43%
"Jan. 31, 2017",4.44%
"Dec. 31, 2016",4.44%
"Nov. 30, 2016",4.44%
"Oct. 31, 2016",4.44%
"Sept. 30, 2016",4.44%
"Aug. 31, 2016",4.44%
"July 31, 2016",4.45%
"June 30, 2016",4.47%
"May 31, 2016",4.49%
"April 30, 2016",4.50%
"March 31, 2016",4.52%
"Feb. 29, 2016",4.53%
"Jan. 31, 2016",4.54%
"Dec. 31, 2015",4.56%
"Nov. 30, 2015",4.57%
"Oct. 31, 2015",4.58%
"Sept. 30, 2015",4.59%
"Aug. 31, 2015",4.61%
"July 31, 2015",4.62%
"June 30, 2015",4.63%
"May 31, 2015",4.66%
"April 30, 2015",4.68%
"March 31, 2015",4.70%
"Feb. 28, 2015",4.72%
"Jan. 31, 2015",4.73%
"Dec. 31, 2014",4.74%
"Nov. 30, 2014",4.75%
"Oct. 31, 2014",4.75%
"Sept. 30, 2014",4.76%
"Aug. 31, 2014",4.76%
"July 31, 2014",4.76%
"June 30, 2014",4.76%
"May 31, 2014",4.76%
"April 30, 2014",4.76%
"March 31, 2014",4.76%
"Feb. 28, 2014",4.77%
"Jan. 31, 2014",4.77%
"Dec. 31, 2013",4.77%
"Nov. 30, 2013",4.78%
"Oct. 31, 2013",4.79%
"Sept. 30, 2013",4.79%
"Aug. 31, 2013",4.80%
"July 31, 2013",4.81%
"June 30, 2013",4.81%
"May 31, 2013",4.81%
"April 30, 2013",4.82%
"March 31, 2013",4.82%
"Feb. 28, 2013",4.83%
"Jan. 31, 2013",4.84%
"Dec. 31, 2012",4.85%
"Nov. 30, 2012",4.86%
"Oct. 31, 2012",4.88%
"Sept. 30, 2012",4.88%
"Aug. 31, 2012",4.88%
"July 31, 2012",4.88%
"June 30, 2012",4.88%
"May 31, 2012",4.89%
"April 30, 2012",4.89%
"March 31, 2012",4.90%
"Feb. 29, 2012",4.91%
"Jan. 31, 2012",4.91%
"Dec. 31, 2011",4.93%
"Nov. 30, 2011",4.94%
"Oct. 31, 2011",4.96%
"Sept. 30, 2011",4.98%
"Aug. 31, 2011",4.99%
"July 31, 2011",4.89%
"June 30, 2011",4.90%
"May 31, 2011",4.90%
"April 30, 2011",4.91%
"March 31, 2011",4.92%
"Feb. 28, 2011",4.94%
"Jan. 31, 2011",4.96%
"Dec. 31, 2010",4.97%
"Nov. 30, 2010",4.99%
"Oct. 31, 2010",4.99%
"Sept. 30, 2010",4.99%
"Aug. 31, 2010",4.99%
"July 31, 2010",4.99%
"June 30, 2010",4.99%
"May 31, 2010",5.00%
"April 30, 2010",5.00%
"March 31, 2010",5.00%
"Feb. 28, 2010",5.00%
"Jan. 31, 2010",5.02%
"Dec. 31, 2009",5.03%
"Nov. 30, 2009",5.05%
"Oct. 31, 2009",5.06%
"Sept. 30, 2009",5.01%
"Aug. 31, 2009",5.02%
"July 31, 2009",5.04%
"June 30, 2009",5.00%
"May 31, 2009",5.00%
"April 30, 2009",5.01%
"March 31, 2009",5.03%
"Feb. 28, 2009",5.04%
"Jan. 31, 2009",4.91%
"Dec. 31, 2008",4.91%
"Nov. 30, 2008",4.89%
"Oct. 31, 2008",4.84%
"Sept. 30, 2008",4.61%
"Aug. 31, 2008",4.50%
"July 31, 2008",4.52%
"June 30, 2008",4.53%
"May 31, 2008",4.54%
"April 30, 2008",4.56%
"March 31, 2008",4.57%
"Feb. 29, 2008",4.58%
"Jan. 31, 2008",4.59%
"Dec. 31, 2007",4.61%
"Nov. 30, 2007",4.62%
"Oct. 31, 2007",4.63%
"Sept. 30, 2007",4.66%
"Aug. 31, 2007",4.68%
"July 31, 2007",4.70%
"June 30, 2007",4.72%
"May 31, 2007",4.74%
"April 30, 2007",4.74%
"March 31, 2007",4.75%
"Feb. 28, 2007",4.76%
"Jan. 31, 2007",4.76%
"Dec. 31, 2006",4.77%
"Nov. 30, 2006",4.78%
"Oct. 31, 2006",4.79%
"Sept. 30, 2006",4.80%
"Aug. 31, 2006",4.81%
"July 31, 2006",4.83%
