date,market_beta_60_month
"Dec. 31, 2002",-0.1679
"Nov. 30, 2002",-0.137
"Oct. 31, 2002",-0.0975
"Sept. 30, 2002",-0.0158
"Aug. 31, 2002",-0.0027
"July 31, 2002",0.01
"June 30, 2002",-0.0269
"May 31, 2002",0.0505
"April 30, 2002",0.0607
"March 31, 2002",0.1148
"Feb. 28, 2002",0.1305
"Jan. 31, 2002",0.1414
"Dec. 31, 2001",0.1575
"Nov. 30, 2001",0.1562
"Oct. 31, 2001",0.1834
"Sept. 30, 2001",0.1758
"Aug. 31, 2001",0.2619
"July 31, 2001",0.275
"June 30, 2001",0.2897
"May 31, 2001",0.2831
"April 30, 2001",0.2901
"March 31, 2001",0.3078
"Feb. 28, 2001",0.2926
"Jan. 31, 2001",0.3794
"Dec. 31, 2000",0.3694
"Nov. 30, 2000",0.3711
"Oct. 31, 2000",0.3729
"Sept. 30, 2000",0.3867
"Aug. 31, 2000",0.5189
"July 31, 2000",0.528
"June 30, 2000",0.5712
"May 31, 2000",0.573
"April 30, 2000",0.5799
"March 31, 2000",0.7006
