date,operating_pe_ratio
"March 19, 2020",10.44
"March 18, 2020",11.07
"March 17, 2020",10.59
"March 16, 2020",9.564
"March 13, 2020",10.91
"March 12, 2020",10.34
"March 11, 2020",11.86
"March 10, 2020",12.20
"March 9, 2020",11.69
"March 6, 2020",12.70
"March 5, 2020",12.78
"March 4, 2020",13.35
"March 3, 2020",12.54
"March 2, 2020",12.67
"Feb. 28, 2020",12.29
"Feb. 27, 2020",12.77
"Feb. 26, 2020",13.32
"Feb. 25, 2020",13.30
"Feb. 24, 2020",13.93
"Feb. 21, 2020",14.21
"Feb. 20, 2020",14.15
"Feb. 19, 2020",14.43
"Feb. 18, 2020",14.47
"Feb. 14, 2020",14.54
"Feb. 13, 2020",14.44
"Feb. 12, 2020",14.50
"Feb. 11, 2020",14.61
"Feb. 10, 2020",14.61
"Feb. 7, 2020",14.59
"Feb. 6, 2020",14.58
"Feb. 5, 2020",14.46
"Feb. 4, 2020",14.31
"Feb. 3, 2020",14.08
"Jan. 31, 2020",14.22
"Jan. 30, 2020",14.48
"Jan. 29, 2020",14.41
"Jan. 28, 2020",14.52
"Jan. 27, 2020",14.36
"Jan. 24, 2020",14.37
"Jan. 23, 2020",14.24
"Jan. 22, 2020",14.10
"Jan. 21, 2020",14.15
"Jan. 17, 2020",14.14
"Jan. 16, 2020",14.14
"Jan. 15, 2020",13.98
"Jan. 14, 2020",13.82
"Jan. 13, 2020",13.92
"Jan. 10, 2020",13.75
"Jan. 9, 2020",13.78
"Jan. 8, 2020",13.65
"Jan. 7, 2020",13.77
"Jan. 6, 2020",13.72
"Jan. 3, 2020",13.74
"Jan. 2, 2020",13.27
"Dec. 31, 2019",12.93
"Dec. 30, 2019",13.52
"Dec. 27, 2019",13.57
"Dec. 26, 2019",13.53
"Dec. 24, 2019",13.46
"Dec. 23, 2019",13.52
"Dec. 20, 2019",13.33
"Dec. 19, 2019",13.21
"Dec. 18, 2019",13.13
"Dec. 17, 2019",13.34
"Dec. 16, 2019",13.31
"Dec. 13, 2019",13.33
"Dec. 12, 2019",13.25
"Dec. 11, 2019",13.32
"Dec. 10, 2019",13.26
"Dec. 9, 2019",13.22
"Dec. 6, 2019",13.34
"Dec. 5, 2019",13.31
"Dec. 4, 2019",13.26
"Dec. 3, 2019",13.16
"Dec. 2, 2019",13.23
"Nov. 29, 2019",13.49
"Nov. 27, 2019",13.60
"Nov. 26, 2019",13.54
"Nov. 25, 2019",13.45
"Nov. 22, 2019",13.48
"Nov. 21, 2019",13.46
"Nov. 20, 2019",13.54
"Nov. 19, 2019",13.48
"Nov. 18, 2019",13.55
"Nov. 15, 2019",13.57
"Nov. 14, 2019",13.46
"Nov. 13, 2019",13.37
"Nov. 12, 2019",13.32
"Nov. 11, 2019",13.15
"Nov. 8, 2019",13.17
"Nov. 7, 2019",13.06
"Nov. 6, 2019",13.10
"Nov. 5, 2019",12.89
"Nov. 4, 2019",12.92
"Nov. 1, 2019",13.08
"Oct. 31, 2019",12.99
"Oct. 30, 2019",13.06
"Oct. 29, 2019",12.80
"Oct. 28, 2019",12.82
"Oct. 25, 2019",12.79
"Oct. 24, 2019",12.92
