date,asset_utilization
"Dec. 31, 2019",1.261
"Sept. 30, 2019",1.240
"June 30, 2019",1.244
"March 31, 2019",1.228
"Dec. 31, 2018",1.175
"Sept. 30, 2018",1.142
"June 30, 2018",1.085
"March 31, 2018",1.051
"Dec. 31, 2017",1.037
"Sept. 30, 2017",1.027
"June 30, 2017",1.004
"March 31, 2017",0.9785
"Dec. 31, 2016",0.9596
"Sept. 30, 2016",0.9448
"June 30, 2016",0.9489
"March 31, 2016",0.9967
"Dec. 31, 2015",1.054
"Sept. 30, 2015",1.001
"June 30, 2015",1.041
"March 31, 2015",1.049
"Dec. 31, 2014",1.084
"Sept. 30, 2014",1.198
"June 30, 2014",1.191
"March 31, 2014",1.179
"Dec. 31, 2013",1.180
"Sept. 30, 2013",1.175
"June 30, 2013",1.192
"March 31, 2013",1.208
"Dec. 31, 2012",1.225
"Sept. 30, 2012",1.244
"June 30, 2012",1.274
"March 31, 2012",1.276
"Dec. 31, 2011",1.280
"Sept. 30, 2011",1.312
"June 30, 2011",1.290
"March 31, 2011",1.279
"Dec. 31, 2010",1.282
"Sept. 30, 2010",1.258
"June 30, 2010",1.248
"March 31, 2010",1.254
"Dec. 31, 2009",1.276
"Sept. 30, 2009",1.251
"June 30, 2009",1.293
"March 31, 2009",1.339
"Dec. 31, 2008",1.376
"Sept. 30, 2008",1.447
"June 30, 2008",1.460
"March 31, 2008",1.453
"Dec. 31, 2007",1.438
"Sept. 30, 2007",1.436
"June 30, 2007",1.398
"March 31, 2007",1.387
"Dec. 31, 2006",1.396
"Sept. 30, 2006",1.383
"June 30, 2006",1.385
"March 31, 2006",1.376
"Dec. 31, 2005",1.379
"Sept. 30, 2005",1.380
"June 30, 2005",1.363
"March 31, 2005",1.350
"Dec. 31, 2004",1.352
"Sept. 30, 2004",1.321
"June 30, 2004",1.326
"March 31, 2004",1.297
"Dec. 31, 2003",1.245
"Sept. 30, 2003",1.173
"June 30, 2003",1.085
"March 31, 2003",1.010
"Dec. 31, 2002",0.9515
"Sept. 30, 2002",0.9209
"June 30, 2002",0.9093
"March 31, 2002",0.8841
"Dec. 31, 2001",0.8266
"Sept. 30, 2001",0.784
"June 30, 2001",0.7719
"March 31, 2001",0.7769
"Dec. 31, 2000",0.8049
"Sept. 30, 2000",0.8153
"June 30, 2000",0.8434
"March 31, 2000",0.8505
"Dec. 31, 1999",0.8771
"Sept. 30, 1999",0.8869
"June 30, 1999",0.8935
"March 31, 1999",0.8983
"Dec. 31, 1998",0.9008
"Sept. 30, 1998",0.9194
"June 30, 1998",0.931
"March 31, 1998",0.9451
"Dec. 31, 1997",0.9597
"Sept. 30, 1997",0.94
"June 30, 1997",0.949
"March 31, 1997",1.036
"Dec. 31, 1996",1.072
"Sept. 30, 1996",1.106
"June 30, 1996",1.164
"March 31, 1996",1.242
"Dec. 31, 1995",1.267
"Sept. 30, 1995",1.289
"June 30, 1995",1.302
