date,max_drawdown_all
"Feb. 29, 2004",70.46%
"Jan. 31, 2004",70.46%
"Dec. 31, 2003",70.46%
"Nov. 30, 2003",70.46%
"Oct. 31, 2003",70.46%
"Sept. 30, 2003",70.46%
"Aug. 31, 2003",70.46%
"July 31, 2003",70.46%
"June 30, 2003",70.46%
"May 31, 2003",70.46%
"April 30, 2003",70.46%
"March 31, 2003",70.46%
"Feb. 28, 2003",70.46%
"Jan. 31, 2003",70.46%
"Dec. 31, 2002",70.46%
"Nov. 30, 2002",70.46%
"Oct. 31, 2002",70.46%
"Sept. 30, 2002",70.46%
"Aug. 31, 2002",70.46%
"July 31, 2002",70.46%
"June 30, 2002",70.46%
"May 31, 2002",70.46%
"April 30, 2002",70.46%
"March 31, 2002",70.46%
"Feb. 28, 2002",70.46%
"Jan. 31, 2002",70.46%
"Dec. 31, 2001",70.46%
"Nov. 30, 2001",70.46%
"Oct. 31, 2001",70.46%
"Sept. 30, 2001",70.46%
"Aug. 31, 2001",70.46%
"July 31, 2001",70.46%
"June 30, 2001",70.46%
"May 31, 2001",70.46%
"April 30, 2001",70.46%
"March 31, 2001",70.46%
"Feb. 28, 2001",70.46%
"Jan. 31, 2001",70.46%
"Dec. 31, 2000",70.46%
"Nov. 30, 2000",70.46%
"Oct. 31, 2000",70.46%
"Sept. 30, 2000",70.46%
"Aug. 31, 2000",70.46%
"July 31, 2000",70.46%
"June 30, 2000",70.46%
"May 31, 2000",70.46%
"April 30, 2000",70.46%
"March 31, 2000",70.46%
"Feb. 29, 2000",69.76%
"Jan. 31, 2000",69.76%
"Dec. 31, 1999",69.76%
"Nov. 30, 1999",69.76%
"Oct. 31, 1999",64.94%
"Sept. 30, 1999",46.42%
"Aug. 31, 1999",40.85%
"July 31, 1999",40.85%
"June 30, 1999",40.85%
"May 31, 1999",39.27%
"April 30, 1999",39.27%
"March 31, 1999",39.27%
"Feb. 28, 1999",39.27%
"Jan. 31, 1999",39.27%
"Dec. 31, 1998",28.23%
"Nov. 30, 1998",24.98%
"Oct. 31, 1998",24.98%
"Sept. 30, 1998",24.98%
"Aug. 31, 1998",24.98%
"July 31, 1998",18.30%
"June 30, 1998",18.30%
"May 31, 1998",18.30%
"April 30, 1998",18.30%
"March 31, 1998",18.30%
"Feb. 28, 1998",18.30%
"Jan. 31, 1998",18.30%
"Dec. 31, 1997",18.30%
"Nov. 30, 1997",18.30%
"Oct. 31, 1997",18.30%
"Sept. 30, 1997",16.37%
"Aug. 31, 1997",16.37%
"July 31, 1997",16.37%
"June 30, 1997",16.37%
"May 31, 1997",16.37%
"April 30, 1997",16.37%
"March 31, 1997",12.94%
"Feb. 28, 1997",10.73%
"Jan. 31, 1997",10.73%
"Dec. 31, 1996",10.73%
"Nov. 30, 1996",10.73%
"Oct. 31, 1996",10.73%
"Sept. 30, 1996",10.73%
"Aug. 31, 1996",10.73%
"July 31, 1996",10.73%
"June 30, 1996",7.63%
"May 31, 1996",7.63%
"April 30, 1996",7.63%
"March 31, 1996",7.63%
"Feb. 29, 1996",7.63%
"Jan. 31, 1996",7.63%
"Dec. 31, 1995",7.31%
"Nov. 30, 1995",7.31%
"Oct. 31, 1995",7.31%
"Sept. 30, 1995",7.31%
"Aug. 31, 1995",7.31%
"July 31, 1995",5.99%
"June 30, 1995",5.99%
"May 31, 1995",5.99%
"April 30, 1995",5.99%
"March 31, 1995",4.38%
