date,price_to_book_value
"March 19, 2020",28.32
"March 18, 2020",30.05
"March 17, 2020",28.74
"March 16, 2020",25.96
"March 13, 2020",29.62
"March 12, 2020",28.07
"March 11, 2020",32.17
"March 10, 2020",33.10
"March 9, 2020",31.73
"March 6, 2020",34.48
"March 5, 2020",34.68
"March 4, 2020",36.24
"March 3, 2020",34.02
"March 2, 2020",34.38
"Feb. 28, 2020",33.34
"Feb. 27, 2020",34.67
"Feb. 26, 2020",36.14
"Feb. 25, 2020",36.09
"Feb. 24, 2020",37.80
"Feb. 21, 2020",38.57
"Feb. 20, 2020",38.41
"Feb. 19, 2020",39.17
"Feb. 18, 2020",39.27
"Feb. 14, 2020",39.48
"Feb. 13, 2020",39.19
"Feb. 12, 2020",39.36
"Feb. 11, 2020",39.66
"Feb. 10, 2020",39.65
"Feb. 7, 2020",39.60
"Feb. 6, 2020",39.58
"Feb. 5, 2020",39.24
"Feb. 4, 2020",38.84
"Feb. 3, 2020",38.22
"Jan. 31, 2020",38.60
"Jan. 30, 2020",39.17
"Jan. 29, 2020",38.99
"Jan. 28, 2020",39.29
"Jan. 27, 2020",38.85
"Jan. 24, 2020",38.87
"Jan. 23, 2020",38.53
"Jan. 22, 2020",38.14
"Jan. 21, 2020",38.29
"Jan. 17, 2020",38.25
"Jan. 16, 2020",38.25
"Jan. 15, 2020",37.83
"Jan. 14, 2020",37.40
"Jan. 13, 2020",37.65
"Jan. 10, 2020",37.19
"Jan. 9, 2020",37.29
"Jan. 8, 2020",36.94
"Jan. 7, 2020",37.25
"Jan. 6, 2020",37.12
"Jan. 3, 2020",37.18
"Jan. 2, 2020",35.89
"Dec. 31, 2019",34.99
"Dec. 30, 2019",28.40
"Dec. 27, 2019",28.52
"Dec. 26, 2019",28.42
"Dec. 24, 2019",28.27
"Dec. 23, 2019",28.40
"Dec. 20, 2019",28.00
"Dec. 19, 2019",27.76
"Dec. 18, 2019",27.57
"Dec. 17, 2019",28.03
"Dec. 16, 2019",27.96
"Dec. 13, 2019",28.00
"Dec. 12, 2019",27.83
"Dec. 11, 2019",27.99
"Dec. 10, 2019",27.86
"Dec. 9, 2019",27.78
"Dec. 6, 2019",28.03
"Dec. 5, 2019",27.96
"Dec. 4, 2019",27.87
"Dec. 3, 2019",27.65
"Dec. 2, 2019",27.80
"Nov. 29, 2019",28.33
"Nov. 27, 2019",28.57
"Nov. 26, 2019",28.44
"Nov. 25, 2019",28.26
"Nov. 22, 2019",28.31
"Nov. 21, 2019",28.28
"Nov. 20, 2019",28.45
"Nov. 19, 2019",28.32
"Nov. 18, 2019",28.46
"Nov. 15, 2019",28.52
"Nov. 14, 2019",28.27
"Nov. 13, 2019",28.09
"Nov. 12, 2019",27.99
"Nov. 11, 2019",27.63
"Nov. 8, 2019",27.67
"Nov. 7, 2019",27.44
"Nov. 6, 2019",27.52
"Nov. 5, 2019",27.07
"Nov. 4, 2019",27.13
"Nov. 1, 2019",27.47
"Oct. 31, 2019",27.29
"Oct. 30, 2019",27.43
"Oct. 29, 2019",26.89
"Oct. 28, 2019",26.94
"Oct. 25, 2019",26.86
"Oct. 24, 2019",27.15
"Oct. 23, 2019",27.03
"Oct. 22, 2019",27.08
"Oct. 21, 2019",27.10
"Oct. 18, 2019",26.99
"Oct. 17, 2019",27.22
"Oct. 16, 2019",27.63
"Oct. 15, 2019",27.63
"Oct. 14, 2019",27.62
"Oct. 11, 2019",27.53
"Oct. 10, 2019",27.93
"Oct. 9, 2019",27.76
"Oct. 8, 2019",27.58
"Oct. 7, 2019",27.70
"Oct. 4, 2019",27.79
"Oct. 3, 2019",27.43
"Oct. 2, 2019",27.30
"Oct. 1, 2019",27.73
"Sept. 30, 2019",28.15
"Sept. 27, 2019",38.43
"Sept. 26, 2019",38.93
"Sept. 25, 2019",38.69
"Sept. 24, 2019",38.56
"Sept. 23, 2019",38.41
"Sept. 20, 2019",38.47
"Sept. 19, 2019",38.98
"Sept. 18, 2019",39.34
"Sept. 17, 2019",39.04
"Sept. 16, 2019",38.91
"Sept. 13, 2019",38.13
"Sept. 12, 2019",38.31
"Sept. 11, 2019",37.81
"Sept. 10, 2019",37.78
"Sept. 9, 2019",37.67
"Sept. 6, 2019",38.30
"Sept. 5, 2019",38.16
"Sept. 4, 2019",38.55
"Sept. 3, 2019",38.12
"Aug. 30, 2019",38.06
"Aug. 29, 2019",38.09
"Aug. 28, 2019",37.75
"Aug. 27, 2019",37.65
"Aug. 26, 2019",37.68
"Aug. 23, 2019",37.34
"Aug. 22, 2019",38.24
"Aug. 21, 2019",37.95
"Aug. 20, 2019",37.83
"Aug. 19, 2019",37.70
"Aug. 16, 2019",37.36
"Aug. 15, 2019",37.00
"Aug. 14, 2019",36.56
"Aug. 13, 2019",37.38
"Aug. 12, 2019",37.36
"Aug. 9, 2019",37.36
"Aug. 8, 2019",37.37
"Aug. 7, 2019",36.59
"Aug. 6, 2019",36.34
"Aug. 5, 2019",35.52
"Aug. 2, 2019",35.86
"Aug. 1, 2019",35.98
"July 31, 2019",35.89
"July 30, 2019",36.26
"July 29, 2019",36.62
"July 26, 2019",36.61
"July 25, 2019",36.69
"July 24, 2019",36.55
"July 23, 2019",35.45
"July 22, 2019",35.44
"July 19, 2019",35.37
"July 18, 2019",35.30
"July 17, 2019",35.52
"July 16, 2019",36.20
"July 15, 2019",36.43
"July 12, 2019",36.61
"July 11, 2019",36.49
"July 10, 2019",36.48
"July 9, 2019",36.64
"July 8, 2019",36.58
