date,ev_ebitda
"March 19, 2020",10.98
"March 18, 2020",11.58
"March 17, 2020",11.13
"March 16, 2020",10.17
"March 13, 2020",11.43
"March 12, 2020",10.89
"March 11, 2020",12.31
"March 10, 2020",12.63
"March 9, 2020",12.16
"March 6, 2020",13.10
"March 5, 2020",13.17
"March 4, 2020",13.71
"March 3, 2020",12.94
"March 2, 2020",13.07
"Feb. 28, 2020",12.71
"Feb. 27, 2020",13.17
"Feb. 26, 2020",13.67
"Feb. 25, 2020",13.66
"Feb. 24, 2020",14.24
"Feb. 21, 2020",14.51
"Feb. 20, 2020",14.45
"Feb. 19, 2020",14.72
"Feb. 18, 2020",14.75
"Feb. 14, 2020",14.82
"Feb. 13, 2020",14.72
"Feb. 12, 2020",14.78
"Feb. 11, 2020",14.88
"Feb. 10, 2020",14.88
"Feb. 7, 2020",14.86
"Feb. 6, 2020",14.86
"Feb. 5, 2020",14.74
"Feb. 4, 2020",14.60
"Feb. 3, 2020",14.39
"Jan. 31, 2020",14.52
"Jan. 30, 2020",14.72
"Jan. 29, 2020",14.65
"Jan. 28, 2020",14.76
"Jan. 27, 2020",14.61
"Jan. 24, 2020",14.61
"Jan. 23, 2020",14.50
"Jan. 22, 2020",14.36
"Jan. 21, 2020",14.42
"Jan. 17, 2020",14.40
"Jan. 16, 2020",14.40
"Jan. 15, 2020",14.25
"Jan. 14, 2020",14.11
"Jan. 13, 2020",14.19
"Jan. 10, 2020",14.03
"Jan. 9, 2020",14.07
"Jan. 8, 2020",13.95
"Jan. 7, 2020",14.05
"Jan. 6, 2020",14.01
"Jan. 3, 2020",14.03
"Jan. 2, 2020",13.59
"Dec. 31, 2019",13.28
"Dec. 30, 2019",13.93
"Dec. 27, 2019",13.98
"Dec. 26, 2019",13.94
"Dec. 24, 2019",13.87
"Dec. 23, 2019",13.93
"Dec. 20, 2019",13.75
"Dec. 19, 2019",13.65
"Dec. 18, 2019",13.56
"Dec. 17, 2019",13.77
"Dec. 16, 2019",13.74
"Dec. 13, 2019",13.75
"Dec. 12, 2019",13.68
"Dec. 11, 2019",13.75
"Dec. 10, 2019",13.69
"Dec. 9, 2019",13.65
"Dec. 6, 2019",13.77
"Dec. 5, 2019",13.74
"Dec. 4, 2019",13.69
"Dec. 3, 2019",13.60
"Dec. 2, 2019",13.66
"Nov. 29, 2019",13.90
"Nov. 27, 2019",14.00
"Nov. 26, 2019",13.95
"Nov. 25, 2019",13.87
"Nov. 22, 2019",13.89
"Nov. 21, 2019",13.88
"Nov. 20, 2019",13.95
"Nov. 19, 2019",13.89
"Nov. 18, 2019",13.96
"Nov. 15, 2019",13.98
