date,zmijewski_score
"Dec. 31, 2019",0.3763
"Sept. 30, 2019",0.3201
"June 30, 2019",0.4326
"March 31, 2019",0.4982
"Dec. 31, 2018",0.6663
"Sept. 30, 2018",0.9268
"June 30, 2018",1.045
"March 31, 2018",1.142
"Dec. 31, 2017",1.259
"Sept. 30, 2017",0.7648
"June 30, 2017",0.7293
"March 31, 2017",0.699
"Dec. 31, 2016",0.6833
"Sept. 30, 2016",0.5676
"June 30, 2016",0.6438
"March 31, 2016",0.6135
"Dec. 31, 2015",0.5947
"Sept. 30, 2015",0.5267
"June 30, 2015",0.4973
"March 31, 2015",0.418
"Dec. 31, 2014",0.3838
"Sept. 30, 2014",0.2566
"June 30, 2014",0.3076
"March 31, 2014",0.236
"Dec. 31, 2013",0.2262
"Sept. 30, 2013",0.8076
"June 30, 2013",0.9089
"March 31, 2013",0.9745
"Dec. 31, 2012",1.020
"Sept. 30, 2012",0.656
"June 30, 2012",0.6792
"March 31, 2012",0.7738
"Dec. 31, 2011",0.8678
"Sept. 30, 2011",0.5167
"June 30, 2011",0.4733
"March 31, 2011",0.4001
"Dec. 31, 2010",0.4177
"Sept. 30, 2010",0.3823
"June 30, 2010",0.3916
"March 31, 2010",0.3543
"Dec. 31, 2009",0.2934
"Sept. 30, 2009",0.4424
"June 30, 2009",0.4672
"March 31, 2009",0.4273
"Dec. 31, 2008",0.3776
"Sept. 30, 2008",-1.042
"June 30, 2008",-0.9395
"March 31, 2008",-0.9506
"Dec. 31, 2007",-1.048
"Sept. 30, 2007",-0.5273
"June 30, 2007",-0.4578
"March 31, 2007",-0.4504
"Dec. 31, 2006",-0.4396
"Sept. 30, 2006",-0.6094
"June 30, 2006",-0.5327
"March 31, 2006",-0.5723
"Dec. 31, 2005",-0.5681
"Sept. 30, 2005",-0.5323
"June 30, 2005",-0.5439
"March 31, 2005",-0.454
"Dec. 31, 2004",-0.4305
"Sept. 30, 2004",-0.409
"June 30, 2004",-0.3756
"March 31, 2004",-0.3329
"Dec. 31, 2003",-0.3044
"Sept. 30, 2003",-0.1524
"June 30, 2003",-0.1208
"March 31, 2003",-0.0658
"Dec. 31, 2002",0.032
"Sept. 30, 2002",-0.0593
"June 30, 2002",-0.0172
"March 31, 2002",0.091
"Dec. 31, 2001",0.1852
"Sept. 30, 2001",-0.2582
"June 30, 2001",-0.051
"March 31, 2001",0.0653
"Dec. 31, 2000",0.0886
"Sept. 30, 2000",0.1488
"June 30, 2000",0.0317
"March 31, 2000",0.0253
"Dec. 31, 1999",0.0949
"Sept. 30, 1999",0.1369
"June 30, 1999",0.1038
"March 31, 1999",0.0453
"Dec. 31, 1998",-0.0203
"Sept. 30, 1998",0.0093
"June 30, 1998",0.051
"March 31, 1998",0.099
"Dec. 31, 1997",0.1104
"Sept. 30, 1997",-0.3344
"June 30, 1997",-0.2767
"March 31, 1997",-0.2486
"Dec. 31, 1996",-0.2127
"Sept. 30, 1996",-0.2364
"June 30, 1996",-0.2045
"March 31, 1996",-0.9938
"Dec. 31, 1995",-0.902
"Sept. 30, 1995",-0.745
"June 30, 1995",-0.6863
