date,quality_ratio
"Dec. 31, 2019",0.1764
"Sept. 30, 2019",0.174
"June 30, 2019",0.1741
"March 31, 2019",0.1719
"Dec. 31, 2018",0.1611
"Sept. 30, 2018",0.1533
"June 30, 2018",0.1444
"March 31, 2018",0.1381
"Dec. 31, 2017",0.1322
"Sept. 30, 2017",0.1307
"June 30, 2017",0.1255
"March 31, 2017",0.1161
"Dec. 31, 2016",0.1112
"Sept. 30, 2016",0.1048
"June 30, 2016",0.1029
"March 31, 2016",0.1112
"Dec. 31, 2015",0.1204
"Sept. 30, 2015",0.115
"June 30, 2015",0.1207
"March 31, 2015",0.1217
"Dec. 31, 2014",0.127
"Sept. 30, 2014",0.1367
"June 30, 2014",0.1328
"March 31, 2014",0.1281
"Dec. 31, 2013",0.1192
"Sept. 30, 2013",0.1151
"June 30, 2013",0.1118
"March 31, 2013",0.1108
"Dec. 31, 2012",0.1102
"Sept. 30, 2012",0.1154
"June 30, 2012",0.1164
"March 31, 2012",0.1102
"Dec. 31, 2011",0.1068
"Sept. 30, 2011",0.1129
"June 30, 2011",0.1071
"March 31, 2011",0.1106
"Dec. 31, 2010",0.1139
"Sept. 30, 2010",0.1089
"June 30, 2010",0.1149
"March 31, 2010",0.1152
"Dec. 31, 2009",0.1202
"Sept. 30, 2009",0.125
"June 30, 2009",0.134
"March 31, 2009",0.1446
"Dec. 31, 2008",0.1521
"Sept. 30, 2008",0.1536
"June 30, 2008",0.1539
"March 31, 2008",0.1499
"Dec. 31, 2007",0.1454
"Sept. 30, 2007",0.142
"June 30, 2007",0.1315
"March 31, 2007",0.1253
"Dec. 31, 2006",0.121
"Sept. 30, 2006",0.1107
"June 30, 2006",0.1054
"March 31, 2006",0.10
"Dec. 31, 2005",0.094
"Sept. 30, 2005",0.0847
"June 30, 2005",0.0816
"March 31, 2005",0.0773
"Dec. 31, 2004",0.0749
"Sept. 30, 2004",0.0793
"June 30, 2004",0.0813
"March 31, 2004",0.0772
"Dec. 31, 2003",0.0773
"Sept. 30, 2003",0.0726
"June 30, 2003",0.0712
"March 31, 2003",0.0724
"Dec. 31, 2002",0.0698
"Sept. 30, 2002",0.0645
"June 30, 2002",0.0604
"March 31, 2002",0.0564
"Dec. 31, 2001",0.0524
"Sept. 30, 2001",0.032
"June 30, 2001",0.0392
"March 31, 2001",0.048
"Dec. 31, 2000",0.0469
"Sept. 30, 2000",0.0813
"June 30, 2000",0.0858
"March 31, 2000",0.0762
"Dec. 31, 1999",0.0826
"Sept. 30, 1999",0.0427
"June 30, 1999",0.0501
"March 31, 1999",0.0592
"Dec. 31, 1998",0.0638
"Sept. 30, 1998",0.0862
"June 30, 1998",0.0773
"March 31, 1998",0.0773
"Dec. 31, 1997",0.0785
"Sept. 30, 1997",0.0814
"June 30, 1997",0.0809
"March 31, 1997",0.0898
"Dec. 31, 1996",0.091
"Sept. 30, 1996",0.1041
"June 30, 1996",0.1083
"March 31, 1996",0.1108
"Dec. 31, 1995",0.1094
"Sept. 30, 1995",0.1055
"June 30, 1995",0.1022
