date,three_year_return
"Oct. 7, 2019",64.34%
"Oct. 4, 2019",62.36%
"Oct. 3, 2019",57.98%
"Oct. 2, 2019",57.75%
"Oct. 1, 2019",60.27%
"Sept. 30, 2019",62.71%
"Sept. 27, 2019",57.81%
"Sept. 26, 2019",60.03%
"Sept. 25, 2019",58.81%
"Sept. 24, 2019",58.30%
"Sept. 23, 2019",57.69%
"Sept. 20, 2019",61.45%
"Sept. 19, 2019",63.33%
"Sept. 18, 2019",67.21%
"Sept. 17, 2019",65.92%
"Sept. 16, 2019",65.37%
"Sept. 13, 2019",62.11%
"Sept. 12, 2019",61.91%
"Sept. 11, 2019",60.36%
"Sept. 10, 2019",60.26%
"Sept. 9, 2019",59.79%
"Sept. 6, 2019",59.08%
"Sept. 5, 2019",58.29%
"Sept. 4, 2019",59.90%
"Sept. 3, 2019",58.10%
"Aug. 30, 2019",60.41%
"Aug. 29, 2019",57.36%
"Aug. 28, 2019",55.85%
"Aug. 27, 2019",55.45%
"Aug. 26, 2019",55.59%
"Aug. 23, 2019",50.91%
"Aug. 22, 2019",51.80%
"Aug. 21, 2019",50.72%
"Aug. 20, 2019",50.22%
"Aug. 19, 2019",49.72%
"Aug. 16, 2019",46.82%
"Aug. 15, 2019",40.14%
"Aug. 14, 2019",39.67%
"Aug. 13, 2019",42.81%
"Aug. 12, 2019",42.72%
"Aug. 9, 2019",44.64%
"Aug. 8, 2019",44.96%
"Aug. 7, 2019",41.88%
"Aug. 6, 2019",40.91%
"Aug. 5, 2019",37.70%
"Aug. 2, 2019",40.82%
"Aug. 1, 2019",42.48%
"July 31, 2019",43.30%
"July 30, 2019",44.81%
"July 29, 2019",46.25%
"July 26, 2019",45.02%
"July 25, 2019",44.87%
"July 24, 2019",43.37%
"July 23, 2019",39.05%
"July 22, 2019",38.99%
"July 19, 2019",37.84%
"July 18, 2019",38.99%
"July 17, 2019",39.49%
"July 16, 2019",42.17%
"July 15, 2019",43.08%
"July 12, 2019",45.05%
"July 11, 2019",44.75%
"July 10, 2019",46.15%
"July 9, 2019",46.78%
"July 8, 2019",46.56%
"July 5, 2019",48.26%
"July 3, 2019",48.54%
"July 2, 2019",47.41%
"July 1, 2019",44.96%
"June 28, 2019",50.90%
"June 27, 2019",50.06%
"June 26, 2019",49.98%
"June 25, 2019",50.42%
"June 24, 2019",50.18%
"June 21, 2019",50.64%
"June 20, 2019",52.03%
"June 19, 2019",49.74%
"June 18, 2019",48.81%
"June 17, 2019",46.78%
"June 14, 2019",46.07%
"June 13, 2019",46.70%
"June 12, 2019",43.62%
"June 11, 2019",43.00%
"June 10, 2019",46.15%
"June 7, 2019",48.32%
"June 6, 2019",47.25%
"June 5, 2019",47.62%
"June 4, 2019",46.22%
"June 3, 2019",44.22%
"May 31, 2019",43.31%
"May 30, 2019",42.43%
"May 29, 2019",41.34%
"May 28, 2019",40.73%
"May 24, 2019",40.59%
"May 23, 2019",41.98%
"May 22, 2019",42.17%
"May 21, 2019",43.27%
"May 20, 2019",42.46%
"May 17, 2019",39.94%
"May 16, 2019",39.68%
"May 15, 2019",38.01%
"May 14, 2019",38.84%
"May 13, 2019",38.51%
"May 10, 2019",39.69%
"May 9, 2019",41.21%
"May 8, 2019",39.09%
"May 7, 2019",37.73%
"May 6, 2019",39.73%
"May 3, 2019",42.34%
"May 2, 2019",42.58%
"May 1, 2019",42.80%
"April 30, 2019",43.44%
"April 29, 2019",41.40%
"April 26, 2019",41.42%
"April 25, 2019",45.32%
"April 24, 2019",45.54%
"April 23, 2019",46.85%
"April 22, 2019",38.99%
"April 18, 2019",38.36%
"April 17, 2019",37.50%
"April 16, 2019",37.31%
"April 15, 2019",36.71%
"April 12, 2019",37.05%
"April 11, 2019",36.03%
"April 10, 2019",32.18%
"April 9, 2019",33.75%
"April 8, 2019",35.07%
"April 5, 2019",34.11%
"April 4, 2019",33.70%
"April 3, 2019",33.24%
"April 2, 2019",35.85%
"April 1, 2019",36.39%
"March 29, 2019",35.97%
"March 28, 2019",34.94%
"March 27, 2019",34.84%
"March 26, 2019",35.28%
"March 25, 2019",34.92%
"March 22, 2019",33.20%
"March 21, 2019",35.14%
"March 20, 2019",33.98%
"March 19, 2019",34.26%
"March 18, 2019",34.73%
"March 15, 2019",36.44%
"March 14, 2019",37.82%
"March 13, 2019",39.81%
"March 12, 2019",39.10%
"March 11, 2019",40.24%
"March 8, 2019",39.76%
"March 7, 2019",40.39%
"March 6, 2019",38.68%
"March 5, 2019",39.80%
"March 4, 2019",39.31%
"March 1, 2019",41.87%
"Feb. 28, 2019",42.43%
"Feb. 27, 2019",41.59%
"Feb. 26, 2019",40.80%
"Feb. 25, 2019",39.06%
"Feb. 22, 2019",42.84%
"Feb. 21, 2019",42.55%
"Feb. 20, 2019",43.81%
"Feb. 19, 2019",42.86%
"Feb. 15, 2019",49.08%
"Feb. 14, 2019",46.06%
"Feb. 13, 2019",47.72%
"Feb. 12, 2019",47.57%
"Feb. 11, 2019",44.82%
"Feb. 8, 2019",40.54%
"Feb. 7, 2019",41.61%
"Feb. 6, 2019",41.47%
"Feb. 5, 2019",41.29%
"Feb. 4, 2019",42.13%
"Feb. 1, 2019",38.50%
"Jan. 31, 2019",37.29%
"Jan. 30, 2019",38.23%
"Jan. 29, 2019",38.41%
"Jan. 28, 2019",39.30%
"Jan. 25, 2019",36.03%
"Jan. 24, 2019",34.53%
"Jan. 23, 2019",33.71%
"Jan. 22, 2019",31.86%
"Jan. 18, 2019",30.96%
"Jan. 17, 2019",29.08%
"Jan. 16, 2019",26.11%
"Jan. 15, 2019",27.78%
"Jan. 14, 2019",28.23%
"Jan. 11, 2019",28.97%
"Jan. 10, 2019",30.34%
"Jan. 9, 2019",27.07%
"Jan. 8, 2019",26.75%
"Jan. 7, 2019",25.69%
"Jan. 4, 2019",24.31%
"Jan. 3, 2019",18.85%
"Jan. 2, 2019",21.91%
"Dec. 31, 2018",20.58%
"Dec. 28, 2018",19.62%
"Dec. 27, 2018",18.86%
"Dec. 26, 2018",15.13%
"Dec. 24, 2018",12.20%
"Dec. 21, 2018",19.07%
"Dec. 20, 2018",25.03%
"Dec. 19, 2018",29.12%
"Dec. 18, 2018",31.71%
"Dec. 17, 2018",29.74%
"Dec. 14, 2018",32.84%
"Dec. 13, 2018",34.54%
"Dec. 12, 2018",34.67%
"Dec. 11, 2018",34.51%
"Dec. 10, 2018",36.33%
"Dec. 7, 2018",30.24%
"Dec. 6, 2018",31.12%
"Dec. 4, 2018",31.29%
"Dec. 3, 2018",37.75%
"Nov. 30, 2018",37.08%
"Nov. 29, 2018",33.87%
"Nov. 28, 2018",32.77%
"Nov. 27, 2018",30.71%
"Nov. 26, 2018",30.77%
"Nov. 23, 2018",30.68%
"Nov. 21, 2018",30.18%
"Nov. 20, 2018",29.99%
"Nov. 19, 2018",31.51%
"Nov. 16, 2018",36.51%
"Nov. 15, 2018",43.31%
"Nov. 14, 2018",42.33%
"Nov. 13, 2018",43.43%
"Nov. 12, 2018",42.86%
"Nov. 9, 2018",45.84%
"Nov. 8, 2018",42.44%
"Nov. 7, 2018",43.02%
"Nov. 6, 2018",41.51%
"Nov. 5, 2018",38.71%
"Nov. 2, 2018",35.67%
"Nov. 1, 2018",36.21%
"Oct. 31, 2018",33.67%
"Oct. 30, 2018",32.41%
"Oct. 29, 2018",31.35%
"Oct. 26, 2018",38.07%
"Oct. 25, 2018",39.71%
"Oct. 24, 2018",41.86%
"Oct. 23, 2018",46.52%
"Oct. 22, 2018",50.93%
"Oct. 19, 2018",55.78%
"Oct. 18, 2018",56.35%
"Oct. 17, 2018",58.93%
"Oct. 16, 2018",60.71%
"Oct. 15, 2018",58.35%
"Oct. 12, 2018",52.86%
"Oct. 11, 2018",52.99%
"Oct. 10, 2018",57.91%
"Oct. 9, 2018",62.86%
"Oct. 8, 2018",63.24%
"Oct. 5, 2018",63.99%
"Oct. 4, 2018",69.14%
"Oct. 3, 2018",68.16%
"Oct. 2, 2018",68.95%
"Oct. 1, 2018",69.93%
"Sept. 28, 2018",72.79%
"Sept. 27, 2018",69.72%
"Sept. 26, 2018",68.17%
"Sept. 25, 2018",68.49%
"Sept. 24, 2018",64.87%
"Sept. 21, 2018",65.24%
"Sept. 20, 2018",63.85%
"Sept. 19, 2018",66.89%
"Sept. 18, 2018",68.82%
"Sept. 17, 2018",63.46%
"Sept. 14, 2018",63.01%
"Sept. 13, 2018",60.19%
"Sept. 12, 2018",57.28%
"Sept. 11, 2018",55.81%
"Sept. 10, 2018",56.66%
"Sept. 7, 2018",62.14%
"Sept. 6, 2018",62.33%
"Sept. 5, 2018",58.59%
"Sept. 4, 2018",58.87%
"Aug. 31, 2018",59.27%
"Aug. 30, 2018",57.85%
"Aug. 29, 2018",59.06%
"Aug. 28, 2018",59.07%
"Aug. 27, 2018",57.88%
"Aug. 24, 2018",62.71%
"Aug. 23, 2018",56.35%
"Aug. 22, 2018",57.28%
"Aug. 21, 2018",58.49%
"Aug. 20, 2018",55.03%
"Aug. 17, 2018",52.68%
"Aug. 16, 2018",53.74%
"Aug. 15, 2018",49.89%
"Aug. 14, 2018",50.31%
"Aug. 13, 2018",49.50%
"Aug. 10, 2018",48.55%
"Aug. 9, 2018",50.99%
"Aug. 8, 2018",50.80%
"Aug. 7, 2018",51.81%
"Aug. 6, 2018",51.45%
"Aug. 3, 2018",54.27%
"Aug. 2, 2018",55.49%
"Aug. 1, 2018",56.90%
"July 31, 2018",57.46%
"July 30, 2018",55.04%
"July 27, 2018",61.10%
"July 26, 2018",60.63%
"July 25, 2018",61.34%
"July 24, 2018",60.45%
"July 23, 2018",56.94%
"July 20, 2018",57.24%
"July 19, 2018",58.86%
"July 18, 2018",58.95%
"July 17, 2018",57.82%
"July 16, 2018",58.24%
"July 13, 2018",60.89%
"July 12, 2018",61.34%
"July 11, 2018",57.88%
"July 10, 2018",59.04%
"July 9, 2018",59.52%
"July 6, 2018",59.15%
"July 5, 2018",59.74%
"July 3, 2018",59.88%
"July 2, 2018",59.70%
"June 29, 2018",59.24%
"June 28, 2018",56.51%
"June 27, 2018",56.27%
"June 26, 2018",58.55%
"June 25, 2018",57.26%
"June 22, 2018",55.86%
"June 21, 2018",57.15%
"June 20, 2018",58.45%
"June 19, 2018",58.27%
"June 18, 2018",60.58%
"June 15, 2018",63.30%
"June 14, 2018",62.63%
"June 13, 2018",64.60%
"June 12, 2018",65.02%
"June 11, 2018",66.75%
"June 8, 2018",70.20%
"June 7, 2018",70.05%
"June 6, 2018",68.97%
"June 5, 2018",69.03%
"June 4, 2018",67.31%
"June 1, 2018",65.71%
"May 31, 2018",67.13%
"May 30, 2018",70.58%
"May 29, 2018",68.54%
"May 25, 2018",66.34%
"May 24, 2018",69.22%
"May 23, 2018",68.68%
"May 22, 2018",64.44%
"May 21, 2018",67.92%
"May 18, 2018",65.97%
"May 17, 2018",66.57%
"May 16, 2018",66.01%
"May 15, 2018",66.24%
"May 14, 2018",65.28%
"May 11, 2018",70.13%
"May 10, 2018",70.35%
"May 9, 2018",71.21%
"May 8, 2018",70.20%
"May 7, 2018",68.81%
"May 4, 2018",64.18%
"May 3, 2018",63.98%
"May 2, 2018",61.75%
"May 1, 2018",63.21%
"April 30, 2018",71.94%
"April 27, 2018",66.13%
"April 26, 2018",69.12%
"April 25, 2018",68.65%
"April 24, 2018",72.23%
"April 23, 2018",81.85%
"April 20, 2018",78.86%
"April 19, 2018",81.39%
"April 18, 2018",80.24%
"April 17, 2018",79.21%
"April 16, 2018",75.38%
"April 13, 2018",73.86%
"April 12, 2018",71.10%
"April 11, 2018",69.38%
"April 10, 2018",69.34%
"April 9, 2018",66.75%
"April 6, 2018",66.89%
"April 5, 2018",74.44%
"April 4, 2018",72.00%
"April 3, 2018",68.43%
"April 2, 2018",67.57%
"March 29, 2018",67.10%
"March 28, 2018",65.82%
"March 27, 2018",67.56%
"March 26, 2018",71.48%
"March 23, 2018",65.74%
"March 22, 2018",60.55%
"March 21, 2018",64.63%
"March 20, 2018",64.70%
"March 19, 2018",65.81%
"March 16, 2018",63.97%
"March 15, 2018",69.06%
"March 14, 2018",68.27%
"March 13, 2018",69.17%
"March 12, 2018",67.57%
"March 9, 2018",70.47%
"March 8, 2018",72.91%
"March 7, 2018",73.13%
"March 6, 2018",71.76%
"March 5, 2018",71.95%
"March 2, 2018",68.32%
"March 1, 2018",69.80%
"Feb. 28, 2018",76.18%
"Feb. 27, 2018",79.04%
"Feb. 26, 2018",78.17%
"Feb. 23, 2018",74.47%
"Feb. 22, 2018",74.23%
"Feb. 21, 2018",75.04%
"Feb. 20, 2018",75.84%
"Feb. 16, 2018",83.06%
"Feb. 15, 2018",83.30%
"Feb. 14, 2018",80.08%
"Feb. 13, 2018",77.83%
"Feb. 12, 2018",75.11%
"Feb. 9, 2018",76.88%
"Feb. 8, 2018",71.23%
"Feb. 7, 2018",76.93%
"Feb. 6, 2018",72.91%
"Feb. 5, 2018",73.38%
"Feb. 2, 2018",86.27%
"Feb. 1, 2018",89.72%
"Jan. 31, 2018",88.38%
"Jan. 30, 2018",86.01%
"Jan. 29, 2018",82.56%
"Jan. 26, 2018",76.26%
"Jan. 25, 2018",69.53%
"Jan. 24, 2018",67.39%
"Jan. 23, 2018",66.48%
"Jan. 22, 2018",66.09%
"Jan. 19, 2018",70.51%
"Jan. 18, 2018",71.02%
"Jan. 17, 2018",71.98%
"Jan. 16, 2018",69.54%
"Jan. 12, 2018",72.91%
"Jan. 11, 2018",69.79%
"Jan. 10, 2018",69.75%
"Jan. 9, 2018",69.47%
"Jan. 8, 2018",68.18%
"Jan. 5, 2018",74.17%
"Jan. 4, 2018",69.01%
"Jan. 3, 2018",66.16%
"Jan. 2, 2018",64.78%
"Dec. 29, 2017",64.10%
"Dec. 28, 2017",63.64%
"Dec. 27, 2017",62.28%
"Dec. 26, 2017",61.81%
"Dec. 22, 2017",61.89%
"Dec. 21, 2017",64.48%
"Dec. 20, 2017",64.75%
"Dec. 19, 2017",65.92%
"Dec. 18, 2017",68.42%
"Dec. 15, 2017",75.25%
"Dec. 14, 2017",71.19%
"Dec. 13, 2017",71.61%
"Dec. 12, 2017",70.59%
"Dec. 11, 2017",67.06%
"Dec. 8, 2017",66.37%
"Dec. 7, 2017",65.60%
"Dec. 6, 2017",64.31%
"Dec. 5, 2017",63.34%
"Dec. 4, 2017",64.33%
"Dec. 1, 2017",64.09%
"Nov. 30, 2017",66.59%
"Nov. 29, 2017",67.45%
"Nov. 28, 2017",66.53%
"Nov. 27, 2017",67.43%
"Nov. 24, 2017",67.26%
"Nov. 22, 2017",67.55%
"Nov. 21, 2017",68.65%
"Nov. 20, 2017",69.57%
"Nov. 17, 2017",66.95%
"Nov. 16, 2017",67.55%
"Nov. 15, 2017",66.47%
"Nov. 14, 2017",68.14%
"Nov. 13, 2017",66.49%
"Nov. 10, 2017",66.41%
"Nov. 9, 2017",67.11%
"Nov. 8, 2017",69.56%
"Nov. 7, 2017",68.30%
"Nov. 6, 2017",63.30%
"Nov. 3, 2017",62.51%
"Nov. 2, 2017",63.12%
"Nov. 1, 2017",60.89%
"Oct. 31, 2017",61.70%
"Oct. 30, 2017",63.05%
"Oct. 27, 2017",68.31%
"Oct. 26, 2017",69.80%
"Oct. 25, 2017",72.30%
"Oct. 24, 2017",72.70%
"Oct. 23, 2017",77.52%
"Oct. 20, 2017",82.30%
"Oct. 19, 2017",79.78%
"Oct. 18, 2017",79.06%
"Oct. 17, 2017",80.59%
"Oct. 16, 2017",82.54%
"Oct. 13, 2017",84.75%
"Oct. 12, 2017",84.07%
"Oct. 11, 2017",82.60%
"Oct. 10, 2017",82.10%
"Oct. 9, 2017",81.78%
"Oct. 6, 2017",78.87%
"Oct. 5, 2017",76.39%
"Oct. 4, 2017",75.52%
"Oct. 3, 2017",75.43%
"Oct. 2, 2017",76.54%
"Sept. 29, 2017",71.09%
"Sept. 28, 2017",70.24%
"Sept. 27, 2017",70.80%
"Sept. 26, 2017",70.49%
"Sept. 25, 2017",72.93%
"Sept. 22, 2017",72.38%
"Sept. 21, 2017",70.42%
"Sept. 20, 2017",70.36%
"Sept. 19, 2017",69.11%
"Sept. 18, 2017",69.18%
"Sept. 15, 2017",72.15%
"Sept. 14, 2017",72.76%
"Sept. 13, 2017",72.10%
"Sept. 12, 2017",74.13%
"Sept. 11, 2017",74.79%
"Sept. 8, 2017",73.31%
"Sept. 7, 2017",73.19%
"Sept. 6, 2017",72.67%
"Sept. 5, 2017",73.10%
"Sept. 1, 2017",73.67%
"Aug. 31, 2017",75.51%
"Aug. 30, 2017",76.03%
"Aug. 29, 2017",77.09%
"Aug. 28, 2017",74.39%
"Aug. 25, 2017",71.53%
"Aug. 24, 2017",72.77%
"Aug. 23, 2017",72.90%
"Aug. 22, 2017",74.02%
"Aug. 21, 2017",72.40%
"Aug. 18, 2017",74.44%
"Aug. 17, 2017",78.19%
"Aug. 16, 2017",80.78%
"Aug. 15, 2017",81.01%
"Aug. 14, 2017",81.46%
"Aug. 11, 2017",82.82%
"Aug. 10, 2017",82.90%
"Aug. 9, 2017",84.09%
"Aug. 8, 2017",81.00%
"Aug. 7, 2017",82.36%
"Aug. 4, 2017",76.48%
"Aug. 3, 2017",77.01%
"Aug. 2, 2017",76.34%
"Aug. 1, 2017",75.11%
"July 31, 2017",74.96%
"July 28, 2017",70.83%
"July 27, 2017",69.45%
"July 26, 2017",70.46%
"July 25, 2017",70.45%
"July 24, 2017",70.78%
"July 21, 2017",77.40%
"July 20, 2017",78.27%
"July 19, 2017",78.88%
"July 18, 2017",76.50%
"July 17, 2017",78.82%
"July 14, 2017",78.07%
"July 13, 2017",78.88%
"July 12, 2017",78.63%
"July 11, 2017",78.67%
"July 10, 2017",80.53%
"July 7, 2017",80.16%
"July 6, 2017",75.71%
"July 5, 2017",76.61%
"July 3, 2017",74.43%
"June 30, 2017",72.72%
"June 29, 2017",70.09%
"June 28, 2017",72.11%
"June 27, 2017",70.76%
"June 26, 2017",72.60%
"June 23, 2017",71.17%
"June 22, 2017",69.55%
"June 21, 2017",71.09%
"June 20, 2017",71.03%
"June 19, 2017",71.92%
"June 16, 2017",70.23%
"June 15, 2017",71.26%
"June 14, 2017",70.87%
"June 13, 2017",69.69%
"June 12, 2017",70.25%
"June 9, 2017",64.80%
"June 8, 2017",66.07%
"June 7, 2017",65.93%
"June 6, 2017",65.63%
"June 5, 2017",68.42%
"June 2, 2017",71.69%
"June 1, 2017",71.68%
"May 31, 2017",71.79%
"May 30, 2017",71.15%
"May 26, 2017",74.40%
"May 25, 2017",73.43%
"May 24, 2017",72.19%
"May 23, 2017",71.15%
"May 22, 2017",71.20%
"May 19, 2017",68.08%
"May 18, 2017",64.91%
"May 17, 2017",66.10%
"May 16, 2017",67.58%
"May 15, 2017",66.53%
"May 12, 2017",62.51%
"May 11, 2017",64.72%
"May 10, 2017",64.51%
"May 9, 2017",65.80%
"May 8, 2017",65.76%
"May 5, 2017",65.35%
"May 4, 2017",65.05%
"May 3, 2017",64.49%
"May 2, 2017",64.42%
"May 1, 2017",64.83%
"April 28, 2017",66.98%
"April 27, 2017",68.32%
"April 26, 2017",67.83%
"April 25, 2017",67.62%
"April 24, 2017",71.96%
"April 21, 2017",69.11%
"April 20, 2017",69.64%
"April 19, 2017",68.26%
"April 18, 2017",67.73%
"April 17, 2017",68.41%
"April 13, 2017",74.23%
"April 12, 2017",74.56%
"April 11, 2017",75.71%
"April 10, 2017",73.09%
"April 7, 2017",71.31%
"April 6, 2017",67.35%
"April 5, 2017",67.27%
"April 4, 2017",68.89%
"April 3, 2017",64.08%
"March 31, 2017",63.93%
"March 30, 2017",68.52%
"March 29, 2017",67.09%
"March 28, 2017",67.63%
"March 27, 2017",68.15%
"March 24, 2017",69.05%
"March 23, 2017",71.22%
"March 22, 2017",71.17%
"March 21, 2017",70.90%
"March 20, 2017",70.09%
"March 17, 2017",65.77%
"March 16, 2017",64.97%
"March 15, 2017",65.89%
"March 14, 2017",65.00%
"March 13, 2017",65.32%
"March 10, 2017",62.35%
"March 9, 2017",61.30%
"March 8, 2017",60.73%
"March 7, 2017",61.52%
"March 6, 2017",60.47%
"March 3, 2017",63.72%
"March 2, 2017",64.50%
"March 1, 2017",65.36%
"Feb. 28, 2017",64.25%
"Feb. 27, 2017",66.85%
"Feb. 24, 2017",60.11%
"Feb. 23, 2017",61.17%
"Feb. 22, 2017",61.82%
"Feb. 21, 2017",61.66%
"Feb. 17, 2017",62.90%
"Feb. 16, 2017",62.89%
"Feb. 15, 2017",61.74%
"Feb. 14, 2017",61.19%
"Feb. 13, 2017",64.17%
"Feb. 10, 2017",69.21%
"Feb. 9, 2017",66.44%
"Feb. 8, 2017",65.50%
"Feb. 7, 2017",65.26%
"Feb. 6, 2017",68.25%
"Feb. 3, 2017",72.24%
"Feb. 2, 2017",66.97%
"Feb. 1, 2017",66.26%
"Jan. 31, 2017",66.54%
"Jan. 30, 2017",70.07%
"Jan. 27, 2017",72.43%
"Jan. 26, 2017",72.56%
"Jan. 25, 2017",69.87%
"Jan. 24, 2017",71.16%
"Jan. 23, 2017",71.09%
"Jan. 20, 2017",67.55%
"Jan. 19, 2017",67.10%
"Jan. 18, 2017",65.17%
"Jan. 17, 2017",65.21%
"Jan. 13, 2017",68.65%
"Jan. 12, 2017",69.03%
"Jan. 11, 2017",70.71%
"Jan. 10, 2017",71.41%
"Jan. 9, 2017",73.34%
"Jan. 6, 2017",76.27%
"Jan. 5, 2017",74.06%
"Jan. 4, 2017",72.71%
"Jan. 3, 2017",72.25%
"Dec. 30, 2016",70.05%
"Dec. 29, 2016",69.17%
"Dec. 28, 2016",68.49%
"Dec. 27, 2016",69.35%
"Dec. 23, 2016",72.06%
"Dec. 22, 2016",75.30%
"Dec. 21, 2016",75.11%
"Dec. 20, 2016",75.94%
"Dec. 19, 2016",76.36%
"Dec. 16, 2016",78.56%
"Dec. 15, 2016",80.28%
"Dec. 14, 2016",81.47%
"Dec. 13, 2016",81.03%
"Dec. 12, 2016",83.44%
"Dec. 9, 2016",86.81%
"Dec. 8, 2016",87.60%
"Dec. 7, 2016",92.76%
"Dec. 6, 2016",92.49%
"Dec. 5, 2016",95.32%
"Dec. 2, 2016",91.57%
"Dec. 1, 2016",88.04%
"Nov. 30, 2016",87.23%
"Nov. 29, 2016",88.17%
"Nov. 28, 2016",84.75%
"Nov. 25, 2016",87.58%
"Nov. 23, 2016",87.68%
"Nov. 22, 2016",87.86%
"Nov. 21, 2016",89.96%
"Nov. 18, 2016",90.85%
"Nov. 17, 2016",91.55%
"Nov. 16, 2016",91.60%
"Nov. 15, 2016",93.47%
"Nov. 14, 2016",93.25%
"Nov. 11, 2016",88.97%
"Nov. 10, 2016",86.28%
"Nov. 9, 2016",83.52%
"Nov. 8, 2016",73.19%
"Nov. 7, 2016",75.68%
"Nov. 4, 2016",74.07%
"Nov. 3, 2016",77.41%
"Nov. 2, 2016",82.17%
"Nov. 1, 2016",82.07%
"Oct. 31, 2016",84.78%
"Oct. 28, 2016",86.14%
"Oct. 27, 2016",85.47%
"Oct. 26, 2016",86.63%
"Oct. 25, 2016",86.01%
"Oct. 24, 2016",75.06%
"Oct. 21, 2016",83.97%
"Oct. 20, 2016",79.85%
"Oct. 19, 2016",80.24%
"Oct. 18, 2016",80.60%
"Oct. 17, 2016",79.94%
"Oct. 14, 2016",82.41%
"Oct. 13, 2016",84.66%
"Oct. 12, 2016",83.96%
"Oct. 11, 2016",83.76%
"Oct. 10, 2016",84.16%
"Oct. 7, 2016",89.00%
"Oct. 6, 2016",91.61%
"Oct. 5, 2016",93.14%
"Oct. 4, 2016",93.55%
"Oct. 3, 2016",95.86%
"Sept. 30, 2016",87.94%
"Sept. 29, 2016",87.51%
"Sept. 28, 2016",90.15%
"Sept. 27, 2016",90.18%
"Sept. 26, 2016",89.09%
"Sept. 23, 2016",92.63%
"Sept. 22, 2016",92.67%
"Sept. 21, 2016",90.48%
"Sept. 20, 2016",87.88%
"Sept. 19, 2016",84.74%
