date,forward_pe_ratio_1y
"March 19, 2020",11.92
"March 18, 2020",12.65
"March 17, 2020",12.09
"March 16, 2020",10.92
"March 13, 2020",12.46
"March 12, 2020",11.81
"March 11, 2020",13.54
"March 10, 2020",13.93
"March 9, 2020",13.35
"March 6, 2020",14.51
"March 5, 2020",14.59
"March 4, 2020",15.25
"March 3, 2020",14.32
"March 2, 2020",14.47
"Feb. 28, 2020",14.03
"Feb. 27, 2020",14.59
"Feb. 26, 2020",15.21
"Feb. 25, 2020",15.19
"Feb. 24, 2020",15.91
"Feb. 21, 2020",16.23
"Feb. 20, 2020",16.16
"Feb. 19, 2020",16.48
"Feb. 18, 2020",16.52
"Feb. 14, 2020",16.61
"Feb. 13, 2020",16.49
"Feb. 12, 2020",16.56
"Feb. 11, 2020",16.69
"Feb. 10, 2020",16.68
"Feb. 7, 2020",16.66
"Feb. 6, 2020",16.65
"Feb. 5, 2020",16.51
"Feb. 4, 2020",16.34
"Feb. 3, 2020",16.08
"Jan. 31, 2020",16.24
"Jan. 30, 2020",16.54
"Jan. 29, 2020",16.46
"Jan. 28, 2020",16.58
"Jan. 27, 2020",16.40
"Jan. 24, 2020",16.41
"Jan. 23, 2020",16.27
"Jan. 22, 2020",16.10
"Jan. 21, 2020",16.17
"Jan. 17, 2020",16.15
"Jan. 16, 2020",16.15
"Jan. 15, 2020",15.97
"Jan. 14, 2020",15.79
"Jan. 13, 2020",15.90
"Jan. 10, 2020",15.70
"Jan. 9, 2020",15.74
"Jan. 8, 2020",15.59
"Jan. 7, 2020",15.72
"Jan. 6, 2020",15.67
"Jan. 3, 2020",15.70
"Jan. 2, 2020",15.15
"Dec. 31, 2019",14.77
"Dec. 30, 2019",16.25
"Dec. 27, 2019",16.32
"Dec. 26, 2019",16.27
"Dec. 24, 2019",16.18
"Dec. 23, 2019",16.25
"Dec. 20, 2019",16.03
"Dec. 19, 2019",15.89
"Dec. 18, 2019",15.78
"Dec. 17, 2019",16.04
"Dec. 16, 2019",16.00
"Dec. 13, 2019",16.03
"Dec. 12, 2019",15.93
"Dec. 11, 2019",16.02
"Dec. 10, 2019",15.94
"Dec. 9, 2019",15.90
"Dec. 6, 2019",16.04
"Dec. 5, 2019",16.00
"Dec. 4, 2019",15.95
"Dec. 3, 2019",15.82
"Dec. 2, 2019",15.91
"Nov. 29, 2019",16.21
"Nov. 27, 2019",16.35
"Nov. 26, 2019",16.28
"Nov. 25, 2019",16.17
"Nov. 22, 2019",16.20
"Nov. 21, 2019",16.18
"Nov. 20, 2019",16.28
"Nov. 19, 2019",16.21
"Nov. 18, 2019",16.29
"Nov. 15, 2019",16.32
"Nov. 14, 2019",16.18
"Nov. 13, 2019",16.08
"Nov. 12, 2019",16.02
"Nov. 11, 2019",15.81
"Nov. 8, 2019",15.83
"Nov. 7, 2019",15.71
"Nov. 6, 2019",15.75
"Nov. 5, 2019",15.49
"Nov. 4, 2019",15.53
"Nov. 1, 2019",15.72
"Oct. 31, 2019",15.62
"Oct. 30, 2019",15.70
"Oct. 29, 2019",15.39
"Oct. 28, 2019",15.42
"Oct. 25, 2019",15.37
"Oct. 24, 2019",15.54
"Oct. 23, 2019",15.47
"Oct. 22, 2019",15.50
"Oct. 21, 2019",15.51
"Oct. 18, 2019",15.45
"Oct. 17, 2019",15.64
"Oct. 16, 2019",15.88
"Oct. 15, 2019",15.87
"Oct. 14, 2019",15.87
"Oct. 11, 2019",15.82
"Oct. 10, 2019",16.04
"Oct. 9, 2019",15.95
"Oct. 8, 2019",15.85
"Oct. 7, 2019",15.91
"Oct. 4, 2019",15.96
"Oct. 3, 2019",15.76
"Oct. 2, 2019",15.68
"Oct. 1, 2019",15.93
"Sept. 30, 2019",16.17
"Sept. 27, 2019",16.08
"Sept. 26, 2019",16.29
"Sept. 25, 2019",16.19
"Sept. 24, 2019",16.14
"Sept. 23, 2019",16.08
"Sept. 20, 2019",16.10
"Sept. 19, 2019",16.31
"Sept. 18, 2019",16.46
"Sept. 17, 2019",16.34
"Sept. 16, 2019",16.28
