date,historical_monthly_var_5_all
"Feb. 29, 2020",9.91%
"Jan. 31, 2020",9.90%
"Dec. 31, 2019",9.91%
"Nov. 30, 2019",9.92%
"Oct. 31, 2019",9.92%
"Sept. 30, 2019",9.93%
"Aug. 31, 2019",9.94%
"July 31, 2019",9.94%
"June 30, 2019",9.98%
"May 31, 2019",10.03%
"April 30, 2019",10.05%
"March 31, 2019",10.08%
"Feb. 28, 2019",10.10%
"Jan. 31, 2019",10.11%
"Dec. 31, 2018",10.09%
"Nov. 30, 2018",9.94%
"Oct. 31, 2018",9.85%
"Sept. 30, 2018",9.82%
"Aug. 31, 2018",9.82%
"July 31, 2018",9.82%
"June 30, 2018",9.85%
"May 31, 2018",9.86%
"April 30, 2018",9.87%
"March 31, 2018",9.89%
"Feb. 28, 2018",9.90%
"Jan. 31, 2018",9.90%
"Dec. 31, 2017",9.91%
"Nov. 30, 2017",9.92%
"Oct. 31, 2017",9.92%
"Sept. 30, 2017",9.93%
"Aug. 31, 2017",9.94%
"July 31, 2017",9.98%
"June 30, 2017",10.03%
"May 31, 2017",10.05%
"April 30, 2017",10.08%
"March 31, 2017",10.10%
"Feb. 28, 2017",10.11%
"Jan. 31, 2017",10.12%
"Dec. 31, 2016",10.13%
"Nov. 30, 2016",10.15%
"Oct. 31, 2016",10.21%
"Sept. 30, 2016",10.26%
"Aug. 31, 2016",10.27%
"July 31, 2016",10.27%
"June 30, 2016",10.28%
"May 31, 2016",10.30%
"April 30, 2016",10.33%
"March 31, 2016",10.35%
"Feb. 29, 2016",10.36%
"Jan. 31, 2016",10.38%
"Dec. 31, 2015",10.40%
"Nov. 30, 2015",10.42%
"Oct. 31, 2015",10.45%
"Sept. 30, 2015",10.47%
"Aug. 31, 2015",10.49%
"July 31, 2015",10.54%
"June 30, 2015",10.58%
"May 31, 2015",10.60%
"April 30, 2015",10.62%
"March 31, 2015",10.63%
"Feb. 28, 2015",10.66%
"Jan. 31, 2015",10.67%
"Dec. 31, 2014",10.71%
"Nov. 30, 2014",10.73%
"Oct. 31, 2014",10.74%
"Sept. 30, 2014",10.79%
"Aug. 31, 2014",10.85%
"July 31, 2014",10.86%
"June 30, 2014",10.86%
"May 31, 2014",10.88%
"April 30, 2014",10.92%
"March 31, 2014",10.97%
"Feb. 28, 2014",11.01%
"Jan. 31, 2014",11.07%
"Dec. 31, 2013",11.13%
"Nov. 30, 2013",11.18%
"Oct. 31, 2013",11.19%
"Sept. 30, 2013",11.21%
"Aug. 31, 2013",11.23%
"July 31, 2013",11.33%
"June 30, 2013",11.35%
"May 31, 2013",11.36%
"April 30, 2013",11.38%
"March 31, 2013",11.39%
"Feb. 28, 2013",11.43%
"Jan. 31, 2013",11.48%
"Dec. 31, 2012",11.50%
"Nov. 30, 2012",11.52%
"Oct. 31, 2012",11.53%
"Sept. 30, 2012",11.59%
"Aug. 31, 2012",11.59%
"July 31, 2012",11.60%
"June 30, 2012",11.66%
"May 31, 2012",11.76%
"April 30, 2012",11.78%
"March 31, 2012",11.79%
"Feb. 29, 2012",11.79%
"Jan. 31, 2012",11.83%
"Dec. 31, 2011",11.85%
"Nov. 30, 2011",11.88%
"Oct. 31, 2011",11.89%
"Sept. 30, 2011",11.90%
"Aug. 31, 2011",11.90%
"July 31, 2011",11.82%
"June 30, 2011",11.85%
"May 31, 2011",11.87%
"April 30, 2011",11.89%
"March 31, 2011",11.90%
"Feb. 28, 2011",11.90%
"Jan. 31, 2011",11.90%
"Dec. 31, 2010",11.92%
"Nov. 30, 2010",11.95%
"Oct. 31, 2010",12.02%
"Sept. 30, 2010",12.02%
"Aug. 31, 2010",12.03%
"July 31, 2010",12.05%
"June 30, 2010",12.08%
"May 31, 2010",12.09%
"April 30, 2010",12.10%
"March 31, 2010",12.11%
"Feb. 28, 2010",12.17%
"Jan. 31, 2010",12.19%
"Dec. 31, 2009",12.23%
"Nov. 30, 2009",12.23%
"Oct. 31, 2009",12.23%
"Sept. 30, 2009",12.24%
"Aug. 31, 2009",12.27%
"July 31, 2009",12.33%
"June 30, 2009",12.35%
"May 31, 2009",12.37%
"April 30, 2009",12.37%
"March 31, 2009",12.39%
"Feb. 28, 2009",12.11%
"Jan. 31, 2009",12.05%
"Dec. 31, 2008",12.06%
"Nov. 30, 2008",12.05%
"Oct. 31, 2008",11.79%
"Sept. 30, 2008",11.18%
"Aug. 31, 2008",11.20%
"July 31, 2008",11.27%
"June 30, 2008",11.35%
"May 31, 2008",11.37%
"April 30, 2008",11.38%
"March 31, 2008",11.43%
"Feb. 29, 2008",11.50%
"Jan. 31, 2008",11.52%
"Dec. 31, 2007",11.53%
"Nov. 30, 2007",11.59%
"Oct. 31, 2007",11.59%
"Sept. 30, 2007",11.60%
"Aug. 31, 2007",11.66%
"July 31, 2007",11.76%
"June 30, 2007",11.78%
"May 31, 2007",11.79%
"April 30, 2007",11.79%
"March 31, 2007",11.84%
"Feb. 28, 2007",11.85%
"Jan. 31, 2007",11.88%
"Dec. 31, 2006",11.89%
"Nov. 30, 2006",11.90%
"Oct. 31, 2006",11.91%
"Sept. 30, 2006",11.93%
"Aug. 31, 2006",11.98%
"July 31, 2006",12.02%
"June 30, 2006",12.02%
"May 31, 2006",12.04%
"April 30, 2006",12.06%
"March 31, 2006",12.11%
"Feb. 28, 2006",12.18%
"Jan. 31, 2006",12.20%
"Dec. 31, 2005",12.23%
"Nov. 30, 2005",12.23%
"Oct. 31, 2005",12.24%
"Sept. 30, 2005",12.28%
"Aug. 31, 2005",12.33%
"July 31, 2005",12.35%
"June 30, 2005",12.37%
"May 31, 2005",12.37%
"April 30, 2005",12.39%
"March 31, 2005",12.47%
"Feb. 28, 2005",12.48%
"Jan. 31, 2005",12.50%
"Dec. 31, 2004",12.51%
"Nov. 30, 2004",12.55%
"Oct. 31, 2004",12.57%
"Sept. 30, 2004",12.57%
"Aug. 31, 2004",12.60%
"July 31, 2004",12.64%
"June 30, 2004",12.67%
"May 31, 2004",12.68%
"April 30, 2004",12.69%
"March 31, 2004",12.75%
"Feb. 29, 2004",12.79%
"Jan. 31, 2004",12.80%
"Dec. 31, 2003",12.83%
"Nov. 30, 2003",12.87%
"Oct. 31, 2003",12.93%
"Sept. 30, 2003",13.04%
"Aug. 31, 2003",13.28%
"July 31, 2003",13.41%
"June 30, 2003",13.48%
"May 31, 2003",13.54%
"April 30, 2003",13.59%
"March 31, 2003",13.62%
"Feb. 28, 2003",13.59%
"Jan. 31, 2003",13.01%
"Dec. 31, 2002",13.18%
"Nov. 30, 2002",13.40%
"Oct. 31, 2002",12.72%
"Sept. 30, 2002",12.64%
"Aug. 31, 2002",12.73%
"July 31, 2002",12.73%
"June 30, 2002",12.57%
"May 31, 2002",12.57%
"April 30, 2002",12.69%
"March 31, 2002",12.76%
"Feb. 28, 2002",12.86%
"Jan. 31, 2002",13.15%
"Dec. 31, 2001",13.40%
"Nov. 30, 2001",13.45%
"Oct. 31, 2001",13.52%
"Sept. 30, 2001",13.59%
"Aug. 31, 2001",13.83%
"July 31, 2001",13.96%
"June 30, 2001",14.06%
"May 31, 2001",14.07%
"April 30, 2001",14.09%
"March 31, 2001",14.12%
"Feb. 28, 2001",14.29%
"Jan. 31, 2001",14.29%
"Dec. 31, 2000",14.29%
"Nov. 30, 2000",14.32%
"Oct. 31, 2000",14.46%
"Sept. 30, 2000",14.56%
"Aug. 31, 2000",14.57%
"July 31, 2000",14.81%
