date,ca_score
"Dec. 31, 2019",-1.250
"Sept. 30, 2019",-1.324
"June 30, 2019",-1.393
"March 31, 2019",-1.480
"Dec. 31, 2018",-1.624
"Sept. 30, 2018",-1.625
"June 30, 2018",-1.679
"March 31, 2018",-1.69
"Dec. 31, 2017",-1.697
"Sept. 30, 2017",-1.688
"June 30, 2017",-1.672
"March 31, 2017",-1.663
"Dec. 31, 2016",-1.644
"Sept. 30, 2016",-1.616
"June 30, 2016",-1.610
"March 31, 2016",-1.535
"Dec. 31, 2015",-1.432
"Sept. 30, 2015",-1.401
"June 30, 2015",-1.313
"March 31, 2015",-1.252
"Dec. 31, 2014",-1.173
"Sept. 30, 2014",-1.184
"June 30, 2014",-1.310
"March 31, 2014",-1.438
"Dec. 31, 2013",-1.597
"Sept. 30, 2013",-1.642
"June 30, 2013",-1.625
"March 31, 2013",-1.606
"Dec. 31, 2012",-1.585
"Sept. 30, 2012",-1.497
"June 30, 2012",-1.462
"March 31, 2012",-1.440
"Dec. 31, 2011",-1.396
"Sept. 30, 2011",-1.287
"June 30, 2011",-1.291
"March 31, 2011",-1.268
"Dec. 31, 2010",-1.239
"Sept. 30, 2010",-1.251
"June 30, 2010",-1.253
"March 31, 2010",-1.261
"Dec. 31, 2009",-1.255
"Sept. 30, 2009",-1.084
"June 30, 2009",-0.8297
"March 31, 2009",-0.5281
"Dec. 31, 2008",-0.219
"Sept. 30, 2008",0.0181
"June 30, 2008",-0.071
"March 31, 2008",-0.1629
"Dec. 31, 2007",-0.2574
"Sept. 30, 2007",-0.3354
"June 30, 2007",-0.3714
"March 31, 2007",-0.3784
"Dec. 31, 2006",-0.3416
"Sept. 30, 2006",-0.3471
"June 30, 2006",-0.362
"March 31, 2006",-0.3982
"Dec. 31, 2005",-0.4611
"Sept. 30, 2005",-0.5206
"June 30, 2005",-0.5694
"March 31, 2005",-0.6189
"Dec. 31, 2004",-0.6462
"Sept. 30, 2004",-0.6707
"June 30, 2004",-0.6835
"March 31, 2004",-0.7446
"Dec. 31, 2003",-0.8079
"Sept. 30, 2003",-0.9917
"June 30, 2003",-1.020
"March 31, 2003",-1.040
"Dec. 31, 2002",-1.074
"Sept. 30, 2002",-1.049
"June 30, 2002",-1.082
"March 31, 2002",-1.130
"Dec. 31, 2001",-1.180
"Sept. 30, 2001",-1.148
"June 30, 2001",-1.205
"March 31, 2001",-1.231
"Dec. 31, 2000",-1.248
"Sept. 30, 2000",-1.201
"June 30, 2000",-1.180
"March 31, 2000",-1.224
"Dec. 31, 1999",-1.172
"Sept. 30, 1999",-1.173
"June 30, 1999",-1.150
"March 31, 1999",-1.089
"Dec. 31, 1998",-1.109
"Sept. 30, 1998",-1.047
"June 30, 1998",-0.9896
"March 31, 1998",-0.938
"Dec. 31, 1997",-0.8847
"Sept. 30, 1997",-0.8289
"June 30, 1997",-0.8577
"March 31, 1997",-0.7143
"Dec. 31, 1996",-0.6017
"Sept. 30, 1996",-0.493
"June 30, 1996",-0.3505
"March 31, 1996",-0.2656
"Dec. 31, 1995",-0.3406
"Sept. 30, 1995",-0.3707
"June 30, 1995",-0.3882
