date,eps_est_0y
"March 17, 2020",24.12
"Feb. 25, 2020",24.11
"Feb. 21, 2020",24.11
"Feb. 2, 2020",24.18
"Jan. 31, 2020",24.20
"Jan. 30, 2020",24.18
"Jan. 29, 2020",24.21
"Jan. 28, 2020",24.15
"Jan. 27, 2020",24.18
"Jan. 22, 2020",24.16
"Jan. 17, 2020",24.17
"Jan. 15, 2020",24.17
"Jan. 9, 2020",24.17
"Dec. 31, 2019",21.65
"Dec. 4, 2019",21.64
"Nov. 4, 2019",21.65
"Oct. 28, 2019",21.65
"Oct. 27, 2019",21.66
"Oct. 25, 2019",21.66
"Oct. 24, 2019",21.65
"Oct. 23, 2019",21.65
"Oct. 22, 2019",21.62
"Oct. 14, 2019",21.23
"Oct. 10, 2019",21.23
"Oct. 9, 2019",21.22
"Sept. 24, 2019",21.23
"Sept. 23, 2019",21.23
"Aug. 28, 2019",21.23
"Aug. 14, 2019",21.22
"Aug. 8, 2019",21.22
"July 30, 2019",21.22
"July 29, 2019",21.21
"July 28, 2019",21.19
"July 24, 2019",21.20
"July 23, 2019",21.14
"July 22, 2019",20.53
"July 16, 2019",20.53
"July 15, 2019",20.52
"July 10, 2019",20.51
"July 9, 2019",20.49
"June 14, 2019",20.50
"May 13, 2019",20.51
"April 29, 2019",20.50
"April 28, 2019",20.45
"April 26, 2019",20.47
"April 24, 2019",20.47
"April 23, 2019",20.37
"April 18, 2019",19.63
"April 17, 2019",19.62
"April 16, 2019",19.62
"April 8, 2019",19.63
"April 5, 2019",19.63
"Feb. 28, 2019",19.63
"Feb. 13, 2019",19.58
"Feb. 11, 2019",19.58
"Feb. 3, 2019",19.57
"Feb. 2, 2019",19.59
"Jan. 31, 2019",19.61
"Jan. 30, 2019",19.62
"Jan. 29, 2019",19.54
"Jan. 23, 2019",19.55
"Jan. 18, 2019",19.55
"Jan. 14, 2019",19.55
"Jan. 10, 2019",19.55
"Jan. 9, 2019",19.62
"Dec. 31, 2018",17.58
"Nov. 21, 2018",17.56
"Nov. 16, 2018",17.57
"Nov. 14, 2018",17.57
"Oct. 29, 2018",17.57
"Oct. 26, 2018",17.53
"Oct. 25, 2018",17.52
"Oct. 24, 2018",17.52
"Oct. 23, 2018",17.48
"Oct. 19, 2018",17.13
"Oct. 16, 2018",17.12
"Oct. 15, 2018",17.12
"Oct. 10, 2018",17.10
"Oct. 3, 2018",17.12
"Sept. 28, 2018",17.12
"Aug. 16, 2018",17.12
"Aug. 14, 2018",17.13
"Aug. 10, 2018",17.11
"Aug. 7, 2018",17.11
"Aug. 3, 2018",17.11
"July 27, 2018",17.11
"July 26, 2018",17.08
"July 25, 2018",17.08
"July 24, 2018",17.02
"July 18, 2018",16.17
"July 17, 2018",16.17
"June 21, 2018",16.17
"May 22, 2018",16.18
"May 11, 2018",16.18
"April 27, 2018",16.16
"April 26, 2018",16.10
"April 25, 2018",16.11
"April 24, 2018",15.96
"April 19, 2018",15.56
"April 16, 2018",15.42
"April 10, 2018",15.40
"April 6, 2018",15.41
"March 28, 2018",15.41
"March 23, 2018",15.39
"Feb. 23, 2018",15.39
"Feb. 6, 2018",15.37
"Feb. 5, 2018",15.36
"Feb. 2, 2018",15.52
"Feb. 1, 2018",15.53
"Jan. 31, 2018",15.54
"Jan. 30, 2018",15.54
"Jan. 29, 2018",15.36
"Jan. 23, 2018",14.07
"Jan. 22, 2018",13.97
"Jan. 16, 2018",14.03
"Jan. 12, 2018",13.94
"Jan. 10, 2018",13.95
"Jan. 8, 2018",13.84
"Jan. 5, 2018",13.72
"Jan. 4, 2018",13.45
"Jan. 3, 2018",13.47
"Jan. 2, 2018",13.40
