date,forward_pe_ratio
"March 19, 2020",13.03
"March 18, 2020",13.83
"March 17, 2020",13.22
"March 16, 2020",11.94
"March 13, 2020",13.63
"March 12, 2020",12.91
"March 11, 2020",14.80
"March 10, 2020",15.23
"March 9, 2020",14.60
"March 6, 2020",15.86
"March 5, 2020",15.95
"March 4, 2020",16.67
"March 3, 2020",15.65
"March 2, 2020",15.81
"Feb. 28, 2020",15.34
"Feb. 27, 2020",15.95
"Feb. 26, 2020",16.62
"Feb. 25, 2020",16.60
"Feb. 24, 2020",17.39
"Feb. 21, 2020",17.74
"Feb. 20, 2020",17.66
"Feb. 19, 2020",18.02
"Feb. 18, 2020",18.06
"Feb. 14, 2020",18.16
"Feb. 13, 2020",18.03
"Feb. 12, 2020",18.10
"Feb. 11, 2020",18.24
"Feb. 10, 2020",18.24
"Feb. 7, 2020",18.21
"Feb. 6, 2020",18.20
"Feb. 5, 2020",18.05
"Feb. 4, 2020",17.86
"Feb. 3, 2020",17.58
"Jan. 31, 2020",17.75
"Jan. 30, 2020",18.08
"Jan. 29, 2020",17.99
"Jan. 28, 2020",18.13
"Jan. 27, 2020",17.93
"Jan. 24, 2020",17.93
"Jan. 23, 2020",17.78
"Jan. 22, 2020",17.60
"Jan. 21, 2020",17.67
"Jan. 17, 2020",17.65
"Jan. 16, 2020",17.65
"Jan. 15, 2020",17.46
"Jan. 14, 2020",17.26
"Jan. 13, 2020",17.38
"Jan. 10, 2020",17.16
"Jan. 9, 2020",17.21
"Jan. 8, 2020",17.04
"Jan. 7, 2020",17.19
"Jan. 6, 2020",17.13
"Jan. 3, 2020",17.16
"Jan. 2, 2020",16.56
"Dec. 31, 2019",16.15
"Dec. 30, 2019",18.10
"Dec. 27, 2019",18.18
"Dec. 26, 2019",18.12
"Dec. 24, 2019",18.02
"Dec. 23, 2019",18.10
"Dec. 20, 2019",17.85
"Dec. 19, 2019",17.69
"Dec. 18, 2019",17.57
"Dec. 17, 2019",17.87
"Dec. 16, 2019",17.82
"Dec. 13, 2019",17.85
"Dec. 12, 2019",17.74
"Dec. 11, 2019",17.84
"Dec. 10, 2019",17.75
"Dec. 9, 2019",17.70
"Dec. 6, 2019",17.86
"Dec. 5, 2019",17.82
"Dec. 4, 2019",17.76
"Dec. 3, 2019",17.62
"Dec. 2, 2019",17.72
"Nov. 29, 2019",18.06
"Nov. 27, 2019",18.21
"Nov. 26, 2019",18.13
"Nov. 25, 2019",18.01
"Nov. 22, 2019",18.04
"Nov. 21, 2019",18.02
"Nov. 20, 2019",18.13
"Nov. 19, 2019",18.05
"Nov. 18, 2019",18.14
"Nov. 15, 2019",18.17
"Nov. 14, 2019",18.02
"Nov. 13, 2019",17.90
"Nov. 12, 2019",17.84
"Nov. 11, 2019",17.61
"Nov. 8, 2019",17.63
"Nov. 7, 2019",17.49
"Nov. 6, 2019",17.54
"Nov. 5, 2019",17.25
"Nov. 4, 2019",17.29
"Nov. 1, 2019",17.51
"Oct. 31, 2019",17.39
"Oct. 30, 2019",17.49
"Oct. 29, 2019",17.14
"Oct. 28, 2019",17.17
"Oct. 25, 2019",17.12
"Oct. 24, 2019",17.31
"Oct. 23, 2019",17.23
"Oct. 22, 2019",17.26
"Oct. 21, 2019",17.27
"Oct. 18, 2019",17.20
"Oct. 17, 2019",17.41
"Oct. 16, 2019",17.68
"Oct. 15, 2019",17.68
"Oct. 14, 2019",17.67
"Oct. 11, 2019",17.62
"Oct. 10, 2019",17.87
"Oct. 9, 2019",17.76
"Oct. 8, 2019",17.65
"Oct. 7, 2019",17.72
"Oct. 4, 2019",17.78
"Oct. 3, 2019",17.55
"Oct. 2, 2019",17.46
"Oct. 1, 2019",17.74
"Sept. 30, 2019",18.01
"Sept. 27, 2019",17.91
"Sept. 26, 2019",18.14
"Sept. 25, 2019",18.03
"Sept. 24, 2019",17.97
"Sept. 23, 2019",17.90
"Sept. 20, 2019",17.93
"Sept. 19, 2019",18.17
"Sept. 18, 2019",18.34
"Sept. 17, 2019",18.19
"Sept. 16, 2019",18.13
"Sept. 13, 2019",17.77
"Sept. 12, 2019",17.85
"Sept. 11, 2019",17.62
"Sept. 10, 2019",17.61
"Sept. 9, 2019",17.56
"Sept. 6, 2019",17.85
"Sept. 5, 2019",17.79
"Sept. 4, 2019",17.97
"Sept. 3, 2019",17.76
"Aug. 30, 2019",17.74
"Aug. 29, 2019",17.75
"Aug. 28, 2019",17.59
"Aug. 27, 2019",17.55
"Aug. 26, 2019",17.56
"Aug. 23, 2019",17.40
"Aug. 22, 2019",17.82
"Aug. 21, 2019",17.69
"Aug. 20, 2019",17.63
"Aug. 19, 2019",17.57
"Aug. 16, 2019",17.41
"Aug. 15, 2019",17.25
"Aug. 14, 2019",17.04
"Aug. 13, 2019",17.42
"Aug. 12, 2019",17.41
"Aug. 9, 2019",17.41
"Aug. 8, 2019",17.42
"Aug. 7, 2019",17.05
"Aug. 6, 2019",16.94
"Aug. 5, 2019",16.55
"Aug. 2, 2019",16.71
"Aug. 1, 2019",16.77
"July 31, 2019",16.72
"July 30, 2019",16.90
"July 29, 2019",17.07
"July 26, 2019",17.06
"July 25, 2019",17.10
"July 24, 2019",17.04
"July 23, 2019",16.52
"July 22, 2019",16.52
"July 19, 2019",16.48
"July 18, 2019",16.45
"July 17, 2019",16.55
"July 16, 2019",16.87
"July 15, 2019",16.98
"July 12, 2019",17.06
"July 11, 2019",17.00
"July 10, 2019",17.00
"July 9, 2019",17.07
"July 8, 2019",17.05
"July 5, 2019",17.08
"July 3, 2019",17.10
"July 2, 2019",16.97
"July 1, 2019",16.69
"June 30, 2019",
"June 28, 2019",16.79
"June 27, 2019",16.58
"June 26, 2019",16.60
"June 25, 2019",16.65
"June 24, 2019",16.62
"June 21, 2019",16.60
"June 20, 2019",16.75
"June 19, 2019",16.43
"June 18, 2019",16.33
"June 17, 2019",16.10
"June 14, 2019",16.17
"June 13, 2019",16.12
"June 12, 2019",15.96
"June 11, 2019",15.89
"June 10, 2019",16.24
"June 7, 2019",16.40
"June 6, 2019",16.28
"June 5, 2019",16.29
"June 4, 2019",16.13
"June 3, 2019",15.91
"May 31, 2019",15.63
"May 30, 2019",15.79
"May 29, 2019",15.67
"May 28, 2019",15.60
"May 24, 2019",15.64
"May 23, 2019",15.70
"May 22, 2019",15.76
"May 21, 2019",15.88
"May 20, 2019",15.79
"May 17, 2019",15.61
"May 16, 2019",15.67
"May 15, 2019",15.43
"May 14, 2019",15.52
"May 13, 2019",15.49
"May 10, 2019",15.76
"May 9, 2019",15.67
"May 8, 2019",15.43
"May 7, 2019",15.28
"May 6, 2019",15.50
"May 3, 2019",15.43
"May 2, 2019",15.36
"May 1, 2019",15.32
"April 30, 2019",15.39
"April 29, 2019",15.17
"April 26, 2019",15.16
"April 25, 2019",15.19
"April 24, 2019",15.24
"April 23, 2019",15.38
"April 22, 2019",14.56
"April 18, 2019",14.51
"April 17, 2019",14.34
"April 16, 2019",14.32
"April 15, 2019",14.26
"April 12, 2019",14.30
"April 11, 2019",14.11
"April 10, 2019",13.81
"April 9, 2019",13.98
"April 8, 2019",14.12
"April 5, 2019",13.97
"April 4, 2019",13.84
"April 3, 2019",13.73
"April 2, 2019",14.00
"April 1, 2019",14.05
"March 31, 2019",
"March 29, 2019",13.86
"March 28, 2019",13.65
"March 27, 2019",13.57
"March 26, 2019",13.62
"March 25, 2019",13.58
"March 22, 2019",13.58
"March 21, 2019",13.81
"March 20, 2019",13.67
"March 19, 2019",13.70
"March 18, 2019",13.74
"March 15, 2019",13.68
"March 14, 2019",13.78
"March 13, 2019",14.01
"March 12, 2019",13.94
"March 11, 2019",14.06
"March 8, 2019",13.90
"March 7, 2019",13.99
"March 6, 2019",14.01
"March 5, 2019",14.12
"March 4, 2019",14.07
"March 1, 2019",14.29
"Feb. 28, 2019",14.29
"Feb. 27, 2019",14.20
"Feb. 26, 2019",14.13
"Feb. 25, 2019",14.13
"Feb. 22, 2019",14.18
"Feb. 21, 2019",14.06
"Feb. 20, 2019",14.19
"Feb. 19, 2019",14.09
"Feb. 15, 2019",14.19
"Feb. 14, 2019",13.90
"Feb. 13, 2019",14.06
"Feb. 12, 2019",14.04
"Feb. 11, 2019",13.86
"Feb. 8, 2019",13.92
"Feb. 7, 2019",13.86
"Feb. 6, 2019",13.85
"Feb. 5, 2019",13.83
"Feb. 4, 2019",13.80
"Feb. 1, 2019",13.42
"Jan. 31, 2019",13.38
"Jan. 30, 2019",13.47
"Jan. 29, 2019",13.49
"Jan. 28, 2019",13.29
"Jan. 25, 2019",13.26
"Jan. 24, 2019",13.17
"Jan. 23, 2019",13.09
"Jan. 22, 2019",12.91
"Jan. 18, 2019",13.06
"Jan. 17, 2019",12.87
"Jan. 16, 2019",12.58
"Jan. 15, 2019",12.75
"Jan. 14, 2019",12.82
"Jan. 11, 2019",12.83
"Jan. 10, 2019",12.81
"Jan. 9, 2019",12.49
"Jan. 8, 2019",12.46
"Jan. 7, 2019",12.38
"Jan. 4, 2019",12.24
"Jan. 3, 2019",11.92
"Jan. 2, 2019",12.23
"Dec. 31, 2018",12.09
