date,current_ratio
"Dec. 31, 2019",0.6815
"Sept. 30, 2019",0.717
"June 30, 2019",0.5808
"March 31, 2019",0.6576
"Dec. 31, 2018",0.6937
"Sept. 30, 2018",0.7824
"June 30, 2018",0.7314
"March 31, 2018",0.6749
"Dec. 31, 2017",0.7272
"Sept. 30, 2017",0.8678
"June 30, 2017",0.7469
"March 31, 2017",0.7101
"Dec. 31, 2016",0.8753
"Sept. 30, 2016",0.8906
"June 30, 2016",0.7712
"March 31, 2016",0.857
"Dec. 31, 2015",0.6826
"Sept. 30, 2015",1.084
"June 30, 2015",0.8619
"March 31, 2015",0.81
"Dec. 31, 2014",0.8277
"Sept. 30, 2014",0.921
"June 30, 2014",1.021
"March 31, 2014",0.9024
"Dec. 31, 2013",0.8806
"Sept. 30, 2013",1.099
"June 30, 2013",1.045
"March 31, 2013",1.070
"Dec. 31, 2012",0.8938
"Sept. 30, 2012",1.066
"June 30, 2012",0.6683
"March 31, 2012",0.6858
"Dec. 31, 2011",0.8311
"Sept. 30, 2011",1.078
"June 30, 2011",0.9394
"March 31, 2011",1.012
"Dec. 31, 2010",1.077
"Sept. 30, 2010",1.15
"June 30, 2010",0.9652
"March 31, 2010",0.8494
"Dec. 31, 2009",0.9633
"Sept. 30, 2009",1.002
"June 30, 2009",1.003
"March 31, 2009",0.9145
"Dec. 31, 2008",0.9899
"Sept. 30, 2008",1.002
"June 30, 2008",0.8373
"March 31, 2008",0.917
"Dec. 31, 2007",0.771
"Sept. 30, 2007",1.070
"June 30, 2007",0.8719
"March 31, 2007",0.8632
"Dec. 31, 2006",0.9193
"Sept. 30, 2006",1.116
"June 30, 2006",0.9665
"March 31, 2006",0.7797
"Dec. 31, 2005",0.8554
"Sept. 30, 2005",1.136
"June 30, 2005",1.132
"March 31, 2005",1.215
"Dec. 31, 2004",1.101
"Sept. 30, 2004",1.205
"June 30, 2004",1.192
"March 31, 2004",1.232
"Dec. 31, 2003",1.172
"Sept. 30, 2003",1.116
"June 30, 2003",0.6387
"March 31, 2003",0.3431
"Dec. 31, 2002",0.3026
"Sept. 30, 2002",0.3369
"June 30, 2002",0.3509
"March 31, 2002",0.6479
"Dec. 31, 2001",0.6064
"Sept. 30, 2001",0.5514
"June 30, 2001",0.6307
"March 31, 2001",0.6828
"Dec. 31, 2000",0.6696
"Sept. 30, 2000",0.6004
"June 30, 2000",0.6583
"March 31, 2000",0.5617
"Dec. 31, 1999",0.5917
"Sept. 30, 1999",0.4649
"June 30, 1999",0.4304
"March 31, 1999",0.5841
"Dec. 31, 1998",0.6119
"Sept. 30, 1998",0.6163
"June 30, 1998",0.7152
"March 31, 1998",0.8576
"Dec. 31, 1997",0.7754
"Sept. 30, 1997",0.8545
"June 30, 1997",0.6621
"March 31, 1997",0.705
"Dec. 31, 1996",0.6448
"Sept. 30, 1996",0.7578
"June 30, 1996",0.79
"March 31, 1996",0.839
"Dec. 31, 1995",0.7106
"Sept. 30, 1995",0.7278
"June 30, 1995",0.6781
"March 31, 1995",0.6833
"Dec. 31, 1994",0.6903
"Sept. 30, 1994",0.6316
"June 30, 1994",0.6517
"March 31, 1994",0.7188
