date,year_high
"March 19, 2020",72.14
"March 18, 2020",72.14
"March 17, 2020",72.14
"March 16, 2020",72.14
"March 13, 2020",72.14
"March 12, 2020",72.14
"March 11, 2020",72.14
"March 10, 2020",72.14
"March 9, 2020",72.14
"March 6, 2020",72.14
"March 5, 2020",72.14
"March 4, 2020",72.14
"March 3, 2020",72.14
"March 2, 2020",72.14
"Feb. 28, 2020",72.14
"Feb. 27, 2020",72.14
"Feb. 26, 2020",72.14
"Feb. 25, 2020",72.14
"Feb. 24, 2020",72.14
"Feb. 21, 2020",71.43
"Feb. 20, 2020",71.43
"Feb. 19, 2020",71.43
"Feb. 18, 2020",71.43
"Feb. 14, 2020",70.40
"Feb. 13, 2020",69.89
"Feb. 12, 2020",69.82
"Feb. 11, 2020",69.82
"Feb. 10, 2020",69.82
"Feb. 7, 2020",69.82
"Feb. 6, 2020",69.82
"Feb. 5, 2020",69.82
"Feb. 4, 2020",69.82
"Feb. 3, 2020",69.82
"Jan. 31, 2020",69.62
"Jan. 30, 2020",68.86
"Jan. 29, 2020",67.69
"Jan. 28, 2020",67.69
"Jan. 27, 2020",67.69
"Jan. 24, 2020",67.48
"Jan. 23, 2020",66.97
"Jan. 22, 2020",66.40
"Jan. 21, 2020",66.05
"Jan. 17, 2020",66.05
"Jan. 16, 2020",66.05
"Jan. 15, 2020",66.05
"Jan. 14, 2020",66.05
"Jan. 13, 2020",66.05
"Jan. 10, 2020",66.05
"Jan. 9, 2020",66.05
"Jan. 8, 2020",66.05
"Jan. 7, 2020",66.05
"Jan. 6, 2020",66.05
"Jan. 3, 2020",66.05
"Jan. 2, 2020",66.05
"Dec. 31, 2019",66.05
"Dec. 30, 2019",66.05
"Dec. 27, 2019",66.05
"Dec. 26, 2019",66.05
"Dec. 24, 2019",66.05
"Dec. 23, 2019",66.05
"Dec. 20, 2019",66.05
"Dec. 19, 2019",66.05
"Dec. 18, 2019",66.05
"Dec. 17, 2019",66.05
"Dec. 16, 2019",66.05
"Dec. 13, 2019",66.05
"Dec. 12, 2019",66.05
"Dec. 11, 2019",66.05
"Dec. 10, 2019",66.05
"Dec. 9, 2019",66.05
"Dec. 6, 2019",66.05
"Dec. 5, 2019",66.05
"Dec. 4, 2019",66.05
"Dec. 3, 2019",66.05
"Dec. 2, 2019",66.05
"Nov. 29, 2019",66.05
"Nov. 27, 2019",66.05
"Nov. 26, 2019",66.05
"Nov. 25, 2019",66.05
"Nov. 22, 2019",66.05
"Nov. 21, 2019",66.05
"Nov. 20, 2019",66.05
"Nov. 19, 2019",66.05
"Nov. 18, 2019",66.05
"Nov. 15, 2019",66.05
"Nov. 14, 2019",66.05
"Nov. 13, 2019",66.05
"Nov. 12, 2019",66.05
"Nov. 11, 2019",66.05
"Nov. 8, 2019",66.05
"Nov. 7, 2019",66.05
"Nov. 6, 2019",66.05
"Nov. 5, 2019",66.05
"Nov. 4, 2019",66.05
"Nov. 1, 2019",66.05
"Oct. 31, 2019",66.05
"Oct. 30, 2019",66.05
"Oct. 29, 2019",66.05
"Oct. 28, 2019",66.05
"Oct. 25, 2019",66.05
"Oct. 24, 2019",66.05
"Oct. 23, 2019",66.05
"Oct. 22, 2019",66.05
"Oct. 21, 2019",66.05
"Oct. 18, 2019",66.05
"Oct. 17, 2019",66.05
"Oct. 16, 2019",66.05
"Oct. 15, 2019",66.05
"Oct. 14, 2019",66.05
"Oct. 11, 2019",66.05
"Oct. 10, 2019",66.05
"Oct. 9, 2019",66.05
"Oct. 8, 2019",66.05
"Oct. 7, 2019",66.05
"Oct. 4, 2019",66.05
"Oct. 3, 2019",66.05
"Oct. 2, 2019",66.05
"Oct. 1, 2019",66.05
"Sept. 30, 2019",66.05
"Sept. 27, 2019",66.05
"Sept. 26, 2019",66.05
"Sept. 25, 2019",66.05
"Sept. 24, 2019",66.05
"Sept. 23, 2019",66.05
"Sept. 20, 2019",66.05
"Sept. 19, 2019",66.05
"Sept. 18, 2019",66.05
"Sept. 17, 2019",66.05
"Sept. 16, 2019",66.05
"Sept. 13, 2019",66.05
"Sept. 12, 2019",66.05
"Sept. 11, 2019",66.05
"Sept. 10, 2019",66.05
"Sept. 9, 2019",66.05
"Sept. 6, 2019",66.05
"Sept. 5, 2019",66.05
"Sept. 4, 2019",66.05
"Sept. 3, 2019",65.57
"Aug. 30, 2019",64.91
"Aug. 29, 2019",64.63
"Aug. 28, 2019",64.53
"Aug. 27, 2019",64.41
"Aug. 26, 2019",63.68
"Aug. 23, 2019",63.68
"Aug. 22, 2019",63.41
"Aug. 21, 2019",63.03
"Aug. 20, 2019",62.52
"Aug. 19, 2019",62.52
"Aug. 16, 2019",62.17
"Aug. 15, 2019",62.03
"Aug. 14, 2019",62.03
"Aug. 13, 2019",62.03
"Aug. 12, 2019",62.03
"Aug. 9, 2019",62.03
"Aug. 8, 2019",62.03
"Aug. 7, 2019",62.03
"Aug. 6, 2019",62.03
"Aug. 5, 2019",62.03
"Aug. 2, 2019",62.03
"Aug. 1, 2019",62.03
"July 31, 2019",62.03
"July 30, 2019",62.03
"July 29, 2019",62.03
"July 26, 2019",62.03
"July 25, 2019",62.03
"July 24, 2019",62.03
"July 23, 2019",62.03
"July 22, 2019",62.03
"July 19, 2019",62.03
"July 18, 2019",61.98
"July 17, 2019",61.97
"July 16, 2019",61.97
"July 15, 2019",61.97
"July 12, 2019",61.97
"July 11, 2019",61.97
"July 10, 2019",61.97
"July 9, 2019",61.97
"July 8, 2019",61.97
"July 5, 2019",61.97
"July 3, 2019",61.97
"July 2, 2019",61.97
"July 1, 2019",61.97
"June 28, 2019",61.97
"June 27, 2019",61.97
"June 26, 2019",61.97
"June 25, 2019",61.97
"June 24, 2019",61.97
"June 21, 2019",61.63
"June 20, 2019",61.52
"June 19, 2019",61.00
"June 18, 2019",60.56
"June 17, 2019",60.56
"June 14, 2019",60.56
"June 13, 2019",60.56
"June 12, 2019",60.56
"June 11, 2019",60.56
"June 10, 2019",60.56
"June 7, 2019",60.56
"June 6, 2019",59.88
"June 5, 2019",59.62
"June 4, 2019",59.62
"June 3, 2019",59.62
"May 31, 2019",59.62
"May 30, 2019",59.62
"May 29, 2019",59.62
"May 28, 2019",59.62
"May 24, 2019",59.62
"May 23, 2019",59.10
"May 22, 2019",58.74
"May 21, 2019",58.74
"May 20, 2019",58.68
"May 17, 2019",58.48
"May 16, 2019",57.92
"May 15, 2019",57.85
"May 14, 2019",57.85
"May 13, 2019",57.82
"May 10, 2019",57.51
"May 9, 2019",57.51
"May 8, 2019",57.51
"May 7, 2019",57.51
"May 6, 2019",57.51
"May 3, 2019",57.51
"May 2, 2019",57.51
"May 1, 2019",57.51
"April 30, 2019",57.51
"April 29, 2019",57.51
"April 26, 2019",57.51
"April 25, 2019",57.51
"April 24, 2019",57.51
"April 23, 2019",57.51
"April 22, 2019",57.51
"April 18, 2019",57.51
"April 17, 2019",57.51
"April 16, 2019",57.51
"April 15, 2019",57.51
"April 12, 2019",57.51
"April 11, 2019",57.51
"April 10, 2019",57.51
"April 9, 2019",57.51
"April 8, 2019",57.51
"April 5, 2019",57.51
"April 4, 2019",57.51
"April 3, 2019",57.51
"April 2, 2019",57.51
"April 1, 2019",57.51
"March 29, 2019",57.51
"March 28, 2019",57.51
"March 27, 2019",57.51
"March 26, 2019",57.51
"March 25, 2019",57.51
"March 22, 2019",57.51
"March 21, 2019",56.89
"March 20, 2019",56.89
"March 19, 2019",56.89
"March 18, 2019",56.89
"March 15, 2019",56.89
"March 14, 2019",56.76
"March 13, 2019",56.76
"March 12, 2019",56.56
"March 11, 2019",56.08
"March 8, 2019",55.90
"March 7, 2019",55.70
"March 6, 2019",55.36
"March 5, 2019",55.36
"March 4, 2019",55.36
"March 1, 2019",55.36
"Feb. 28, 2019",55.36
"Feb. 27, 2019",55.36
"Feb. 26, 2019",55.36
"Feb. 25, 2019",55.36
"Feb. 22, 2019",55.27
"Feb. 21, 2019",54.90
"Feb. 20, 2019",54.18
"Feb. 19, 2019",54.11
"Feb. 15, 2019",54.11
"Feb. 14, 2019",54.11
"Feb. 13, 2019",54.11
"Feb. 12, 2019",54.11
"Feb. 11, 2019",54.11
"Feb. 8, 2019",54.11
"Feb. 7, 2019",54.11
"Feb. 6, 2019",54.11
"Feb. 5, 2019",54.11
"Feb. 4, 2019",54.11
"Feb. 1, 2019",54.11
"Jan. 31, 2019",54.11
"Jan. 30, 2019",54.11
"Jan. 29, 2019",54.11
"Jan. 28, 2019",54.11
"Jan. 25, 2019",54.11
"Jan. 24, 2019",54.11
"Jan. 23, 2019",54.11
"Jan. 22, 2019",54.11
"Jan. 18, 2019",54.11
"Jan. 17, 2019",54.11
"Jan. 16, 2019",54.11
"Jan. 15, 2019",54.11
"Jan. 14, 2019",54.11
"Jan. 11, 2019",54.11
"Jan. 10, 2019",54.11
"Jan. 9, 2019",54.11
"Jan. 8, 2019",54.11
"Jan. 7, 2019",54.11
"Jan. 4, 2019",54.11
"Jan. 3, 2019",54.11
"Jan. 2, 2019",54.11
"Dec. 31, 2018",54.11
"Dec. 28, 2018",54.11
"Dec. 27, 2018",54.11
"Dec. 26, 2018",54.11
"Dec. 24, 2018",54.11
"Dec. 21, 2018",54.11
"Dec. 20, 2018",54.11
"Dec. 19, 2018",54.11
"Dec. 18, 2018",54.11
"Dec. 17, 2018",54.11
"Dec. 14, 2018",54.11
"Dec. 13, 2018",53.96
"Dec. 12, 2018",53.96
"Dec. 11, 2018",53.76
"Dec. 10, 2018",53.59
"Dec. 7, 2018",53.48
"Dec. 6, 2018",53.47
"Dec. 4, 2018",53.47
"Dec. 3, 2018",52.98
"Nov. 30, 2018",52.49
"Nov. 29, 2018",52.46
"Nov. 28, 2018",52.46
"Nov. 27, 2018",52.46
"Nov. 26, 2018",52.46
"Nov. 23, 2018",52.46
"Nov. 21, 2018",52.46
"Nov. 20, 2018",52.46
"Nov. 19, 2018",52.24
"Nov. 16, 2018",52.24
"Nov. 15, 2018",51.84
"Nov. 14, 2018",52.22
"Nov. 13, 2018",52.22
"Nov. 12, 2018",52.22
"Nov. 9, 2018",52.22
"Nov. 8, 2018",52.22
"Nov. 7, 2018",52.22
"Nov. 6, 2018",52.22
"Nov. 5, 2018",52.22
"Nov. 2, 2018",52.22
"Nov. 1, 2018",52.22
"Oct. 31, 2018",52.22
"Oct. 30, 2018",52.22
"Oct. 29, 2018",52.22
"Oct. 26, 2018",52.22
"Oct. 25, 2018",52.22
"Oct. 24, 2018",52.22
"Oct. 23, 2018",52.22
"Oct. 22, 2018",52.22
"Oct. 19, 2018",52.22
"Oct. 18, 2018",52.22
"Oct. 17, 2018",52.22
"Oct. 16, 2018",52.22
"Oct. 15, 2018",52.22
"Oct. 12, 2018",52.22
"Oct. 11, 2018",52.22
"Oct. 10, 2018",52.22
"Oct. 9, 2018",52.22
"Oct. 8, 2018",52.22
"Oct. 5, 2018",52.22
"Oct. 4, 2018",52.22
"Oct. 3, 2018",52.22
"Oct. 2, 2018",52.22
"Oct. 1, 2018",52.22
"Sept. 28, 2018",52.22
"Sept. 27, 2018",52.22
"Sept. 26, 2018",52.22
"Sept. 25, 2018",52.22
"Sept. 24, 2018",52.22
"Sept. 21, 2018",52.22
"Sept. 20, 2018",52.22
"Sept. 19, 2018",52.22
"Sept. 18, 2018",52.22
"Sept. 17, 2018",52.22
"Sept. 14, 2018",52.22
"Sept. 13, 2018",52.22
"Sept. 12, 2018",52.22
"Sept. 11, 2018",52.22
"Sept. 10, 2018",52.22
"Sept. 7, 2018",52.22
"Sept. 6, 2018",52.22
"Sept. 5, 2018",52.22
"Sept. 4, 2018",52.22
"Aug. 31, 2018",52.22
"Aug. 30, 2018",52.22
"Aug. 29, 2018",52.22
"Aug. 28, 2018",52.22
"Aug. 27, 2018",52.22
"Aug. 24, 2018",52.22
"Aug. 23, 2018",52.22
"Aug. 22, 2018",52.22
"Aug. 21, 2018",52.22
"Aug. 20, 2018",52.22
"Aug. 17, 2018",52.22
"Aug. 16, 2018",52.22
"Aug. 15, 2018",52.22
"Aug. 14, 2018",52.22
"Aug. 13, 2018",52.22
"Aug. 10, 2018",52.22
"Aug. 9, 2018",52.22
"Aug. 8, 2018",52.22
"Aug. 7, 2018",52.22
"Aug. 6, 2018",52.22
"Aug. 3, 2018",52.22
"Aug. 2, 2018",52.22
"Aug. 1, 2018",52.22
"July 31, 2018",52.22
"July 30, 2018",52.22
"July 27, 2018",52.22
"July 26, 2018",52.22
"July 25, 2018",52.22
"July 24, 2018",52.22
"July 23, 2018",52.22
"July 20, 2018",52.22
"July 19, 2018",52.22
"July 18, 2018",52.22
"July 17, 2018",52.22
"July 16, 2018",52.22
"July 13, 2018",52.22
"July 12, 2018",52.22
"July 11, 2018",52.22
"July 10, 2018",52.22
"July 9, 2018",52.22
"July 6, 2018",52.22
"July 5, 2018",52.22
"July 3, 2018",52.22
"July 2, 2018",52.22
"June 29, 2018",52.22
"June 28, 2018",52.22
"June 27, 2018",52.22
"June 26, 2018",52.22
"June 25, 2018",52.22
"June 22, 2018",52.22
"June 21, 2018",52.22
"June 20, 2018",52.22
"June 19, 2018",52.22
"June 18, 2018",52.22
"June 15, 2018",52.22
"June 14, 2018",52.22
"June 13, 2018",52.22
"June 12, 2018",52.22
"June 11, 2018",52.22
"June 8, 2018",52.22
"June 7, 2018",52.22
"June 6, 2018",52.22
"June 5, 2018",52.22
"June 4, 2018",52.22
"June 1, 2018",52.22
"May 31, 2018",52.22
"May 30, 2018",52.22
"May 29, 2018",52.22
"May 25, 2018",52.22
"May 24, 2018",52.22
"May 23, 2018",52.22
"May 22, 2018",52.22
"May 21, 2018",52.22
"May 18, 2018",52.22
"May 17, 2018",52.22
"May 16, 2018",52.22
"May 15, 2018",52.22
"May 14, 2018",52.22
"May 11, 2018",52.22
"May 10, 2018",52.22
"May 9, 2018",52.22
"May 8, 2018",52.22
"May 7, 2018",52.22
"May 4, 2018",52.22
"May 3, 2018",52.22
"May 2, 2018",52.22
"May 1, 2018",52.22
"April 30, 2018",52.22
"April 27, 2018",52.22
"April 26, 2018",52.22
"April 25, 2018",52.22
"April 24, 2018",52.22
"April 23, 2018",52.22
"April 20, 2018",52.22
"April 19, 2018",52.22
"April 18, 2018",52.22
"April 17, 2018",52.22
"April 16, 2018",52.22
"April 13, 2018",52.22
"April 12, 2018",52.22
"April 11, 2018",52.22
"April 10, 2018",52.22
"April 9, 2018",52.22
"April 6, 2018",52.22
"April 5, 2018",52.22
"April 4, 2018",52.22
"April 3, 2018",52.22
"April 2, 2018",52.22
"March 29, 2018",52.22
"March 28, 2018",52.22
"March 27, 2018",52.22
"March 26, 2018",52.22
"March 23, 2018",52.22
"March 22, 2018",52.22
"March 21, 2018",52.22
"March 20, 2018",52.22
"March 19, 2018",52.22
"March 16, 2018",52.22
"March 15, 2018",52.22
"March 14, 2018",52.22
"March 13, 2018",52.22
"March 12, 2018",52.22
"March 9, 2018",52.22
"March 8, 2018",52.22
"March 7, 2018",52.22
"March 6, 2018",52.22
"March 5, 2018",52.22
"March 2, 2018",52.22
"March 1, 2018",52.22
"Feb. 28, 2018",52.22
"Feb. 27, 2018",52.22
"Feb. 26, 2018",52.22
"Feb. 23, 2018",52.22
"Feb. 22, 2018",52.22
"Feb. 21, 2018",52.22
"Feb. 20, 2018",52.22
"Feb. 16, 2018",52.22
"Feb. 15, 2018",52.22
"Feb. 14, 2018",52.22
"Feb. 13, 2018",52.22
"Feb. 12, 2018",52.22
"Feb. 9, 2018",52.22
"Feb. 8, 2018",52.22
"Feb. 7, 2018",52.22
"Feb. 6, 2018",52.22
"Feb. 5, 2018",52.22
"Feb. 2, 2018",52.22
"Feb. 1, 2018",52.22
"Jan. 31, 2018",52.22
"Jan. 30, 2018",52.22
"Jan. 29, 2018",52.22
"Jan. 26, 2018",52.22
"Jan. 25, 2018",52.22
"Jan. 24, 2018",52.22
"Jan. 23, 2018",52.22
"Jan. 22, 2018",52.22
"Jan. 19, 2018",52.22
"Jan. 18, 2018",52.22
"Jan. 17, 2018",52.22
"Jan. 16, 2018",52.22
"Jan. 12, 2018",52.22
"Jan. 11, 2018",52.22
"Jan. 10, 2018",52.22
"Jan. 9, 2018",52.22
"Jan. 8, 2018",52.22
"Jan. 5, 2018",52.22
"Jan. 4, 2018",52.22
"Jan. 3, 2018",52.22
"Jan. 2, 2018",52.22
"Dec. 29, 2017",52.22
"Dec. 28, 2017",52.22
"Dec. 27, 2017",52.22
"Dec. 26, 2017",52.22
"Dec. 22, 2017",52.22
"Dec. 21, 2017",52.22
"Dec. 20, 2017",52.22
"Dec. 19, 2017",52.22
"Dec. 18, 2017",52.22
"Dec. 15, 2017",52.22
"Dec. 14, 2017",52.22
"Dec. 13, 2017",52.22
"Dec. 12, 2017",52.22
"Dec. 11, 2017",52.22
"Dec. 8, 2017",52.22
"Dec. 7, 2017",52.22
"Dec. 6, 2017",52.22
"Dec. 5, 2017",52.22
"Dec. 4, 2017",52.22
"Dec. 1, 2017",52.22
"Nov. 30, 2017",52.22
"Nov. 29, 2017",52.22
"Nov. 28, 2017",52.22
"Nov. 27, 2017",52.22
"Nov. 24, 2017",52.22
"Nov. 22, 2017",52.22
"Nov. 21, 2017",52.22
"Nov. 20, 2017",52.22
"Nov. 17, 2017",52.22
"Nov. 16, 2017",52.22
"Nov. 15, 2017",52.22
"Nov. 14, 2017",51.85
"Nov. 13, 2017",50.85
"Nov. 10, 2017",50.57
"Nov. 9, 2017",50.57
"Nov. 8, 2017",50.56
"Nov. 7, 2017",50.56
"Nov. 6, 2017",50.56
"Nov. 3, 2017",50.56
"Nov. 2, 2017",50.56
"Nov. 1, 2017",50.56
"Oct. 31, 2017",50.56
"Oct. 30, 2017",50.56
"Oct. 27, 2017",50.56
"Oct. 26, 2017",50.56
"Oct. 25, 2017",50.56
"Oct. 24, 2017",50.56
"Oct. 23, 2017",50.56
"Oct. 20, 2017",50.56
"Oct. 19, 2017",50.56
"Oct. 18, 2017",50.56
"Oct. 17, 2017",50.56
"Oct. 16, 2017",50.56
"Oct. 13, 2017",50.56
"Oct. 12, 2017",50.56
"Oct. 11, 2017",50.56
"Oct. 10, 2017",50.56
"Oct. 9, 2017",50.56
"Oct. 6, 2017",50.56
"Oct. 5, 2017",50.56
"Oct. 4, 2017",50.56
"Oct. 3, 2017",50.56
"Oct. 2, 2017",50.56
"Sept. 29, 2017",50.56
"Sept. 28, 2017",50.56
"Sept. 27, 2017",50.56
"Sept. 26, 2017",50.56
"Sept. 25, 2017",50.56
"Sept. 22, 2017",50.56
"Sept. 21, 2017",50.56
"Sept. 20, 2017",50.56
"Sept. 19, 2017",50.56
"Sept. 18, 2017",50.56
"Sept. 15, 2017",50.56
"Sept. 14, 2017",50.56
"Sept. 13, 2017",50.56
"Sept. 12, 2017",50.56
