date,operating_earning_yield
"Oct. 28, 2019",6.17%
"Oct. 25, 2019",6.05%
"Oct. 24, 2019",5.97%
"Oct. 23, 2019",5.98%
"Oct. 22, 2019",6.00%
"Oct. 21, 2019",5.99%
"Oct. 18, 2019",6.02%
"Oct. 17, 2019",6.05%
"Oct. 16, 2019",6.07%
"Oct. 15, 2019",6.10%
"Oct. 14, 2019",6.09%
"Oct. 11, 2019",6.08%
"Oct. 10, 2019",6.03%
"Oct. 9, 2019",6.03%
"Oct. 8, 2019",6.06%
"Oct. 7, 2019",5.99%
"Oct. 4, 2019",5.96%
"Oct. 3, 2019",6.07%
"Oct. 2, 2019",6.08%
"Oct. 1, 2019",5.93%
"Sept. 30, 2019",5.94%
"Sept. 27, 2019",5.74%
"Sept. 26, 2019",5.72%
"Sept. 25, 2019",5.77%
"Sept. 24, 2019",5.73%
"Sept. 23, 2019",5.81%
"Sept. 20, 2019",5.81%
"Sept. 19, 2019",5.84%
"Sept. 18, 2019",5.86%
"Sept. 17, 2019",5.89%
"Sept. 16, 2019",5.97%
"Sept. 13, 2019",5.99%
"Sept. 12, 2019",5.95%
"Sept. 11, 2019",5.93%
"Sept. 10, 2019",5.96%
"Sept. 9, 2019",5.92%
"Sept. 6, 2019",5.79%
"Sept. 5, 2019",5.76%
"Sept. 4, 2019",5.70%
"Sept. 3, 2019",5.72%
"Aug. 30, 2019",5.84%
"Aug. 29, 2019",5.81%
"Aug. 28, 2019",5.86%
"Aug. 27, 2019",5.86%
"Aug. 26, 2019",5.90%
"Aug. 23, 2019",6.01%
"Aug. 22, 2019",5.93%
"Aug. 21, 2019",5.95%
"Aug. 20, 2019",6.01%
"Aug. 19, 2019",6.04%
"Aug. 16, 2019",6.07%
"Aug. 15, 2019",6.10%
"Aug. 14, 2019",6.17%
"Aug. 13, 2019",6.11%
"Aug. 12, 2019",6.10%
"Aug. 9, 2019",6.07%
"Aug. 8, 2019",6.09%
"Aug. 7, 2019",6.17%
"Aug. 6, 2019",6.21%
"Aug. 5, 2019",6.29%
"Aug. 2, 2019",6.27%
"Aug. 1, 2019",6.17%
"July 31, 2019",6.29%
"July 30, 2019",6.19%
"July 29, 2019",6.15%
"July 26, 2019",6.20%
"July 25, 2019",6.23%
"July 24, 2019",6.20%
"July 23, 2019",6.21%
"July 22, 2019",6.18%
"July 19, 2019",6.17%
"July 18, 2019",6.06%
"July 17, 2019",6.12%
"July 16, 2019",6.15%
"July 15, 2019",6.13%
"July 12, 2019",6.17%
"July 11, 2019",6.13%
"July 10, 2019",6.13%
"July 9, 2019",6.16%
"July 8, 2019",6.16%
"July 5, 2019",6.18%
"July 3, 2019",6.18%
"July 2, 2019",6.24%
"July 1, 2019",6.31%
"June 30, 2019",
"June 28, 2019",6.46%
"June 27, 2019",6.48%
"June 26, 2019",6.47%
"June 25, 2019",6.30%
"June 24, 2019",6.27%
"June 21, 2019",6.25%
"June 20, 2019",6.27%
"June 19, 2019",6.32%
"June 18, 2019",6.40%
"June 17, 2019",6.42%
"June 14, 2019",6.40%
"June 13, 2019",6.47%
"June 12, 2019",6.46%
"June 11, 2019",6.55%
"June 10, 2019",6.49%
"June 7, 2019",6.47%
"June 6, 2019",6.43%
"June 5, 2019",6.48%
"June 4, 2019",6.65%
"June 3, 2019",6.63%
"May 31, 2019",6.70%
"May 30, 2019",6.70%
"May 29, 2019",6.72%
"May 28, 2019",6.62%
"May 24, 2019",6.52%
"May 23, 2019",6.51%
"May 22, 2019",6.57%
"May 21, 2019",6.62%
"May 20, 2019",6.58%
"May 17, 2019",6.60%
"May 16, 2019",6.66%
"May 15, 2019",6.72%
"May 14, 2019",6.71%
"May 13, 2019",6.65%
"May 10, 2019",6.72%
"May 9, 2019",6.86%
"May 8, 2019",6.88%
"May 7, 2019",6.79%
"May 6, 2019",6.80%
"May 3, 2019",6.79%
"May 2, 2019",6.87%
"May 1, 2019",6.88%
"April 30, 2019",6.80%
"April 29, 2019",6.93%
"April 26, 2019",6.87%
"April 25, 2019",6.87%
"April 24, 2019",6.94%
"April 23, 2019",6.97%
"April 22, 2019",7.02%
"April 18, 2019",7.03%
"April 17, 2019",7.02%
"April 16, 2019",7.01%
"April 15, 2019",6.89%
"April 12, 2019",6.88%
"April 11, 2019",6.90%
"April 10, 2019",6.94%
"April 9, 2019",6.89%
"April 8, 2019",6.95%
"April 5, 2019",6.90%
"April 4, 2019",6.95%
"April 3, 2019",6.94%
"April 2, 2019",6.92%
"April 1, 2019",6.92%
"March 31, 2019",
"March 29, 2019",6.84%
"March 28, 2019",6.85%
"March 27, 2019",6.76%
"March 26, 2019",6.70%
"March 25, 2019",6.74%
"March 22, 2019",6.74%
"March 21, 2019",6.81%
"March 20, 2019",6.89%
"March 19, 2019",6.91%
"March 18, 2019",6.85%
"March 15, 2019",6.81%
"March 14, 2019",6.85%
"March 13, 2019",6.79%
"March 12, 2019",6.81%
"March 11, 2019",6.86%
"March 8, 2019",6.91%
"March 7, 2019",6.93%
"March 6, 2019",6.98%
"March 5, 2019",7.00%
"March 4, 2019",6.98%
"March 1, 2019",7.00%
"Feb. 28, 2019",7.01%
"Feb. 27, 2019",7.07%
"Feb. 26, 2019",7.06%
"Feb. 25, 2019",7.03%
"Feb. 22, 2019",6.96%
"Feb. 21, 2019",7.02%
"Feb. 20, 2019",7.11%
"Feb. 19, 2019",7.15%
"Feb. 15, 2019",7.19%
"Feb. 14, 2019",7.22%
"Feb. 13, 2019",7.22%
"Feb. 12, 2019",7.19%
"Feb. 11, 2019",7.18%
"Feb. 8, 2019",7.19%
"Feb. 7, 2019",7.24%
"Feb. 6, 2019",7.33%
"Feb. 5, 2019",7.34%
"Feb. 4, 2019",7.34%
"Feb. 1, 2019",7.38%
"Jan. 31, 2019",7.34%
"Jan. 30, 2019",7.55%
"Jan. 29, 2019",7.59%
"Jan. 28, 2019",7.62%
"Jan. 25, 2019",7.61%
"Jan. 24, 2019",7.48%
"Jan. 23, 2019",7.52%
"Jan. 22, 2019",7.59%
"Jan. 18, 2019",7.58%
"Jan. 17, 2019",7.59%
"Jan. 16, 2019",7.65%
"Jan. 15, 2019",7.71%
"Jan. 14, 2019",7.86%
"Jan. 11, 2019",7.80%
"Jan. 10, 2019",7.80%
"Jan. 9, 2019",7.94%
"Jan. 8, 2019",7.87%
"Jan. 7, 2019",7.96%
"Jan. 4, 2019",7.93%
"Jan. 3, 2019",8.01%
"Jan. 2, 2019",7.97%
"Dec. 31, 2018",7.80%
"Dec. 28, 2018",8.23%
"Dec. 27, 2018",8.17%
"Dec. 26, 2018",8.17%
"Dec. 24, 2018",8.34%
"Dec. 21, 2018",7.96%
"Dec. 20, 2018",7.89%
"Dec. 19, 2018",7.96%
"Dec. 18, 2018",7.87%
"Dec. 17, 2018",7.83%
"Dec. 14, 2018",7.62%
"Dec. 13, 2018",7.55%
"Dec. 12, 2018",7.65%
"Dec. 11, 2018",7.57%
"Dec. 10, 2018",7.58%
"Dec. 7, 2018",7.62%
"Dec. 6, 2018",7.61%
"Dec. 4, 2018",7.67%
"Dec. 3, 2018",7.65%
"Nov. 30, 2018",7.72%
"Nov. 29, 2018",7.86%
"Nov. 28, 2018",7.86%
"Nov. 27, 2018",7.83%
"Nov. 26, 2018",7.93%
"Nov. 23, 2018",7.96%
"Nov. 21, 2018",7.98%
"Nov. 20, 2018",7.82%
"Nov. 19, 2018",7.85%
"Nov. 16, 2018",7.93%
"Nov. 15, 2018",7.89%
"Nov. 14, 2018",7.92%
"Nov. 13, 2018",7.88%
"Nov. 12, 2018",7.93%
"Nov. 9, 2018",8.05%
"Nov. 8, 2018",8.21%
"Nov. 7, 2018",8.18%
"Nov. 6, 2018",8.24%
"Nov. 5, 2018",8.37%
"Nov. 2, 2018",8.49%
"Nov. 1, 2018",8.36%
"Oct. 31, 2018",8.27%
"Oct. 30, 2018",8.15%
"Oct. 29, 2018",8.20%
"Oct. 26, 2018",8.35%
"Oct. 25, 2018",8.20%
"Oct. 24, 2018",8.06%
"Oct. 23, 2018",8.29%
"Oct. 22, 2018",8.29%
"Oct. 19, 2018",8.25%
"Oct. 18, 2018",8.38%
"Oct. 17, 2018",8.40%
"Oct. 16, 2018",8.39%
"Oct. 15, 2018",8.50%
"Oct. 12, 2018",8.50%
"Oct. 11, 2018",8.51%
"Oct. 10, 2018",8.29%
"Oct. 9, 2018",8.27%
"Oct. 8, 2018",8.30%
"Oct. 5, 2018",8.37%
"Oct. 4, 2018",8.54%
"Oct. 3, 2018",8.59%
"Oct. 2, 2018",8.48%
"Oct. 1, 2018",8.60%
"Sept. 30, 2018",
"Sept. 28, 2018",9.12%
"Sept. 27, 2018",9.24%
"Sept. 26, 2018",9.34%
"Sept. 25, 2018",9.23%
"Sept. 24, 2018",9.15%
"Sept. 21, 2018",9.06%
"Sept. 20, 2018",9.09%
"Sept. 19, 2018",9.12%
"Sept. 18, 2018",8.94%
"Sept. 17, 2018",8.89%
"Sept. 14, 2018",8.89%
"Sept. 13, 2018",8.88%
"Sept. 12, 2018",8.86%
"Sept. 11, 2018",8.83%
"Sept. 10, 2018",8.78%
"Sept. 7, 2018",8.84%
"Sept. 6, 2018",8.73%
"Sept. 5, 2018",8.73%
"Sept. 4, 2018",8.87%
"Aug. 31, 2018",8.96%
"Aug. 30, 2018",8.90%
"Aug. 29, 2018",8.96%
"Aug. 28, 2018",9.05%
"Aug. 27, 2018",9.06%
"Aug. 24, 2018",8.98%
"Aug. 23, 2018",9.02%
"Aug. 22, 2018",9.07%
"Aug. 21, 2018",8.98%
"Aug. 20, 2018",8.92%
"Aug. 17, 2018",8.91%
"Aug. 16, 2018",8.93%
"Aug. 15, 2018",8.99%
"Aug. 14, 2018",9.07%
"Aug. 13, 2018",9.06%
"Aug. 10, 2018",9.06%
"Aug. 9, 2018",9.03%
"Aug. 8, 2018",9.10%
"Aug. 7, 2018",9.12%
"Aug. 6, 2018",9.10%
"Aug. 3, 2018",9.12%
"Aug. 2, 2018",9.24%
"Aug. 1, 2018",9.28%
"July 31, 2018",9.18%
"July 30, 2018",9.30%
"July 27, 2018",9.24%
"July 26, 2018",9.18%
"July 25, 2018",9.42%
"July 24, 2018",9.45%
"July 23, 2018",9.51%
"July 20, 2018",9.43%
"July 19, 2018",9.37%
"July 18, 2018",9.43%
"July 17, 2018",9.38%
"July 16, 2018",9.34%
"July 13, 2018",9.30%
"July 12, 2018",9.29%
"July 11, 2018",9.28%
"July 10, 2018",9.42%
"July 9, 2018",9.53%
"July 6, 2018",9.17%
"July 5, 2018",9.24%
"July 3, 2018",9.31%
"July 2, 2018",9.31%
"June 30, 2018",
"June 29, 2018",9.49%
"June 28, 2018",9.50%
"June 27, 2018",9.49%
"June 26, 2018",9.56%
"June 25, 2018",9.60%
"June 22, 2018",9.89%
"June 21, 2018",9.89%
"June 20, 2018",9.88%
"June 19, 2018",9.81%
"June 18, 2018",9.94%
"June 15, 2018",10.01%
"June 14, 2018",10.11%
"June 13, 2018",10.20%
"June 12, 2018",10.18%
"June 11, 2018",10.29%
"June 8, 2018",10.16%
"June 7, 2018",10.15%
"June 6, 2018",10.24%
"June 5, 2018",10.01%
"June 4, 2018",9.82%
"June 1, 2018",9.69%
"May 31, 2018",9.52%
"May 30, 2018",9.51%
"May 29, 2018",9.58%
"May 25, 2018",9.59%
"May 24, 2018",9.67%
"May 23, 2018",9.77%
"May 22, 2018",9.92%
"May 21, 2018",9.96%
"May 18, 2018",9.92%
"May 17, 2018",9.89%
"May 16, 2018",9.80%
"May 15, 2018",9.73%
"May 14, 2018",9.63%
"May 11, 2018",9.58%
"May 10, 2018",9.58%
"May 9, 2018",9.68%
"May 8, 2018",9.63%
"May 7, 2018",9.40%
"May 4, 2018",9.35%
"May 3, 2018",9.33%
"May 2, 2018",9.32%
"May 1, 2018",9.29%
"April 30, 2018",9.26%
"April 27, 2018",9.20%
"April 26, 2018",9.33%
"April 25, 2018",9.47%
"April 24, 2018",9.49%
"April 23, 2018",9.57%
"April 20, 2018",9.61%
"April 19, 2018",9.55%
"April 18, 2018",9.57%
"April 17, 2018",9.51%
"April 16, 2018",9.57%
"April 13, 2018",9.75%
"April 12, 2018",9.85%
"April 11, 2018",9.67%
"April 10, 2018",9.63%
"April 9, 2018",9.53%
"April 6, 2018",9.53%
"April 5, 2018",9.49%
"April 4, 2018",9.59%
"April 3, 2018",9.59%
"April 2, 2018",9.65%
"March 31, 2018",
"March 29, 2018",9.58%
"March 28, 2018",9.61%
"March 27, 2018",9.66%
"March 26, 2018",9.87%
"March 23, 2018",9.96%
"March 22, 2018",9.78%
"March 21, 2018",9.80%
"March 20, 2018",9.84%
"March 19, 2018",9.86%
"March 16, 2018",9.87%
"March 15, 2018",9.98%
"March 14, 2018",10.01%
"March 13, 2018",10.01%
"March 12, 2018",9.98%
"March 9, 2018",10.07%
"March 8, 2018",10.10%
"March 7, 2018",10.20%
"March 6, 2018",10.15%
"March 5, 2018",9.94%
"March 2, 2018",10.13%
"March 1, 2018",10.09%
"Feb. 28, 2018",10.07%
"Feb. 27, 2018",9.97%
"Feb. 26, 2018",9.78%
"Feb. 23, 2018",9.73%
"Feb. 22, 2018",9.99%
"Feb. 21, 2018",9.97%
"Feb. 20, 2018",9.88%
"Feb. 16, 2018",9.75%
"Feb. 15, 2018",9.86%
"Feb. 14, 2018",10.08%
"Feb. 13, 2018",9.91%
"Feb. 12, 2018",9.96%
"Feb. 9, 2018",10.05%
"Feb. 8, 2018",10.27%
"Feb. 7, 2018",10.26%
"Feb. 6, 2018",10.20%
"Feb. 5, 2018",9.99%
"Feb. 2, 2018",9.80%
"Feb. 1, 2018",9.72%
"Jan. 31, 2018",9.55%
"Jan. 30, 2018",9.64%
"Jan. 29, 2018",9.71%
"Jan. 26, 2018",9.53%
"Jan. 25, 2018",9.47%
"Jan. 24, 2018",9.57%
"Jan. 23, 2018",9.53%
"Jan. 22, 2018",9.63%
"Jan. 19, 2018",9.65%
"Jan. 18, 2018",9.60%
"Jan. 17, 2018",9.54%
"Jan. 16, 2018",9.62%
"Jan. 12, 2018",9.65%
"Jan. 11, 2018",9.57%
"Jan. 10, 2018",9.45%
"Jan. 9, 2018",9.35%
"Jan. 8, 2018",9.24%
"Jan. 5, 2018",9.31%
"Jan. 4, 2018",9.25%
"Jan. 3, 2018",9.17%
"Jan. 2, 2018",9.11%
"Dec. 31, 2017",
"Dec. 29, 2017",9.28%
"Dec. 28, 2017",9.29%
"Dec. 27, 2017",9.34%
"Dec. 26, 2017",9.33%
"Dec. 22, 2017",9.25%
"Dec. 21, 2017",9.23%
"Dec. 20, 2017",9.21%
"Dec. 19, 2017",9.05%
"Dec. 18, 2017",8.91%
"Dec. 15, 2017",8.79%
"Dec. 14, 2017",8.86%
"Dec. 13, 2017",8.78%
"Dec. 12, 2017",8.83%
"Dec. 11, 2017",8.68%
"Dec. 8, 2017",8.72%
"Dec. 7, 2017",8.78%
"Dec. 6, 2017",8.74%
"Dec. 5, 2017",8.79%
"Dec. 4, 2017",8.74%
"Dec. 1, 2017",8.69%
"Nov. 30, 2017",8.65%
"Nov. 29, 2017",8.71%
"Nov. 28, 2017",8.71%
"Nov. 27, 2017",8.78%
"Nov. 24, 2017",8.80%
"Nov. 22, 2017",8.84%
"Nov. 21, 2017",8.82%
"Nov. 20, 2017",8.83%
"Nov. 17, 2017",8.77%
"Nov. 16, 2017",8.72%
"Nov. 15, 2017",8.72%
"Nov. 14, 2017",8.62%
"Nov. 13, 2017",8.79%
"Nov. 10, 2017",8.89%
"Nov. 9, 2017",8.84%
"Nov. 8, 2017",8.88%
"Nov. 7, 2017",8.92%
"Nov. 6, 2017",9.04%
"Nov. 3, 2017",9.00%
"Nov. 2, 2017",9.06%
"Nov. 1, 2017",9.07%
"Oct. 31, 2017",9.02%
"Oct. 30, 2017",9.06%
"Oct. 27, 2017",9.07%
"Oct. 26, 2017",9.10%
"Oct. 25, 2017",9.04%
"Oct. 24, 2017",9.03%
"Oct. 23, 2017",9.06%
"Oct. 20, 2017",9.06%
"Oct. 19, 2017",9.07%
"Oct. 18, 2017",9.16%
"Oct. 17, 2017",9.16%
"Oct. 16, 2017",9.21%
"Oct. 13, 2017",9.18%
"Oct. 12, 2017",9.16%
"Oct. 11, 2017",9.25%
"Oct. 10, 2017",9.31%
"Oct. 9, 2017",9.38%
"Oct. 6, 2017",9.42%
"Oct. 5, 2017",9.38%
"Oct. 4, 2017",9.35%
"Oct. 3, 2017",9.46%
"Oct. 2, 2017",9.43%
"Sept. 30, 2017",
"Sept. 29, 2017",9.44%
"Sept. 28, 2017",9.43%
"Sept. 27, 2017",9.50%
"Sept. 26, 2017",9.37%
"Sept. 25, 2017",9.37%
"Sept. 22, 2017",9.43%
"Sept. 21, 2017",9.31%
"Sept. 20, 2017",9.29%
"Sept. 19, 2017",9.23%
"Sept. 18, 2017",9.19%
"Sept. 15, 2017",9.11%
"Sept. 14, 2017",9.10%
"Sept. 13, 2017",9.09%
"Sept. 12, 2017",9.02%
"Sept. 11, 2017",8.85%
"Sept. 8, 2017",8.90%
"Sept. 7, 2017",8.96%
"Sept. 6, 2017",9.02%
"Sept. 5, 2017",9.00%
"Sept. 1, 2017",9.05%
"Aug. 31, 2017",9.03%
"Aug. 30, 2017",9.03%
"Aug. 29, 2017",9.03%
"Aug. 28, 2017",9.02%
"Aug. 25, 2017",9.05%
"Aug. 24, 2017",9.06%
"Aug. 23, 2017",9.05%
"Aug. 22, 2017",9.10%
"Aug. 21, 2017",9.08%
"Aug. 18, 2017",9.12%
"Aug. 17, 2017",9.18%
"Aug. 16, 2017",9.13%
"Aug. 15, 2017",9.17%
"Aug. 14, 2017",9.23%
"Aug. 11, 2017",9.27%
"Aug. 10, 2017",9.19%
"Aug. 9, 2017",9.26%
"Aug. 8, 2017",9.23%
"Aug. 7, 2017",9.27%
"Aug. 4, 2017",9.32%
"Aug. 3, 2017",9.29%
"Aug. 2, 2017",9.37%
"Aug. 1, 2017",9.39%
"July 31, 2017",9.45%
"July 28, 2017",9.48%
"July 27, 2017",9.38%
"July 26, 2017",9.45%
"July 25, 2017",9.57%
"July 24, 2017",9.53%
"July 21, 2017",9.42%
"July 20, 2017",9.48%
"July 19, 2017",9.59%
"July 18, 2017",9.63%
"July 17, 2017",9.69%
"July 14, 2017",9.73%
"July 13, 2017",9.79%
"July 12, 2017",9.74%
"July 11, 2017",9.81%
"July 10, 2017",9.81%
"July 7, 2017",9.78%
"July 6, 2017",9.81%
"July 5, 2017",9.82%
"July 3, 2017",9.81%
"June 30, 2017",9.74%
"June 29, 2017",9.58%
"June 28, 2017",9.47%
"June 27, 2017",9.36%
"June 26, 2017",9.29%
"June 23, 2017",9.34%
"June 22, 2017",9.30%
"June 21, 2017",9.25%
"June 20, 2017",9.23%
"June 19, 2017",9.25%
"June 16, 2017",9.21%
"June 15, 2017",9.25%
"June 14, 2017",9.29%
"June 13, 2017",9.35%
"June 12, 2017",9.33%
"June 9, 2017",9.29%
"June 8, 2017",9.30%
"June 7, 2017",9.19%
"June 6, 2017",9.26%
"June 5, 2017",9.20%
"June 2, 2017",9.11%
"June 1, 2017",9.14%
"May 31, 2017",9.19%
"May 30, 2017",9.25%
"May 26, 2017",9.30%
"May 25, 2017",9.31%
"May 24, 2017",9.41%
"May 23, 2017",9.46%
"May 22, 2017",9.50%
"May 19, 2017",9.60%
"May 18, 2017",9.64%
"May 17, 2017",9.65%
"May 16, 2017",9.66%
"May 15, 2017",9.61%
"May 12, 2017",9.65%
"May 11, 2017",9.75%
"May 10, 2017",9.80%
"May 9, 2017",9.83%
"May 8, 2017",9.75%
"May 5, 2017",9.77%
"May 4, 2017",9.80%
"May 3, 2017",9.84%
"May 2, 2017",9.82%
"May 1, 2017",9.82%
"April 28, 2017",9.77%
"April 27, 2017",9.75%
"April 26, 2017",9.81%
"April 25, 2017",9.78%
"April 24, 2017",9.77%
"April 21, 2017",9.82%
"April 20, 2017",9.86%
"April 19, 2017",9.82%
"April 18, 2017",9.76%
"April 17, 2017",9.76%
"April 13, 2017",9.82%
"April 12, 2017",9.80%
"April 11, 2017",9.87%
"April 10, 2017",9.87%
"April 7, 2017",9.91%
"April 6, 2017",9.87%
"April 5, 2017",9.82%
"April 4, 2017",9.89%
"April 3, 2017",9.91%
"March 31, 2017",9.90%
"March 30, 2017",9.92%
"March 29, 2017",9.89%
"March 28, 2017",9.79%
"March 27, 2017",9.82%
"March 24, 2017",9.82%
"March 23, 2017",9.86%
"March 22, 2017",9.88%
"March 21, 2017",9.91%
"March 20, 2017",10.09%
"March 17, 2017",10.03%
"March 16, 2017",10.09%
"March 15, 2017",9.98%
"March 14, 2017",10.17%
"March 13, 2017",10.17%
"March 10, 2017",10.11%
"March 9, 2017",10.21%
"March 8, 2017",10.21%
"March 7, 2017",10.03%
"March 6, 2017",10.08%
"March 3, 2017",10.06%
"March 2, 2017",10.03%
"March 1, 2017",10.11%
"Feb. 28, 2017",10.06%
"Feb. 27, 2017",10.15%
"Feb. 24, 2017",10.15%
"Feb. 23, 2017",10.24%
"Feb. 22, 2017",10.35%
"Feb. 21, 2017",10.36%
"Feb. 17, 2017",10.47%
"Feb. 16, 2017",10.50%
"Feb. 15, 2017",10.57%
"Feb. 14, 2017",10.54%
"Feb. 13, 2017",10.46%
"Feb. 10, 2017",10.48%
"Feb. 9, 2017",10.53%
"Feb. 8, 2017",10.45%
"Feb. 7, 2017",10.55%
"Feb. 6, 2017",10.60%
"Feb. 3, 2017",10.61%
"Feb. 2, 2017",10.62%
"Feb. 1, 2017",10.82%
"Jan. 31, 2017",10.64%
"Jan. 30, 2017",10.80%
"Jan. 27, 2017",10.80%
"Jan. 26, 2017",10.75%
"Jan. 25, 2017",10.79%
"Jan. 24, 2017",10.78%
"Jan. 23, 2017",10.77%
"Jan. 20, 2017",10.71%
"Jan. 19, 2017",10.75%
"Jan. 18, 2017",10.64%
"Jan. 17, 2017",10.67%
"Jan. 13, 2017",10.82%
"Jan. 12, 2017",10.76%
"Jan. 11, 2017",10.81%
"Jan. 10, 2017",10.91%
"Jan. 9, 2017",10.91%
"Jan. 6, 2017",10.75%
"Jan. 5, 2017",10.78%
"Jan. 4, 2017",10.78%
"Jan. 3, 2017",10.83%
"Dec. 31, 2016",
"Dec. 30, 2016",10.54%
"Dec. 29, 2016",10.47%
"Dec. 28, 2016",10.64%
"Dec. 27, 2016",10.53%
"Dec. 23, 2016",10.54%
"Dec. 22, 2016",10.54%
"Dec. 21, 2016",10.48%
"Dec. 20, 2016",10.46%
"Dec. 19, 2016",10.52%
"Dec. 16, 2016",10.54%
"Dec. 15, 2016",10.66%
"Dec. 14, 2016",10.71%
"Dec. 13, 2016",10.53%
"Dec. 12, 2016",10.59%
"Dec. 9, 2016",10.76%
"Dec. 8, 2016",10.92%
"Dec. 7, 2016",10.90%
"Dec. 6, 2016",11.06%
"Dec. 5, 2016",11.05%
"Dec. 2, 2016",11.07%
"Dec. 1, 2016",11.13%
"Nov. 30, 2016",10.99%
"Nov. 29, 2016",10.59%
"Nov. 28, 2016",10.63%
"Nov. 25, 2016",10.85%
"Nov. 23, 2016",11.06%
"Nov. 22, 2016",10.91%
"Nov. 21, 2016",10.90%
"Nov. 18, 2016",11.03%
"Nov. 17, 2016",10.99%
"Nov. 16, 2016",10.99%
"Nov. 15, 2016",10.92%
"Nov. 14, 2016",11.13%
"Nov. 11, 2016",11.04%
"Nov. 10, 2016",11.09%
"Nov. 9, 2016",10.83%
"Nov. 8, 2016",10.33%
"Nov. 7, 2016",10.42%
"Nov. 4, 2016",10.62%
"Nov. 3, 2016",10.56%
"Nov. 2, 2016",10.60%
"Nov. 1, 2016",10.49%
"Oct. 31, 2016",10.32%
"Oct. 28, 2016",10.54%
"Oct. 27, 2016",10.60%
"Oct. 26, 2016",10.56%
"Oct. 25, 2016",10.59%
"Oct. 24, 2016",10.67%
"Oct. 21, 2016",10.73%
"Oct. 20, 2016",10.62%
"Oct. 19, 2016",10.63%
"Oct. 18, 2016",10.58%
"Oct. 17, 2016",10.63%
"Oct. 14, 2016",10.71%
"Oct. 13, 2016",10.63%
"Oct. 12, 2016",10.79%
"Oct. 11, 2016",10.87%
"Oct. 10, 2016",10.75%
"Oct. 7, 2016",10.82%
"Oct. 6, 2016",10.82%
"Oct. 5, 2016",10.85%
"Oct. 4, 2016",10.83%
"Oct. 3, 2016",10.57%
"Sept. 30, 2016",10.42%
"Sept. 29, 2016",10.08%
"Sept. 28, 2016",9.97%
"Sept. 27, 2016",9.94%
