date,altman_z_score
"Dec. 31, 2019",1.026
"Sept. 30, 2019",1.034
"June 30, 2019",0.9777
"March 31, 2019",0.9852
"Dec. 31, 2018",0.9626
"Sept. 30, 2018",0.9893
"June 30, 2018",0.9711
"March 31, 2018",0.9875
"Dec. 31, 2017",1.018
"Sept. 30, 2017",1.046
"June 30, 2017",1.020
"March 31, 2017",1.010
"Dec. 31, 2016",0.9889
"Sept. 30, 2016",1.010
"June 30, 2016",1.039
"March 31, 2016",1.029
"Dec. 31, 2015",0.9359
"Sept. 30, 2015",1.003
"June 30, 2015",0.9407
"March 31, 2015",0.9756
"Dec. 31, 2014",1.006
"Sept. 30, 2014",0.9924
"June 30, 2014",1.034
"March 31, 2014",1.003
"Dec. 31, 2013",0.954
"Sept. 30, 2013",0.9939
"June 30, 2013",1.016
"March 31, 2013",1.045
"Dec. 31, 2012",0.974
"Sept. 30, 2012",1.010
"June 30, 2012",0.9873
"March 31, 2012",0.9772
"Dec. 31, 2011",1.026
"Sept. 30, 2011",1.055
"June 30, 2011",1.029
"March 31, 2011",1.042
"Dec. 31, 2010",1.036
"Sept. 30, 2010",1.069
"June 30, 2010",1.004
"March 31, 2010",0.9878
"Dec. 31, 2009",0.9901
"Sept. 30, 2009",0.9725
"June 30, 2009",0.9754
"March 31, 2009",1.000
"Dec. 31, 2008",0.9889
"Sept. 30, 2008",1.010
"June 30, 2008",0.978
"March 31, 2008",0.9961
"Dec. 31, 2007",0.9898
"Sept. 30, 2007",0.0896
"June 30, 2007",0.3214
"March 31, 2007",0.3623
"Dec. 31, 2006",0.3521
"Sept. 30, 2006",1.377
"June 30, 2006",0.9958
"March 31, 2006",0.9444
"Dec. 31, 2005",0.9054
"Sept. 30, 2005",0.9344
"June 30, 2005",0.9517
"March 31, 2005",0.9162
"Dec. 31, 2004",0.9172
"Sept. 30, 2004",0.9204
"June 30, 2004",0.9336
"March 31, 2004",0.9448
"Dec. 31, 2003",0.8922
"Sept. 30, 2003",1.253
"June 30, 2003",0.7445
"March 31, 2003",0.1818
"Dec. 31, 2002",0.1576
"Sept. 30, 2002",-0.1739
"June 30, 2002",0.4045
"March 31, 2002",0.7538
"Dec. 31, 2001",0.8111
"Sept. 30, 2001",1.065
"June 30, 2001",1.096
"March 31, 2001",1.206
"Dec. 31, 2000",1.081
"Sept. 30, 2000",1.231
"June 30, 2000",1.526
"March 31, 2000",1.286
"Dec. 31, 1999",0.8639
"Sept. 30, 1999",1.631
"June 30, 1999",1.668
"March 31, 1999",2.068
"Dec. 31, 1998",2.124
"Sept. 30, 1998",0.5538
"June 30, 1998",0.8421
"March 31, 1998",0.8559
"Dec. 31, 1997",0.8686
"Sept. 30, 1997",1.663
"June 30, 1997",1.331
"March 31, 1997",1.392
"Dec. 31, 1996",1.346
"Sept. 30, 1996",1.417
"June 30, 1996",1.441
"March 31, 1996",1.446
"Dec. 31, 1995",1.447
"Sept. 30, 1995",1.432
"June 30, 1995",1.404
"March 31, 1995",1.401
"Dec. 31, 1994",1.380
"Sept. 30, 1994",1.648
"June 30, 1994",1.928
"March 31, 1994",2.235
