date,three_year_return
"Dec. 16, 2019",54.90%
"Dec. 13, 2019",52.90%
"Dec. 12, 2019",51.62%
"Dec. 11, 2019",55.98%
"Dec. 10, 2019",55.08%
"Dec. 9, 2019",54.91%
"Dec. 6, 2019",59.92%
"Dec. 5, 2019",60.20%
"Dec. 4, 2019",60.07%
"Dec. 3, 2019",58.65%
"Dec. 2, 2019",57.98%
"Nov. 29, 2019",51.86%
"Nov. 27, 2019",55.77%
"Nov. 26, 2019",54.81%
"Nov. 25, 2019",53.85%
"Nov. 22, 2019",55.92%
"Nov. 21, 2019",56.84%
"Nov. 20, 2019",58.71%
"Nov. 19, 2019",57.76%
"Nov. 18, 2019",56.62%
"Nov. 15, 2019",55.08%
"Nov. 14, 2019",59.18%
"Nov. 13, 2019",58.70%
"Nov. 12, 2019",54.92%
"Nov. 11, 2019",54.66%
"Nov. 8, 2019",44.70%
"Nov. 7, 2019",46.61%
"Nov. 6, 2019",51.78%
"Nov. 5, 2019",50.00%
"Nov. 4, 2019",52.75%
"Nov. 1, 2019",54.43%
"Oct. 31, 2019",52.85%
"Oct. 30, 2019",55.65%
"Oct. 29, 2019",53.83%
"Oct. 28, 2019",53.49%
"Oct. 25, 2019",57.21%
"Oct. 24, 2019",60.55%
"Oct. 23, 2019",61.30%
"Oct. 22, 2019",60.73%
"Oct. 21, 2019",60.93%
"Oct. 18, 2019",57.89%
"Oct. 17, 2019",57.83%
"Oct. 16, 2019",58.53%
"Oct. 15, 2019",57.68%
"Oct. 14, 2019",58.00%
"Oct. 11, 2019",60.53%
"Oct. 10, 2019",60.32%
"Oct. 9, 2019",61.37%
"Oct. 8, 2019",60.54%
"Oct. 7, 2019",62.28%
"Oct. 4, 2019",63.25%
"Oct. 3, 2019",56.39%
"Oct. 2, 2019",53.96%
"Oct. 1, 2019",57.88%
"Sept. 30, 2019",57.73%
"Sept. 27, 2019",54.26%
"Sept. 26, 2019",52.13%
"Sept. 25, 2019",51.03%
"Sept. 24, 2019",51.92%
"Sept. 23, 2019",49.99%
"Sept. 20, 2019",55.64%
"Sept. 19, 2019",54.17%
"Sept. 18, 2019",55.36%
"Sept. 17, 2019",54.68%
"Sept. 16, 2019",52.50%
"Sept. 13, 2019",54.21%
"Sept. 12, 2019",52.27%
"Sept. 11, 2019",55.10%
"Sept. 10, 2019",54.46%
"Sept. 9, 2019",55.44%
"Sept. 6, 2019",53.55%
"Sept. 5, 2019",56.20%
"Sept. 4, 2019",57.80%
"Sept. 3, 2019",57.11%
"Aug. 30, 2019",55.91%
"Aug. 29, 2019",54.92%
"Aug. 28, 2019",54.58%
"Aug. 27, 2019",54.60%
"Aug. 26, 2019",53.52%
"Aug. 23, 2019",48.02%
"Aug. 22, 2019",48.61%
"Aug. 21, 2019",48.51%
"Aug. 20, 2019",47.10%
"Aug. 19, 2019",46.51%
"Aug. 16, 2019",48.42%
"Aug. 15, 2019",46.08%
"Aug. 14, 2019",42.01%
"Aug. 13, 2019",43.41%
"Aug. 12, 2019",43.76%
"Aug. 9, 2019",44.83%
"Aug. 8, 2019",44.80%
"Aug. 7, 2019",42.47%
"Aug. 6, 2019",41.62%
"Aug. 5, 2019",39.75%
"Aug. 2, 2019",36.83%
"Aug. 1, 2019",38.28%
"July 31, 2019",35.54%
"July 30, 2019",37.77%
"July 29, 2019",38.65%
"July 26, 2019",38.18%
"July 25, 2019",36.05%
"July 24, 2019",36.42%
"July 23, 2019",36.30%
"July 22, 2019",36.98%
"July 19, 2019",38.78%
"July 18, 2019",41.23%
"July 17, 2019",40.07%
"July 16, 2019",39.43%
"July 15, 2019",39.84%
"July 12, 2019",39.77%
"July 11, 2019",37.78%
"July 10, 2019",37.18%
"July 9, 2019",36.56%
"July 8, 2019",36.47%
"July 5, 2019",34.06%
"July 3, 2019",35.57%
"July 2, 2019",34.32%
"July 1, 2019",32.72%
"June 28, 2019",35.98%
"June 27, 2019",35.59%
"June 26, 2019",37.30%
"June 25, 2019",40.85%
"June 24, 2019",41.50%
"June 21, 2019",43.65%
"June 20, 2019",43.42%
"June 19, 2019",41.91%
"June 18, 2019",40.21%
"June 17, 2019",39.74%
"June 14, 2019",40.29%
"June 13, 2019",39.19%
"June 12, 2019",39.23%
"June 11, 2019",37.29%
"June 10, 2019",38.62%
"June 7, 2019",41.47%
"June 6, 2019",42.21%
"June 5, 2019",40.60%
"June 4, 2019",36.95%
"June 3, 2019",37.35%
"May 31, 2019",38.60%
"May 30, 2019",40.18%
"May 29, 2019",39.78%
"May 28, 2019",41.81%
"May 24, 2019",45.44%
"May 23, 2019",47.50%
"May 22, 2019",44.58%
"May 21, 2019",43.51%
"May 20, 2019",44.28%
"May 17, 2019",42.46%
"May 16, 2019",38.28%
"May 15, 2019",37.19%
"May 14, 2019",37.40%
"May 13, 2019",38.53%
"May 10, 2019",38.32%
"May 9, 2019",36.20%
"May 8, 2019",38.11%
"May 7, 2019",39.84%
"May 6, 2019",39.67%
"May 3, 2019",39.53%
"May 2, 2019",38.04%
"May 1, 2019",39.65%
"April 30, 2019",41.14%
"April 29, 2019",38.52%
"April 26, 2019",42.69%
"April 25, 2019",43.01%
"April 24, 2019",41.90%
"April 23, 2019",41.31%
"April 22, 2019",40.28%
"April 18, 2019",32.91%
"April 17, 2019",34.14%
"April 16, 2019",34.36%
"April 15, 2019",36.62%
"April 12, 2019",36.30%
"April 11, 2019",36.45%
"April 10, 2019",34.97%
"April 9, 2019",35.97%
"April 8, 2019",34.87%
"April 5, 2019",36.04%
"April 4, 2019",32.06%
"April 3, 2019",32.02%
"April 2, 2019",32.52%
"April 1, 2019",32.50%
"March 29, 2019",34.93%
"March 28, 2019",36.44%
"March 27, 2019",38.03%
"March 26, 2019",39.12%
"March 25, 2019",38.42%
"March 22, 2019",39.98%
"March 21, 2019",37.59%
"March 20, 2019",35.97%
"March 19, 2019",35.56%
"March 18, 2019",36.68%
"March 15, 2019",39.51%
"March 14, 2019",38.94%
"March 13, 2019",40.29%
"March 12, 2019",39.82%
"March 11, 2019",38.81%
"March 8, 2019",36.92%
"March 7, 2019",38.59%
"March 6, 2019",37.93%
"March 5, 2019",37.46%
"March 4, 2019",37.91%
"March 1, 2019",39.18%
"Feb. 28, 2019",39.70%
"Feb. 27, 2019",38.50%
"Feb. 26, 2019",38.71%
"Feb. 25, 2019",36.09%
"Feb. 22, 2019",39.32%
"Feb. 21, 2019",39.28%
"Feb. 20, 2019",37.55%
"Feb. 19, 2019",36.77%
"Feb. 15, 2019",37.71%
"Feb. 14, 2019",37.22%
"Feb. 13, 2019",37.22%
"Feb. 12, 2019",37.76%
"Feb. 11, 2019",37.39%
"Feb. 8, 2019",36.25%
"Feb. 7, 2019",34.40%
"Feb. 6, 2019",32.63%
"Feb. 5, 2019",32.56%
"Feb. 4, 2019",34.07%
"Feb. 1, 2019",35.22%
"Jan. 31, 2019",37.00%
"Jan. 30, 2019",33.23%
"Jan. 29, 2019",32.50%
"Jan. 28, 2019",34.28%
"Jan. 25, 2019",38.35%
"Jan. 24, 2019",40.29%
"Jan. 23, 2019",39.58%
"Jan. 22, 2019",38.27%
"Jan. 18, 2019",38.90%
"Jan. 17, 2019",38.88%
"Jan. 16, 2019",37.67%
"Jan. 15, 2019",36.68%
"Jan. 14, 2019",33.29%
"Jan. 11, 2019",35.15%
"Jan. 10, 2019",36.18%
"Jan. 9, 2019",33.94%
"Jan. 8, 2019",35.02%
"Jan. 7, 2019",32.01%
"Jan. 4, 2019",35.85%
"Jan. 3, 2019",33.75%
"Jan. 2, 2019",34.28%
"Dec. 31, 2018",37.20%
"Dec. 28, 2018",36.28%
"Dec. 27, 2018",38.78%
"Dec. 26, 2018",38.67%
"Dec. 24, 2018",35.98%
"Dec. 21, 2018",43.74%
"Dec. 20, 2018",44.30%
"Dec. 19, 2018",43.03%
"Dec. 18, 2018",44.63%
"Dec. 17, 2018",42.12%
"Dec. 14, 2018",50.58%
"Dec. 13, 2018",53.63%
"Dec. 12, 2018",51.52%
"Dec. 11, 2018",53.18%
"Dec. 10, 2018",53.66%
"Dec. 7, 2018",50.81%
"Dec. 6, 2018",52.16%
"Dec. 4, 2018",51.07%
"Dec. 3, 2018",53.81%
"Nov. 30, 2018",47.08%
"Nov. 29, 2018",44.58%
"Nov. 28, 2018",44.67%
"Nov. 27, 2018",45.17%
"Nov. 26, 2018",43.94%
"Nov. 23, 2018",42.99%
"Nov. 21, 2018",41.52%
"Nov. 20, 2018",44.48%
"Nov. 19, 2018",44.51%
"Nov. 16, 2018",43.47%
"Nov. 15, 2018",46.73%
"Nov. 14, 2018",46.13%
"Nov. 13, 2018",46.76%
"Nov. 12, 2018",44.75%
"Nov. 9, 2018",43.79%
"Nov. 8, 2018",41.51%
"Nov. 7, 2018",42.00%
"Nov. 6, 2018",40.96%
"Nov. 5, 2018",34.03%
"Nov. 2, 2018",33.11%
"Nov. 1, 2018",36.04%
"Oct. 31, 2018",37.55%
"Oct. 30, 2018",39.46%
"Oct. 29, 2018",39.03%
"Oct. 26, 2018",31.89%
"Oct. 25, 2018",35.65%
"Oct. 24, 2018",37.93%
"Oct. 23, 2018",34.17%
"Oct. 22, 2018",31.58%
"Oct. 19, 2018",35.49%
"Oct. 18, 2018",32.69%
"Oct. 17, 2018",32.42%
"Oct. 16, 2018",32.50%
"Oct. 15, 2018",31.06%
"Oct. 12, 2018",32.95%
"Oct. 11, 2018",35.05%
"Oct. 10, 2018",38.51%
"Oct. 9, 2018",39.00%
"Oct. 8, 2018",37.37%
"Oct. 5, 2018",36.22%
"Oct. 4, 2018",34.31%
"Oct. 3, 2018",33.43%
"Oct. 2, 2018",35.15%
"Oct. 1, 2018",34.59%
"Sept. 28, 2018",36.29%
"Sept. 27, 2018",33.43%
"Sept. 26, 2018",31.97%
"Sept. 25, 2018",33.51%
"Sept. 24, 2018",36.74%
"Sept. 21, 2018",39.23%
"Sept. 20, 2018",40.80%
"Sept. 19, 2018",40.32%
"Sept. 18, 2018",43.09%
"Sept. 17, 2018",43.00%
"Sept. 14, 2018",45.96%
"Sept. 13, 2018",46.11%
"Sept. 12, 2018",46.53%
"Sept. 11, 2018",46.92%
"Sept. 10, 2018",49.83%
"Sept. 7, 2018",49.16%
"Sept. 6, 2018",51.06%
"Sept. 5, 2018",51.03%
"Sept. 4, 2018",48.64%
"Aug. 31, 2018",42.45%
"Aug. 30, 2018",42.39%
"Aug. 29, 2018",41.50%
"Aug. 28, 2018",40.12%
"Aug. 27, 2018",39.74%
"Aug. 24, 2018",40.62%
"Aug. 23, 2018",34.11%
"Aug. 22, 2018",33.38%
"Aug. 21, 2018",34.76%
"Aug. 20, 2018",33.94%
"Aug. 17, 2018",34.18%
"Aug. 16, 2018",34.55%
"Aug. 15, 2018",33.80%
"Aug. 14, 2018",32.57%
"Aug. 13, 2018",33.66%
"Aug. 10, 2018",36.03%
"Aug. 9, 2018",35.15%
"Aug. 8, 2018",34.24%
"Aug. 7, 2018",33.90%
"Aug. 6, 2018",35.74%
"Aug. 3, 2018",36.63%
"Aug. 2, 2018",34.41%
"Aug. 1, 2018",33.80%
"July 31, 2018",35.16%
"July 30, 2018",35.31%
"July 27, 2018",39.74%
"July 26, 2018",42.67%
"July 25, 2018",39.04%
"July 24, 2018",38.59%
"July 23, 2018",37.59%
"July 20, 2018",36.29%
"July 19, 2018",36.23%
"July 18, 2018",35.37%
"July 17, 2018",36.08%
"July 16, 2018",35.02%
"July 13, 2018",37.95%
"July 12, 2018",38.12%
"July 11, 2018",38.27%
"July 10, 2018",36.18%
"July 9, 2018",35.49%
"July 6, 2018",42.56%
"July 5, 2018",41.96%
"July 3, 2018",40.92%
"July 2, 2018",40.86%
"June 29, 2018",42.00%
"June 28, 2018",41.63%
"June 27, 2018",41.72%
"June 26, 2018",40.60%
"June 25, 2018",41.45%
"June 22, 2018",34.10%
"June 21, 2018",33.81%
"June 20, 2018",33.90%
"June 19, 2018",34.85%
"June 18, 2018",31.92%
"June 15, 2018",33.32%
"June 14, 2018",31.10%
"June 13, 2018",29.97%
"June 12, 2018",30.21%
"June 11, 2018",28.41%
"June 8, 2018",32.04%
"June 7, 2018",32.06%
"June 6, 2018",30.91%
"June 5, 2018",33.91%
"June 4, 2018",34.70%
"June 1, 2018",31.32%
"May 31, 2018",33.69%
"May 30, 2018",33.95%
"May 29, 2018",32.89%
"May 25, 2018",31.14%
"May 24, 2018",30.12%
"May 23, 2018",28.73%
"May 22, 2018",26.84%
"May 21, 2018",26.20%
"May 18, 2018",27.93%
"May 17, 2018",29.87%
"May 16, 2018",31.11%
"May 15, 2018",32.00%
"May 14, 2018",34.44%
"May 11, 2018",35.43%
"May 10, 2018",34.59%
"May 9, 2018",33.28%
"May 8, 2018",33.85%
"May 7, 2018",37.78%
"May 4, 2018",35.01%
"May 3, 2018",36.87%
"May 2, 2018",37.04%
"May 1, 2018",37.37%
"April 30, 2018",38.13%
"April 27, 2018",36.88%
"April 26, 2018",33.30%
"April 25, 2018",31.26%
"April 24, 2018",31.00%
"April 23, 2018",31.26%
"April 20, 2018",29.71%
"April 19, 2018",32.06%
"April 18, 2018",31.86%
"April 17, 2018",32.70%
"April 16, 2018",32.01%
"April 13, 2018",29.79%
"April 12, 2018",26.97%
"April 11, 2018",29.33%
"April 10, 2018",29.88%
"April 9, 2018",32.60%
"April 6, 2018",29.73%
"April 5, 2018",31.44%
"April 4, 2018",30.06%
"April 3, 2018",30.03%
"April 2, 2018",29.32%
"March 29, 2018",32.25%
"March 28, 2018",31.84%
"March 27, 2018",31.17%
"March 26, 2018",28.69%
"March 23, 2018",24.97%
"March 22, 2018",28.15%
"March 21, 2018",27.83%
"March 20, 2018",27.26%
"March 19, 2018",28.10%
"March 16, 2018",28.96%
"March 15, 2018",29.37%
"March 14, 2018",29.05%
"March 13, 2018",28.96%
"March 12, 2018",26.73%
"March 9, 2018",27.00%
"March 8, 2018",28.17%
"March 7, 2018",26.95%
"March 6, 2018",27.52%
"March 5, 2018",25.48%
"March 2, 2018",25.05%
"March 1, 2018",22.36%
"Feb. 28, 2018",22.68%
"Feb. 27, 2018",23.87%
"Feb. 26, 2018",25.75%
"Feb. 23, 2018",23.06%
"Feb. 22, 2018",21.41%
"Feb. 21, 2018",21.66%
"Feb. 20, 2018",22.83%
"Feb. 16, 2018",27.66%
"Feb. 15, 2018",26.26%
"Feb. 14, 2018",23.49%
"Feb. 13, 2018",25.60%
"Feb. 12, 2018",23.16%
"Feb. 9, 2018",22.67%
"Feb. 8, 2018",18.85%
"Feb. 7, 2018",18.90%
"Feb. 6, 2018",19.66%
"Feb. 5, 2018",16.16%
"Feb. 2, 2018",18.39%
"Feb. 1, 2018",19.40%
"Jan. 31, 2018",21.61%
"Jan. 30, 2018",20.46%
"Jan. 29, 2018",17.69%
"Jan. 26, 2018",21.35%
"Jan. 25, 2018",21.82%
"Jan. 24, 2018",20.63%
"Jan. 23, 2018",21.08%
"Jan. 22, 2018",20.55%
"Jan. 19, 2018",21.91%
"Jan. 18, 2018",22.58%
"Jan. 17, 2018",23.42%
"Jan. 16, 2018",22.34%
"Jan. 12, 2018",25.91%
"Jan. 11, 2018",25.82%
"Jan. 10, 2018",27.50%
"Jan. 9, 2018",28.77%
"Jan. 8, 2018",28.69%
"Jan. 5, 2018",31.03%
"Jan. 4, 2018",30.45%
"Jan. 3, 2018",31.48%
"Jan. 2, 2018",32.36%
"Dec. 29, 2017",29.15%
"Dec. 28, 2017",31.44%
"Dec. 27, 2017",30.67%
"Dec. 26, 2017",30.75%
"Dec. 22, 2017",35.34%
"Dec. 21, 2017",36.69%
"Dec. 20, 2017",36.98%
"Dec. 19, 2017",39.35%
"Dec. 18, 2017",41.70%
"Dec. 15, 2017",48.26%
"Dec. 14, 2017",45.51%
"Dec. 13, 2017",46.78%
"Dec. 12, 2017",45.94%
"Dec. 11, 2017",47.01%
"Dec. 8, 2017",46.75%
"Dec. 7, 2017",47.23%
"Dec. 6, 2017",47.96%
"Dec. 5, 2017",47.12%
"Dec. 4, 2017",46.74%
"Dec. 1, 2017",49.87%
"Nov. 30, 2017",52.06%
"Nov. 29, 2017",51.03%
"Nov. 28, 2017",51.00%
"Nov. 27, 2017",51.82%
"Nov. 24, 2017",51.92%
"Nov. 22, 2017",50.03%
"Nov. 21, 2017",50.27%
"Nov. 20, 2017",50.74%
"Nov. 17, 2017",52.23%
"Nov. 16, 2017",54.90%
"Nov. 15, 2017",54.90%
"Nov. 14, 2017",56.78%
"Nov. 13, 2017",52.89%
"Nov. 10, 2017",47.69%
"Nov. 9, 2017",50.33%
"Nov. 8, 2017",49.55%
"Nov. 7, 2017",48.90%
"Nov. 6, 2017",49.47%
"Nov. 3, 2017",46.93%
"Nov. 2, 2017",47.18%
"Nov. 1, 2017",47.09%
"Oct. 31, 2017",47.95%
"Oct. 30, 2017",47.05%
"Oct. 27, 2017",49.89%
"Oct. 26, 2017",49.09%
"Oct. 25, 2017",50.09%
"Oct. 24, 2017",50.33%
"Oct. 23, 2017",50.67%
"Oct. 20, 2017",52.60%
"Oct. 19, 2017",54.44%
"Oct. 18, 2017",52.81%
"Oct. 17, 2017",52.78%
"Oct. 16, 2017",52.05%
"Oct. 13, 2017",53.05%
"Oct. 12, 2017",54.40%
"Oct. 11, 2017",52.88%
"Oct. 10, 2017",51.80%
"Oct. 9, 2017",52.16%
"Oct. 6, 2017",54.82%
"Oct. 5, 2017",55.44%
"Oct. 4, 2017",56.06%
"Oct. 3, 2017",54.13%
"Oct. 2, 2017",55.89%
"Sept. 29, 2017",56.17%
"Sept. 28, 2017",55.87%
"Sept. 27, 2017",54.79%
"Sept. 26, 2017",56.99%
"Sept. 25, 2017",56.60%
"Sept. 22, 2017",53.43%
"Sept. 21, 2017",53.93%
"Sept. 20, 2017",54.31%
"Sept. 19, 2017",55.31%
"Sept. 18, 2017",57.04%
"Sept. 15, 2017",56.66%
"Sept. 14, 2017",57.02%
"Sept. 13, 2017",57.21%
"Sept. 12, 2017",58.39%
"Sept. 11, 2017",58.39%
"Sept. 8, 2017",56.09%
"Sept. 7, 2017",53.60%
"Sept. 6, 2017",52.59%
"Sept. 5, 2017",52.86%
"Sept. 1, 2017",54.01%
"Aug. 31, 2017",54.45%
"Aug. 30, 2017",54.38%
"Aug. 29, 2017",54.45%
"Aug. 28, 2017",55.59%
"Aug. 25, 2017",56.38%
"Aug. 24, 2017",57.22%
"Aug. 23, 2017",57.28%
"Aug. 22, 2017",56.51%
"Aug. 21, 2017",56.62%
"Aug. 18, 2017",58.63%
"Aug. 17, 2017",56.90%
"Aug. 16, 2017",57.77%
"Aug. 15, 2017",57.09%
"Aug. 14, 2017",56.78%
"Aug. 11, 2017",58.26%
"Aug. 10, 2017",59.16%
"Aug. 9, 2017",57.95%
"Aug. 8, 2017",58.51%
"Aug. 7, 2017",60.77%
"Aug. 4, 2017",56.10%
"Aug. 3, 2017",55.29%
"Aug. 2, 2017",54.00%
"Aug. 1, 2017",53.55%
"July 31, 2017",53.60%
"July 28, 2017",47.05%
"July 27, 2017",51.16%
"July 26, 2017",49.92%
"July 25, 2017",48.11%
"July 24, 2017",47.76%
"July 21, 2017",49.64%
"July 20, 2017",48.16%
"July 19, 2017",46.56%
"July 18, 2017",45.87%
"July 17, 2017",46.37%
"July 14, 2017",46.52%
"July 13, 2017",44.57%
"July 12, 2017",45.27%
"July 11, 2017",44.16%
"July 10, 2017",43.27%
"July 7, 2017",44.36%
"July 6, 2017",44.53%
"July 5, 2017",44.40%
"July 3, 2017",44.53%
"June 30, 2017",42.35%
"June 29, 2017",44.21%
"June 28, 2017",45.81%
"June 27, 2017",47.51%
"June 26, 2017",49.32%
"June 23, 2017",49.90%
"June 22, 2017",49.86%
"June 21, 2017",50.52%
"June 20, 2017",50.93%
"June 19, 2017",50.32%
"June 16, 2017",54.61%
"June 15, 2017",55.07%
"June 14, 2017",54.35%
"June 13, 2017",53.37%
"June 12, 2017",53.93%
"June 9, 2017",52.74%
"June 8, 2017",51.88%
"June 7, 2017",53.67%
"June 6, 2017",52.52%
"June 5, 2017",54.37%
"June 2, 2017",57.55%
"June 1, 2017",56.47%
"May 31, 2017",55.75%
"May 30, 2017",54.68%
"May 26, 2017",56.42%
"May 25, 2017",56.28%
"May 24, 2017",54.66%
"May 23, 2017",53.80%
"May 22, 2017",52.81%
"May 19, 2017",52.53%
"May 18, 2017",49.64%
"May 17, 2017",49.54%
"May 16, 2017",49.41%
"May 15, 2017",49.80%
"May 12, 2017",49.59%
"May 11, 2017",46.83%
"May 10, 2017",45.98%
"May 9, 2017",45.59%
"May 8, 2017",44.69%
"May 5, 2017",44.21%
"May 4, 2017",44.02%
"May 3, 2017",43.35%
"May 2, 2017",43.67%
"May 1, 2017",40.35%
"April 28, 2017",40.78%
"April 27, 2017",41.25%
"April 26, 2017",40.34%
"April 25, 2017",40.88%
"April 24, 2017",42.92%
"April 21, 2017",43.23%
"April 20, 2017",42.52%
"April 19, 2017",42.99%
"April 18, 2017",43.95%
"April 17, 2017",43.89%
"April 13, 2017",46.52%
"April 12, 2017",46.78%
"April 11, 2017",45.73%
"April 10, 2017",45.83%
"April 7, 2017",45.43%
"April 6, 2017",45.43%
"April 5, 2017",46.18%
"April 4, 2017",45.17%
"April 3, 2017",46.63%
"March 31, 2017",46.41%
"March 30, 2017",47.31%
"March 29, 2017",47.84%
"March 28, 2017",49.37%
"March 27, 2017",48.84%
"March 24, 2017",50.59%
"March 23, 2017",50.15%
"March 22, 2017",49.92%
"March 21, 2017",49.41%
"March 20, 2017",46.87%
"March 17, 2017",42.69%
"March 16, 2017",42.79%
"March 15, 2017",44.33%
"March 14, 2017",41.71%
"March 13, 2017",42.30%
"March 10, 2017",46.22%
"March 9, 2017",44.10%
"March 8, 2017",44.03%
"March 7, 2017",46.60%
"March 6, 2017",46.03%
"March 3, 2017",45.68%
"March 2, 2017",44.77%
"March 1, 2017",43.61%
"Feb. 28, 2017",44.31%
"Feb. 27, 2017",44.70%
"Feb. 24, 2017",44.56%
"Feb. 23, 2017",42.93%
"Feb. 22, 2017",41.40%
"Feb. 21, 2017",41.20%
"Feb. 17, 2017",41.65%
"Feb. 16, 2017",41.28%
"Feb. 15, 2017",40.34%
"Feb. 14, 2017",40.71%
"Feb. 13, 2017",42.81%
"Feb. 10, 2017",45.88%
"Feb. 9, 2017",45.86%
"Feb. 8, 2017",46.91%
"Feb. 7, 2017",45.51%
"Feb. 6, 2017",45.82%
"Feb. 3, 2017",44.88%
"Feb. 2, 2017",43.17%
"Feb. 1, 2017",40.54%
"Jan. 31, 2017",42.93%
"Jan. 30, 2017",41.77%
"Jan. 27, 2017",44.50%
"Jan. 26, 2017",45.79%
"Jan. 25, 2017",45.30%
"Jan. 24, 2017",45.37%
"Jan. 23, 2017",43.29%
"Jan. 20, 2017",45.64%
"Jan. 19, 2017",45.00%
"Jan. 18, 2017",46.56%
"Jan. 17, 2017",46.10%
"Jan. 13, 2017",44.97%
"Jan. 12, 2017",44.60%
"Jan. 11, 2017",44.04%
"Jan. 10, 2017",42.62%
"Jan. 9, 2017",44.86%
"Jan. 6, 2017",49.62%
"Jan. 5, 2017",48.36%
"Jan. 4, 2017",48.36%
"Jan. 3, 2017",47.71%
"Dec. 30, 2016",45.77%
"Dec. 29, 2016",46.95%
"Dec. 28, 2016",44.62%
"Dec. 27, 2016",46.20%
"Dec. 23, 2016",44.53%
"Dec. 22, 2016",44.17%
"Dec. 21, 2016",45.02%
"Dec. 20, 2016",45.27%
"Dec. 19, 2016",44.80%
"Dec. 16, 2016",45.37%
"Dec. 15, 2016",44.99%
"Dec. 14, 2016",44.34%
"Dec. 13, 2016",46.79%
"Dec. 12, 2016",45.68%
"Dec. 9, 2016",41.41%
"Dec. 8, 2016",37.96%
"Dec. 7, 2016",38.31%
"Dec. 6, 2016",36.27%
"Dec. 5, 2016",38.29%
"Dec. 2, 2016",38.75%
"Dec. 1, 2016",37.54%
"Nov. 30, 2016",39.22%
"Nov. 29, 2016",44.50%
"Nov. 28, 2016",43.74%
"Nov. 25, 2016",40.09%
"Nov. 23, 2016",36.75%
"Nov. 22, 2016",38.59%
"Nov. 21, 2016",39.50%
"Nov. 18, 2016",35.81%
"Nov. 17, 2016",36.36%
"Nov. 16, 2016",36.40%
"Nov. 15, 2016",37.24%
"Nov. 14, 2016",34.70%
"Nov. 11, 2016",35.80%
"Nov. 10, 2016",35.62%
"Nov. 9, 2016",38.78%
"Nov. 8, 2016",45.58%
"Nov. 7, 2016",43.73%
"Nov. 4, 2016",39.27%
"Nov. 3, 2016",40.46%
"Nov. 2, 2016",39.90%
"Nov. 1, 2016",41.29%
"Oct. 31, 2016",43.97%
"Oct. 28, 2016",39.89%
"Oct. 27, 2016",38.97%
"Oct. 26, 2016",39.52%
"Oct. 25, 2016",39.11%
"Oct. 24, 2016",39.20%
"Oct. 21, 2016",39.83%
"Oct. 20, 2016",41.22%
"Oct. 19, 2016",40.98%
"Oct. 18, 2016",41.75%
"Oct. 17, 2016",41.59%
"Oct. 14, 2016",42.83%
"Oct. 13, 2016",42.70%
"Oct. 12, 2016",40.50%
"Oct. 11, 2016",39.55%
"Oct. 10, 2016",41.71%
"Oct. 7, 2016",45.79%
"Oct. 6, 2016",45.13%
"Oct. 5, 2016",44.73%
"Oct. 4, 2016",45.02%
"Oct. 3, 2016",48.86%
"Sept. 30, 2016",49.00%
"Sept. 29, 2016",50.99%
"Sept. 28, 2016",52.58%
"Sept. 27, 2016",53.02%
"Sept. 26, 2016",54.59%
"Sept. 23, 2016",52.73%
"Sept. 22, 2016",54.59%
"Sept. 21, 2016",53.33%
"Sept. 20, 2016",49.62%
"Sept. 19, 2016",49.77%
