date,eps_est_0y
"March 14, 2020",2.784
"March 12, 2020",2.784
"Feb. 25, 2020",2.788
"Feb. 21, 2020",2.788
"Feb. 19, 2020",2.788
"Feb. 14, 2020",2.786
"Feb. 11, 2020",2.785
"Feb. 10, 2020",2.785
"Jan. 31, 2020",2.785
"Jan. 22, 2020",2.783
"Jan. 17, 2020",2.782
"Jan. 15, 2020",2.784
"Jan. 9, 2020",2.784
"Dec. 31, 2019",2.620
"Dec. 16, 2019",2.621
"Nov. 19, 2019",2.620
"Nov. 6, 2019",2.619
"Nov. 4, 2019",2.619
"Oct. 29, 2019",2.613
"Oct. 28, 2019",2.616
"Oct. 25, 2019",2.615
"Oct. 24, 2019",2.617
"Oct. 21, 2019",2.616
"Oct. 18, 2019",2.614
"Oct. 17, 2019",2.614
"Oct. 14, 2019",2.614
"Oct. 10, 2019",2.613
"Sept. 30, 2019",2.614
"Sept. 24, 2019",2.617
"Sept. 13, 2019",2.617
"Sept. 9, 2019",2.617
"Sept. 6, 2019",2.620
"Aug. 30, 2019",2.620
"Aug. 16, 2019",2.620
"Aug. 9, 2019",2.620
"Aug. 7, 2019",2.620
"Aug. 2, 2019",2.618
"Aug. 1, 2019",2.616
"July 29, 2019",2.616
"July 23, 2019",2.615
"July 22, 2019",2.615
"July 18, 2019",2.615
"July 15, 2019",2.617
"July 12, 2019",2.618
"June 25, 2019",2.617
"June 14, 2019",2.616
"June 10, 2019",2.616
"June 4, 2019",2.616
"May 23, 2019",2.612
"May 22, 2019",2.612
"May 16, 2019",2.608
"May 1, 2019",2.608
"April 30, 2019",2.608
"April 26, 2019",2.608
"April 17, 2019",2.610
"April 15, 2019",2.609
"March 20, 2019",2.609
"March 13, 2019",2.611
"March 12, 2019",2.612
"March 7, 2019",2.611
"March 4, 2019",2.610
"Feb. 3, 2019",2.609
"Feb. 1, 2019",2.608
"Jan. 31, 2019",2.606
"Jan. 30, 2019",2.607
"Jan. 22, 2019",2.608
"Jan. 18, 2019",2.609
"Jan. 14, 2019",2.608
"Jan. 4, 2019",2.606
"Dec. 31, 2018",2.464
"Dec. 14, 2018",2.463
"Nov. 21, 2018",2.463
"Nov. 2, 2018",2.462
"Oct. 31, 2018",2.461
"Oct. 30, 2018",2.465
"Oct. 27, 2018",2.464
"Oct. 26, 2018",2.464
"Oct. 25, 2018",2.464
"Oct. 23, 2018",2.460
"Oct. 19, 2018",2.459
"Oct. 9, 2018",2.459
"Sept. 21, 2018",2.459
"Sept. 10, 2018",2.456
"Sept. 7, 2018",2.457
"Aug. 16, 2018",2.454
"Aug. 8, 2018",2.454
"Aug. 7, 2018",2.454
"July 31, 2018",2.454
"July 27, 2018",2.451
"July 26, 2018",2.432
"July 13, 2018",2.424
"July 11, 2018",2.424
"July 9, 2018",2.424
"June 20, 2018",2.423
"May 11, 2018",2.426
"May 7, 2018",2.426
"May 4, 2018",2.426
"May 1, 2018",2.426
"April 27, 2018",2.426
"April 20, 2018",2.428
"April 16, 2018",2.426
"April 13, 2018",2.426
"April 10, 2018",2.425
"March 28, 2018",2.425
"March 27, 2018",2.425
"March 15, 2018",2.426
"March 8, 2018",2.427
"March 2, 2018",2.427
"Feb. 20, 2018",2.425
"Feb. 8, 2018",2.426
"Feb. 7, 2018",2.432
"Feb. 2, 2018",2.435
"Feb. 1, 2018",2.437
"Jan. 19, 2018",2.440
"Jan. 17, 2018",2.440
