date,forward_ps_ratio
"March 19, 2020",2.451
"March 18, 2020",2.594
"March 17, 2020",2.745
"March 16, 2020",2.467
"March 13, 2020",2.826
"March 12, 2020",2.591
"March 11, 2020",2.825
"March 10, 2020",2.895
"March 9, 2020",2.874
"March 6, 2020",2.965
"March 5, 2020",2.927
"March 4, 2020",2.925
"March 3, 2020",2.778
"March 2, 2020",2.784
"Feb. 28, 2020",2.634
"Feb. 27, 2020",2.741
"Feb. 26, 2020",2.889
"Feb. 25, 2020",2.91
"Feb. 24, 2020",2.975
"Feb. 21, 2020",2.994
"Feb. 20, 2020",2.987
"Feb. 19, 2020",2.992
"Feb. 18, 2020",3.008
"Feb. 14, 2020",2.97
"Feb. 13, 2020",2.951
"Feb. 12, 2020",2.917
"Feb. 11, 2020",2.914
"Feb. 10, 2020",2.919
"Feb. 7, 2020",2.904
"Feb. 6, 2020",2.929
"Feb. 5, 2020",2.929
"Feb. 4, 2020",2.929
"Feb. 3, 2020",2.935
"Jan. 31, 2020",2.924
"Jan. 30, 2020",2.906
"Jan. 29, 2020",2.849
"Jan. 28, 2020",2.841
"Jan. 27, 2020",2.828
"Jan. 24, 2020",2.839
"Jan. 23, 2020",2.827
"Jan. 22, 2020",2.798
"Jan. 21, 2020",2.789
"Jan. 17, 2020",2.763
"Jan. 16, 2020",2.748
"Jan. 15, 2020",2.725
"Jan. 14, 2020",2.682
"Jan. 13, 2020",2.678
"Jan. 10, 2020",2.647
"Jan. 9, 2020",2.643
"Jan. 8, 2020",2.637
"Jan. 7, 2020",2.640
"Jan. 6, 2020",2.645
"Jan. 3, 2020",2.649
"Jan. 2, 2020",2.636
"Dec. 31, 2019",2.683
"Dec. 30, 2019",2.802
"Dec. 27, 2019",2.794
"Dec. 26, 2019",2.779
"Dec. 24, 2019",2.782
"Dec. 23, 2019",2.790
"Dec. 20, 2019",2.840
"Dec. 19, 2019",2.826
"Dec. 18, 2019",2.824
"Dec. 17, 2019",2.809
"Dec. 16, 2019",2.79
"Dec. 13, 2019",2.756
"Dec. 12, 2019",2.716
"Dec. 11, 2019",2.752
"Dec. 10, 2019",2.736
"Dec. 9, 2019",2.732
"Dec. 6, 2019",2.744
"Dec. 5, 2019",2.751
"Dec. 4, 2019",2.745
"Dec. 3, 2019",2.720
"Dec. 2, 2019",2.709
"Nov. 29, 2019",2.722
"Nov. 27, 2019",2.725
"Nov. 26, 2019",2.708
"Nov. 25, 2019",2.691
"Nov. 22, 2019",2.712
"Nov. 21, 2019",2.731
"Nov. 20, 2019",2.731
"Nov. 19, 2019",2.714
"Nov. 18, 2019",2.695
"Nov. 15, 2019",2.694
"Nov. 14, 2019",2.713
"Nov. 13, 2019",2.728
"Nov. 12, 2019",2.663
"Nov. 11, 2019",2.659
"Nov. 8, 2019",2.659
"Nov. 7, 2019",2.670
"Nov. 6, 2019",2.712
"Nov. 5, 2019",2.680
"Nov. 4, 2019",2.729
"Nov. 1, 2019",2.793
"Oct. 31, 2019",2.811
"Oct. 30, 2019",2.803
"Oct. 29, 2019",2.770
"Oct. 28, 2019",2.764
"Oct. 25, 2019",2.817
"Oct. 24, 2019",2.857
"Oct. 23, 2019",2.852
"Oct. 22, 2019",2.842
"Oct. 21, 2019",2.846
"Oct. 18, 2019",2.833
"Oct. 17, 2019",2.818
"Oct. 16, 2019",2.810
"Oct. 15, 2019",2.795
"Oct. 14, 2019",2.801
"Oct. 11, 2019",2.803
"Oct. 10, 2019",2.831
"Oct. 9, 2019",2.829
"Oct. 8, 2019",2.815
"Oct. 7, 2019",2.845
"Oct. 4, 2019",2.861
"Oct. 3, 2019",2.809
"Oct. 2, 2019",2.804
"Oct. 1, 2019",2.875
"Sept. 30, 2019",2.872
"Sept. 27, 2019",2.893
"Sept. 26, 2019",2.902
"Sept. 25, 2019",2.879
"Sept. 24, 2019",2.896
"Sept. 23, 2019",2.859
"Sept. 20, 2019",2.860
"Sept. 19, 2019",2.844
"Sept. 18, 2019",2.833
"Sept. 17, 2019",2.821
"Sept. 16, 2019",2.781
"Sept. 13, 2019",2.771
"Sept. 12, 2019",2.792
"Sept. 11, 2019",2.800
"Sept. 10, 2019",2.788
"Sept. 9, 2019",2.806
"Sept. 6, 2019",2.868
"Sept. 5, 2019",2.884
"Sept. 4, 2019",2.913
"Sept. 3, 2019",2.901
"Aug. 30, 2019",2.843
"Aug. 29, 2019",2.859
"Aug. 28, 2019",2.781
"Aug. 27, 2019",2.782
"Aug. 26, 2019",2.762
"Aug. 23, 2019",2.715
"Aug. 22, 2019",2.751
"Aug. 21, 2019",2.739
"Aug. 20, 2019",2.713
"Aug. 19, 2019",2.702
"Aug. 16, 2019",2.687
"Aug. 15, 2019",2.675
"Aug. 14, 2019",2.642
"Aug. 13, 2019",2.668
"Aug. 12, 2019",2.675
"Aug. 9, 2019",2.685
"Aug. 8, 2019",2.680
"Aug. 7, 2019",2.643
"Aug. 6, 2019",2.627
"Aug. 5, 2019",2.592
"Aug. 2, 2019",2.600
"Aug. 1, 2019",2.641
"July 31, 2019",2.591
"July 30, 2019",2.634
"July 29, 2019",2.651
"July 26, 2019",2.630
"July 25, 2019",2.617
"July 24, 2019",2.628
"July 23, 2019",2.626
"July 22, 2019",2.638
"July 19, 2019",2.641
"July 18, 2019",2.692
"July 17, 2019",2.663
"July 16, 2019",2.651
"July 15, 2019",2.659
"July 12, 2019",2.642
"July 11, 2019",2.659
"July 10, 2019",2.658
"July 9, 2019",2.646
"July 8, 2019",2.645
"July 5, 2019",2.638
"July 3, 2019",2.638
"July 2, 2019",2.614
"July 1, 2019",2.583
"June 30, 2019",
"June 28, 2019",2.584
"June 27, 2019",2.575
"June 26, 2019",2.583
"June 25, 2019",2.650
"June 24, 2019",2.662
"June 21, 2019",2.674
"June 20, 2019",2.664
"June 19, 2019",2.642
"June 18, 2019",2.610
"June 17, 2019",2.601
"June 14, 2019",2.608
"June 13, 2019",2.583
"June 12, 2019",2.586
"June 11, 2019",2.550
"June 10, 2019",2.574
"June 7, 2019",2.582
"June 6, 2019",2.598
"June 5, 2019",2.577
"June 4, 2019",2.510
"June 3, 2019",2.518
"May 31, 2019",2.491
"May 30, 2019",2.492
"May 29, 2019",2.485
"May 28, 2019",2.521
"May 24, 2019",2.563
"May 23, 2019",2.567
"May 22, 2019",2.542
"May 21, 2019",2.523
"May 20, 2019",2.537
"May 17, 2019",2.529
"May 16, 2019",2.508
"May 15, 2019",2.486
"May 14, 2019",2.490
"May 13, 2019",2.510
"May 10, 2019",2.486
"May 9, 2019",2.436
"May 8, 2019",2.428
"May 7, 2019",2.458
"May 6, 2019",2.455
"May 3, 2019",2.458
"May 2, 2019",2.429
"May 1, 2019",2.428
"April 30, 2019",2.455
"April 29, 2019",2.409
"April 26, 2019",2.429
"April 25, 2019",2.432
"April 24, 2019",2.407
"April 23, 2019",2.397
"April 22, 2019",2.380
"April 18, 2019",2.376
"April 17, 2019",2.379
"April 16, 2019",2.383
