date,forward_ps_ratio_1y
"March 19, 2020",2.379
"March 18, 2020",2.518
"March 17, 2020",2.664
"March 16, 2020",2.394
"March 13, 2020",2.742
"March 12, 2020",2.514
"March 11, 2020",2.741
"March 10, 2020",2.810
"March 9, 2020",2.789
"March 6, 2020",2.878
"March 5, 2020",2.841
"March 4, 2020",2.839
"March 3, 2020",2.696
"March 2, 2020",2.702
"Feb. 28, 2020",2.557
"Feb. 27, 2020",2.660
"Feb. 26, 2020",2.804
"Feb. 25, 2020",2.824
"Feb. 24, 2020",2.887
"Feb. 21, 2020",2.905
"Feb. 20, 2020",2.899
"Feb. 19, 2020",2.904
"Feb. 18, 2020",2.919
"Feb. 14, 2020",2.882
"Feb. 13, 2020",2.864
"Feb. 12, 2020",2.831
"Feb. 11, 2020",2.828
"Feb. 10, 2020",2.832
"Feb. 7, 2020",2.818
"Feb. 6, 2020",2.842
"Feb. 5, 2020",2.842
"Feb. 4, 2020",2.842
"Feb. 3, 2020",2.848
"Jan. 31, 2020",2.838
"Jan. 30, 2020",2.820
"Jan. 29, 2020",2.765
"Jan. 28, 2020",2.757
"Jan. 27, 2020",2.745
"Jan. 24, 2020",2.755
"Jan. 23, 2020",2.744
"Jan. 22, 2020",2.716
"Jan. 21, 2020",2.707
"Jan. 17, 2020",2.681
"Jan. 16, 2020",2.667
"Jan. 15, 2020",2.644
"Jan. 14, 2020",2.603
"Jan. 13, 2020",2.599
"Jan. 10, 2020",2.569
"Jan. 9, 2020",2.565
"Jan. 8, 2020",2.559
"Jan. 7, 2020",2.562
"Jan. 6, 2020",2.567
"Jan. 3, 2020",2.571
"Jan. 2, 2020",2.558
"Dec. 31, 2019",2.604
"Dec. 30, 2019",2.674
"Dec. 27, 2019",2.667
"Dec. 26, 2019",2.653
"Dec. 24, 2019",2.656
"Dec. 23, 2019",2.663
"Dec. 20, 2019",2.710
"Dec. 19, 2019",2.698
"Dec. 18, 2019",2.695
"Dec. 17, 2019",2.681
"Dec. 16, 2019",2.663
"Dec. 13, 2019",2.630
"Dec. 12, 2019",2.592
"Dec. 11, 2019",2.626
"Dec. 10, 2019",2.611
"Dec. 9, 2019",2.608
"Dec. 6, 2019",2.620
"Dec. 5, 2019",2.625
"Dec. 4, 2019",2.620
"Dec. 3, 2019",2.597
"Dec. 2, 2019",2.586
"Nov. 29, 2019",2.598
"Nov. 27, 2019",2.601
"Nov. 26, 2019",2.585
"Nov. 25, 2019",2.569
"Nov. 22, 2019",2.588
"Nov. 21, 2019",2.607
"Nov. 20, 2019",2.606
