date,enterprise_value
"Nov. 13, 2019",50.06B
"Nov. 12, 2019",49.29B
"Nov. 11, 2019",49.24B
"Nov. 8, 2019",49.25B
"Nov. 7, 2019",49.38B
"Nov. 6, 2019",49.87B
"Nov. 5, 2019",49.49B
"Nov. 4, 2019",50.07B
"Nov. 1, 2019",50.83B
"Oct. 31, 2019",51.04B
"Oct. 30, 2019",50.95B
"Oct. 29, 2019",50.56B
"Oct. 28, 2019",50.48B
"Oct. 25, 2019",51.11B
"Oct. 24, 2019",51.59B
"Oct. 23, 2019",51.53B
"Oct. 22, 2019",51.41B
"Oct. 21, 2019",51.45B
"Oct. 18, 2019",51.31B
"Oct. 17, 2019",51.13B
"Oct. 16, 2019",51.03B
"Oct. 15, 2019",50.86B
"Oct. 14, 2019",50.92B
"Oct. 11, 2019",50.95B
"Oct. 10, 2019",51.28B
"Oct. 9, 2019",51.26B
"Oct. 8, 2019",51.09B
"Oct. 7, 2019",51.45B
"Oct. 4, 2019",51.63B
"Oct. 3, 2019",51.02B
"Oct. 2, 2019",50.96B
"Oct. 1, 2019",51.80B
"Sept. 30, 2019",51.77B
"Sept. 27, 2019",52.07B
"Sept. 26, 2019",52.18B
"Sept. 25, 2019",51.90B
"Sept. 24, 2019",52.10B
"Sept. 23, 2019",51.67B
"Sept. 20, 2019",51.68B
"Sept. 19, 2019",51.49B
"Sept. 18, 2019",51.36B
"Sept. 17, 2019",51.21B
"Sept. 16, 2019",50.74B
"Sept. 13, 2019",50.62B
"Sept. 12, 2019",50.87B
"Sept. 11, 2019",50.96B
"Sept. 10, 2019",50.82B
"Sept. 9, 2019",51.03B
"Sept. 6, 2019",51.77B
"Sept. 5, 2019",51.96B
"Sept. 4, 2019",52.31B
"Sept. 3, 2019",52.16B
"Aug. 30, 2019",51.47B
"Aug. 29, 2019",51.67B
"Aug. 28, 2019",50.74B
"Aug. 27, 2019",50.75B
"Aug. 26, 2019",50.52B
"Aug. 23, 2019",49.96B
"Aug. 22, 2019",50.38B
"Aug. 21, 2019",50.24B
"Aug. 20, 2019",49.93B
"Aug. 19, 2019",49.80B
"Aug. 16, 2019",49.62B
"Aug. 15, 2019",49.48B
"Aug. 14, 2019",49.10B
"Aug. 13, 2019",49.40B
"Aug. 12, 2019",49.48B
"Aug. 9, 2019",49.61B
"Aug. 8, 2019",49.54B
"Aug. 7, 2019",49.10B
"Aug. 6, 2019",48.92B
"Aug. 5, 2019",48.50B
"Aug. 2, 2019",48.60B
"Aug. 1, 2019",49.09B
"July 31, 2019",48.49B
"July 30, 2019",49.00B
"July 29, 2019",49.20B
"July 26, 2019",48.96B
"July 25, 2019",48.79B
"July 24, 2019",48.92B
"July 23, 2019",48.90B
"July 22, 2019",49.05B
"July 19, 2019",49.08B
"July 18, 2019",49.68B
"July 17, 2019",49.34B
"July 16, 2019",49.20B
"July 15, 2019",49.29B
"July 12, 2019",49.10B
"July 11, 2019",49.30B
"July 10, 2019",49.29B
"July 9, 2019",49.14B
"July 8, 2019",49.12B
"July 5, 2019",49.04B
"July 3, 2019",49.05B
"July 2, 2019",48.76B
"July 1, 2019",48.39B
"June 30, 2019",48.42B
"June 28, 2019",47.90B
"June 27, 2019",47.79B
"June 26, 2019",47.88B
"June 25, 2019",48.67B
"June 24, 2019",48.81B
"June 21, 2019",48.95B
"June 20, 2019",48.83B
"June 19, 2019",48.58B
"June 18, 2019",48.20B
"June 17, 2019",48.10B
"June 14, 2019",48.17B
"June 13, 2019",47.88B
"June 12, 2019",47.91B
"June 11, 2019",47.48B
"June 10, 2019",47.78B
"June 7, 2019",47.87B
"June 6, 2019",48.06B
"June 5, 2019",47.81B
"June 4, 2019",47.02B
"June 3, 2019",47.10B
"May 31, 2019",46.79B
"May 30, 2019",46.80B
"May 29, 2019",46.72B
"May 28, 2019",47.14B
"May 24, 2019",47.64B
"May 23, 2019",47.69B
"May 22, 2019",47.39B
"May 21, 2019",47.17B
"May 20, 2019",47.33B
"May 17, 2019",47.24B
"May 16, 2019",46.99B
"May 15, 2019",46.73B
"May 14, 2019",46.77B
"May 13, 2019",47.02B
"May 10, 2019",46.72B
"May 9, 2019",46.13B
"May 8, 2019",46.04B
"May 7, 2019",46.40B
"May 6, 2019",46.36B
"May 3, 2019",46.40B
"May 2, 2019",46.06B
"May 1, 2019",46.05B
"April 30, 2019",46.36B
"April 29, 2019",45.82B
"April 26, 2019",46.06B
"April 25, 2019",46.09B
"April 24, 2019",45.80B
"April 23, 2019",45.68B
"April 22, 2019",45.47B
"April 18, 2019",45.42B
"April 17, 2019",45.47B
"April 16, 2019",45.51B
"April 15, 2019",45.99B
"April 12, 2019",46.03B
"April 11, 2019",45.93B
"April 10, 2019",45.76B
"April 9, 2019",45.98B
"April 8, 2019",45.74B
"April 5, 2019",45.95B
"April 4, 2019",45.73B
"April 3, 2019",45.78B
"April 2, 2019",45.88B
"April 1, 2019",45.88B
"March 31, 2019",46.21B
"March 29, 2019",46.03B
"March 28, 2019",46.00B
"March 27, 2019",46.39B
"March 26, 2019",46.62B
"March 25, 2019",46.47B
"March 22, 2019",46.47B
"March 21, 2019",46.17B
"March 20, 2019",45.81B
"March 19, 2019",45.72B
"March 18, 2019",45.96B
"March 15, 2019",46.15B
"March 14, 2019",45.98B
"March 13, 2019",46.23B
"March 12, 2019",46.13B
"March 11, 2019",45.92B
"March 8, 2019",45.73B
"March 7, 2019",45.65B
"March 6, 2019",45.43B
"March 5, 2019",45.33B
"March 4, 2019",45.42B
"March 1, 2019",45.34B
"Feb. 28, 2019",45.31B
"Feb. 27, 2019",45.07B
"Feb. 26, 2019",45.11B
"Feb. 25, 2019",45.23B
"Feb. 22, 2019",45.52B
"Feb. 21, 2019",45.27B
"Feb. 20, 2019",44.92B
"Feb. 19, 2019",44.76B
"Feb. 15, 2019",44.59B
"Feb. 14, 2019",44.49B
"Feb. 13, 2019",44.48B
"Feb. 12, 2019",44.59B
"Feb. 11, 2019",44.64B
"Feb. 8, 2019",44.59B
"Feb. 7, 2019",44.41B
"Feb. 6, 2019",44.05B
"Feb. 5, 2019",44.04B
"Feb. 4, 2019",44.03B
"Feb. 1, 2019",43.90B
"Jan. 31, 2019",44.01B
"Jan. 30, 2019",43.27B
"Jan. 29, 2019",43.13B
"Jan. 28, 2019",43.03B
"Jan. 25, 2019",43.08B
"Jan. 24, 2019",43.52B
"Jan. 23, 2019",43.38B
"Jan. 22, 2019",43.14B
"Jan. 18, 2019",43.16B
"Jan. 17, 2019",43.16B
"Jan. 16, 2019",42.93B
"Jan. 15, 2019",42.75B
"Jan. 14, 2019",42.25B
"Jan. 11, 2019",42.44B
"Jan. 10, 2019",42.43B
"Jan. 9, 2019",42.01B
"Jan. 8, 2019",42.21B
"Jan. 7, 2019",41.92B
"Jan. 4, 2019",42.03B
"Jan. 3, 2019",41.79B
"Jan. 2, 2019",41.89B
"Dec. 31, 2018",42.43B
"Dec. 28, 2018",41.60B
"Dec. 27, 2018",41.78B
"Dec. 26, 2018",41.76B
"Dec. 24, 2018",41.27B
"Dec. 21, 2018",42.45B
"Dec. 20, 2018",42.69B
"Dec. 19, 2018",42.46B
"Dec. 18, 2018",42.76B
"Dec. 17, 2018",42.88B
"Dec. 14, 2018",43.60B
"Dec. 13, 2018",43.88B
"Dec. 12, 2018",43.50B
"Dec. 11, 2018",43.80B
"Dec. 10, 2018",43.77B
"Dec. 7, 2018",43.63B
"Dec. 6, 2018",43.64B
"Dec. 4, 2018",43.44B
"Dec. 3, 2018",43.50B
"Nov. 30, 2018",43.25B
"Nov. 29, 2018",42.78B
"Nov. 28, 2018",42.79B
"Nov. 27, 2018",42.88B
"Nov. 26, 2018",42.55B
"Nov. 23, 2018",42.43B
"Nov. 21, 2018",42.37B
"Nov. 20, 2018",42.92B
"Nov. 19, 2018",42.82B
"Nov. 16, 2018",42.53B
"Nov. 15, 2018",42.69B
"Nov. 14, 2018",42.59B
"Nov. 13, 2018",42.70B
"Nov. 12, 2018",42.56B
"Nov. 9, 2018",42.16B
"Nov. 8, 2018",41.64B
"Nov. 7, 2018",41.73B
"Nov. 6, 2018",41.55B
"Nov. 5, 2018",41.17B
"Nov. 2, 2018",40.82B
"Nov. 1, 2018",41.20B
"Oct. 31, 2018",41.48B
"Oct. 30, 2018",41.82B
"Oct. 29, 2018",41.68B
"Oct. 26, 2018",41.21B
"Oct. 25, 2018",41.69B
"Oct. 24, 2018",42.11B
"Oct. 23, 2018",41.41B
"Oct. 22, 2018",41.40B
"Oct. 19, 2018",41.53B
"Oct. 18, 2018",41.10B
"Oct. 17, 2018",41.05B
"Oct. 16, 2018",41.06B
"Oct. 15, 2018",40.74B
"Oct. 12, 2018",40.75B
"Oct. 11, 2018",40.73B
"Oct. 10, 2018",41.36B
"Oct. 9, 2018",41.44B
"Oct. 8, 2018",41.33B
"Oct. 5, 2018",41.12B
"Oct. 4, 2018",40.64B
"Oct. 3, 2018",40.48B
"Oct. 2, 2018",40.80B
"Oct. 1, 2018",40.47B
"Sept. 30, 2018",40.52B
"Sept. 28, 2018",40.55B
"Sept. 27, 2018",40.23B
"Sept. 26, 2018",39.97B
"Sept. 25, 2018",40.25B
"Sept. 24, 2018",40.46B
"Sept. 21, 2018",40.69B
"Sept. 20, 2018",40.62B
"Sept. 19, 2018",40.54B
"Sept. 18, 2018",41.01B
"Sept. 17, 2018",41.15B
"Sept. 14, 2018",41.16B
"Sept. 13, 2018",41.18B
"Sept. 12, 2018",41.25B
"Sept. 11, 2018",41.32B
"Sept. 10, 2018",41.47B
"Sept. 7, 2018",41.29B
"Sept. 6, 2018",41.61B
"Sept. 5, 2018",41.60B
"Sept. 4, 2018",41.21B
"Aug. 31, 2018",40.98B
"Aug. 30, 2018",41.13B
"Aug. 29, 2018",40.97B
"Aug. 28, 2018",40.73B
"Aug. 27, 2018",40.70B
"Aug. 24, 2018",40.93B
"Aug. 23, 2018",40.80B
"Aug. 22, 2018",40.66B
"Aug. 21, 2018",40.91B
"Aug. 20, 2018",41.07B
"Aug. 17, 2018",41.10B
"Aug. 16, 2018",41.04B
"Aug. 15, 2018",40.90B
"Aug. 14, 2018",40.68B
"Aug. 13, 2018",40.71B
"Aug. 10, 2018",40.71B
"Aug. 9, 2018",40.77B
"Aug. 8, 2018",40.61B
"Aug. 7, 2018",40.55B
"Aug. 6, 2018",40.59B
"Aug. 3, 2018",40.54B
"Aug. 2, 2018",40.24B
"Aug. 1, 2018",40.13B
"July 31, 2018",40.37B
"July 30, 2018",40.08B
"July 27, 2018",40.24B
"July 26, 2018",40.38B
"July 25, 2018",39.78B
"July 24, 2018",39.70B
"July 23, 2018",39.57B
"July 20, 2018",39.74B
"July 19, 2018",39.88B
"July 18, 2018",39.73B
"July 17, 2018",39.86B
"July 16, 2018",39.96B
"July 13, 2018",40.06B
"July 12, 2018",40.10B
"July 11, 2018",40.12B
"July 10, 2018",39.77B
"July 9, 2018",39.50B
"July 6, 2018",40.41B
"July 5, 2018",40.23B
"July 3, 2018",40.05B
"July 2, 2018",40.04B
"June 30, 2018",39.76B
"June 29, 2018",39.13B
"June 28, 2018",39.12B
"June 27, 2018",39.14B
"June 26, 2018",38.95B
"June 25, 2018",38.86B
"June 22, 2018",38.20B
"June 21, 2018",38.20B
"June 20, 2018",38.22B
"June 19, 2018",38.37B
"June 18, 2018",38.07B
"June 15, 2018",37.94B
"June 14, 2018",37.70B
"June 13, 2018",37.51B
"June 12, 2018",37.56B
"June 11, 2018",37.33B
"June 8, 2018",37.61B
"June 7, 2018",37.63B
"June 6, 2018",37.44B
"June 5, 2018",37.93B
"June 4, 2018",38.35B
"June 1, 2018",38.65B
"May 31, 2018",39.05B
"May 30, 2018",39.10B
"May 29, 2018",38.91B
"May 25, 2018",38.88B
"May 24, 2018",38.71B
"May 23, 2018",38.46B
"May 22, 2018",38.13B
"May 21, 2018",38.05B
"May 18, 2018",38.13B
"May 17, 2018",38.19B
"May 16, 2018",38.40B
"May 15, 2018",38.56B
"May 14, 2018",38.79B
"May 11, 2018",38.92B
"May 10, 2018",38.91B
"May 9, 2018",38.69B
"May 8, 2018",38.79B
"May 7, 2018",39.36B
"May 4, 2018",39.49B
"May 3, 2018",39.54B
"May 2, 2018",39.57B
"May 1, 2018",39.63B
"April 30, 2018",39.72B
"April 27, 2018",39.86B
"April 26, 2018",39.54B
"April 25, 2018",39.18B
"April 24, 2018",39.13B
"April 23, 2018",38.94B
"April 20, 2018",38.83B
"April 19, 2018",38.98B
"April 18, 2018",38.94B
"April 17, 2018",39.09B
"April 16, 2018",38.92B
"April 13, 2018",38.51B
"April 12, 2018",38.28B
"April 11, 2018",38.70B
"April 10, 2018",38.79B
"April 9, 2018",39.04B
"April 6, 2018",39.02B
"April 5, 2018",39.13B
"April 4, 2018",38.88B
"April 3, 2018",38.88B
"April 2, 2018",38.75B
"March 31, 2018",39.02B
"March 29, 2018",38.84B
"March 28, 2018",38.77B
"March 27, 2018",38.65B
"March 26, 2018",38.16B
"March 23, 2018",37.96B
"March 22, 2018",38.38B
"March 21, 2018",38.32B
"March 20, 2018",38.22B
"March 19, 2018",38.15B
"March 16, 2018",38.13B
"March 15, 2018",37.89B
"March 14, 2018",37.83B
"March 13, 2018",37.81B
"March 12, 2018",37.89B
"March 9, 2018",37.70B
"March 8, 2018",37.62B
"March 7, 2018",37.41B
"March 6, 2018",37.51B
"March 5, 2018",37.98B
"March 2, 2018",37.57B
"March 1, 2018",37.64B
"Feb. 28, 2018",37.70B
"Feb. 27, 2018",37.91B
"Feb. 26, 2018",38.34B
"Feb. 23, 2018",38.45B
"Feb. 22, 2018",37.86B
"Feb. 21, 2018",37.91B
"Feb. 20, 2018",38.12B
"Feb. 16, 2018",38.39B
"Feb. 15, 2018",38.15B
"Feb. 14, 2018",37.65B
"Feb. 13, 2018",38.03B
"Feb. 12, 2018",37.93B
"Feb. 9, 2018",37.72B
"Feb. 8, 2018",37.26B
"Feb. 7, 2018",37.27B
"Feb. 6, 2018",37.40B
"Feb. 5, 2018",37.86B
"Feb. 2, 2018",38.29B
"Feb. 1, 2018",38.46B
"Jan. 31, 2018",38.88B
"Jan. 30, 2018",38.66B
"Jan. 29, 2018",38.48B
"Jan. 26, 2018",38.91B
"Jan. 25, 2018",39.07B
"Jan. 24, 2018",38.84B
"Jan. 23, 2018",38.92B
"Jan. 22, 2018",38.67B
"Jan. 19, 2018",38.62B
"Jan. 18, 2018",38.75B
"Jan. 17, 2018",38.91B
"Jan. 16, 2018",38.70B
"Jan. 12, 2018",38.63B
"Jan. 11, 2018",38.82B
"Jan. 10, 2018",39.13B
"Jan. 9, 2018",39.36B
"Jan. 8, 2018",39.64B
"Jan. 5, 2018",39.47B
"Jan. 4, 2018",39.63B
"Jan. 3, 2018",39.82B
"Jan. 2, 2018",39.98B
"Dec. 31, 2017",40.14B
"Dec. 29, 2017",39.65B
"Dec. 28, 2017",39.64B
"Dec. 27, 2017",39.50B
"Dec. 26, 2017",39.51B
"Dec. 22, 2017",39.72B
"Dec. 21, 2017",39.80B
"Dec. 20, 2017",39.85B
"Dec. 19, 2017",40.27B
"Dec. 18, 2017",40.66B
"Dec. 15, 2017",41.01B
"Dec. 14, 2017",40.81B
"Dec. 13, 2017",41.03B
"Dec. 12, 2017",40.89B
"Dec. 11, 2017",41.34B
"Dec. 8, 2017",41.22B
"Dec. 7, 2017",41.04B
"Dec. 6, 2017",41.17B
"Dec. 5, 2017",41.02B
"Dec. 4, 2017",41.16B
"Dec. 1, 2017",41.30B
"Nov. 30, 2017",41.43B
"Nov. 29, 2017",41.25B
"Nov. 28, 2017",41.25B
"Nov. 27, 2017",41.05B
"Nov. 24, 2017",40.97B
"Nov. 22, 2017",40.88B
"Nov. 21, 2017",40.92B
"Nov. 20, 2017",40.91B
"Nov. 17, 2017",41.06B
"Nov. 16, 2017",41.21B
"Nov. 15, 2017",41.21B
"Nov. 14, 2017",41.53B
"Nov. 13, 2017",41.01B
"Nov. 10, 2017",40.71B
"Nov. 9, 2017",40.87B
"Nov. 8, 2017",40.74B
"Nov. 7, 2017",40.63B
"Nov. 6, 2017",40.31B
"Nov. 3, 2017",40.40B
"Nov. 2, 2017",40.24B
"Nov. 1, 2017",40.22B
"Oct. 31, 2017",40.37B
"Oct. 30, 2017",40.25B
"Oct. 27, 2017",40.21B
"Oct. 26, 2017",40.13B
"Oct. 25, 2017",40.30B
"Oct. 24, 2017",40.34B
"Oct. 23, 2017",40.24B
"Oct. 20, 2017",40.24B
"Oct. 19, 2017",40.23B
"Oct. 18, 2017",39.97B
"Oct. 17, 2017",39.96B
"Oct. 16, 2017",39.85B
"Oct. 13, 2017",39.91B
"Oct. 12, 2017",39.98B
"Oct. 11, 2017",39.74B
"Oct. 10, 2017",39.57B
"Oct. 9, 2017",39.38B
"Oct. 6, 2017",39.29B
"Oct. 5, 2017",39.38B
"Oct. 4, 2017",39.48B
"Oct. 3, 2017",39.18B
"Oct. 2, 2017",39.27B
"Sept. 30, 2017",39.25B
"Sept. 29, 2017",39.35B
"Sept. 28, 2017",39.37B
"Sept. 27, 2017",39.20B
"Sept. 26, 2017",39.55B
"Sept. 25, 2017",39.54B
"Sept. 22, 2017",39.39B
"Sept. 21, 2017",39.70B
"Sept. 20, 2017",39.76B
"Sept. 19, 2017",39.92B
"Sept. 18, 2017",40.01B
"Sept. 15, 2017",40.24B
"Sept. 14, 2017",40.25B
"Sept. 13, 2017",40.28B
"Sept. 12, 2017",40.47B
"Sept. 11, 2017",40.97B
"Sept. 8, 2017",40.82B
"Sept. 7, 2017",40.65B
"Sept. 6, 2017",40.48B
"Sept. 5, 2017",40.53B
"Sept. 1, 2017",40.38B
"Aug. 31, 2017",40.45B
"Aug. 30, 2017",40.44B
"Aug. 29, 2017",40.45B
"Aug. 28, 2017",40.47B
"Aug. 25, 2017",40.39B
"Aug. 24, 2017",40.38B
"Aug. 23, 2017",40.39B
"Aug. 22, 2017",40.27B
"Aug. 21, 2017",40.31B
"Aug. 18, 2017",40.20B
"Aug. 17, 2017",40.03B
"Aug. 16, 2017",40.17B
"Aug. 15, 2017",40.06B
"Aug. 14, 2017",39.91B
"Aug. 11, 2017",39.79B
"Aug. 10, 2017",40.02B
"Aug. 9, 2017",39.83B
"Aug. 8, 2017",39.92B
"Aug. 7, 2017",39.79B
"Aug. 4, 2017",39.68B
"Aug. 3, 2017",39.75B
"Aug. 2, 2017",39.55B
"Aug. 1, 2017",39.47B
"July 31, 2017",39.34B
"July 28, 2017",39.27B
"July 27, 2017",39.52B
"July 26, 2017",39.32B
"July 25, 2017",39.03B
"July 24, 2017",39.13B
"July 21, 2017",39.40B
"July 20, 2017",39.25B
"July 19, 2017",38.99B
"July 18, 2017",38.88B
"July 17, 2017",38.74B
"July 14, 2017",38.64B
"July 13, 2017",38.51B
"July 12, 2017",38.62B
"July 11, 2017",38.44B
"July 10, 2017",38.45B
"July 7, 2017",38.52B
"July 6, 2017",38.46B
"July 5, 2017",38.44B
"July 3, 2017",38.46B
"June 30, 2017",38.62B
"June 29, 2017",38.32B
"June 28, 2017",38.58B
"June 27, 2017",38.85B
"June 26, 2017",39.04B
"June 23, 2017",38.91B
"June 22, 2017",39.02B
"June 21, 2017",39.13B
"June 20, 2017",39.19B
"June 19, 2017",39.15B
"June 16, 2017",39.25B
"June 15, 2017",39.15B
"June 14, 2017",39.04B
"June 13, 2017",38.88B
"June 12, 2017",38.94B
"June 9, 2017",39.03B
"June 8, 2017",39.02B
"June 7, 2017",39.30B
"June 6, 2017",39.12B
"June 5, 2017",39.27B
"June 2, 2017",39.52B
"June 1, 2017",39.42B
"May 31, 2017",39.31B
"May 30, 2017",39.14B
"May 26, 2017",39.00B
"May 25, 2017",38.98B
"May 24, 2017",38.73B
"May 23, 2017",38.60B
"May 22, 2017",38.49B
"May 19, 2017",38.26B
"May 18, 2017",38.16B
"May 17, 2017",38.14B
"May 16, 2017",38.12B
"May 15, 2017",38.24B
"May 12, 2017",38.13B
"May 11, 2017",37.91B
"May 10, 2017",37.78B
"May 9, 2017",37.72B
"May 8, 2017",37.90B
"May 5, 2017",37.86B
"May 4, 2017",37.79B
"May 3, 2017",37.69B
"May 2, 2017",37.74B
"May 1, 2017",37.73B
"April 28, 2017",37.86B
"April 27, 2017",37.90B
"April 26, 2017",37.75B
"April 25, 2017",37.84B
"April 24, 2017",37.84B
"April 21, 2017",37.75B
"April 20, 2017",37.65B
"April 19, 2017",37.73B
"April 18, 2017",37.88B
"April 17, 2017",37.87B
"April 13, 2017",37.74B
"April 12, 2017",37.78B
"April 11, 2017",37.62B
"April 10, 2017",37.62B
"April 7, 2017",37.53B
"April 6, 2017",37.62B
"April 5, 2017",37.74B
"April 4, 2017",37.58B
"April 3, 2017",37.53B
"March 31, 2017",37.55B
"March 30, 2017",37.26B
"March 29, 2017",37.34B
"March 28, 2017",37.57B
"March 27, 2017",37.49B
"March 24, 2017",37.49B
"March 23, 2017",37.39B
"March 22, 2017",37.36B
"March 21, 2017",37.28B
"March 20, 2017",36.87B
"March 17, 2017",37.00B
"March 16, 2017",36.86B
"March 15, 2017",37.10B
"March 14, 2017",36.69B
"March 13, 2017",36.68B
"March 10, 2017",36.82B
"March 9, 2017",36.60B
"March 8, 2017",36.59B
"March 7, 2017",36.98B
"March 6, 2017",36.88B
"March 3, 2017",36.93B
"March 2, 2017",37.00B
"March 1, 2017",36.82B
"Feb. 28, 2017",36.93B
"Feb. 27, 2017",36.72B
"Feb. 24, 2017",36.74B
"Feb. 23, 2017",36.54B
"Feb. 22, 2017",36.31B
"Feb. 21, 2017",36.28B
"Feb. 17, 2017",36.06B
"Feb. 16, 2017",36.00B
"Feb. 15, 2017",35.86B
"Feb. 14, 2017",35.92B
"Feb. 13, 2017",36.08B
"Feb. 10, 2017",36.03B
"Feb. 9, 2017",35.94B
"Feb. 8, 2017",36.09B
"Feb. 7, 2017",35.89B
"Feb. 6, 2017",35.81B
"Feb. 3, 2017",35.78B
"Feb. 2, 2017",35.75B
"Feb. 1, 2017",35.37B
"Jan. 31, 2017",35.72B
"Jan. 30, 2017",35.42B
"Jan. 27, 2017",35.41B
"Jan. 26, 2017",35.51B
"Jan. 25, 2017",35.44B
"Jan. 24, 2017",35.45B
"Jan. 23, 2017",35.46B
"Jan. 20, 2017",35.59B
"Jan. 19, 2017",35.50B
"Jan. 18, 2017",35.72B
"Jan. 17, 2017",35.65B
"Jan. 13, 2017",35.38B
"Jan. 12, 2017",35.48B
"Jan. 11, 2017",35.40B
"Jan. 10, 2017",35.19B
"Jan. 9, 2017",35.20B
"Jan. 6, 2017",35.51B
"Jan. 5, 2017",35.45B
"Jan. 4, 2017",35.45B
"Jan. 3, 2017",35.36B
"Dec. 31, 2016",35.40B
"Dec. 30, 2016",34.80B
"Dec. 29, 2016",34.92B
"Dec. 28, 2016",34.59B
"Dec. 27, 2016",34.81B
"Dec. 23, 2016",34.78B
"Dec. 22, 2016",34.78B
"Dec. 21, 2016",34.91B
"Dec. 20, 2016",34.94B
"Dec. 19, 2016",34.83B
"Dec. 16, 2016",34.79B
"Dec. 15, 2016",34.55B
"Dec. 14, 2016",34.46B
"Dec. 13, 2016",34.81B
"Dec. 12, 2016",34.68B
"Dec. 9, 2016",34.37B
"Dec. 8, 2016",34.06B
"Dec. 7, 2016",34.11B
"Dec. 6, 2016",33.82B
"Dec. 5, 2016",33.83B
"Dec. 2, 2016",33.80B
"Dec. 1, 2016",33.70B
"Nov. 30, 2016",33.94B
"Nov. 29, 2016",34.69B
"Nov. 28, 2016",34.61B
"Nov. 25, 2016",34.20B
"Nov. 23, 2016",33.82B
"Nov. 22, 2016",34.08B
"Nov. 21, 2016",34.11B
"Nov. 18, 2016",33.87B
"Nov. 17, 2016",33.93B
"Nov. 16, 2016",33.94B
"Nov. 15, 2016",34.06B
"Nov. 14, 2016",33.69B
"Nov. 11, 2016",33.85B
"Nov. 10, 2016",33.77B
"Nov. 9, 2016",34.23B
"Nov. 8, 2016",35.21B
"Nov. 7, 2016",35.03B
"Nov. 4, 2016",34.63B
"Nov. 3, 2016",34.76B
"Nov. 2, 2016",34.68B
"Nov. 1, 2016",34.88B
"Oct. 31, 2016",35.23B
"Oct. 28, 2016",34.79B
"Oct. 27, 2016",34.67B
"Oct. 26, 2016",34.75B
"Oct. 25, 2016",34.69B
"Oct. 24, 2016",34.54B
"Oct. 21, 2016",34.42B
"Oct. 20, 2016",34.64B
"Oct. 19, 2016",34.61B
"Oct. 18, 2016",34.72B
"Oct. 17, 2016",34.62B
"Oct. 14, 2016",34.47B
"Oct. 13, 2016",34.62B
"Oct. 12, 2016",34.30B
"Oct. 11, 2016",34.16B
"Oct. 10, 2016",34.39B
"Oct. 7, 2016",34.24B
"Oct. 6, 2016",34.25B
"Oct. 5, 2016",34.19B
"Oct. 4, 2016",34.23B
"Oct. 3, 2016",34.74B
"Sept. 30, 2016",35.02B
"Sept. 29, 2016",35.42B
