date,ev_ebitda
"March 19, 2020",11.88
"March 18, 2020",12.31
"March 17, 2020",12.77
"March 16, 2020",11.93
"March 13, 2020",13.01
"March 12, 2020",12.30
"March 11, 2020",13.01
"March 10, 2020",13.22
"March 9, 2020",13.16
"March 6, 2020",13.43
"March 5, 2020",13.32
"March 4, 2020",13.31
"March 3, 2020",12.87
"March 2, 2020",12.89
"Feb. 28, 2020",12.43
"Feb. 27, 2020",12.76
"Feb. 26, 2020",13.20
"Feb. 25, 2020",13.27
"Feb. 24, 2020",13.46
"Feb. 21, 2020",13.52
"Feb. 20, 2020",13.50
"Feb. 19, 2020",13.51
"Feb. 18, 2020",13.56
"Feb. 14, 2020",13.45
"Feb. 13, 2020",13.39
"Feb. 12, 2020",13.29
"Feb. 11, 2020",13.28
"Feb. 10, 2020",13.29
"Feb. 7, 2020",13.25
"Feb. 6, 2020",13.32
"Feb. 5, 2020",13.32
"Feb. 4, 2020",13.32
"Feb. 3, 2020",13.34
"Jan. 31, 2020",13.31
"Jan. 30, 2020",13.25
"Jan. 29, 2020",13.08
"Jan. 28, 2020",13.06
"Jan. 27, 2020",13.02
"Jan. 24, 2020",13.05
"Jan. 23, 2020",13.02
"Jan. 22, 2020",12.93
"Jan. 21, 2020",12.90
"Jan. 17, 2020",12.82
"Jan. 16, 2020",12.78
"Jan. 15, 2020",12.71
"Jan. 14, 2020",12.58
"Jan. 13, 2020",12.57
"Jan. 10, 2020",12.47
"Jan. 9, 2020",12.46
"Jan. 8, 2020",12.44
"Jan. 7, 2020",12.45
"Jan. 6, 2020",12.47
"Jan. 3, 2020",12.48
"Jan. 2, 2020",12.44
"Dec. 31, 2019",12.58
"Dec. 30, 2019",12.75
"Dec. 27, 2019",12.73
"Dec. 26, 2019",12.68
"Dec. 24, 2019",12.69
"Dec. 23, 2019",12.71
"Dec. 20, 2019",12.86
"Dec. 19, 2019",12.82
"Dec. 18, 2019",12.81
"Dec. 17, 2019",12.77
"Dec. 16, 2019",12.71
"Dec. 13, 2019",12.61
"Dec. 12, 2019",12.50
"Dec. 11, 2019",12.60
"Dec. 10, 2019",12.55
"Dec. 9, 2019",12.54
"Dec. 6, 2019",12.58
"Dec. 5, 2019",12.60
"Dec. 4, 2019",12.58
"Dec. 3, 2019",12.51
"Dec. 2, 2019",12.47
"Nov. 29, 2019",12.51
"Nov. 27, 2019",12.52
"Nov. 26, 2019",12.47
"Nov. 25, 2019",12.42
"Nov. 22, 2019",12.48
"Nov. 21, 2019",12.54
"Nov. 20, 2019",12.54
"Nov. 19, 2019",12.49
"Nov. 18, 2019",12.43
"Nov. 15, 2019",12.43
"Nov. 14, 2019",12.49
"Nov. 13, 2019",12.53
"Nov. 12, 2019",12.34
"Nov. 11, 2019",12.33
"Nov. 8, 2019",12.33
"Nov. 7, 2019",12.36
"Nov. 6, 2019",12.48
"Nov. 5, 2019",12.39
"Nov. 4, 2019",12.53
"Nov. 1, 2019",12.72
"Oct. 31, 2019",12.78
"Oct. 30, 2019",12.75
"Oct. 29, 2019",12.66
"Oct. 28, 2019",12.64
"Oct. 25, 2019",12.79
"Oct. 24, 2019",12.91
"Oct. 23, 2019",12.90
"Oct. 22, 2019",12.87
"Oct. 21, 2019",12.88
"Oct. 18, 2019",12.84
"Oct. 17, 2019",12.80
"Oct. 16, 2019",12.77
"Oct. 15, 2019",12.73
"Oct. 14, 2019",12.75
"Oct. 11, 2019",12.75
"Oct. 10, 2019",12.83
"Oct. 9, 2019",12.83
"Oct. 8, 2019",12.79
"Oct. 7, 2019",12.88
"Oct. 4, 2019",12.92
"Oct. 3, 2019",12.77
"Oct. 2, 2019",12.75
"Oct. 1, 2019",12.97
"Sept. 30, 2019",12.96
"Sept. 27, 2019",13.27
"Sept. 26, 2019",13.30
"Sept. 25, 2019",13.23
"Sept. 24, 2019",13.28
"Sept. 23, 2019",13.17
"Sept. 20, 2019",13.17
"Sept. 19, 2019",13.12
"Sept. 18, 2019",13.09
"Sept. 17, 2019",13.05
"Sept. 16, 2019",12.93
"Sept. 13, 2019",12.90
"Sept. 12, 2019",12.96
"Sept. 11, 2019",12.99
"Sept. 10, 2019",12.95
"Sept. 9, 2019",13.01
"Sept. 6, 2019",13.19
"Sept. 5, 2019",13.24
"Sept. 4, 2019",13.33
"Sept. 3, 2019",13.29
"Aug. 30, 2019",13.12
"Aug. 29, 2019",13.17
"Aug. 28, 2019",12.93
"Aug. 27, 2019",12.93
"Aug. 26, 2019",12.87
"Aug. 23, 2019",12.73
"Aug. 22, 2019",12.84
"Aug. 21, 2019",12.80
"Aug. 20, 2019",12.72
"Aug. 19, 2019",12.69
"Aug. 16, 2019",12.65
"Aug. 15, 2019",12.61
"Aug. 14, 2019",12.51
"Aug. 13, 2019",12.59
"Aug. 12, 2019",12.61
"Aug. 9, 2019",12.64
"Aug. 8, 2019",12.62
"Aug. 7, 2019",12.51
"Aug. 6, 2019",12.47
"Aug. 5, 2019",12.36
"Aug. 2, 2019",12.39
"Aug. 1, 2019",12.51
"July 31, 2019",12.36
"July 30, 2019",12.49
"July 29, 2019",12.54
"July 26, 2019",12.48
"July 25, 2019",12.43
"July 24, 2019",12.47
"July 23, 2019",12.46
"July 22, 2019",12.50
"July 19, 2019",12.51
"July 18, 2019",12.66
"July 17, 2019",12.57
"July 16, 2019",12.54
"July 15, 2019",12.56
"July 12, 2019",12.51
"July 11, 2019",12.56
"July 10, 2019",12.56
"July 9, 2019",12.52
"July 8, 2019",12.52
"July 5, 2019",12.50
"July 3, 2019",12.50
"July 2, 2019",12.43
"July 1, 2019",12.33
"June 30, 2019",12.34
"June 28, 2019",12.25
"June 27, 2019",12.23
"June 26, 2019",12.25
"June 25, 2019",12.45
"June 24, 2019",12.49
"June 21, 2019",12.52
"June 20, 2019",12.49
"June 19, 2019",12.43
"June 18, 2019",12.33
"June 17, 2019",12.30
"June 14, 2019",12.32
"June 13, 2019",12.25
"June 12, 2019",12.26
"June 11, 2019",12.15
"June 10, 2019",12.22
"June 7, 2019",12.24
"June 6, 2019",12.29
"June 5, 2019",12.23
"June 4, 2019",12.03
"June 3, 2019",12.05
"May 31, 2019",11.97
"May 30, 2019",11.97
"May 29, 2019",11.95
"May 28, 2019",12.06
"May 24, 2019",12.19
"May 23, 2019",12.20
"May 22, 2019",12.12
"May 21, 2019",12.07
"May 20, 2019",12.11
"May 17, 2019",12.08
"May 16, 2019",12.02
"May 15, 2019",11.95
"May 14, 2019",11.97
"May 13, 2019",12.03
"May 10, 2019",11.95
"May 9, 2019",11.80
"May 8, 2019",11.78
"May 7, 2019",11.87
"May 6, 2019",11.86
"May 3, 2019",11.87
"May 2, 2019",11.78
"May 1, 2019",11.78
"April 30, 2019",11.86
"April 29, 2019",11.72
"April 26, 2019",11.78
"April 25, 2019",11.79
"April 24, 2019",11.72
"April 23, 2019",11.69
"April 22, 2019",11.63
"April 18, 2019",11.62
"April 17, 2019",11.63
"April 16, 2019",11.64
"April 15, 2019",11.76
"April 12, 2019",11.78
"April 11, 2019",11.75
"April 10, 2019",11.71
"April 9, 2019",11.76
"April 8, 2019",11.70
"April 5, 2019",11.76
"April 4, 2019",11.70
"April 3, 2019",11.71
"April 2, 2019",11.74
"April 1, 2019",11.74
"March 31, 2019",11.82
