date,ca_score
"Dec. 31, 2019",-1.268
"Sept. 30, 2019",-1.263
"June 30, 2019",-1.260
"March 31, 2019",-1.235
"Dec. 31, 2018",-1.223
"Sept. 30, 2018",-1.206
"June 30, 2018",-1.194
"March 31, 2018",-1.184
"Dec. 31, 2017",-1.180
"Sept. 30, 2017",-1.167
"June 30, 2017",-1.16
"March 31, 2017",-1.153
"Dec. 31, 2016",-1.145
"Sept. 30, 2016",-1.135
"June 30, 2016",-1.132
"March 31, 2016",-1.123
"Dec. 31, 2015",-1.131
"Sept. 30, 2015",-1.114
"June 30, 2015",-1.114
"March 31, 2015",-1.100
"Dec. 31, 2014",-1.066
"Sept. 30, 2014",-1.057
"June 30, 2014",-1.050
"March 31, 2014",-1.040
"Dec. 31, 2013",-1.043
"Sept. 30, 2013",-1.037
"June 30, 2013",-1.023
"March 31, 2013",-1.018
"Dec. 31, 2012",-1.029
"Sept. 30, 2012",-1.008
"June 30, 2012",-0.9961
"March 31, 2012",-0.9793
"Dec. 31, 2011",-0.9514
"Sept. 30, 2011",-0.9409
"June 30, 2011",-0.9474
"March 31, 2011",-0.9504
"Dec. 31, 2010",-0.9568
"Sept. 30, 2010",-0.9402
"June 30, 2010",-0.9698
"March 31, 2010",-0.9813
"Dec. 31, 2009",-0.9972
"Sept. 30, 2009",-1.001
"June 30, 2009",-1.006
"March 31, 2009",-1.008
"Dec. 31, 2008",-1.024
"Sept. 30, 2008",-1.046
"June 30, 2008",-1.05
"March 31, 2008",-1.044
"Dec. 31, 2007",-1.06
"Sept. 30, 2007",-2.383
"June 30, 2007",-2.005
"March 31, 2007",-2.035
"Dec. 31, 2006",-2.042
"Sept. 30, 2006",-0.6882
"June 30, 2006",-1.131
"March 31, 2006",-1.134
"Dec. 31, 2005",-1.152
"Sept. 30, 2005",-1.157
"June 30, 2005",-1.146
"March 31, 2005",-1.143
"Dec. 31, 2004",-1.138
"Sept. 30, 2004",-1.119
"June 30, 2004",-1.100
"March 31, 2004",-1.261
"Dec. 31, 2003",-1.421
"Sept. 30, 2003",-1.090
"June 30, 2003",-1.568
"March 31, 2003",-1.565
"Dec. 31, 2002",-1.506
"Sept. 30, 2002",-1.918
"June 30, 2002",-1.435
"March 31, 2002",-1.379
"Dec. 31, 2001",-1.299
"Sept. 30, 2001",-1.057
"June 30, 2001",-1.008
"March 31, 2001",-0.9419
"Dec. 31, 2000",-1.028
"Sept. 30, 2000",-0.6681
"June 30, 2000",-0.6238
"March 31, 2000",-0.6636
"Dec. 31, 1999",-0.4891
"Sept. 30, 1999",-0.261
"June 30, 1999",-0.1751
"March 31, 1999",-0.0838
"Dec. 31, 1998",-0.1003
"Sept. 30, 1998",-1.790
"June 30, 1998",-1.454
"March 31, 1998",-1.472
"Dec. 31, 1997",-1.458
"Sept. 30, 1997",-0.2377
"June 30, 1997",-0.6327
"March 31, 1997",-0.5766
"Dec. 31, 1996",-0.5637
"Sept. 30, 1996",-0.5733
"June 30, 1996",-0.5631
"March 31, 1996",-0.5533
"Dec. 31, 1995",-0.5524
"Sept. 30, 1995",-0.5647
"June 30, 1995",-0.5828
"March 31, 1995",-0.5749
"Dec. 31, 1994",-0.5724
"Sept. 30, 1994",-0.2152
