date,ohlson_score
"Dec. 31, 2019",0.9949
"Sept. 30, 2019",0.7002
"June 30, 2019",1.395
"March 31, 2019",0.3987
"Dec. 31, 2018",2.814
"Sept. 30, 2018",0.4651
"June 30, 2018",0.7346
"March 31, 2018",1.894
"Dec. 31, 2017",0.4931
"Sept. 30, 2017",0.5226
"June 30, 2017",6.090
"March 31, 2017",0.8495
"Dec. 31, 2016",2.023
"Sept. 30, 2016",0.8923
"June 30, 2016",0.9692
"March 31, 2016",1.717
"Dec. 31, 2015",1.051
"Sept. 30, 2015",0.3813
"June 30, 2015",0.4838
"March 31, 2015",0.1424
"Dec. 31, 2014",27.47
"Sept. 30, 2014",0.3969
"June 30, 2014",0.4078
"March 31, 2014",3.120
"Dec. 31, 2013",1.032
"Sept. 30, 2013",0.6602
"June 30, 2013",0.4641
"March 31, 2013",-48.74
"Dec. 31, 2012",0.7523
"Sept. 30, 2012",0.7248
"June 30, 2012",0.5424
"March 31, 2012",1.840
"Dec. 31, 2011",1.188
"Sept. 30, 2011",1.097
"June 30, 2011",1.163
"March 31, 2011",1.061
"Dec. 31, 2010",1.333
"Sept. 30, 2010",
"June 30, 2010",
"March 31, 2010",0.9709
"Dec. 31, 2009",1.323
"Sept. 30, 2009",1.09
"June 30, 2009",1.200
"March 31, 2009",1.117
"Dec. 31, 2008",1.280
"Sept. 30, 2008",1.423
"June 30, 2008",1.708
"March 31, 2008",1.798
"Dec. 31, 2007",2.006
"Sept. 30, 2007",1.576
"June 30, 2007",1.553
"March 31, 2007",1.678
"Dec. 31, 2006",1.225
"Sept. 30, 2006",-6.223
"June 30, 2006",1.893
"March 31, 2006",0.6221
"Dec. 31, 2005",1.164
"Sept. 30, 2005",1.687
"June 30, 2005",1.778
"March 31, 2005",2.001
"Dec. 31, 2004",2.190
"Sept. 30, 2004",1.716
"June 30, 2004",1.597
"March 31, 2004",1.652
"Dec. 31, 2003",1.362
"Sept. 30, 2003",-0.2636
"June 30, 2003",2.228
"March 31, 2003",2.256
"Dec. 31, 2002",2.445
"Sept. 30, 2002",1.868
"June 30, 2002",1.418
"March 31, 2002",23.46
"Dec. 31, 2001",1.947
"Sept. 30, 2001",1.636
"June 30, 2001",1.832
"March 31, 2001",1.448
"Dec. 31, 2000",4.093
"Sept. 30, 2000",2.471
"June 30, 2000",3.147
"March 31, 2000",2.380
"Dec. 31, 1999",3.320
"Sept. 30, 1999",1.979
"June 30, 1999",2.902
"March 31, 1999",1.136
"Dec. 31, 1998",-0.7953
"Sept. 30, 1998",2.282
"June 30, 1998",2.681
"March 31, 1998",-6.236
"Dec. 31, 1997",2.187
"Sept. 30, 1997",2.230
"June 30, 1997",2.149
"March 31, 1997",2.461
"Dec. 31, 1996",2.868
"Sept. 30, 1996",1.748
"June 30, 1996",2.304
"March 31, 1996",1.921
"Dec. 31, 1995",2.725
"Sept. 30, 1995",1.856
"June 30, 1995",1.974
"March 31, 1995",2.211
"Dec. 31, 1994",1.934
