date,ev_ebitda
"March 19, 2020",7.027
"March 18, 2020",7.088
"March 17, 2020",7.372
"March 16, 2020",6.844
"March 13, 2020",7.407
"March 12, 2020",7.302
"March 11, 2020",7.739
"March 10, 2020",8.057
"March 9, 2020",7.941
"March 6, 2020",8.255
"March 5, 2020",8.347
"March 4, 2020",8.413
"March 3, 2020",8.160
"March 2, 2020",8.280
"Feb. 28, 2020",8.058
"Feb. 27, 2020",8.254
"Feb. 26, 2020",8.437
"Feb. 25, 2020",8.493
"Feb. 24, 2020",8.608
"Feb. 21, 2020",8.694
"Feb. 20, 2020",8.707
"Feb. 19, 2020",8.683
"Feb. 18, 2020",8.758
"Feb. 14, 2020",8.698
"Feb. 13, 2020",8.680
"Feb. 12, 2020",8.650
"Feb. 11, 2020",8.658
"Feb. 10, 2020",8.559
"Feb. 7, 2020",8.547
"Feb. 6, 2020",8.554
"Feb. 5, 2020",8.560
"Feb. 4, 2020",8.537
"Feb. 3, 2020",8.548
"Jan. 31, 2020",8.489
"Jan. 30, 2020",8.528
"Jan. 29, 2020",8.504
"Jan. 28, 2020",8.497
"Jan. 27, 2020",8.452
"Jan. 24, 2020",8.497
"Jan. 23, 2020",8.518
"Jan. 22, 2020",8.490
"Jan. 21, 2020",8.482
"Jan. 17, 2020",8.464
"Jan. 16, 2020",8.401
"Jan. 15, 2020",8.383
"Jan. 14, 2020",8.312
"Jan. 13, 2020",8.348
"Jan. 10, 2020",8.355
"Jan. 9, 2020",8.345
"Jan. 8, 2020",8.331
"Jan. 7, 2020",8.300
"Jan. 6, 2020",8.295
"Jan. 3, 2020",8.289
"Jan. 2, 2020",8.276
"Dec. 31, 2019",8.291
"Dec. 30, 2019",8.260
"Dec. 27, 2019",8.263
"Dec. 26, 2019",8.254
"Dec. 24, 2019",8.254
"Dec. 23, 2019",8.243
"Dec. 20, 2019",8.267
"Dec. 19, 2019",8.221
"Dec. 18, 2019",8.259
"Dec. 17, 2019",8.221
"Dec. 16, 2019",8.194
"Dec. 13, 2019",8.108
"Dec. 12, 2019",8.135
"Dec. 11, 2019",8.144
"Dec. 10, 2019",8.196
"Dec. 9, 2019",8.216
"Dec. 6, 2019",8.209
"Dec. 5, 2019",8.209
"Dec. 4, 2019",8.178
"Dec. 3, 2019",8.151
"Dec. 2, 2019",8.116
"Nov. 29, 2019",8.164
"Nov. 27, 2019",8.152
"Nov. 26, 2019",8.126
"Nov. 25, 2019",8.142
"Nov. 22, 2019",8.167
"Nov. 21, 2019",8.164
"Nov. 20, 2019",8.258
"Nov. 19, 2019",8.259
"Nov. 18, 2019",8.263
"Nov. 15, 2019",8.225
"Nov. 14, 2019",8.187
"Nov. 13, 2019",8.174
"Nov. 12, 2019",8.157
"Nov. 11, 2019",8.127
"Nov. 8, 2019",8.195
"Nov. 7, 2019",8.194
"Nov. 6, 2019",8.206
"Nov. 5, 2019",8.202
"Nov. 4, 2019",8.174
"Nov. 1, 2019",8.256
