date,forward_pe_ratio
"March 19, 2020",10.41
"March 18, 2020",10.61
"March 17, 2020",11.57
"March 16, 2020",9.802
"March 13, 2020",11.68
"March 12, 2020",11.33
"March 11, 2020",12.79
"March 10, 2020",13.85
"March 9, 2020",13.46
"March 6, 2020",14.51
"March 5, 2020",14.82
"March 4, 2020",15.04
"March 3, 2020",14.20
"March 2, 2020",14.59
"Feb. 28, 2020",13.85
"Feb. 27, 2020",14.50
"Feb. 26, 2020",15.12
"Feb. 25, 2020",15.30
"Feb. 24, 2020",15.68
"Feb. 21, 2020",15.97
"Feb. 20, 2020",16.01
"Feb. 19, 2020",15.93
"Feb. 18, 2020",16.18
"Feb. 14, 2020",15.99
"Feb. 13, 2020",15.92
"Feb. 12, 2020",15.83
"Feb. 11, 2020",15.85
"Feb. 10, 2020",15.52
"Feb. 7, 2020",15.48
"Feb. 6, 2020",15.50
"Feb. 5, 2020",15.53
"Feb. 4, 2020",15.45
"Feb. 3, 2020",15.48
"Jan. 31, 2020",15.29
"Jan. 30, 2020",15.44
"Jan. 29, 2020",15.36
"Jan. 28, 2020",15.33
"Jan. 27, 2020",15.19
"Jan. 24, 2020",15.33
"Jan. 23, 2020",15.40
"Jan. 22, 2020",15.31
"Jan. 21, 2020",15.29
"Jan. 17, 2020",15.22
"Jan. 16, 2020",15.02
"Jan. 15, 2020",14.95
"Jan. 14, 2020",14.72
"Jan. 13, 2020",14.84
"Jan. 10, 2020",14.86
"Jan. 9, 2020",14.83
"Jan. 8, 2020",14.78
"Jan. 7, 2020",14.68
"Jan. 6, 2020",14.66
"Jan. 3, 2020",14.64
"Jan. 2, 2020",14.59
"Dec. 31, 2019",14.65
"Dec. 30, 2019",14.55
"Dec. 27, 2019",14.56
"Dec. 26, 2019",14.53
"Dec. 24, 2019",14.53
"Dec. 23, 2019",14.50
"Dec. 20, 2019",14.58
"Dec. 19, 2019",14.43
"Dec. 18, 2019",14.55
"Dec. 17, 2019",14.43
"Dec. 16, 2019",14.34
"Dec. 13, 2019",14.05
"Dec. 12, 2019",14.14
"Dec. 11, 2019",14.17
"Dec. 10, 2019",14.34
"Dec. 9, 2019",14.41
"Dec. 6, 2019",14.39
"Dec. 5, 2019",14.39
"Dec. 4, 2019",14.28
"Dec. 3, 2019",14.19
"Dec. 2, 2019",14.08
"Nov. 29, 2019",14.24
"Nov. 27, 2019",14.20
"Nov. 26, 2019",14.11
"Nov. 25, 2019",14.17
"Nov. 22, 2019",14.25
"Nov. 21, 2019",14.24
"Nov. 20, 2019",14.55
"Nov. 19, 2019",14.55
"Nov. 18, 2019",14.56
"Nov. 15, 2019",14.44
"Nov. 14, 2019",14.31
"Nov. 13, 2019",14.27
"Nov. 12, 2019",14.21
"Nov. 11, 2019",14.12
"Nov. 8, 2019",14.34
"Nov. 7, 2019",14.34
"Nov. 6, 2019",14.37
"Nov. 5, 2019",14.36
"Nov. 4, 2019",14.27
"Nov. 1, 2019",14.54
"Oct. 31, 2019",14.59
"Oct. 30, 2019",14.96
"Oct. 29, 2019",14.71
"Oct. 28, 2019",14.62
"Oct. 25, 2019",14.72
"Oct. 24, 2019",14.81
"Oct. 23, 2019",14.64
"Oct. 22, 2019",14.51
"Oct. 21, 2019",14.34
"Oct. 18, 2019",14.32
"Oct. 17, 2019",14.13
"Oct. 16, 2019",14.40
"Oct. 15, 2019",15.09
"Oct. 14, 2019",15.11
"Oct. 11, 2019",15.24
"Oct. 10, 2019",15.21
"Oct. 9, 2019",15.36
"Oct. 8, 2019",15.32
"Oct. 7, 2019",15.54
"Oct. 4, 2019",15.54
"Oct. 3, 2019",15.30
"Oct. 2, 2019",15.27
"Oct. 1, 2019",15.39
"Sept. 30, 2019",15.49
"Sept. 27, 2019",15.58
"Sept. 26, 2019",15.77
"Sept. 25, 2019",15.72
"Sept. 24, 2019",15.65
"Sept. 23, 2019",15.49
"Sept. 20, 2019",15.54
"Sept. 19, 2019",15.33
"Sept. 18, 2019",15.37
"Sept. 17, 2019",15.17
"Sept. 16, 2019",15.19
"Sept. 13, 2019",15.16
"Sept. 12, 2019",15.36
"Sept. 11, 2019",15.63
"Sept. 10, 2019",15.51
"Sept. 9, 2019",15.40
"Sept. 6, 2019",15.43
"Sept. 5, 2019",15.43
"Sept. 4, 2019",15.39
"Sept. 3, 2019",15.37
"Aug. 30, 2019",15.16
"Aug. 29, 2019",14.99
"Aug. 28, 2019",14.89
"Aug. 27, 2019",14.83
"Aug. 26, 2019",14.65
"Aug. 23, 2019",14.39
"Aug. 22, 2019",14.60
"Aug. 21, 2019",14.57
"Aug. 20, 2019",14.50
"Aug. 19, 2019",14.52
"Aug. 16, 2019",14.47
"Aug. 15, 2019",14.32
"Aug. 14, 2019",14.26
"Aug. 13, 2019",14.60
"Aug. 12, 2019",14.50
"Aug. 9, 2019",14.50
"Aug. 8, 2019",14.57
"Aug. 7, 2019",14.43
"Aug. 6, 2019",14.50
"Aug. 5, 2019",14.25
"Aug. 2, 2019",14.35
"Aug. 1, 2019",14.24
"July 31, 2019",14.45
"July 30, 2019",14.77
"July 29, 2019",14.77
"July 26, 2019",14.69
"July 25, 2019",14.79
"July 24, 2019",14.59
"July 23, 2019",14.87
"July 22, 2019",15.16
"July 19, 2019",15.26
"July 18, 2019",15.64
"July 17, 2019",15.59
"July 16, 2019",15.52
"July 15, 2019",15.68
"July 12, 2019",15.73
"July 11, 2019",15.89
"July 10, 2019",15.83
"July 9, 2019",15.71
"July 8, 2019",15.64
"July 5, 2019",15.78
"July 3, 2019",15.72
"July 2, 2019",15.66
"July 1, 2019",15.41
"June 30, 2019",
"June 28, 2019",15.37
"June 27, 2019",15.25
"June 26, 2019",15.33
"June 25, 2019",15.73
"June 24, 2019",16.09
