date,earning_yield
"Oct. 29, 2019",5.19%
"Oct. 28, 2019",5.22%
"Oct. 25, 2019",5.19%
"Oct. 24, 2019",5.15%
"Oct. 23, 2019",5.21%
"Oct. 22, 2019",5.26%
"Oct. 21, 2019",5.32%
"Oct. 18, 2019",5.33%
"Oct. 17, 2019",5.40%
"Oct. 16, 2019",5.30%
"Oct. 15, 2019",5.06%
"Oct. 14, 2019",5.05%
"Oct. 11, 2019",5.01%
"Oct. 10, 2019",5.02%
"Oct. 9, 2019",4.97%
"Oct. 8, 2019",4.98%
"Oct. 7, 2019",4.91%
"Oct. 4, 2019",4.91%
"Oct. 3, 2019",4.99%
"Oct. 2, 2019",5.00%
"Oct. 1, 2019",4.96%
"Sept. 30, 2019",4.93%
"Sept. 27, 2019",4.84%
"Sept. 26, 2019",4.78%
"Sept. 25, 2019",4.79%
"Sept. 24, 2019",4.82%
"Sept. 23, 2019",4.86%
"Sept. 20, 2019",4.85%
"Sept. 19, 2019",4.92%
"Sept. 18, 2019",4.90%
"Sept. 17, 2019",4.97%
"Sept. 16, 2019",4.96%
"Sept. 13, 2019",4.97%
"Sept. 12, 2019",4.91%
"Sept. 11, 2019",4.82%
"Sept. 10, 2019",4.86%
"Sept. 9, 2019",4.89%
"Sept. 6, 2019",4.88%
"Sept. 5, 2019",4.88%
"Sept. 4, 2019",4.90%
"Sept. 3, 2019",4.90%
"Aug. 30, 2019",4.97%
"Aug. 29, 2019",5.03%
"Aug. 28, 2019",5.06%
"Aug. 27, 2019",5.08%
"Aug. 26, 2019",5.14%
"Aug. 23, 2019",5.24%
"Aug. 22, 2019",5.16%
"Aug. 21, 2019",5.17%
"Aug. 20, 2019",5.20%
"Aug. 19, 2019",5.19%
"Aug. 16, 2019",5.21%
"Aug. 15, 2019",5.26%
"Aug. 14, 2019",5.28%
"Aug. 13, 2019",5.16%
"Aug. 12, 2019",5.20%
"Aug. 9, 2019",5.20%
"Aug. 8, 2019",5.17%
"Aug. 7, 2019",5.22%
"Aug. 6, 2019",5.20%
"Aug. 5, 2019",5.29%
"Aug. 2, 2019",5.25%
"Aug. 1, 2019",5.29%
"July 31, 2019",5.22%
"July 30, 2019",5.10%
"July 29, 2019",5.10%
"July 26, 2019",5.13%
"July 25, 2019",5.09%
"July 24, 2019",5.17%
"July 23, 2019",5.07%
"July 22, 2019",4.97%
"July 19, 2019",4.94%
"July 18, 2019",4.82%
"July 17, 2019",4.84%
"July 16, 2019",4.86%
"July 15, 2019",4.81%
"July 12, 2019",4.79%
"July 11, 2019",4.74%
"July 10, 2019",4.76%
"July 9, 2019",4.80%
"July 8, 2019",4.82%
"July 5, 2019",4.78%
"July 3, 2019",4.79%
"July 2, 2019",4.81%
"July 1, 2019",4.89%
"June 30, 2019",4.90%
"June 28, 2019",5.03%
"June 27, 2019",5.07%
"June 26, 2019",5.04%
"June 25, 2019",4.91%
"June 24, 2019",4.80%
"June 21, 2019",4.78%
"June 20, 2019",4.80%
"June 19, 2019",4.82%
"June 18, 2019",4.83%
"June 17, 2019",4.78%
"June 14, 2019",4.74%
"June 13, 2019",4.80%
"June 12, 2019",4.78%
"June 11, 2019",4.90%
"June 10, 2019",4.86%
"June 7, 2019",4.82%
"June 6, 2019",4.80%
"June 5, 2019",4.85%
"June 4, 2019",4.95%
"June 3, 2019",4.97%
"May 31, 2019",5.01%
"May 30, 2019",5.02%
"May 29, 2019",4.99%
"May 28, 2019",4.94%
"May 24, 2019",4.86%
"May 23, 2019",4.85%
"May 22, 2019",4.89%
"May 21, 2019",4.93%
"May 20, 2019",4.93%
"May 17, 2019",4.92%
"May 16, 2019",4.93%
"May 15, 2019",4.94%
"May 14, 2019",4.92%
"May 13, 2019",4.84%
"May 10, 2019",4.89%
"May 9, 2019",4.94%
"May 8, 2019",4.96%
"May 7, 2019",4.91%
"May 6, 2019",4.88%
"May 3, 2019",4.83%
"May 2, 2019",4.85%
"May 1, 2019",4.79%
"April 30, 2019",4.73%
"April 29, 2019",4.81%
"April 26, 2019",4.78%
"April 25, 2019",4.78%
"April 24, 2019",4.81%
"April 23, 2019",4.85%
"April 22, 2019",4.87%
"April 18, 2019",4.88%
"April 17, 2019",4.93%
"April 16, 2019",4.90%
"April 15, 2019",4.80%
"April 12, 2019",4.85%
"April 11, 2019",4.84%
"April 10, 2019",4.86%
"April 9, 2019",4.87%
"April 8, 2019",4.86%
"April 5, 2019",4.83%
"April 4, 2019",4.86%
"April 3, 2019",4.83%
"April 2, 2019",4.79%
"April 1, 2019",4.84%
"March 31, 2019",4.81%
"March 29, 2019",4.15%
"March 28, 2019",4.18%
"March 27, 2019",4.12%
"March 26, 2019",4.10%
"March 25, 2019",4.13%
"March 22, 2019",4.14%
"March 21, 2019",4.19%
"March 20, 2019",4.24%
"March 19, 2019",4.24%
"March 18, 2019",4.19%
"March 15, 2019",4.16%
"March 14, 2019",4.19%
"March 13, 2019",4.19%
"March 12, 2019",4.21%
"March 11, 2019",4.24%
"March 8, 2019",4.26%
"March 7, 2019",4.28%
"March 6, 2019",4.29%
"March 5, 2019",4.30%
"March 4, 2019",4.29%
"March 1, 2019",4.29%
"Feb. 28, 2019",4.28%
"Feb. 27, 2019",4.31%
"Feb. 26, 2019",4.28%
"Feb. 25, 2019",4.30%
"Feb. 22, 2019",4.27%
"Feb. 21, 2019",4.29%
"Feb. 20, 2019",4.32%
"Feb. 19, 2019",4.32%
"Feb. 15, 2019",4.31%
"Feb. 14, 2019",4.35%
"Feb. 13, 2019",4.34%
"Feb. 12, 2019",4.34%
"Feb. 11, 2019",4.35%
"Feb. 8, 2019",4.36%
"Feb. 7, 2019",4.32%
"Feb. 6, 2019",4.40%
"Feb. 5, 2019",4.40%
"Feb. 4, 2019",4.39%
"Feb. 1, 2019",4.38%
"Jan. 31, 2019",4.36%
"Jan. 30, 2019",4.46%
"Jan. 29, 2019",4.50%
"Jan. 28, 2019",4.51%
"Jan. 25, 2019",4.48%
"Jan. 24, 2019",4.43%
"Jan. 23, 2019",4.44%
"Jan. 22, 2019",4.50%
"Jan. 18, 2019",4.51%
"Jan. 17, 2019",4.52%
"Jan. 16, 2019",4.54%
"Jan. 15, 2019",4.54%
"Jan. 14, 2019",4.62%
"Jan. 11, 2019",4.54%
"Jan. 10, 2019",4.54%
"Jan. 9, 2019",4.62%
"Jan. 8, 2019",4.58%
"Jan. 7, 2019",4.65%
"Jan. 4, 2019",4.66%
"Jan. 3, 2019",4.71%
"Jan. 2, 2019",4.72%
"Dec. 31, 2018",4.61%
"Dec. 28, 2018",8.63%
"Dec. 27, 2018",8.62%
"Dec. 26, 2018",8.68%
"Dec. 24, 2018",8.81%
"Dec. 21, 2018",8.41%
"Dec. 20, 2018",8.43%
"Dec. 19, 2018",8.44%
"Dec. 18, 2018",8.43%
"Dec. 17, 2018",8.46%
"Dec. 14, 2018",8.20%
"Dec. 13, 2018",8.22%
"Dec. 12, 2018",8.23%
"Dec. 11, 2018",8.23%
"Dec. 10, 2018",8.21%
"Dec. 7, 2018",8.22%
"Dec. 6, 2018",8.23%
"Dec. 4, 2018",8.22%
"Dec. 3, 2018",8.30%
"Nov. 30, 2018",8.32%
"Nov. 29, 2018",8.45%
"Nov. 28, 2018",8.42%
"Nov. 27, 2018",8.48%
"Nov. 26, 2018",8.54%
"Nov. 23, 2018",8.61%
"Nov. 21, 2018",8.59%
"Nov. 20, 2018",8.49%
"Nov. 19, 2018",8.37%
"Nov. 16, 2018",8.41%
"Nov. 15, 2018",8.47%
"Nov. 14, 2018",8.54%
"Nov. 13, 2018",8.41%
"Nov. 12, 2018",8.44%
"Nov. 9, 2018",8.57%
"Nov. 8, 2018",8.63%
"Nov. 7, 2018",8.64%
"Nov. 6, 2018",8.71%
"Nov. 5, 2018",8.74%
"Nov. 2, 2018",8.89%
"Nov. 1, 2018",8.84%
"Oct. 31, 2018",8.81%
"Oct. 30, 2018",8.70%
"Oct. 29, 2018",8.76%
"Oct. 26, 2018",8.85%
"Oct. 25, 2018",8.80%
"Oct. 24, 2018",8.67%
"Oct. 23, 2018",8.87%
"Oct. 22, 2018",8.87%
"Oct. 19, 2018",8.75%
"Oct. 18, 2018",8.96%
"Oct. 17, 2018",8.98%
"Oct. 16, 2018",8.88%
"Oct. 15, 2018",8.97%
"Oct. 12, 2018",9.00%
"Oct. 11, 2018",9.03%
"Oct. 10, 2018",8.86%
"Oct. 9, 2018",8.77%
"Oct. 8, 2018",8.77%
"Oct. 5, 2018",8.81%
"Oct. 4, 2018",8.93%
"Oct. 3, 2018",8.96%
"Oct. 2, 2018",8.77%
"Oct. 1, 2018",8.89%
"Sept. 30, 2018",8.84%
"Sept. 28, 2018",9.05%
"Sept. 27, 2018",9.23%
"Sept. 26, 2018",9.36%
"Sept. 25, 2018",9.28%
"Sept. 24, 2018",9.14%
"Sept. 21, 2018",9.05%
"Sept. 20, 2018",9.10%
"Sept. 19, 2018",9.14%
"Sept. 18, 2018",8.94%
"Sept. 17, 2018",8.88%
"Sept. 14, 2018",8.96%
"Sept. 13, 2018",8.89%
"Sept. 12, 2018",8.95%
"Sept. 11, 2018",8.94%
"Sept. 10, 2018",8.85%
"Sept. 7, 2018",8.96%
"Sept. 6, 2018",8.90%
"Sept. 5, 2018",8.94%
"Sept. 4, 2018",8.98%
"Aug. 31, 2018",9.04%
"Aug. 30, 2018",8.99%
"Aug. 29, 2018",9.01%
"Aug. 28, 2018",9.10%
"Aug. 27, 2018",9.05%
"Aug. 24, 2018",8.97%
"Aug. 23, 2018",9.00%
"Aug. 22, 2018",8.99%
"Aug. 21, 2018",8.96%
"Aug. 20, 2018",8.92%
"Aug. 17, 2018",8.87%
"Aug. 16, 2018",8.91%
"Aug. 15, 2018",9.05%
"Aug. 14, 2018",9.11%
"Aug. 13, 2018",9.12%
"Aug. 10, 2018",9.16%
"Aug. 9, 2018",9.11%
"Aug. 8, 2018",9.22%
"Aug. 7, 2018",9.24%
"Aug. 6, 2018",9.27%
"Aug. 3, 2018",9.30%
"Aug. 2, 2018",9.34%
"Aug. 1, 2018",9.40%
"July 31, 2018",9.29%
"July 30, 2018",9.45%
"July 27, 2018",9.36%
"July 26, 2018",9.34%
"July 25, 2018",9.43%
"July 24, 2018",9.48%
"July 23, 2018",9.49%
"July 20, 2018",9.39%
"July 19, 2018",9.35%
"July 18, 2018",9.42%
"July 17, 2018",9.42%
"July 16, 2018",9.37%
"July 13, 2018",9.32%
"July 12, 2018",9.33%
"July 11, 2018",9.31%
"July 10, 2018",9.37%
"July 9, 2018",9.44%
"July 6, 2018",9.17%
"July 5, 2018",9.20%
"July 3, 2018",9.23%
"July 2, 2018",9.21%
"June 30, 2018",9.27%
"June 29, 2018",8.19%
"June 28, 2018",8.25%
"June 27, 2018",8.27%
"June 26, 2018",8.30%
"June 25, 2018",8.34%
"June 22, 2018",8.41%
"June 21, 2018",8.42%
"June 20, 2018",8.35%
"June 19, 2018",8.39%
"June 18, 2018",8.37%
"June 15, 2018",8.41%
"June 14, 2018",8.50%
"June 13, 2018",8.61%
"June 12, 2018",8.62%
"June 11, 2018",8.74%
"June 8, 2018",8.72%
"June 7, 2018",8.69%
"June 6, 2018",8.79%
"June 5, 2018",8.63%
"June 4, 2018",8.61%
"June 1, 2018",8.51%
"May 31, 2018",8.43%
"May 30, 2018",8.47%
"May 29, 2018",8.57%
"May 25, 2018",8.58%
"May 24, 2018",8.61%
"May 23, 2018",8.66%
"May 22, 2018",8.75%
"May 21, 2018",8.80%
"May 18, 2018",8.85%
"May 17, 2018",8.87%
"May 16, 2018",8.77%
"May 15, 2018",8.68%
"May 14, 2018",8.65%
"May 11, 2018",8.59%
"May 10, 2018",8.60%
"May 9, 2018",8.73%
"May 8, 2018",8.57%
"May 7, 2018",8.45%
"May 4, 2018",8.50%
"May 3, 2018",8.54%
"May 2, 2018",8.64%
"May 1, 2018",8.69%
"April 30, 2018",8.80%
"April 27, 2018",8.76%
"April 26, 2018",8.83%
"April 25, 2018",8.91%
"April 24, 2018",8.91%
"April 23, 2018",9.03%
"April 20, 2018",9.04%
"April 19, 2018",8.96%
"April 18, 2018",8.96%
"April 17, 2018",8.93%
"April 16, 2018",9.04%
"April 13, 2018",9.10%
"April 12, 2018",9.24%
"April 11, 2018",9.07%
"April 10, 2018",9.03%
"April 9, 2018",9.04%
"April 6, 2018",9.03%
"April 5, 2018",8.95%
"April 4, 2018",9.00%
"April 3, 2018",9.01%
"April 2, 2018",9.12%
"March 31, 2018",8.95%
"March 29, 2018",10.13%
"March 28, 2018",10.25%
"March 27, 2018",10.27%
"March 26, 2018",10.37%
"March 23, 2018",10.47%
"March 22, 2018",10.29%
"March 21, 2018",10.38%
"March 20, 2018",10.31%
"March 19, 2018",10.33%
"March 16, 2018",10.29%
"March 15, 2018",10.43%
"March 14, 2018",10.44%
"March 13, 2018",10.55%
"March 12, 2018",10.52%
"March 9, 2018",10.53%
"March 8, 2018",10.55%
"March 7, 2018",10.73%
"March 6, 2018",10.63%
"March 5, 2018",10.48%
"March 2, 2018",10.70%
"March 1, 2018",10.69%
"Feb. 28, 2018",10.66%
"Feb. 27, 2018",10.61%
"Feb. 26, 2018",10.39%
"Feb. 23, 2018",10.33%
"Feb. 22, 2018",10.61%
"Feb. 21, 2018",10.66%
"Feb. 20, 2018",10.48%
"Feb. 16, 2018",10.46%
"Feb. 15, 2018",10.53%
"Feb. 14, 2018",10.79%
"Feb. 13, 2018",10.67%
"Feb. 12, 2018",10.63%
"Feb. 9, 2018",10.72%
"Feb. 8, 2018",10.98%
"Feb. 7, 2018",10.93%
"Feb. 6, 2018",10.83%
"Feb. 5, 2018",10.70%
"Feb. 2, 2018",10.47%
"Feb. 1, 2018",10.44%
"Jan. 31, 2018",10.26%
"Jan. 30, 2018",10.32%
"Jan. 29, 2018",10.31%
"Jan. 26, 2018",10.16%
"Jan. 25, 2018",10.21%
"Jan. 24, 2018",10.34%
"Jan. 23, 2018",10.25%
"Jan. 22, 2018",10.38%
"Jan. 19, 2018",10.40%
"Jan. 18, 2018",10.24%
"Jan. 17, 2018",10.10%
"Jan. 16, 2018",10.27%
"Jan. 12, 2018",10.29%
"Jan. 11, 2018",10.28%
"Jan. 10, 2018",10.41%
"Jan. 9, 2018",10.35%
"Jan. 8, 2018",10.23%
"Jan. 5, 2018",10.34%
"Jan. 4, 2018",10.26%
"Jan. 3, 2018",10.11%
"Jan. 2, 2018",9.98%
"Dec. 31, 2017",10.02%
"Dec. 29, 2017",5.66%
"Dec. 28, 2017",5.67%
"Dec. 27, 2017",5.72%
"Dec. 26, 2017",5.75%
"Dec. 22, 2017",5.72%
"Dec. 21, 2017",5.71%
"Dec. 20, 2017",5.71%
"Dec. 19, 2017",5.63%
"Dec. 18, 2017",5.51%
"Dec. 15, 2017",5.47%
"Dec. 14, 2017",5.46%
"Dec. 13, 2017",5.42%
"Dec. 12, 2017",5.44%
"Dec. 11, 2017",5.32%
"Dec. 8, 2017",5.43%
"Dec. 7, 2017",5.46%
"Dec. 6, 2017",5.42%
"Dec. 5, 2017",5.41%
"Dec. 4, 2017",5.37%
"Dec. 1, 2017",5.33%
"Nov. 30, 2017",5.35%
"Nov. 29, 2017",5.35%
"Nov. 28, 2017",5.31%
"Nov. 27, 2017",5.35%
"Nov. 24, 2017",5.36%
"Nov. 22, 2017",5.37%
"Nov. 21, 2017",5.39%
"Nov. 20, 2017",5.39%
"Nov. 17, 2017",5.40%
"Nov. 16, 2017",5.41%
"Nov. 15, 2017",5.34%
"Nov. 14, 2017",5.26%
"Nov. 13, 2017",5.30%
"Nov. 10, 2017",5.40%
"Nov. 9, 2017",5.42%
"Nov. 8, 2017",5.40%
"Nov. 7, 2017",5.40%
"Nov. 6, 2017",5.48%
"Nov. 3, 2017",5.45%
"Nov. 2, 2017",5.48%
"Nov. 1, 2017",5.55%
"Oct. 31, 2017",5.55%
"Oct. 30, 2017",5.54%
"Oct. 27, 2017",5.54%
"Oct. 26, 2017",5.59%
"Oct. 25, 2017",5.57%
"Oct. 24, 2017",5.58%
"Oct. 23, 2017",5.61%
"Oct. 20, 2017",5.63%
"Oct. 19, 2017",5.61%
"Oct. 18, 2017",5.63%
"Oct. 17, 2017",5.63%
"Oct. 16, 2017",5.62%
"Oct. 13, 2017",5.68%
"Oct. 12, 2017",5.73%
"Oct. 11, 2017",5.80%
"Oct. 10, 2017",5.82%
"Oct. 9, 2017",5.86%
"Oct. 6, 2017",5.85%
"Oct. 5, 2017",5.81%
"Oct. 4, 2017",5.84%
"Oct. 3, 2017",5.89%
"Oct. 2, 2017",5.85%
"Sept. 30, 2017",5.92%
"Sept. 29, 2017",5.07%
"Sept. 28, 2017",5.11%
"Sept. 27, 2017",5.14%
"Sept. 26, 2017",5.14%
"Sept. 25, 2017",5.08%
"Sept. 22, 2017",5.15%
"Sept. 21, 2017",5.14%
"Sept. 20, 2017",5.17%
"Sept. 19, 2017",5.12%
"Sept. 18, 2017",5.11%
"Sept. 15, 2017",5.08%
"Sept. 14, 2017",5.01%
"Sept. 13, 2017",5.05%
"Sept. 12, 2017",5.04%
"Sept. 11, 2017",4.96%
"Sept. 8, 2017",5.00%
"Sept. 7, 2017",5.02%
"Sept. 6, 2017",5.09%
"Sept. 5, 2017",5.08%
"Sept. 1, 2017",5.09%
"Aug. 31, 2017",5.04%
"Aug. 30, 2017",5.05%
"Aug. 29, 2017",5.00%
"Aug. 28, 2017",4.99%
"Aug. 25, 2017",4.99%
"Aug. 24, 2017",4.98%
"Aug. 23, 2017",4.98%
"Aug. 22, 2017",5.00%
"Aug. 21, 2017",5.03%
"Aug. 18, 2017",5.03%
"Aug. 17, 2017",5.08%
"Aug. 16, 2017",5.01%
"Aug. 15, 2017",5.05%
"Aug. 14, 2017",5.08%
"Aug. 11, 2017",5.09%
"Aug. 10, 2017",5.06%
"Aug. 9, 2017",5.07%
"Aug. 8, 2017",5.00%
"Aug. 7, 2017",5.00%
"Aug. 4, 2017",5.00%
"Aug. 3, 2017",4.97%
"Aug. 2, 2017",4.97%
"Aug. 1, 2017",4.95%
"July 31, 2017",4.98%
"July 28, 2017",4.97%
"July 27, 2017",5.03%
"July 26, 2017",5.07%
"July 25, 2017",5.16%
"July 24, 2017",5.13%
"July 21, 2017",5.10%
"July 20, 2017",5.08%
"July 19, 2017",5.11%
"July 18, 2017",5.14%
"July 17, 2017",5.16%
"July 14, 2017",5.30%
"July 13, 2017",5.35%
"July 12, 2017",5.30%
"July 11, 2017",5.35%
"July 10, 2017",5.34%
"July 7, 2017",5.37%
"July 6, 2017",5.35%
"July 5, 2017",5.38%
"July 3, 2017",5.33%
"June 30, 2017",5.30%
"June 29, 2017",5.86%
"June 28, 2017",5.80%
"June 27, 2017",5.71%
"June 26, 2017",5.64%
"June 23, 2017",5.75%
"June 22, 2017",5.73%
"June 21, 2017",5.73%
"June 20, 2017",5.69%
"June 19, 2017",5.70%
"June 16, 2017",5.66%
"June 15, 2017",5.70%
"June 14, 2017",5.72%
"June 13, 2017",5.75%
"June 12, 2017",5.76%
"June 9, 2017",5.73%
"June 8, 2017",5.77%
"June 7, 2017",5.74%
"June 6, 2017",5.72%
"June 5, 2017",5.73%
"June 2, 2017",5.74%
"June 1, 2017",5.72%
"May 31, 2017",5.78%
"May 30, 2017",5.82%
"May 26, 2017",5.86%
"May 25, 2017",5.83%
"May 24, 2017",5.86%
"May 23, 2017",5.94%
"May 22, 2017",5.91%
"May 19, 2017",5.99%
"May 18, 2017",5.99%
"May 17, 2017",6.03%
"May 16, 2017",6.09%
"May 15, 2017",6.05%
"May 12, 2017",6.15%
"May 11, 2017",6.27%
"May 10, 2017",6.22%
"May 9, 2017",6.25%
"May 8, 2017",6.13%
"May 5, 2017",6.12%
"May 4, 2017",6.17%
"May 3, 2017",6.18%
"May 2, 2017",6.09%
"May 1, 2017",6.12%
"April 28, 2017",6.06%
"April 27, 2017",6.03%
"April 26, 2017",6.02%
"April 25, 2017",5.99%
"April 24, 2017",5.92%
"April 21, 2017",5.99%
"April 20, 2017",5.99%
"April 19, 2017",5.92%
"April 18, 2017",5.87%
"April 17, 2017",5.85%
"April 13, 2017",5.84%
"April 12, 2017",5.80%
"April 11, 2017",5.81%
"April 10, 2017",5.86%
"April 7, 2017",5.84%
"April 6, 2017",5.79%
"April 5, 2017",5.82%
"April 4, 2017",5.81%
"April 3, 2017",5.86%
"March 31, 2017",5.84%
"March 30, 2017",3.45%
"March 29, 2017",3.42%
"March 28, 2017",3.45%
"March 27, 2017",3.43%
"March 24, 2017",3.41%
"March 23, 2017",3.42%
"March 22, 2017",3.39%
"March 21, 2017",3.42%
"March 20, 2017",3.46%
"March 17, 2017",3.42%
"March 16, 2017",3.42%
"March 15, 2017",3.39%
"March 14, 2017",3.45%
"March 13, 2017",3.42%
"March 10, 2017",3.42%
"March 9, 2017",3.44%
"March 8, 2017",3.44%
"March 7, 2017",3.40%
"March 6, 2017",3.41%
"March 3, 2017",3.39%
"March 2, 2017",3.38%
"March 1, 2017",3.41%
"Feb. 28, 2017",3.35%
"Feb. 27, 2017",3.36%
"Feb. 24, 2017",3.31%
"Feb. 23, 2017",3.42%
"Feb. 22, 2017",3.45%
"Feb. 21, 2017",3.42%
"Feb. 17, 2017",3.46%
"Feb. 16, 2017",3.47%
"Feb. 15, 2017",3.49%
"Feb. 14, 2017",3.48%
"Feb. 13, 2017",3.50%
"Feb. 10, 2017",3.51%
"Feb. 9, 2017",3.53%
"Feb. 8, 2017",3.49%
"Feb. 7, 2017",3.42%
"Feb. 6, 2017",3.43%
"Feb. 3, 2017",3.44%
"Feb. 2, 2017",3.43%
"Feb. 1, 2017",3.47%
"Jan. 31, 2017",3.43%
"Jan. 30, 2017",3.51%
"Jan. 27, 2017",3.51%
"Jan. 26, 2017",3.49%
"Jan. 25, 2017",3.48%
"Jan. 24, 2017",3.50%
"Jan. 23, 2017",3.48%
"Jan. 20, 2017",3.44%
"Jan. 19, 2017",3.44%
"Jan. 18, 2017",3.44%
"Jan. 17, 2017",3.43%
"Jan. 13, 2017",3.47%
"Jan. 12, 2017",3.47%
"Jan. 11, 2017",3.48%
"Jan. 10, 2017",3.51%
"Jan. 9, 2017",3.49%
"Jan. 6, 2017",3.41%
"Jan. 5, 2017",3.46%
"Jan. 4, 2017",3.47%
"Jan. 3, 2017",3.50%
"Dec. 31, 2016",3.47%
"Dec. 30, 2016",3.78%
"Dec. 29, 2016",3.75%
"Dec. 28, 2016",3.81%
"Dec. 27, 2016",3.79%
"Dec. 23, 2016",3.80%
"Dec. 22, 2016",3.80%
"Dec. 21, 2016",3.81%
"Dec. 20, 2016",3.78%
"Dec. 19, 2016",3.75%
"Dec. 16, 2016",3.75%
"Dec. 15, 2016",3.75%
"Dec. 14, 2016",3.82%
"Dec. 13, 2016",3.78%
"Dec. 12, 2016",3.88%
"Dec. 9, 2016",3.84%
"Dec. 8, 2016",3.92%
"Dec. 7, 2016",4.00%
"Dec. 6, 2016",4.05%
"Dec. 5, 2016",4.02%
"Dec. 2, 2016",4.06%
"Dec. 1, 2016",4.17%
"Nov. 30, 2016",4.12%
"Nov. 29, 2016",3.98%
"Nov. 28, 2016",4.01%
"Nov. 25, 2016",4.11%
"Nov. 23, 2016",4.15%
"Nov. 22, 2016",4.13%
"Nov. 21, 2016",4.13%
"Nov. 18, 2016",4.22%
"Nov. 17, 2016",4.26%
"Nov. 16, 2016",4.24%
"Nov. 15, 2016",4.18%
"Nov. 14, 2016",4.35%
"Nov. 11, 2016",4.47%
"Nov. 10, 2016",4.44%
"Nov. 9, 2016",4.18%
"Nov. 8, 2016",3.98%
"Nov. 7, 2016",4.01%
"Nov. 4, 2016",4.10%
"Nov. 3, 2016",4.09%
"Nov. 2, 2016",4.10%
"Nov. 1, 2016",4.03%
"Oct. 31, 2016",3.93%
"Oct. 28, 2016",4.03%
"Oct. 27, 2016",4.03%
"Oct. 26, 2016",4.03%
"Oct. 25, 2016",4.07%
"Oct. 24, 2016",4.10%
"Oct. 21, 2016",4.12%
"Oct. 20, 2016",4.08%
"Oct. 19, 2016",4.08%
"Oct. 18, 2016",4.05%
"Oct. 17, 2016",4.09%
"Oct. 14, 2016",4.10%
"Oct. 13, 2016",4.08%
"Oct. 12, 2016",4.12%
"Oct. 11, 2016",4.17%
"Oct. 10, 2016",4.12%
"Oct. 7, 2016",4.16%
"Oct. 6, 2016",4.18%
"Oct. 5, 2016",4.17%
"Oct. 4, 2016",4.21%
"Oct. 3, 2016",4.09%
"Sept. 30, 2016",4.03%
"Sept. 29, 2016",4.51%
