date,max_drawdown_all
"Aug. 31, 2007",60.21%
"July 31, 2007",60.21%
"June 30, 2007",60.21%
"May 31, 2007",60.21%
"April 30, 2007",60.21%
"March 31, 2007",60.21%
"Feb. 28, 2007",60.21%
"Jan. 31, 2007",60.21%
"Dec. 31, 2006",60.21%
"Nov. 30, 2006",60.21%
"Oct. 31, 2006",60.21%
"Sept. 30, 2006",60.21%
"Aug. 31, 2006",60.21%
"July 31, 2006",60.21%
"June 30, 2006",60.21%
"May 31, 2006",60.21%
"April 30, 2006",60.21%
"March 31, 2006",60.21%
"Feb. 28, 2006",60.21%
"Jan. 31, 2006",60.21%
"Dec. 31, 2005",60.21%
"Nov. 30, 2005",60.21%
"Oct. 31, 2005",60.21%
"Sept. 30, 2005",60.21%
"Aug. 31, 2005",60.21%
"July 31, 2005",60.21%
"June 30, 2005",60.21%
"May 31, 2005",60.21%
"April 30, 2005",60.21%
"March 31, 2005",60.21%
"Feb. 28, 2005",60.21%
"Jan. 31, 2005",60.21%
"Dec. 31, 2004",60.21%
"Nov. 30, 2004",60.21%
"Oct. 31, 2004",60.21%
"Sept. 30, 2004",60.21%
"Aug. 31, 2004",60.21%
"July 31, 2004",60.21%
"June 30, 2004",60.21%
"May 31, 2004",60.21%
"April 30, 2004",60.21%
"March 31, 2004",60.21%
"Feb. 29, 2004",60.21%
"Jan. 31, 2004",60.21%
"Dec. 31, 2003",60.21%
"Nov. 30, 2003",60.21%
"Oct. 31, 2003",60.21%
"Sept. 30, 2003",60.21%
"Aug. 31, 2003",60.21%
"July 31, 2003",60.21%
"June 30, 2003",60.21%
"May 31, 2003",60.21%
"April 30, 2003",60.21%
"March 31, 2003",60.21%
"Feb. 28, 2003",60.21%
"Jan. 31, 2003",60.21%
"Dec. 31, 2002",60.21%
"Nov. 30, 2002",60.21%
"Oct. 31, 2002",60.21%
"Sept. 30, 2002",60.21%
"Aug. 31, 2002",60.21%
"July 31, 2002",60.21%
"June 30, 2002",60.21%
"May 31, 2002",60.21%
"April 30, 2002",60.21%
"March 31, 2002",60.21%
"Feb. 28, 2002",60.21%
"Jan. 31, 2002",60.21%
"Dec. 31, 2001",60.21%
"Nov. 30, 2001",60.21%
"Oct. 31, 2001",60.21%
"Sept. 30, 2001",60.21%
"Aug. 31, 2001",60.21%
"July 31, 2001",60.21%
"June 30, 2001",60.21%
"May 31, 2001",60.21%
"April 30, 2001",60.21%
"March 31, 2001",60.21%
"Feb. 28, 2001",60.21%
"Jan. 31, 2001",60.21%
"Dec. 31, 2000",60.21%
"Nov. 30, 2000",60.21%
"Oct. 31, 2000",60.21%
"Sept. 30, 2000",60.21%
"Aug. 31, 2000",60.21%
"July 31, 2000",60.21%
"June 30, 2000",60.21%
"May 31, 2000",60.21%
"April 30, 2000",60.21%
"March 31, 2000",60.21%
"Feb. 29, 2000",60.21%
"Jan. 31, 2000",60.21%
"Dec. 31, 1999",60.21%
"Nov. 30, 1999",60.21%
"Oct. 31, 1999",60.21%
"Sept. 30, 1999",60.21%
"Aug. 31, 1999",60.21%
"July 31, 1999",60.21%
"June 30, 1999",60.21%
"May 31, 1999",60.21%
"April 30, 1999",60.21%
"March 31, 1999",60.21%
"Feb. 28, 1999",60.21%
"Jan. 31, 1999",60.21%
"Dec. 31, 1998",60.21%
"Nov. 30, 1998",60.21%
"Oct. 31, 1998",60.21%
"Sept. 30, 1998",60.21%
"Aug. 31, 1998",60.21%
"July 31, 1998",60.21%
"June 30, 1998",60.21%
"May 31, 1998",60.21%
"April 30, 1998",60.21%
"March 31, 1998",60.21%
"Feb. 28, 1998",60.21%
"Jan. 31, 1998",60.21%
"Dec. 31, 1997",60.21%
"Nov. 30, 1997",60.21%
"Oct. 31, 1997",60.21%
"Sept. 30, 1997",60.21%
"Aug. 31, 1997",60.21%
"July 31, 1997",60.21%
"June 30, 1997",60.21%
"May 31, 1997",60.21%
"April 30, 1997",60.21%
"March 31, 1997",60.21%
"Feb. 28, 1997",60.21%
"Jan. 31, 1997",60.21%
"Dec. 31, 1996",60.21%
"Nov. 30, 1996",60.21%
"Oct. 31, 1996",60.21%
"Sept. 30, 1996",60.21%
"Aug. 31, 1996",60.21%
"July 31, 1996",60.21%
"June 30, 1996",60.21%
"May 31, 1996",60.21%
"April 30, 1996",60.21%
"March 31, 1996",60.21%
"Feb. 29, 1996",60.21%
"Jan. 31, 1996",60.21%
"Dec. 31, 1995",60.21%
"Nov. 30, 1995",60.21%
"Oct. 31, 1995",60.21%
"Sept. 30, 1995",60.21%
"Aug. 31, 1995",60.21%
"July 31, 1995",60.21%
"June 30, 1995",60.21%
"May 31, 1995",60.21%
"April 30, 1995",60.21%
"March 31, 1995",60.21%
"Feb. 28, 1995",60.21%
"Jan. 31, 1995",60.21%
"Dec. 31, 1994",60.21%
"Nov. 30, 1994",60.21%
"Oct. 31, 1994",60.21%
"Sept. 30, 1994",60.21%
"Aug. 31, 1994",60.21%
"July 31, 1994",60.21%
"June 30, 1994",60.21%
"May 31, 1994",60.21%
"April 30, 1994",60.21%
"March 31, 1994",60.21%
"Feb. 28, 1994",60.21%
"Jan. 31, 1994",60.21%
"Dec. 31, 1993",60.21%
"Nov. 30, 1993",60.21%
"Oct. 31, 1993",60.21%
"Sept. 30, 1993",60.21%
"Aug. 31, 1993",60.21%
"July 31, 1993",60.21%
"June 30, 1993",60.21%
"May 31, 1993",60.21%
"April 30, 1993",60.21%
"March 31, 1993",60.21%
"Feb. 28, 1993",60.21%
"Jan. 31, 1993",60.21%
"Dec. 31, 1992",60.21%
"Nov. 30, 1992",60.21%
"Oct. 31, 1992",60.21%
"Sept. 30, 1992",60.21%
"Aug. 31, 1992",60.21%
"July 31, 1992",60.21%
"June 30, 1992",60.21%
"May 31, 1992",60.21%
"April 30, 1992",60.21%
"March 31, 1992",60.21%
"Feb. 29, 1992",60.21%
"Jan. 31, 1992",60.21%
"Dec. 31, 1991",60.21%
"Nov. 30, 1991",60.21%
"Oct. 31, 1991",60.21%
"Sept. 30, 1991",60.21%
"Aug. 31, 1991",60.21%
"July 31, 1991",60.21%
"June 30, 1991",60.21%
"May 31, 1991",60.21%
"April 30, 1991",60.21%
"March 31, 1991",60.21%
"Feb. 28, 1991",60.21%
"Jan. 31, 1991",60.21%
"Dec. 31, 1990",60.21%
"Nov. 30, 1990",60.21%
"Oct. 31, 1990",60.21%
"Sept. 30, 1990",60.21%
"Aug. 31, 1990",60.21%
"July 31, 1990",60.21%
"June 30, 1990",60.21%
"May 31, 1990",60.21%
"April 30, 1990",60.21%
"March 31, 1990",60.21%
"Feb. 28, 1990",60.21%
"Jan. 31, 1990",60.21%
"Dec. 31, 1989",60.21%
"Nov. 30, 1989",60.21%
"Oct. 31, 1989",60.21%
"Sept. 30, 1989",60.21%
"Aug. 31, 1989",60.21%
"July 31, 1989",60.21%
"June 30, 1989",60.21%
"May 31, 1989",60.21%
"April 30, 1989",60.21%
"March 31, 1989",60.21%
"Feb. 28, 1989",60.21%
"Jan. 31, 1989",60.21%
"Dec. 31, 1988",60.21%
"Nov. 30, 1988",60.21%
"Oct. 31, 1988",60.21%
"Sept. 30, 1988",60.21%
"Aug. 31, 1988",60.21%
"July 31, 1988",60.21%
"June 30, 1988",60.21%
"May 31, 1988",60.21%
"April 30, 1988",60.21%
"March 31, 1988",60.21%
"Feb. 29, 1988",60.21%
"Jan. 31, 1988",60.21%
"Dec. 31, 1987",60.21%
"Nov. 30, 1987",60.21%
"Oct. 31, 1987",60.21%
"Sept. 30, 1987",60.21%
"Aug. 31, 1987",60.21%
"July 31, 1987",60.21%
"June 30, 1987",60.21%
"May 31, 1987",60.21%
"April 30, 1987",60.21%
"March 31, 1987",60.21%
"Feb. 28, 1987",60.21%
"Jan. 31, 1987",60.21%
"Dec. 31, 1986",60.21%
"Nov. 30, 1986",60.21%
"Oct. 31, 1986",60.21%
"Sept. 30, 1986",60.21%
"Aug. 31, 1986",60.21%
"July 31, 1986",60.21%
"June 30, 1986",60.21%
"May 31, 1986",60.21%
"April 30, 1986",60.21%
"March 31, 1986",60.21%
"Feb. 28, 1986",60.21%
"Jan. 31, 1986",60.21%
"Dec. 31, 1985",60.21%
"Nov. 30, 1985",60.21%
"Oct. 31, 1985",60.21%
"Sept. 30, 1985",60.21%
"Aug. 31, 1985",60.21%
"July 31, 1985",60.21%
"June 30, 1985",60.21%
"May 31, 1985",60.21%
"April 30, 1985",60.21%
"March 31, 1985",60.21%
"Feb. 28, 1985",60.21%
"Jan. 31, 1985",60.21%
"Dec. 31, 1984",60.21%
"Nov. 30, 1984",60.21%
"Oct. 31, 1984",60.21%
"Sept. 30, 1984",60.21%
"Aug. 31, 1984",60.21%
"July 31, 1984",60.21%
"June 30, 1984",60.21%
"May 31, 1984",60.21%
"April 30, 1984",60.21%
"March 31, 1984",60.21%
"Feb. 29, 1984",60.21%
"Jan. 31, 1984",60.21%
"Dec. 31, 1983",60.21%
"Nov. 30, 1983",60.21%
"Oct. 31, 1983",60.21%
"Sept. 30, 1983",60.21%
"Aug. 31, 1983",60.21%
"July 31, 1983",60.21%
"June 30, 1983",60.21%
"May 31, 1983",60.21%
"April 30, 1983",60.21%
"March 31, 1983",60.21%
"Feb. 28, 1983",60.21%
"Jan. 31, 1983",60.21%
"Dec. 31, 1982",60.21%
"Nov. 30, 1982",60.21%
"Oct. 31, 1982",60.21%
"Sept. 30, 1982",60.21%
"Aug. 31, 1982",60.21%
"July 31, 1982",60.21%
"June 30, 1982",60.21%
"May 31, 1982",60.21%
"April 30, 1982",60.21%
"March 31, 1982",60.21%
"Feb. 28, 1982",60.21%
"Jan. 31, 1982",60.21%
"Dec. 31, 1981",60.21%
"Nov. 30, 1981",60.21%
"Oct. 31, 1981",60.21%
"Sept. 30, 1981",60.21%
"Aug. 31, 1981",60.21%
"July 31, 1981",60.21%
"June 30, 1981",60.21%
"May 31, 1981",60.21%
"April 30, 1981",60.21%
"March 31, 1981",60.21%
"Feb. 28, 1981",60.21%
"Jan. 31, 1981",60.21%
"Dec. 31, 1980",60.21%
"Nov. 30, 1980",60.21%
"Oct. 31, 1980",60.21%
"Sept. 30, 1980",60.21%
"Aug. 31, 1980",60.21%
"July 31, 1980",60.21%
"June 30, 1980",60.21%
"May 31, 1980",60.21%
"April 30, 1980",60.21%
"March 31, 1980",60.21%
"Feb. 29, 1980",60.21%
"Jan. 31, 1980",60.21%
"Dec. 31, 1979",60.21%
"Nov. 30, 1979",60.21%
"Oct. 31, 1979",60.21%
"Sept. 30, 1979",60.21%
"Aug. 31, 1979",60.21%
"July 31, 1979",60.21%
"June 30, 1979",60.21%
"May 31, 1979",60.21%
"April 30, 1979",60.21%
"March 31, 1979",60.21%
"Feb. 28, 1979",60.21%
"Jan. 31, 1979",60.21%
"Dec. 31, 1978",60.21%
"Nov. 30, 1978",60.21%
"Oct. 31, 1978",60.21%
"Sept. 30, 1978",60.21%
"Aug. 31, 1978",60.21%
"July 31, 1978",60.21%
"June 30, 1978",60.21%
"May 31, 1978",60.21%
"April 30, 1978",60.21%
"March 31, 1978",60.21%
"Feb. 28, 1978",60.21%
"Jan. 31, 1978",60.21%
"Dec. 31, 1977",60.21%
"Nov. 30, 1977",60.21%
"Oct. 31, 1977",60.21%
"Sept. 30, 1977",60.21%
"Aug. 31, 1977",60.21%
"July 31, 1977",60.21%
"June 30, 1977",60.21%
"May 31, 1977",60.21%
"April 30, 1977",60.21%
"March 31, 1977",60.21%
"Feb. 28, 1977",60.21%
"Jan. 31, 1977",60.21%
"Dec. 31, 1976",60.21%
"Nov. 30, 1976",60.21%
"Oct. 31, 1976",60.21%
"Sept. 30, 1976",60.21%
"Aug. 31, 1976",60.21%
"July 31, 1976",60.21%
"June 30, 1976",60.21%
"May 31, 1976",60.21%
"April 30, 1976",60.21%
"March 31, 1976",60.21%
"Feb. 29, 1976",60.21%
"Jan. 31, 1976",60.21%
"Dec. 31, 1975",60.21%
"Nov. 30, 1975",60.21%
"Oct. 31, 1975",60.21%
"Sept. 30, 1975",60.21%
"Aug. 31, 1975",60.21%
"July 31, 1975",60.21%
"June 30, 1975",60.21%
"May 31, 1975",60.21%
"April 30, 1975",60.21%
"March 31, 1975",60.21%
"Feb. 28, 1975",60.21%
"Jan. 31, 1975",60.21%
"Dec. 31, 1974",60.21%
"Nov. 30, 1974",59.16%
"Oct. 31, 1974",59.16%
"Sept. 30, 1974",59.16%
"Aug. 31, 1974",58.12%
"July 31, 1974",57.59%
"June 30, 1974",57.59%
"May 31, 1974",51.83%
"April 30, 1974",42.41%
"March 31, 1974",28.27%
"Feb. 28, 1974",28.27%
"Jan. 31, 1974",28.27%
"Dec. 31, 1973",28.27%
"Nov. 30, 1973",26.18%
"Oct. 31, 1973",18.32%
"Sept. 30, 1973",18.32%
"Aug. 31, 1973",18.32%
"July 31, 1973",16.23%
"June 30, 1973",11.52%
"May 31, 1973",9.95%
"April 30, 1973",9.95%
"March 31, 1973",9.95%
"Feb. 28, 1973",7.33%
"Jan. 31, 1973",7.33%
"Dec. 31, 1972",7.33%
"Nov. 30, 1972",7.10%
"Oct. 31, 1972",7.10%
"Sept. 30, 1972",7.10%
"Aug. 31, 1972",4.92%
"July 31, 1972",3.83%
"June 30, 1972",3.83%
