date,ncavps
"Dec. 31, 2019",-80.54
"Sept. 30, 2019",-78.37
"June 30, 2019",-78.26
"March 31, 2019",-77.67
"Dec. 31, 2018",-75.68
"Sept. 30, 2018",-75.10
"June 30, 2018",-75.49
"March 31, 2018",-75.53
"Dec. 31, 2017",-75.48
"Sept. 30, 2017",-78.51
"June 30, 2017",-78.72
"March 31, 2017",-82.69
"Dec. 31, 2016",-81.04
"Sept. 30, 2016",-81.09
"June 30, 2016",-80.17
"March 31, 2016",-82.49
"Dec. 31, 2015",-57.34
"Sept. 30, 2015",-55.43
"June 30, 2015",-60.03
"March 31, 2015",-59.68
"Dec. 31, 2014",-58.64
"Sept. 30, 2014",-56.29
"June 30, 2014",-57.73
"March 31, 2014",-54.75
"Dec. 31, 2013",-54.66
"Sept. 30, 2013",-55.60
"June 30, 2013",-55.36
"March 31, 2013",-55.67
"Dec. 31, 2012",-54.61
"Sept. 30, 2012",-52.58
"June 30, 2012",-50.80
"March 31, 2012",-51.28
"Dec. 31, 2011",-52.63
"Sept. 30, 2011",-50.54
"June 30, 2011",-49.62
"March 31, 2011",-49.49
"Dec. 31, 2010",-48.76
"Sept. 30, 2010",
"June 30, 2010",
"March 31, 2010",-46.79
"Dec. 31, 2009",-47.12
"Sept. 30, 2009",-47.19
"June 30, 2009",-47.04
"March 31, 2009",-46.18
"Dec. 31, 2008",-47.66
"Sept. 30, 2008",-44.46
"June 30, 2008",-47.65
"March 31, 2008",-47.52
"Dec. 31, 2007",-46.36
"Sept. 30, 2007",-45.62
"June 30, 2007",-43.28
"March 31, 2007",-44.28
"Dec. 31, 2006",-43.76
"Sept. 30, 2006",-41.17
"June 30, 2006",-42.27
"March 31, 2006",-43.49
"Dec. 31, 2005",-43.57
"Sept. 30, 2005",-42.37
"June 30, 2005",-41.76
"March 31, 2005",-42.41
"Dec. 31, 2004",-43.95
"Sept. 30, 2004",-42.87
"June 30, 2004",-43.13
"March 31, 2004",-43.61
"Dec. 31, 2003",-44.01
"Sept. 30, 2003",-40.74
"June 30, 2003",-42.01
"March 31, 2003",-42.40
"Dec. 31, 2002",-40.09
"Sept. 30, 2002",-35.20
"June 30, 2002",-35.52
"March 31, 2002",-35.63
"Dec. 31, 2001",-35.63
"Sept. 30, 2001",-35.27
"June 30, 2001",-35.53
"March 31, 2001",-35.67
"Dec. 31, 2000",-36.24
"Sept. 30, 2000",-16.14
"June 30, 2000",-30.50
"March 31, 2000",-26.81
"Dec. 31, 1999",-27.84
"Sept. 30, 1999",-25.42
"June 30, 1999",-24.95
"March 31, 1999",-21.92
"Dec. 31, 1998",-17.42
"Sept. 30, 1998",-17.34
"June 30, 1998",-17.79
"March 31, 1998",-18.04
"Dec. 31, 1997",-18.07
"Sept. 30, 1997",-21.14
"June 30, 1997",-21.33
"March 31, 1997",-21.53
"Dec. 31, 1996",-21.57
"Sept. 30, 1996",-20.48
"June 30, 1996",-20.52
"March 31, 1996",-20.75
"Dec. 31, 1995",-21.04
"Sept. 30, 1995",-20.91
"June 30, 1995",-21.14
"March 31, 1995",-21.78
"Dec. 31, 1994",-21.98
"Sept. 30, 1994",-21.87
"June 30, 1994",-21.68
"March 31, 1994",-21.70
