date,market_beta_60_month
"Feb. 29, 2020",0.3609
"Jan. 31, 2020",0.2251
"Dec. 31, 2019",0.2462
"Nov. 30, 2019",0.2384
"Oct. 31, 2019",0.2463
"Sept. 30, 2019",0.2721
"Aug. 31, 2019",0.2653
"July 31, 2019",0.314
"June 30, 2019",0.3678
"May 31, 2019",0.3952
"April 30, 2019",0.3707
"March 31, 2019",0.3725
"Feb. 28, 2019",0.3687
"Jan. 31, 2019",0.3871
"Dec. 31, 2018",0.319
"Nov. 30, 2018",0.30
"Oct. 31, 2018",0.2608
"Sept. 30, 2018",0.2374
"Aug. 31, 2018",0.2171
"July 31, 2018",0.2024
"June 30, 2018",0.189
"May 31, 2018",0.2009
"April 30, 2018",0.1444
"March 31, 2018",0.1605
"Feb. 28, 2018",0.2569
"Jan. 31, 2018",0.2298
"Dec. 31, 2017",0.3066
"Nov. 30, 2017",0.3064
"Oct. 31, 2017",0.3156
"Sept. 30, 2017",0.2953
"Aug. 31, 2017",0.2871
"July 31, 2017",0.2706
"June 30, 2017",0.2614
"May 31, 2017",0.2632
"April 30, 2017",0.3004
"March 31, 2017",0.301
"Feb. 28, 2017",0.2955
"Jan. 31, 2017",0.2733
"Dec. 31, 2016",0.213
"Nov. 30, 2016",0.2003
"Oct. 31, 2016",0.2175
"Sept. 30, 2016",0.2631
"Aug. 31, 2016",0.249
"July 31, 2016",0.2329
"June 30, 2016",0.2126
"May 31, 2016",0.2089
"April 30, 2016",0.209
"March 31, 2016",0.2115
"Feb. 29, 2016",0.1089
"Jan. 31, 2016",0.1172
"Dec. 31, 2015",0.1858
"Nov. 30, 2015",0.2335
"Oct. 31, 2015",0.2357
"Sept. 30, 2015",0.302
"Aug. 31, 2015",0.3145
"July 31, 2015",0.3007
"June 30, 2015",0.3651
"May 31, 2015",0.3329
"April 30, 2015",0.4168
"March 31, 2015",0.4168
"Feb. 28, 2015",0.4119
"Jan. 31, 2015",0.4392
"Dec. 31, 2014",0.461
"Nov. 30, 2014",0.4677
"Oct. 31, 2014",0.4772
"Sept. 30, 2014",0.4829
"Aug. 31, 2014",0.4886
"July 31, 2014",0.4616
"June 30, 2014",0.3955
"May 31, 2014",0.3857
"April 30, 2014",0.3964
"March 31, 2014",0.3876
"Feb. 28, 2014",0.3523
"Jan. 31, 2014",0.418
"Dec. 31, 2013",0.4346
"Nov. 30, 2013",0.4329
"Oct. 31, 2013",0.3797
"Sept. 30, 2013",0.4559
"Aug. 31, 2013",0.5306
"July 31, 2013",0.5376
"June 30, 2013",0.5535
"May 31, 2013",0.5107
"April 30, 2013",0.5281
"March 31, 2013",0.5305
"Feb. 28, 2013",0.5058
"Jan. 31, 2013",0.5016
"Dec. 31, 2012",0.499
"Nov. 30, 2012",0.4981
"Oct. 31, 2012",0.4966
"Sept. 30, 2012",0.507
"Aug. 31, 2012",0.5215
"July 31, 2012",0.529
"June 30, 2012",0.5285
"May 31, 2012",0.5331
"April 30, 2012",0.5375
"March 31, 2012",0.5563
"Feb. 29, 2012",0.5592
"Jan. 31, 2012",0.5499
"Dec. 31, 2011",0.573
"Nov. 30, 2011",0.5752
"Oct. 31, 2011",0.5732
"Sept. 30, 2011",0.5872
"Aug. 31, 2011",0.5979
"July 31, 2011",0.6135
"June 30, 2011",0.6203
"May 31, 2011",0.625
"April 30, 2011",0.6106
"March 31, 2011",0.6105
"Feb. 28, 2011",0.6058
"Jan. 31, 2011",0.6104
"Dec. 31, 2010",0.6192
"Nov. 30, 2010",0.6115
"Oct. 31, 2010",0.6079
"Sept. 30, 2010",0.6248
"Aug. 31, 2010",0.6301
"July 31, 2010",0.6334
"June 30, 2010",0.6097
"May 31, 2010",0.6162
"April 30, 2010",0.5671
"March 31, 2010",0.5538
"Feb. 28, 2010",0.5618
"Jan. 31, 2010",0.5788
"Dec. 31, 2009",0.5612
"Nov. 30, 2009",0.5696
"Oct. 31, 2009",0.5815
"Sept. 30, 2009",0.5803
"Aug. 31, 2009",0.5899
"July 31, 2009",0.6015
"June 30, 2009",0.6253
"May 31, 2009",0.6195
"April 30, 2009",0.6143
"March 31, 2009",0.667
"Feb. 28, 2009",0.7665
"Jan. 31, 2009",0.7013
"Dec. 31, 2008",0.7175
"Nov. 30, 2008",0.7357
"Oct. 31, 2008",0.8105
"Sept. 30, 2008",0.7194
"Aug. 31, 2008",0.4248
"July 31, 2008",0.437
"June 30, 2008",0.3731
"May 31, 2008",0.4643
"April 30, 2008",0.5173
"March 31, 2008",0.4937
"Feb. 29, 2008",0.517
"Jan. 31, 2008",0.5274
"Dec. 31, 2007",0.463
"Nov. 30, 2007",0.3583
"Oct. 31, 2007",0.2893
"Sept. 30, 2007",0.3087
"Aug. 31, 2007",0.2351
"July 31, 2007",0.2391
"June 30, 2007",0.294
"May 31, 2007",0.2873
"April 30, 2007",0.2881
"March 31, 2007",0.2324
"Feb. 28, 2007",0.2509
"Jan. 31, 2007",0.281
"Dec. 31, 2006",0.2858
"Nov. 30, 2006",0.2884
"Oct. 31, 2006",0.3203
"Sept. 30, 2006",0.3089
"Aug. 31, 2006",0.489
"July 31, 2006",0.4891
"June 30, 2006",0.507
"May 31, 2006",0.5228
"April 30, 2006",0.5425
"March 31, 2006",0.5424
"Feb. 28, 2006",0.5328
"Jan. 31, 2006",0.4262
"Dec. 31, 2005",0.3615
"Nov. 30, 2005",0.3631
"Oct. 31, 2005",0.2843
"Sept. 30, 2005",0.2798
"Aug. 31, 2005",0.1685
"July 31, 2005",0.2226
"June 30, 2005",0.2131
"May 31, 2005",0.189
"April 30, 2005",0.201
"March 31, 2005",0.1824
"Feb. 28, 2005",0.1439
"Jan. 31, 2005",0.1589
"Dec. 31, 2004",0.085
"Nov. 30, 2004",0.0895
"Oct. 31, 2004",0.053
"Sept. 30, 2004",0.0449
"Aug. 31, 2004",0.0647
"July 31, 2004",0.0646
"June 30, 2004",0.0739
"May 31, 2004",0.012
"April 30, 2004",0.0084
"March 31, 2004",0.0079
"Feb. 29, 2004",0.0875
"Jan. 31, 2004",0.1046
"Dec. 31, 2003",0.0757
"Nov. 30, 2003",0.0646
"Oct. 31, 2003",0.0759
"Sept. 30, 2003",0.1005
"Aug. 31, 2003",0.1263
"July 31, 2003",-0.004
"June 30, 2003",0.0011
"May 31, 2003",0.0027
"April 30, 2003",-0.0359
"March 31, 2003",-0.0494
"Feb. 28, 2003",-0.0196
"Jan. 31, 2003",-0.008
"Dec. 31, 2002",-0.0309
"Nov. 30, 2002",-0.0224
"Oct. 31, 2002",0.0005
"Sept. 30, 2002",-0.0108
"Aug. 31, 2002",-0.0265
"July 31, 2002",-0.0296
"June 30, 2002",-0.0252
"May 31, 2002",-0.0282
"April 30, 2002",-0.0449
"March 31, 2002",-0.0635
"Feb. 28, 2002",-0.0352
"Jan. 31, 2002",-0.0357
"Dec. 31, 2001",-0.0721
"Nov. 30, 2001",-0.0662
"Oct. 31, 2001",-0.0852
"Sept. 30, 2001",-0.0752
"Aug. 31, 2001",-0.2024
"July 31, 2001",-0.2352
"June 30, 2001",-0.207
"May 31, 2001",-0.2304
"April 30, 2001",-0.233
"March 31, 2001",-0.2537
"Feb. 28, 2001",-0.2732
"Jan. 31, 2001",-0.2365
"Dec. 31, 2000",-0.2113
"Nov. 30, 2000",-0.2078
"Oct. 31, 2000",-0.1573
"Sept. 30, 2000",-0.1621
"Aug. 31, 2000",-0.009
"July 31, 2000",-0.0446
"June 30, 2000",-0.0286
"May 31, 2000",-0.0248
"April 30, 2000",0.0083
"March 31, 2000",0.0631
"Feb. 29, 2000",0.0796
"Jan. 31, 2000",0.0359
"Dec. 31, 1999",0.1813
