date,price_target_upside
"March 22, 2019",-1.00%
"March 21, 2019",0.23%
"March 20, 2019",1.37%
"March 19, 2019",1.11%
"March 18, 2019",-0.09%
"March 15, 2019",-0.75%
"March 14, 2019",0.01%
"March 13, 2019",-0.01%
"March 12, 2019",0.23%
"March 11, 2019",1.01%
"March 8, 2019",1.63%
"March 7, 2019",2.11%
"March 6, 2019",2.36%
"March 5, 2019",2.18%
"March 4, 2019",2.12%
"March 1, 2019",1.88%
"Feb. 28, 2019",1.77%
"Feb. 27, 2019",2.39%
"Feb. 26, 2019",1.84%
"Feb. 25, 2019",2.13%
"Feb. 22, 2019",1.36%
"Feb. 21, 2019",1.89%
"Feb. 20, 2019",2.65%
"Feb. 19, 2019",2.66%
"Feb. 15, 2019",2.13%
"Feb. 14, 2019",2.98%
"Feb. 13, 2019",2.89%
"Feb. 12, 2019",2.65%
"Feb. 11, 2019",2.01%
"Feb. 8, 2019",1.09%
"Feb. 7, 2019",-0.17%
"Feb. 6, 2019",1.54%
"Feb. 5, 2019",1.60%
"Feb. 4, 2019",1.49%
"Feb. 1, 2019",1.04%
"Jan. 31, 2019",0.00%
"Jan. 30, 2019",2.38%
"Jan. 29, 2019",3.07%
"Jan. 28, 2019",3.18%
"Jan. 25, 2019",2.46%
"Jan. 24, 2019",1.30%
"Jan. 23, 2019",1.50%
"Jan. 22, 2019",2.55%
"Jan. 18, 2019",2.51%
"Jan. 17, 2019",2.13%
"Jan. 16, 2019",2.62%
"Jan. 15, 2019",2.64%
"Jan. 14, 2019",4.35%
"Jan. 11, 2019",2.54%
"Jan. 10, 2019",3.06%
"Jan. 9, 2019",4.82%
"Jan. 8, 2019",3.97%
"Jan. 7, 2019",5.57%
"Jan. 4, 2019",5.55%
"Jan. 3, 2019",6.96%
"Jan. 2, 2019",7.08%
"Dec. 31, 2018",4.64%
"Dec. 28, 2018",5.48%
"Dec. 27, 2018",5.38%
"Dec. 26, 2018",6.09%
"Dec. 24, 2018",7.67%
"Dec. 21, 2018",3.04%
"Dec. 20, 2018",3.22%
"Dec. 19, 2018",3.42%
"Dec. 18, 2018",3.24%
"Dec. 17, 2018",3.67%
"Dec. 14, 2018",0.48%
"Dec. 13, 2018",0.41%
"Dec. 12, 2018",0.54%
"Dec. 11, 2018",0.44%
"Dec. 10, 2018",-0.10%
"Dec. 7, 2018",-0.02%
"Dec. 6, 2018",0.11%
"Dec. 4, 2018",0.01%
"Dec. 3, 2018",1.02%
"Nov. 30, 2018",1.01%
"Nov. 29, 2018",2.50%
"Nov. 28, 2018",2.16%
"Nov. 27, 2018",2.81%
"Nov. 26, 2018",3.56%
"Nov. 23, 2018",4.37%
"Nov. 21, 2018",4.14%
"Nov. 20, 2018",2.96%
"Nov. 19, 2018",1.49%
"Nov. 16, 2018",1.71%
"Nov. 15, 2018",2.45%
"Nov. 14, 2018",3.20%
"Nov. 13, 2018",1.65%
"Nov. 12, 2018",2.07%
"Nov. 9, 2018",3.61%
"Nov. 8, 2018",4.18%
"Nov. 7, 2018",4.36%
"Nov. 6, 2018",5.21%
"Nov. 5, 2018",5.31%
"Nov. 2, 2018",7.20%
"Nov. 1, 2018",5.82%
"Oct. 31, 2018",5.22%
"Oct. 30, 2018",3.86%
"Oct. 29, 2018",4.57%
"Oct. 26, 2018",5.67%
"Oct. 25, 2018",5.12%
"Oct. 24, 2018",3.54%
"Oct. 23, 2018",5.89%
"Oct. 22, 2018",5.97%
"Oct. 19, 2018",3.91%
"Oct. 18, 2018",6.23%
"Oct. 17, 2018",6.34%
"Oct. 16, 2018",5.08%
"Oct. 15, 2018",6.13%
"Oct. 12, 2018",6.42%
"Oct. 11, 2018",6.87%
"Oct. 10, 2018",4.84%
"Oct. 9, 2018",3.74%
"Oct. 8, 2018",3.44%
"Oct. 5, 2018",3.91%
"Oct. 4, 2018",5.28%
"Oct. 3, 2018",5.62%
"Oct. 2, 2018",3.44%
"Oct. 1, 2018",4.87%
"Sept. 28, 2018",3.99%
"Sept. 27, 2018",6.05%
"Sept. 26, 2018",7.58%
"Sept. 25, 2018",6.74%
"Sept. 24, 2018",5.21%
"Sept. 21, 2018",4.18%
"Sept. 20, 2018",4.57%
"Sept. 19, 2018",4.94%
"Sept. 18, 2018",2.66%
"Sept. 17, 2018",2.04%
"Sept. 14, 2018",2.71%
"Sept. 13, 2018",1.88%
"Sept. 12, 2018",2.62%
"Sept. 11, 2018",2.43%
"Sept. 10, 2018",1.13%
"Sept. 7, 2018",2.39%
"Sept. 6, 2018",1.72%
"Sept. 5, 2018",2.09%
"Sept. 4, 2018",2.58%
"Aug. 31, 2018",3.24%
"Aug. 30, 2018",2.70%
"Aug. 29, 2018",2.98%
"Aug. 28, 2018",3.97%
"Aug. 27, 2018",3.38%
"Aug. 24, 2018",2.49%
"Aug. 23, 2018",2.79%
"Aug. 22, 2018",2.72%
"Aug. 21, 2018",2.35%
"Aug. 20, 2018",1.95%
"Aug. 17, 2018",1.28%
"Aug. 16, 2018",1.79%
"Aug. 15, 2018",2.91%
"Aug. 14, 2018",3.58%
"Aug. 13, 2018",3.67%
"Aug. 10, 2018",4.10%
"Aug. 9, 2018",3.53%
"Aug. 8, 2018",4.67%
"Aug. 7, 2018",4.86%
"Aug. 6, 2018",5.20%
"Aug. 3, 2018",5.08%
"Aug. 2, 2018",5.23%
"Aug. 1, 2018",5.71%
"July 31, 2018",4.47%
"July 30, 2018",6.22%
"July 27, 2018",5.21%
"July 26, 2018",5.04%
"July 25, 2018",6.02%
"July 24, 2018",6.60%
"July 23, 2018",6.25%
"July 20, 2018",4.39%
"July 19, 2018",3.92%
"July 18, 2018",4.84%
"July 17, 2018",4.84%
"July 16, 2018",4.26%
"July 13, 2018",3.43%
"July 12, 2018",3.27%
"July 11, 2018",3.03%
"July 10, 2018",3.40%
"July 9, 2018",4.07%
"July 6, 2018",0.63%
"July 5, 2018",1.03%
"July 3, 2018",1.29%
"July 2, 2018",1.07%
"June 29, 2018",1.53%
"June 28, 2018",2.29%
"June 27, 2018",2.49%
"June 26, 2018",2.90%
"June 25, 2018",3.35%
"June 22, 2018",4.22%
"June 21, 2018",4.39%
"June 20, 2018",3.47%
"June 19, 2018",3.94%
"June 18, 2018",3.47%
"June 15, 2018",4.04%
"June 14, 2018",5.11%
"June 13, 2018",6.53%
"June 12, 2018",6.75%
"June 11, 2018",8.24%
"June 8, 2018",8.06%
"June 7, 2018",7.68%
"June 6, 2018",8.84%
"June 5, 2018",6.91%
"June 4, 2018",6.62%
"June 1, 2018",5.45%
"May 31, 2018",4.43%
"May 30, 2018",4.86%
"May 29, 2018",5.83%
"May 25, 2018",5.93%
"May 24, 2018",6.30%
"May 23, 2018",6.91%
"May 22, 2018",8.06%
"May 21, 2018",8.69%
"May 18, 2018",9.24%
"May 17, 2018",9.63%
"May 16, 2018",8.42%
"May 15, 2018",7.15%
"May 14, 2018",6.94%
"May 11, 2018",6.15%
"May 10, 2018",6.25%
"May 9, 2018",7.93%
"May 8, 2018",5.75%
"May 7, 2018",4.32%
"May 4, 2018",4.61%
"May 3, 2018",5.20%
"May 2, 2018",5.18%
"May 1, 2018",5.78%
"April 30, 2018",7.04%
"April 27, 2018",6.58%
"April 26, 2018",6.94%
"April 25, 2018",7.89%
"April 24, 2018",7.84%
"April 23, 2018",9.29%
"April 20, 2018",9.02%
"April 19, 2018",8.02%
"April 18, 2018",7.64%
"April 17, 2018",7.29%
"April 16, 2018",8.62%
"April 13, 2018",9.33%
"April 12, 2018",10.13%
"April 11, 2018",8.06%
"April 10, 2018",7.39%
"April 9, 2018",7.47%
"April 6, 2018",7.36%
"April 5, 2018",6.34%
"April 4, 2018",6.94%
"April 3, 2018",7.03%
"April 2, 2018",8.40%
"March 29, 2018",6.17%
"March 28, 2018",7.46%
"March 27, 2018",7.23%
"March 26, 2018",8.27%
"March 23, 2018",9.39%
"March 22, 2018",7.51%
"March 21, 2018",8.35%
"March 20, 2018",7.67%
"March 19, 2018",7.93%
"March 16, 2018",7.48%
"March 15, 2018",8.93%
"March 14, 2018",9.04%
"March 13, 2018",10.18%
"March 12, 2018",9.91%
"March 9, 2018",10.00%
"March 8, 2018",10.15%
"March 7, 2018",12.18%
"March 6, 2018",11.13%
"March 5, 2018",9.62%
"March 2, 2018",11.88%
"March 1, 2018",11.82%
"Feb. 28, 2018",11.52%
"Feb. 27, 2018",10.92%
"Feb. 26, 2018",8.61%
"Feb. 23, 2018",8.02%
"Feb. 22, 2018",10.92%
"Feb. 21, 2018",11.46%
"Feb. 20, 2018",9.92%
"Feb. 16, 2018",10.51%
"Feb. 15, 2018",11.33%
"Feb. 14, 2018",14.07%
"Feb. 13, 2018",12.81%
"Feb. 12, 2018",12.32%
"Feb. 9, 2018",13.27%
"Feb. 8, 2018",16.50%
"Feb. 7, 2018",17.41%
"Feb. 6, 2018",16.53%
"Feb. 5, 2018",15.11%
"Feb. 2, 2018",12.82%
"Feb. 1, 2018",12.24%
"Jan. 31, 2018",10.28%
"Jan. 30, 2018",10.92%
"Jan. 29, 2018",10.80%
"Jan. 26, 2018",9.29%
"Jan. 25, 2018",9.80%
"Jan. 24, 2018",11.15%
"Jan. 23, 2018",10.23%
"Jan. 22, 2018",11.54%
"Jan. 19, 2018",12.24%
"Jan. 18, 2018",10.44%
"Jan. 17, 2018",9.02%
"Jan. 16, 2018",11.09%
"Jan. 12, 2018",11.32%
"Jan. 11, 2018",11.26%
"Jan. 10, 2018",12.76%
"Jan. 9, 2018",11.53%
"Jan. 8, 2018",10.10%
"Jan. 5, 2018",11.75%
"Jan. 4, 2018",10.82%
"Jan. 3, 2018",9.26%
"Jan. 2, 2018",7.80%
"Dec. 29, 2017",7.54%
"Dec. 28, 2017",7.84%
"Dec. 27, 2017",8.70%
"Dec. 26, 2017",9.20%
"Dec. 22, 2017",8.64%
"Dec. 21, 2017",8.48%
"Dec. 20, 2017",8.56%
"Dec. 19, 2017",6.97%
"Dec. 18, 2017",4.70%
"Dec. 15, 2017",3.89%
"Dec. 14, 2017",4.68%
"Dec. 13, 2017",3.86%
"Dec. 12, 2017",4.01%
"Dec. 11, 2017",1.09%
"Dec. 8, 2017",3.23%
"Dec. 7, 2017",3.83%
"Dec. 6, 2017",3.05%
"Dec. 5, 2017",2.73%
"Dec. 4, 2017",1.96%
"Dec. 1, 2017",1.15%
"Nov. 30, 2017",1.44%
"Nov. 29, 2017",1.49%
"Nov. 28, 2017",0.84%
"Nov. 27, 2017",1.29%
"Nov. 24, 2017",1.34%
"Nov. 22, 2017",1.66%
"Nov. 21, 2017",1.93%
"Nov. 20, 2017",2.03%
"Nov. 17, 2017",2.25%
"Nov. 16, 2017",2.30%
"Nov. 15, 2017",1.00%
"Nov. 14, 2017",-0.48%
"Nov. 13, 2017",-0.21%
"Nov. 10, 2017",0.64%
"Nov. 9, 2017",1.03%
"Nov. 8, 2017",0.13%
"Nov. 7, 2017",0.25%
"Nov. 6, 2017",1.68%
"Nov. 3, 2017",0.60%
"Nov. 2, 2017",0.53%
"Nov. 1, 2017",1.96%
"Oct. 31, 2017",1.81%
"Oct. 30, 2017",1.73%
"Oct. 27, 2017",1.71%
"Oct. 26, 2017",2.65%
"Oct. 25, 2017",2.16%
"Oct. 24, 2017",2.45%
"Oct. 23, 2017",3.01%
"Oct. 20, 2017",2.75%
"Oct. 19, 2017",2.70%
"Oct. 18, 2017",3.09%
"Oct. 17, 2017",2.83%
"Oct. 16, 2017",2.64%
"Oct. 13, 2017",3.77%
"Oct. 12, 2017",5.06%
"Oct. 11, 2017",5.76%
"Oct. 10, 2017",6.36%
"Oct. 9, 2017",7.09%
"Oct. 6, 2017",6.78%
"Oct. 5, 2017",6.22%
"Oct. 4, 2017",6.66%
"Oct. 3, 2017",7.65%
"Oct. 2, 2017",6.80%
"Sept. 29, 2017",8.14%
"Sept. 28, 2017",8.92%
"Sept. 27, 2017",9.65%
"Sept. 26, 2017",9.59%
"Sept. 25, 2017",8.34%
"Sept. 22, 2017",9.74%
"Sept. 21, 2017",9.65%
"Sept. 20, 2017",10.36%
"Sept. 19, 2017",9.27%
"Sept. 18, 2017",8.76%
"Sept. 15, 2017",8.15%
"Sept. 14, 2017",6.76%
"Sept. 13, 2017",7.61%
"Sept. 12, 2017",7.38%
"Sept. 11, 2017",5.74%
"Sept. 8, 2017",6.57%
"Sept. 7, 2017",6.49%
"Sept. 6, 2017",7.70%
"Sept. 5, 2017",7.40%
"Sept. 1, 2017",7.57%
"Aug. 31, 2017",6.14%
"Aug. 30, 2017",6.22%
"Aug. 29, 2017",5.17%
"Aug. 28, 2017",5.03%
"Aug. 25, 2017",4.95%
"Aug. 24, 2017",4.84%
"Aug. 23, 2017",4.86%
"Aug. 22, 2017",5.11%
"Aug. 21, 2017",5.86%
"Aug. 18, 2017",5.78%
"Aug. 17, 2017",6.87%
"Aug. 16, 2017",5.39%
"Aug. 15, 2017",6.20%
"Aug. 14, 2017",6.87%
"Aug. 11, 2017",7.16%
"Aug. 10, 2017",6.48%
"Aug. 9, 2017",6.59%
"Aug. 8, 2017",5.17%
"Aug. 7, 2017",5.14%
"Aug. 4, 2017",5.28%
"Aug. 3, 2017",4.54%
"Aug. 2, 2017",2.74%
"Aug. 1, 2017",2.39%
"July 31, 2017",2.95%
"July 28, 2017",2.65%
"July 27, 2017",2.73%
"July 26, 2017",3.58%
"July 25, 2017",5.42%
"July 24, 2017",4.61%
"July 21, 2017",3.83%
"July 20, 2017",3.50%
"July 19, 2017",4.08%
"July 18, 2017",4.73%
"July 17, 2017",5.10%
"July 14, 2017",7.92%
"July 13, 2017",8.95%
"July 12, 2017",7.89%
"July 11, 2017",8.95%
"July 10, 2017",8.83%
"July 7, 2017",9.85%
"July 6, 2017",9.54%
"July 5, 2017",10.03%
"July 3, 2017",9.05%
"June 30, 2017",8.35%
"June 29, 2017",9.05%
"June 28, 2017",7.99%
"June 27, 2017",6.32%
"June 26, 2017",5.03%
"June 23, 2017",7.23%
"June 22, 2017",6.76%
"June 21, 2017",6.73%
"June 20, 2017",6.10%
"June 19, 2017",6.24%
"June 16, 2017",5.55%
"June 15, 2017",6.30%
"June 14, 2017",6.67%
"June 13, 2017",6.93%
"June 12, 2017",7.14%
"June 9, 2017",6.73%
"June 8, 2017",7.37%
"June 7, 2017",6.60%
"June 6, 2017",6.01%
"June 5, 2017",6.18%
"June 2, 2017",6.27%
"June 1, 2017",5.89%
"May 31, 2017",7.12%
"May 30, 2017",7.86%
"May 26, 2017",8.58%
"May 25, 2017",7.66%
"May 24, 2017",8.32%
"May 23, 2017",9.67%
"May 22, 2017",9.17%
"May 19, 2017",10.64%
"May 18, 2017",10.57%
"May 17, 2017",11.30%
"May 16, 2017",12.55%
"May 15, 2017",11.94%
"May 12, 2017",13.58%
"May 11, 2017",15.71%
"May 10, 2017",14.82%
"May 9, 2017",15.40%
"May 8, 2017",13.14%
"May 5, 2017",12.88%
"May 4, 2017",13.84%
"May 3, 2017",14.23%
"May 2, 2017",12.64%
"May 1, 2017",13.07%
"April 28, 2017",12.09%
"April 27, 2017",11.41%
"April 26, 2017",11.22%
"April 25, 2017",10.65%
"April 24, 2017",9.34%
"April 21, 2017",10.41%
"April 20, 2017",9.77%
"April 19, 2017",8.50%
"April 18, 2017",7.53%
"April 17, 2017",7.38%
"April 13, 2017",7.17%
"April 12, 2017",6.52%
"April 11, 2017",6.67%
"April 10, 2017",7.65%
"April 7, 2017",6.89%
"April 6, 2017",6.01%
"April 5, 2017",6.63%
"April 4, 2017",6.75%
"April 3, 2017",7.34%
"March 31, 2017",6.86%
"March 30, 2017",7.14%
"March 29, 2017",6.46%
"March 28, 2017",7.23%
"March 27, 2017",7.14%
"March 24, 2017",6.31%
"March 23, 2017",6.79%
"March 22, 2017",5.79%
"March 21, 2017",6.79%
"March 20, 2017",7.96%
"March 17, 2017",6.78%
"March 16, 2017",6.86%
"March 15, 2017",5.98%
"March 14, 2017",7.88%
"March 13, 2017",6.98%
"March 10, 2017",6.89%
"March 9, 2017",7.46%
"March 8, 2017",7.36%
"March 7, 2017",6.14%
"March 6, 2017",6.32%
"March 3, 2017",5.45%
"March 2, 2017",5.16%
"March 1, 2017",6.18%
"Feb. 28, 2017",4.33%
"Feb. 27, 2017",4.73%
"Feb. 24, 2017",3.01%
"Feb. 23, 2017",6.45%
"Feb. 22, 2017",7.31%
"Feb. 21, 2017",6.63%
"Feb. 17, 2017",7.64%
"Feb. 16, 2017",8.13%
"Feb. 15, 2017",8.74%
"Feb. 14, 2017",8.31%
"Feb. 13, 2017",8.71%
"Feb. 10, 2017",8.73%
"Feb. 9, 2017",9.42%
"Feb. 8, 2017",8.39%
"Feb. 7, 2017",6.04%
"Feb. 6, 2017",6.78%
"Feb. 3, 2017",6.87%
"Feb. 2, 2017",6.75%
"Feb. 1, 2017",7.86%
"Jan. 31, 2017",6.57%
"Jan. 30, 2017",9.12%
"Jan. 27, 2017",9.00%
"Jan. 26, 2017",8.35%
"Jan. 25, 2017",8.17%
"Jan. 24, 2017",8.84%
"Jan. 23, 2017",8.20%
"Jan. 20, 2017",6.22%
"Jan. 19, 2017",6.40%
"Jan. 18, 2017",6.18%
"Jan. 17, 2017",5.52%
"Jan. 13, 2017",6.67%
"Jan. 12, 2017",6.67%
"Jan. 11, 2017",6.83%
"Jan. 10, 2017",7.83%
"Jan. 9, 2017",7.19%
"Jan. 6, 2017",4.01%
"Jan. 5, 2017",5.71%
"Jan. 4, 2017",5.74%
"Jan. 3, 2017",6.33%
"Dec. 30, 2016",5.12%
"Dec. 29, 2016",4.44%
"Dec. 28, 2016",5.98%
"Dec. 27, 2016",4.76%
"Dec. 23, 2016",5.05%
"Dec. 22, 2016",5.02%
"Dec. 21, 2016",5.14%
"Dec. 20, 2016",4.19%
"Dec. 19, 2016",2.87%
"Dec. 16, 2016",2.96%
"Dec. 15, 2016",2.47%
"Dec. 14, 2016",4.49%
"Dec. 13, 2016",3.40%
"Dec. 12, 2016",6.25%
"Dec. 9, 2016",4.90%
"Dec. 8, 2016",7.05%
"Dec. 7, 2016",9.19%
"Dec. 6, 2016",10.61%
"Dec. 5, 2016",9.54%
"Dec. 2, 2016",10.40%
"Dec. 1, 2016",12.94%
"Nov. 30, 2016",11.76%
"Nov. 29, 2016",7.94%
"Nov. 28, 2016",8.48%
"Nov. 25, 2016",11.18%
"Nov. 23, 2016",12.11%
"Nov. 22, 2016",11.59%
"Nov. 21, 2016",11.86%
"Nov. 18, 2016",14.51%
"Nov. 17, 2016",15.38%
"Nov. 16, 2016",14.98%
"Nov. 15, 2016",13.29%
"Nov. 14, 2016",17.90%
"Nov. 11, 2016",20.93%
"Nov. 10, 2016",20.16%
"Nov. 9, 2016",13.12%
"Nov. 8, 2016",7.78%
"Nov. 7, 2016",8.55%
"Nov. 4, 2016",10.98%
"Nov. 3, 2016",10.67%
"Nov. 2, 2016",10.94%
"Nov. 1, 2016",9.07%
"Oct. 31, 2016",6.48%
"Oct. 28, 2016",9.17%
"Oct. 27, 2016",8.87%
"Oct. 26, 2016",8.91%
"Oct. 25, 2016",10.60%
"Oct. 24, 2016",11.96%
"Oct. 21, 2016",13.50%
"Oct. 20, 2016",12.33%
"Oct. 19, 2016",12.19%
"Oct. 18, 2016",11.48%
"Oct. 17, 2016",12.81%
"Oct. 14, 2016",13.49%
"Oct. 13, 2016",12.97%
"Oct. 12, 2016",15.01%
"Oct. 11, 2016",16.30%
"Oct. 10, 2016",15.04%
"Oct. 7, 2016",16.70%
"Oct. 6, 2016",17.14%
"Oct. 5, 2016",16.89%
"Oct. 4, 2016",18.23%
"Oct. 3, 2016",14.94%
"Sept. 30, 2016",13.15%
"Sept. 29, 2016",13.15%
"Sept. 28, 2016",11.08%
"Sept. 27, 2016",10.53%
"Sept. 26, 2016",8.49%
"Sept. 23, 2016",8.56%
"Sept. 22, 2016",7.26%
"Sept. 21, 2016",8.40%
"Sept. 20, 2016",11.90%
