date,ev_ebit
"March 19, 2020",16.38
"March 18, 2020",16.52
"March 17, 2020",17.19
"March 16, 2020",15.95
"March 13, 2020",17.27
"March 12, 2020",17.02
"March 11, 2020",18.04
"March 10, 2020",18.78
"March 9, 2020",18.51
"March 6, 2020",19.24
"March 5, 2020",19.46
"March 4, 2020",19.61
"March 3, 2020",19.02
"March 2, 2020",19.30
"Feb. 28, 2020",18.78
"Feb. 27, 2020",19.24
"Feb. 26, 2020",19.67
"Feb. 25, 2020",19.80
"Feb. 24, 2020",20.07
"Feb. 21, 2020",20.27
"Feb. 20, 2020",20.30
"Feb. 19, 2020",20.24
"Feb. 18, 2020",20.42
"Feb. 14, 2020",20.28
"Feb. 13, 2020",20.23
"Feb. 12, 2020",20.16
"Feb. 11, 2020",20.18
"Feb. 10, 2020",19.95
"Feb. 7, 2020",19.92
"Feb. 6, 2020",19.94
"Feb. 5, 2020",19.96
"Feb. 4, 2020",19.90
"Feb. 3, 2020",19.93
"Jan. 31, 2020",19.79
"Jan. 30, 2020",19.88
"Jan. 29, 2020",19.82
"Jan. 28, 2020",19.81
"Jan. 27, 2020",19.70
"Jan. 24, 2020",19.81
"Jan. 23, 2020",19.86
"Jan. 22, 2020",19.79
"Jan. 21, 2020",19.77
"Jan. 17, 2020",19.73
"Jan. 16, 2020",19.59
"Jan. 15, 2020",19.54
"Jan. 14, 2020",19.38
"Jan. 13, 2020",19.46
"Jan. 10, 2020",19.48
"Jan. 9, 2020",19.45
"Jan. 8, 2020",19.42
"Jan. 7, 2020",19.35
"Jan. 6, 2020",19.34
"Jan. 3, 2020",19.32
"Jan. 2, 2020",19.29
"Dec. 31, 2019",19.33
"Dec. 30, 2019",20.07
"Dec. 27, 2019",20.08
"Dec. 26, 2019",20.06
"Dec. 24, 2019",20.06
"Dec. 23, 2019",20.03
"Dec. 20, 2019",20.09
"Dec. 19, 2019",19.97
"Dec. 18, 2019",20.07
"Dec. 17, 2019",19.97
"Dec. 16, 2019",19.91
"Dec. 13, 2019",19.70
"Dec. 12, 2019",19.77
"Dec. 11, 2019",19.79
"Dec. 10, 2019",19.91
"Dec. 9, 2019",19.96
"Dec. 6, 2019",19.95
"Dec. 5, 2019",19.95
"Dec. 4, 2019",19.87
"Dec. 3, 2019",19.80
"Dec. 2, 2019",19.72
"Nov. 29, 2019",19.84
"Nov. 27, 2019",19.81
"Nov. 26, 2019",19.74
"Nov. 25, 2019",19.78
"Nov. 22, 2019",19.84
"Nov. 21, 2019",19.83
"Nov. 20, 2019",20.06
"Nov. 19, 2019",20.07
"Nov. 18, 2019",20.08
"Nov. 15, 2019",19.98
"Nov. 14, 2019",19.89
"Nov. 13, 2019",19.86
"Nov. 12, 2019",19.82
"Nov. 11, 2019",19.75
"Nov. 8, 2019",19.91
"Nov. 7, 2019",19.91
"Nov. 6, 2019",19.94
"Nov. 5, 2019",19.93
"Nov. 4, 2019",19.86
"Nov. 1, 2019",20.06
"Oct. 31, 2019",20.10
"Oct. 30, 2019",20.37
"Oct. 29, 2019",20.18
"Oct. 28, 2019",20.12
"Oct. 25, 2019",20.19
"Oct. 24, 2019",20.26
"Oct. 23, 2019",20.13
"Oct. 22, 2019",20.04
"Oct. 21, 2019",19.91
"Oct. 18, 2019",19.90
"Oct. 17, 2019",19.76
"Oct. 16, 2019",19.96
"Oct. 15, 2019",20.47
"Oct. 14, 2019",20.48
"Oct. 11, 2019",20.58
"Oct. 10, 2019",20.55
"Oct. 9, 2019",20.67
"Oct. 8, 2019",20.64
"Oct. 7, 2019",20.80
"Oct. 4, 2019",20.80
"Oct. 3, 2019",20.63
"Oct. 2, 2019",20.60
"Oct. 1, 2019",20.69
"Sept. 30, 2019",20.77
"Sept. 27, 2019",22.12
"Sept. 26, 2019",22.27
"Sept. 25, 2019",22.23
"Sept. 24, 2019",22.17
"Sept. 23, 2019",22.05
"Sept. 20, 2019",22.08
"Sept. 19, 2019",21.92
"Sept. 18, 2019",21.96
"Sept. 17, 2019",21.79
"Sept. 16, 2019",21.82
"Sept. 13, 2019",21.79
"Sept. 12, 2019",21.94
"Sept. 11, 2019",22.16
"Sept. 10, 2019",22.06
"Sept. 9, 2019",21.98
"Sept. 6, 2019",22.00
"Sept. 5, 2019",22.00
"Sept. 4, 2019",21.97
"Sept. 3, 2019",21.95
"Aug. 30, 2019",21.79
"Aug. 29, 2019",21.66
"Aug. 28, 2019",21.58
"Aug. 27, 2019",21.53
"Aug. 26, 2019",21.39
"Aug. 23, 2019",21.19
"Aug. 22, 2019",21.35
"Aug. 21, 2019",21.33
"Aug. 20, 2019",21.27
"Aug. 19, 2019",21.29
"Aug. 16, 2019",21.25
"Aug. 15, 2019",21.13
"Aug. 14, 2019",21.09
"Aug. 13, 2019",21.35
"Aug. 12, 2019",21.27
"Aug. 9, 2019",21.27
"Aug. 8, 2019",21.33
"Aug. 7, 2019",21.22
"Aug. 6, 2019",21.27
"Aug. 5, 2019",21.07
"Aug. 2, 2019",21.16
"Aug. 1, 2019",21.07
"July 31, 2019",21.24
"July 30, 2019",21.48
"July 29, 2019",21.48
"July 26, 2019",21.43
"July 25, 2019",21.50
"July 24, 2019",21.34
"July 23, 2019",21.56
"July 22, 2019",21.79
"July 19, 2019",21.86
"July 18, 2019",22.16
"July 17, 2019",22.12
"July 16, 2019",22.07
"July 15, 2019",22.19
"July 12, 2019",22.24
"July 11, 2019",22.36
"July 10, 2019",22.32
"July 9, 2019",22.22
"July 8, 2019",22.17
"July 5, 2019",22.27
"July 3, 2019",22.23
"July 2, 2019",22.18
"July 1, 2019",21.98
"June 30, 2019",21.96
"June 28, 2019",21.20
"June 27, 2019",21.11
"June 26, 2019",21.16
"June 25, 2019",21.47
"June 24, 2019",21.74
"June 21, 2019",21.80
"June 20, 2019",21.76
"June 19, 2019",21.70
"June 18, 2019",21.67
"June 17, 2019",21.81
"June 14, 2019",21.89
"June 13, 2019",21.74
"June 12, 2019",21.81
