date,receivables_turnover
"Dec. 31, 2019",1.445
"Sept. 30, 2019",1.700
"June 30, 2019",1.417
"March 31, 2019",1.636
"Dec. 31, 2018",1.540
"Sept. 30, 2018",1.698
"June 30, 2018",1.482
"March 31, 2018",1.765
"Dec. 31, 2017",1.592
"Sept. 30, 2017",1.798
"June 30, 2017",1.535
"March 31, 2017",1.655
"Dec. 31, 2016",1.480
"Sept. 30, 2016",1.814
"June 30, 2016",1.448
"March 31, 2016",1.682
"Dec. 31, 2015",1.551
"Sept. 30, 2015",1.619
"June 30, 2015",1.347
"March 31, 2015",1.775
"Dec. 31, 2014",1.630
"Sept. 30, 2014",1.69
"June 30, 2014",1.355
"March 31, 2014",1.576
"Dec. 31, 2013",1.372
"Sept. 30, 2013",1.427
"June 30, 2013",1.277
"March 31, 2013",1.208
"Dec. 31, 2012",1.332
"Sept. 30, 2012",1.530
"June 30, 2012",1.361
"March 31, 2012",1.325
"Dec. 31, 2011",1.662
"Sept. 30, 2011",2.069
"June 30, 2011",1.869
"March 31, 2011",1.810
"Dec. 31, 2010",1.730
"Sept. 30, 2010",
"June 30, 2010",
"March 31, 2010",2.168
"Dec. 31, 2009",2.106
"Sept. 30, 2009",2.232
"June 30, 2009",1.966
"March 31, 2009",2.128
"Dec. 31, 2008",2.011
"Sept. 30, 2008",2.252
"June 30, 2008",1.916
"March 31, 2008",1.789
"Dec. 31, 2007",1.748
"Sept. 30, 2007",2.002
"June 30, 2007",1.820
"March 31, 2007",2.061
"Dec. 31, 2006",1.760
"Sept. 30, 2006",2.278
"June 30, 2006",1.960
"March 31, 2006",1.887
"Dec. 31, 2005",1.788
"Sept. 30, 2005",2.226
"June 30, 2005",1.657
"March 31, 2005",1.640
"Dec. 31, 2004",1.622
"Sept. 30, 2004",1.840
"June 30, 2004",1.727
"March 31, 2004",1.740
"Dec. 31, 2003",1.304
"Sept. 30, 2003",2.032
"June 30, 2003",1.642
"March 31, 2003",1.704
"Dec. 31, 2002",1.594
"Sept. 30, 2002",1.926
"June 30, 2002",1.631
"March 31, 2002",1.619
"Dec. 31, 2001",1.389
"Sept. 30, 2001",1.651
"June 30, 2001",1.470
"March 31, 2001",1.520
"Dec. 31, 2000",1.883
"Sept. 30, 2000",2.166
"June 30, 2000",2.095
"March 31, 2000",2.085
"Dec. 31, 1999",1.900
"Sept. 30, 1999",2.831
"June 30, 1999",2.317
"March 31, 1999",3.31
"Dec. 31, 1998",2.914
"Sept. 30, 1998",4.115
"June 30, 1998",3.528
"March 31, 1998",3.956
"Dec. 31, 1997",4.513
"Sept. 30, 1997",6.975
"June 30, 1997",7.374
"March 31, 1997",11.59
"Dec. 31, 1996",10.08
"Sept. 30, 1996",9.825
"June 30, 1996",7.655
"March 31, 1996",8.154
"Dec. 31, 1995",6.692
"Sept. 30, 1995",7.747
"June 30, 1995",7.678
"March 31, 1995",7.821
"Dec. 31, 1994",5.571
"Sept. 30, 1994",6.166
"June 30, 1994",5.505
