date,historical_monthly_var_1_all
"Feb. 29, 2020",16.39%
"Jan. 31, 2020",16.40%
"Dec. 31, 2019",16.41%
"Nov. 30, 2019",16.42%
"Oct. 31, 2019",16.44%
"Sept. 30, 2019",16.45%
"Aug. 31, 2019",16.47%
"July 31, 2019",16.48%
"June 30, 2019",16.49%
"May 31, 2019",16.49%
"April 30, 2019",16.49%
"March 31, 2019",16.49%
"Feb. 28, 2019",16.50%
"Jan. 31, 2019",16.50%
"Dec. 31, 2018",16.50%
"Nov. 30, 2018",16.50%
"Oct. 31, 2018",16.50%
"Sept. 30, 2018",16.51%
"Aug. 31, 2018",16.53%
"July 31, 2018",16.55%
"June 30, 2018",16.57%
"May 31, 2018",16.58%
"April 30, 2018",16.60%
"March 31, 2018",16.62%
"Feb. 28, 2018",16.64%
"Jan. 31, 2018",16.65%
"Dec. 31, 2017",16.67%
"Nov. 30, 2017",16.67%
"Oct. 31, 2017",16.68%
"Sept. 30, 2017",16.69%
"Aug. 31, 2017",16.69%
"July 31, 2017",16.70%
"June 30, 2017",16.70%
"May 31, 2017",16.70%
"April 30, 2017",16.71%
"March 31, 2017",16.71%
"Feb. 28, 2017",16.72%
"Jan. 31, 2017",16.73%
"Dec. 31, 2016",16.74%
"Nov. 30, 2016",16.75%
"Oct. 31, 2016",16.76%
"Sept. 30, 2016",16.77%
"Aug. 31, 2016",16.78%
"July 31, 2016",16.78%
"June 30, 2016",16.79%
"May 31, 2016",16.81%
"April 30, 2016",16.82%
"March 31, 2016",16.84%
"Feb. 29, 2016",16.86%
"Jan. 31, 2016",16.87%
"Dec. 31, 2015",16.88%
"Nov. 30, 2015",16.90%
"Oct. 31, 2015",16.91%
"Sept. 30, 2015",16.92%
"Aug. 31, 2015",16.93%
"July 31, 2015",16.93%
"June 30, 2015",16.94%
"May 31, 2015",16.94%
"April 30, 2015",16.94%
"March 31, 2015",16.95%
"Feb. 28, 2015",16.95%
"Jan. 31, 2015",16.96%
"Dec. 31, 2014",16.96%
"Nov. 30, 2014",16.97%
"Oct. 31, 2014",16.98%
"Sept. 30, 2014",17.00%
"Aug. 31, 2014",17.01%
"July 31, 2014",17.02%
"June 30, 2014",17.04%
"May 31, 2014",17.06%
"April 30, 2014",17.09%
"March 31, 2014",17.11%
"Feb. 28, 2014",17.13%
"Jan. 31, 2014",17.15%
"Dec. 31, 2013",17.17%
"Nov. 30, 2013",17.19%
"Oct. 31, 2013",17.21%
"Sept. 30, 2013",17.22%
"Aug. 31, 2013",17.22%
"July 31, 2013",17.23%
"June 30, 2013",17.23%
"May 31, 2013",17.24%
"April 30, 2013",17.24%
"March 31, 2013",17.24%
"Feb. 28, 2013",17.24%
"Jan. 31, 2013",17.24%
"Dec. 31, 2012",17.28%
"Nov. 30, 2012",17.34%
"Oct. 31, 2012",16.90%
"Sept. 30, 2012",16.91%
"Aug. 31, 2012",16.92%
"July 31, 2012",16.93%
"June 30, 2012",16.93%
"May 31, 2012",16.94%
"April 30, 2012",16.94%
"March 31, 2012",16.94%
"Feb. 29, 2012",16.95%
"Jan. 31, 2012",16.95%
"Dec. 31, 2011",16.96%
"Nov. 30, 2011",16.96%
"Oct. 31, 2011",16.97%
"Sept. 30, 2011",16.99%
"Aug. 31, 2011",17.00%
"July 31, 2011",17.01%
"June 30, 2011",17.03%
"May 31, 2011",17.05%
"April 30, 2011",17.07%
"March 31, 2011",17.09%
"Feb. 28, 2011",17.11%
"Jan. 31, 2011",17.13%
"Dec. 31, 2010",17.15%
"Nov. 30, 2010",17.17%
"Oct. 31, 2010",17.19%
"Sept. 30, 2010",17.21%
"Aug. 31, 2010",17.22%
"July 31, 2010",17.22%
"June 30, 2010",17.23%
"May 31, 2010",17.24%
"April 30, 2010",17.26%
"March 31, 2010",17.33%
"Feb. 28, 2010",17.39%
"Jan. 31, 2010",17.45%
"Dec. 31, 2009",17.51%
"Nov. 30, 2009",17.53%
"Oct. 31, 2009",17.53%
"Sept. 30, 2009",17.53%
"Aug. 31, 2009",17.53%
"July 31, 2009",17.53%
"June 30, 2009",17.53%
"May 31, 2009",17.53%
"April 30, 2009",17.53%
"March 31, 2009",17.53%
"Feb. 28, 2009",16.87%
"Jan. 31, 2009",16.89%
"Dec. 31, 2008",16.90%
"Nov. 30, 2008",16.91%
"Oct. 31, 2008",16.92%
"Sept. 30, 2008",16.07%
"Aug. 31, 2008",15.95%
"July 31, 2008",15.60%
"June 30, 2008",15.61%
"May 31, 2008",15.62%
"April 30, 2008",15.62%
"March 31, 2008",15.62%
"Feb. 29, 2008",15.62%
"Jan. 31, 2008",15.62%
"Dec. 31, 2007",15.62%
"Nov. 30, 2007",15.62%
"Oct. 31, 2007",15.62%
"Sept. 30, 2007",15.62%
"Aug. 31, 2007",15.63%
"July 31, 2007",15.64%
"June 30, 2007",15.65%
"May 31, 2007",15.66%
"April 30, 2007",15.68%
"March 31, 2007",15.69%
"Feb. 28, 2007",15.72%
"Jan. 31, 2007",15.74%
"Dec. 31, 2006",15.77%
"Nov. 30, 2006",15.79%
"Oct. 31, 2006",15.79%
"Sept. 30, 2006",15.79%
"Aug. 31, 2006",15.80%
"July 31, 2006",15.80%
"June 30, 2006",15.80%
"May 31, 2006",15.80%
"April 30, 2006",15.80%
"March 31, 2006",15.80%
"Feb. 28, 2006",15.80%
"Jan. 31, 2006",15.81%
"Dec. 31, 2005",15.81%
"Nov. 30, 2005",15.82%
"Oct. 31, 2005",15.82%
"Sept. 30, 2005",15.83%
"Aug. 31, 2005",15.83%
"July 31, 2005",15.83%
"June 30, 2005",15.83%
"May 31, 2005",15.84%
"April 30, 2005",15.84%
"March 31, 2005",15.85%
"Feb. 28, 2005",15.85%
"Jan. 31, 2005",15.86%
"Dec. 31, 2004",15.86%
"Nov. 30, 2004",15.91%
"Oct. 31, 2004",15.95%
"Sept. 30, 2004",15.99%
"Aug. 31, 2004",16.04%
"July 31, 2004",16.07%
"June 30, 2004",16.08%
"May 31, 2004",16.09%
"April 30, 2004",16.10%
"March 31, 2004",16.10%
"Feb. 29, 2004",16.13%
"Jan. 31, 2004",16.16%
"Dec. 31, 2003",16.19%
"Nov. 30, 2003",16.23%
"Oct. 31, 2003",16.26%
"Sept. 30, 2003",16.27%
"Aug. 31, 2003",16.29%
"July 31, 2003",16.30%
"June 30, 2003",16.32%
"May 31, 2003",16.33%
"April 30, 2003",16.34%
"March 31, 2003",16.34%
"Feb. 28, 2003",16.35%
"Jan. 31, 2003",16.35%
"Dec. 31, 2002",16.36%
"Nov. 30, 2002",16.36%
"Oct. 31, 2002",16.36%
"Sept. 30, 2002",16.36%
"Aug. 31, 2002",16.37%
"July 31, 2002",16.38%
"June 30, 2002",16.17%
"May 31, 2002",16.20%
"April 30, 2002",16.25%
"March 31, 2002",16.27%
"Feb. 28, 2002",16.28%
"Jan. 31, 2002",16.30%
"Dec. 31, 2001",16.31%
"Nov. 30, 2001",16.33%
"Oct. 31, 2001",16.33%
"Sept. 30, 2001",15.23%
"Aug. 31, 2001",15.15%
"July 31, 2001",14.81%
"June 30, 2001",14.81%
"May 31, 2001",14.81%
"April 30, 2001",14.81%
"March 31, 2001",14.81%
"Feb. 28, 2001",14.81%
"Jan. 31, 2001",14.82%
"Dec. 31, 2000",14.81%
"Nov. 30, 2000",14.81%
"Oct. 31, 2000",14.81%
"Sept. 30, 2000",14.82%
"Aug. 31, 2000",14.82%
"July 31, 2000",14.82%
"June 30, 2000",14.83%
"May 31, 2000",14.83%
"April 30, 2000",14.84%
"March 31, 2000",14.86%
"Feb. 29, 2000",14.87%
"Jan. 31, 2000",14.88%
"Dec. 31, 1999",14.89%
"Nov. 30, 1999",14.85%
"Oct. 31, 1999",14.82%
"Sept. 30, 1999",14.83%
"Aug. 31, 1999",14.83%
"July 31, 1999",14.84%
"June 30, 1999",14.85%
"May 31, 1999",14.87%
"April 30, 1999",14.88%
"March 31, 1999",14.89%
"Feb. 28, 1999",14.89%
"Jan. 31, 1999",14.89%
"Dec. 31, 1998",14.89%
"Nov. 30, 1998",14.89%
"Oct. 31, 1998",14.90%
"Sept. 30, 1998",14.94%
"Aug. 31, 1998",14.97%
"July 31, 1998",15.00%
"June 30, 1998",15.03%
"May 31, 1998",15.05%
"April 30, 1998",15.08%
"March 31, 1998",15.10%
"Feb. 28, 1998",15.12%
"Jan. 31, 1998",14.54%
"Dec. 31, 1997",14.43%
"Nov. 30, 1997",14.43%
"Oct. 31, 1997",14.43%
"Sept. 30, 1997",14.43%
"Aug. 31, 1997",14.44%
"July 31, 1997",14.45%
"June 30, 1997",14.46%
"May 31, 1997",14.47%
"April 30, 1997",14.48%
"March 31, 1997",14.50%
"Feb. 28, 1997",14.51%
"Jan. 31, 1997",14.52%
"Dec. 31, 1996",14.53%
"Nov. 30, 1996",14.54%
"Oct. 31, 1996",14.54%
"Sept. 30, 1996",14.54%
"Aug. 31, 1996",14.54%
"July 31, 1996",14.54%
"June 30, 1996",14.54%
"May 31, 1996",14.54%
"April 30, 1996",14.54%
"March 31, 1996",14.55%
"Feb. 29, 1996",14.44%
"Jan. 31, 1996",14.45%
"Dec. 31, 1995",14.46%
"Nov. 30, 1995",14.47%
"Oct. 31, 1995",14.48%
"Sept. 30, 1995",14.49%
"Aug. 31, 1995",14.50%
"July 31, 1995",14.52%
"June 30, 1995",14.53%
"May 31, 1995",14.54%
"April 30, 1995",14.54%
"March 31, 1995",14.54%
"Feb. 28, 1995",14.54%
"Jan. 31, 1995",14.54%
"Dec. 31, 1994",14.54%
"Nov. 30, 1994",14.54%
"Oct. 31, 1994",14.54%
"Sept. 30, 1994",14.54%
"Aug. 31, 1994",14.55%
"July 31, 1994",14.59%
"June 30, 1994",14.65%
"May 31, 1994",14.71%
"April 30, 1994",14.77%
"March 31, 1994",14.82%
"Feb. 28, 1994",14.82%
"Jan. 31, 1994",14.82%
"Dec. 31, 1993",14.83%
"Nov. 30, 1993",14.83%
"Oct. 31, 1993",14.84%
"Sept. 30, 1993",14.85%
"Aug. 31, 1993",14.87%
"July 31, 1993",14.88%
"June 30, 1993",14.89%
"May 31, 1993",14.89%
"April 30, 1993",14.89%
"March 31, 1993",14.89%
"Feb. 28, 1993",14.89%
"Jan. 31, 1993",14.90%
"Dec. 31, 1992",14.93%
"Nov. 30, 1992",14.97%
"Oct. 31, 1992",15.00%
"Sept. 30, 1992",15.03%
"Aug. 31, 1992",15.05%
"July 31, 1992",15.08%
"June 30, 1992",15.11%
"May 31, 1992",15.13%
"April 30, 1992",15.15%
"March 31, 1992",15.16%
"Feb. 29, 1992",15.16%
"Jan. 31, 1992",15.17%
"Dec. 31, 1991",15.18%
"Nov. 30, 1991",15.19%
"Oct. 31, 1991",15.21%
"Sept. 30, 1991",15.24%
"Aug. 31, 1991",15.26%
"July 31, 1991",15.28%
"June 30, 1991",15.32%
"May 31, 1991",15.35%
"April 30, 1991",15.39%
"March 31, 1991",15.43%
"Feb. 28, 1991",15.45%
"Jan. 31, 1991",15.45%
"Dec. 31, 1990",15.45%
"Nov. 30, 1990",15.45%
"Oct. 31, 1990",15.45%
"Sept. 30, 1990",15.45%
"Aug. 31, 1990",15.45%
"July 31, 1990",15.45%
"June 30, 1990",15.45%
"May 31, 1990",15.46%
"April 30, 1990",15.48%
"March 31, 1990",15.50%
"Feb. 28, 1990",15.45%
"Jan. 31, 1990",15.45%
"Dec. 31, 1989",15.47%
"Nov. 30, 1989",15.49%
"Oct. 31, 1989",15.51%
"Sept. 30, 1989",15.53%
"Aug. 31, 1989",15.55%
"July 31, 1989",15.57%
"June 30, 1989",15.59%
"May 31, 1989",15.60%
"April 30, 1989",15.62%
"March 31, 1989",15.62%
"Feb. 28, 1989",15.62%
"Jan. 31, 1989",15.62%
"Dec. 31, 1988",15.62%
"Nov. 30, 1988",15.62%
"Oct. 31, 1988",15.65%
"Sept. 30, 1988",15.69%
"Aug. 31, 1988",15.72%
"July 31, 1988",15.76%
"June 30, 1988",15.79%
"May 31, 1988",15.80%
"April 30, 1988",15.81%
"March 31, 1988",15.82%
"Feb. 29, 1988",15.82%
"Jan. 31, 1988",15.89%
"Dec. 31, 1987",16.00%
"Nov. 30, 1987",16.11%
"Oct. 31, 1987",16.22%
"Sept. 30, 1987",16.33%
"Aug. 31, 1987",16.33%
"July 31, 1987",16.34%
"June 30, 1987",16.35%
"May 31, 1987",16.36%
"April 30, 1987",16.38%
"March 31, 1987",16.40%
"Feb. 28, 1987",16.43%
"Jan. 31, 1987",16.46%
"Dec. 31, 1986",16.49%
"Nov. 30, 1986",16.53%
"Oct. 31, 1986",16.56%
"Sept. 30, 1986",16.60%
"Aug. 31, 1986",16.64%
"July 31, 1986",16.68%
"June 30, 1986",16.75%
"May 31, 1986",16.81%
"April 30, 1986",16.88%
"March 31, 1986",16.94%
"Feb. 28, 1986",16.97%
"Jan. 31, 1986",16.98%
"Dec. 31, 1985",17.00%
"Nov. 30, 1985",17.01%
"Oct. 31, 1985",17.02%
"Sept. 30, 1985",17.07%
"Aug. 31, 1985",17.12%
"July 31, 1985",17.16%
"June 30, 1985",17.22%
"May 31, 1985",17.26%
"April 30, 1985",17.33%
"March 31, 1985",17.39%
"Feb. 28, 1985",17.45%
"Jan. 31, 1985",17.51%
"Dec. 31, 1984",17.53%
"Nov. 30, 1984",17.53%
"Oct. 31, 1984",17.53%
"Sept. 30, 1984",17.53%
"Aug. 31, 1984",17.53%
"July 31, 1984",17.58%
"June 30, 1984",17.53%
"May 31, 1984",17.53%
"April 30, 1984",17.53%
"March 31, 1984",17.55%
"Feb. 29, 1984",17.60%
"Jan. 31, 1984",17.65%
"Dec. 31, 1983",17.69%
"Nov. 30, 1983",17.74%
"Oct. 31, 1983",17.79%
"Sept. 30, 1983",17.83%
"Aug. 31, 1983",17.88%
"July 31, 1983",17.92%
"June 30, 1983",17.98%
"May 31, 1983",18.06%
"April 30, 1983",18.14%
"March 31, 1983",18.22%
"Feb. 28, 1983",18.30%
"Jan. 31, 1983",18.36%
"Dec. 31, 1982",18.41%
"Nov. 30, 1982",18.48%
"Oct. 31, 1982",18.54%
"Sept. 30, 1982",18.59%
"Aug. 31, 1982",18.59%
"July 31, 1982",18.60%
"June 30, 1982",18.61%
"May 31, 1982",18.62%
