date,quality_ratio
"Dec. 31, 2019",0.0846
"Sept. 30, 2019",0.0839
"June 30, 2019",0.0832
"March 31, 2019",0.0851
"Dec. 31, 2018",0.0845
"Sept. 30, 2018",0.0871
"June 30, 2018",0.0894
"March 31, 2018",0.0824
"Dec. 31, 2017",0.0813
"Sept. 30, 2017",0.0809
"June 30, 2017",0.0814
"March 31, 2017",0.0849
"Dec. 31, 2016",0.0798
"Sept. 30, 2016",0.0752
"June 30, 2016",0.0707
"March 31, 2016",0.0752
"Dec. 31, 2015",0.0881
"Sept. 30, 2015",0.0841
"June 30, 2015",0.0882
"March 31, 2015",0.084
"Dec. 31, 2014",0.0706
"Sept. 30, 2014",0.0793
"June 30, 2014",0.0774
"March 31, 2014",0.0833
"Dec. 31, 2013",0.0873
"Sept. 30, 2013",0.0852
"June 30, 2013",0.0775
"March 31, 2013",0.0737
"Dec. 31, 2012",0.0732
"Sept. 30, 2012",0.0234
"June 30, 2012",0.053
"March 31, 2012",0.0795
"Dec. 31, 2011",0.1249
"Sept. 30, 2011",0.1348
"June 30, 2011",0.1402
"March 31, 2011",0.1431
"Dec. 31, 2010",0.15
"Sept. 30, 2010",0.2466
"June 30, 2010",0.2437
"March 31, 2010",0.2422
"Dec. 31, 2009",0.2466
"Sept. 30, 2009",0.255
"June 30, 2009",0.2588
"March 31, 2009",0.2696
"Dec. 31, 2008",0.266
"Sept. 30, 2008",0.2584
"June 30, 2008",0.2535
"March 31, 2008",0.2504
"Dec. 31, 2007",0.2501
"Sept. 30, 2007",0.2508
"June 30, 2007",0.2537
"March 31, 2007",0.2517
"Dec. 31, 2006",0.2446
"Sept. 30, 2006",0.2393
"June 30, 2006",0.2359
"March 31, 2006",0.2292
"Dec. 31, 2005",0.2278
"Sept. 30, 2005",0.2276
"June 30, 2005",0.2222
"March 31, 2005",0.2193
"Dec. 31, 2004",0.2167
"Sept. 30, 2004",0.2093
"June 30, 2004",0.2126
"March 31, 2004",0.2161
"Dec. 31, 2003",0.2247
"Sept. 30, 2003",0.2518
"June 30, 2003",0.2587
"March 31, 2003",0.268
"Dec. 31, 2002",0.2717
"Sept. 30, 2002",0.2721
"June 30, 2002",0.2689
"March 31, 2002",0.2718
"Dec. 31, 2001",0.2808
"Sept. 30, 2001",0.3096
"June 30, 2001",0.3048
"March 31, 2001",0.2969
"Dec. 31, 2000",0.2784
"Sept. 30, 2000",0.2795
"June 30, 2000",0.2725
"March 31, 2000",0.251
"Dec. 31, 1999",0.2479
"Sept. 30, 1999",0.2458
"June 30, 1999",0.2572
"March 31, 1999",0.2734
"Dec. 31, 1998",0.2857
"Sept. 30, 1998",0.2718
"June 30, 1998",0.2501
"March 31, 1998",0.2333
"Dec. 31, 1997",0.2257
"Sept. 30, 1997",0.2162
"June 30, 1997",0.2149
"March 31, 1997",0.2166
"Dec. 31, 1996",0.2205
"Sept. 30, 1996",0.2252
"June 30, 1996",0.2275
"March 31, 1996",0.2275
"Dec. 31, 1995",0.2267
"Sept. 30, 1995",0.2219
"June 30, 1995",0.2199
"March 31, 1995",0.2195
"Dec. 31, 1994",0.2202
