date,pe_ratio
"March 19, 2020",24.26
"March 18, 2020",26.66
"March 17, 2020",24.66
"March 16, 2020",21.94
"March 13, 2020",21.84
"March 12, 2020",19.95
"March 11, 2020",21.00
"March 10, 2020",21.62
"March 9, 2020",21.63
"March 6, 2020",23.37
"March 5, 2020",23.15
"March 4, 2020",23.44
"March 3, 2020",22.46
"March 2, 2020",22.54
"Feb. 28, 2020",21.42
"Feb. 27, 2020",22.43
"Feb. 26, 2020",23.52
"Feb. 25, 2020",24.04
"Feb. 24, 2020",24.66
"Feb. 21, 2020",24.88
"Feb. 20, 2020",24.90
"Feb. 19, 2020",24.82
"Feb. 18, 2020",25.15
"Feb. 14, 2020",25.20
"Feb. 13, 2020",24.87
"Feb. 12, 2020",24.28
"Feb. 11, 2020",24.07
"Feb. 10, 2020",24.17
"Feb. 7, 2020",24.07
"Feb. 6, 2020",24.10
"Feb. 5, 2020",24.18
"Feb. 4, 2020",24.19
"Feb. 3, 2020",24.44
"Jan. 31, 2020",24.46
"Jan. 30, 2020",24.67
"Jan. 29, 2020",24.42
"Jan. 28, 2020",24.34
"Jan. 27, 2020",24.13
"Jan. 24, 2020",24.22
"Jan. 23, 2020",24.14
"Jan. 22, 2020",23.92
"Jan. 21, 2020",23.84
"Jan. 17, 2020",23.74
"Jan. 16, 2020",23.63
"Jan. 15, 2020",23.49
"Jan. 14, 2020",23.16
"Jan. 13, 2020",23.06
"Jan. 10, 2020",22.74
"Jan. 9, 2020",22.72
"Jan. 8, 2020",22.83
"Jan. 7, 2020",22.78
"Jan. 6, 2020",22.92
"Jan. 3, 2020",22.98
"Jan. 2, 2020",23.01
"Dec. 31, 2019",23.43
"Dec. 30, 2019",25.43
"Dec. 27, 2019",25.36
"Dec. 26, 2019",25.38
"Dec. 24, 2019",25.33
"Dec. 23, 2019",25.38
"Dec. 20, 2019",25.77
"Dec. 19, 2019",25.38
"Dec. 18, 2019",25.29
"Dec. 17, 2019",25.04
"Dec. 16, 2019",24.91
"Dec. 13, 2019",24.62
"Dec. 12, 2019",24.50
"Dec. 11, 2019",24.51
"Dec. 10, 2019",24.22
"Dec. 9, 2019",24.14
"Dec. 6, 2019",24.12
"Dec. 5, 2019",24.09
"Dec. 4, 2019",23.94
"Dec. 3, 2019",23.65
"Dec. 2, 2019",23.55
"Nov. 29, 2019",23.73
"Nov. 27, 2019",23.88
"Nov. 26, 2019",23.82
"Nov. 25, 2019",23.63
"Nov. 22, 2019",23.77
"Nov. 21, 2019",23.78
"Nov. 20, 2019",24.08
"Nov. 19, 2019",23.78
"Nov. 18, 2019",23.80
"Nov. 15, 2019",23.71
"Nov. 14, 2019",23.83
"Nov. 13, 2019",23.77
"Nov. 12, 2019",23.45
"Nov. 11, 2019",23.36
"Nov. 8, 2019",23.60
