date,three_year_return
"Sept. 16, 2009",-34.73%
"Sept. 15, 2009",-36.27%
"Sept. 14, 2009",-36.47%
"Sept. 11, 2009",-36.95%
"Sept. 10, 2009",-36.71%
"Sept. 9, 2009",-37.38%
"Sept. 8, 2009",-37.49%
"Sept. 4, 2009",-38.00%
"Sept. 3, 2009",-38.51%
"Sept. 2, 2009",-38.00%
"Sept. 1, 2009",-37.01%
"Aug. 31, 2009",-36.54%
"Aug. 28, 2009",-34.45%
"Aug. 27, 2009",-34.47%
"Aug. 26, 2009",-34.51%
"Aug. 25, 2009",-34.17%
"Aug. 24, 2009",-34.06%
"Aug. 21, 2009",-34.57%
"Aug. 20, 2009",-34.96%
"Aug. 19, 2009",-33.04%
"Aug. 18, 2009",-34.03%
"Aug. 17, 2009",-33.20%
"Aug. 14, 2009",-33.52%
"Aug. 13, 2009",-34.32%
"Aug. 12, 2009",-34.72%
"Aug. 11, 2009",-35.24%
"Aug. 10, 2009",-35.55%
"Aug. 7, 2009",-35.47%
"Aug. 6, 2009",-34.84%
"Aug. 5, 2009",-34.51%
"Aug. 4, 2009",-34.95%
"Aug. 3, 2009",-35.48%
"July 31, 2009",-37.65%
"July 30, 2009",-37.67%
"July 29, 2009",-38.51%
"July 28, 2009",-38.44%
"July 27, 2009",-37.40%
"July 24, 2009",-39.35%
"July 23, 2009",-40.64%
"July 22, 2009",-41.03%
"July 21, 2009",-40.88%
"July 20, 2009",-39.18%
"July 17, 2009",-37.14%
"July 16, 2009",-36.89%
"July 15, 2009",-34.95%
"July 14, 2009",-35.99%
"July 13, 2009",-35.72%
"July 10, 2009",-36.66%
"July 9, 2009",-34.54%
"July 8, 2009",-34.29%
"July 7, 2009",-33.07%
"July 6, 2009",-31.05%
"July 2, 2009",-31.78%
"July 1, 2009",-30.78%
"June 30, 2009",-31.71%
"June 29, 2009",-31.50%
"June 26, 2009",-31.58%
"June 25, 2009",-31.66%
"June 24, 2009",-32.25%
"June 23, 2009",-32.88%
"June 22, 2009",-31.55%
"June 19, 2009",-30.44%
"June 18, 2009",-30.88%
"June 17, 2009",-32.42%
"June 16, 2009",-31.87%
"June 15, 2009",-31.57%
"June 12, 2009",-30.48%
"June 11, 2009",-31.76%
"June 10, 2009",-33.36%
"June 9, 2009",-33.94%
"June 8, 2009",-31.97%
"June 5, 2009",-30.08%
"June 4, 2009",-34.20%
"June 3, 2009",-34.02%
"June 2, 2009",-35.16%
"June 1, 2009",-33.67%
"May 29, 2009",-34.93%
"May 28, 2009",-36.36%
"May 27, 2009",-36.06%
"May 26, 2009",-35.01%
"May 22, 2009",-35.56%
"May 21, 2009",-36.15%
"May 20, 2009",-35.22%
"May 19, 2009",-36.38%
"May 18, 2009",-36.27%
"May 15, 2009",-38.92%
"May 14, 2009",-37.38%
"May 13, 2009",-37.81%
"May 12, 2009",-35.20%
"May 11, 2009",-36.17%
"May 8, 2009",-37.97%
"May 7, 2009",-38.55%
"May 6, 2009",-37.92%
"May 5, 2009",-40.47%
"May 4, 2009",-42.02%
"May 1, 2009",-42.15%
"April 30, 2009",-42.17%
"April 29, 2009",-42.05%
"April 28, 2009",-42.17%
"April 27, 2009",-42.58%
"April 24, 2009",-44.05%
"April 23, 2009",-43.84%
"April 22, 2009",-42.81%
"April 21, 2009",-42.33%
"April 20, 2009",-40.66%
"April 17, 2009",-37.76%
"April 16, 2009",-38.15%
"April 15, 2009",-39.78%
"April 14, 2009",-41.07%
"April 13, 2009",-40.43%
"April 9, 2009",-41.14%
"April 8, 2009",-44.21%
"April 7, 2009",-45.29%
"April 6, 2009",-46.63%
"April 3, 2009",-46.62%
"April 2, 2009",-47.73%
"April 1, 2009",-48.65%
"March 31, 2009",-49.36%
"March 30, 2009",-50.04%
"March 27, 2009",-48.12%
"March 26, 2009",-47.53%
"March 25, 2009",-48.87%
"March 24, 2009",-48.98%
"March 23, 2009",-47.64%
"March 20, 2009",-49.83%
"March 19, 2009",-49.94%
"March 18, 2009",-49.58%
"March 17, 2009",-50.28%
"March 16, 2009",-50.57%
"March 13, 2009",-50.48%
"March 12, 2009",-49.70%
"March 11, 2009",-51.23%
"March 10, 2009",-51.42%
"March 9, 2009",-54.35%
"March 6, 2009",-52.86%
"March 5, 2009",-54.01%
"March 4, 2009",-50.90%
"March 3, 2009",-51.91%
"March 2, 2009",-48.33%
"Feb. 27, 2009",-48.71%
"Feb. 26, 2009",-46.09%
"Feb. 25, 2009",-43.45%
"Feb. 24, 2009",-42.26%
"Feb. 23, 2009",-40.53%
"Feb. 20, 2009",-39.03%
"Feb. 19, 2009",-33.75%
"Feb. 18, 2009",-28.24%
"Feb. 17, 2009",-24.19%
"Feb. 13, 2009",-19.19%
"Feb. 12, 2009",-19.24%
"Feb. 11, 2009",-18.63%
"Feb. 10, 2009",-18.10%
"Feb. 9, 2009",-15.47%
"Feb. 6, 2009",-13.65%
"Feb. 5, 2009",-14.45%
"Feb. 4, 2009",-16.14%
"Feb. 3, 2009",-15.26%
"Feb. 2, 2009",-16.97%
"Jan. 30, 2009",-17.19%
"Jan. 29, 2009",-17.14%
"Jan. 28, 2009",-17.02%
"Jan. 27, 2009",-16.45%
"Jan. 26, 2009",-17.50%
"Jan. 23, 2009",-18.39%
"Jan. 22, 2009",-16.70%
"Jan. 21, 2009",-16.40%
"Jan. 20, 2009",-17.62%
"Jan. 16, 2009",-16.51%
"Jan. 15, 2009",-18.08%
"Jan. 14, 2009",-18.08%
"Jan. 13, 2009",-16.74%
"Jan. 12, 2009",-15.38%
"Jan. 9, 2009",-16.15%
"Jan. 8, 2009",-14.70%
"Jan. 7, 2009",-15.08%
"Jan. 6, 2009",-15.04%
"Jan. 5, 2009",-14.17%
"Jan. 2, 2009",-13.86%
"Dec. 31, 2008",-14.52%
"Dec. 30, 2008",-15.60%
"Dec. 29, 2008",-16.73%
"Dec. 26, 2008",-16.92%
"Dec. 24, 2008",-17.15%
"Dec. 23, 2008",-17.53%
"Dec. 22, 2008",-14.91%
"Dec. 19, 2008",-15.72%
"Dec. 18, 2008",-15.78%
"Dec. 17, 2008",-15.10%
"Dec. 16, 2008",-13.38%
"Dec. 15, 2008",-14.44%
"Dec. 12, 2008",-11.74%
"Dec. 11, 2008",-14.15%
"Dec. 10, 2008",-15.76%
"Dec. 9, 2008",-16.33%
"Dec. 8, 2008",-15.85%
"Dec. 5, 2008",-13.51%
"Dec. 4, 2008",-13.78%
"Dec. 3, 2008",-12.68%
"Dec. 2, 2008",-1.78%
"Dec. 1, 2008",-1.51%
"Nov. 28, 2008",2.52%
"Nov. 26, 2008",-0.37%
"Nov. 25, 2008",-1.05%
"Nov. 24, 2008",-0.34%
"Nov. 21, 2008",3.04%
"Nov. 20, 2008",-4.75%
"Nov. 19, 2008",0.27%
"Nov. 18, 2008",1.80%
"Nov. 17, 2008",1.77%
"Nov. 14, 2008",2.93%
"Nov. 13, 2008",6.95%
"Nov. 12, 2008",3.30%
"Nov. 11, 2008",4.97%
"Nov. 10, 2008",3.31%
"Nov. 7, 2008",1.74%
"Nov. 6, 2008",-2.35%
"Nov. 5, 2008",-1.19%
"Nov. 4, 2008",3.69%
"Nov. 3, 2008",3.13%
"Oct. 31, 2008",1.02%
"Oct. 30, 2008",4.44%
"Oct. 29, 2008",0.66%
"Oct. 28, 2008",0.35%
"Oct. 27, 2008",-3.84%
"Oct. 24, 2008",-3.57%
"Oct. 23, 2008",-1.08%
"Oct. 22, 2008",-3.98%
"Oct. 21, 2008",-3.06%
"Oct. 20, 2008",0.66%
"Oct. 17, 2008",-6.65%
"Oct. 16, 2008",-6.82%
"Oct. 15, 2008",-9.29%
"Oct. 14, 2008",-4.51%
"Oct. 13, 2008",-2.40%
"Oct. 10, 2008",-10.68%
"Oct. 9, 2008",-7.69%
"Oct. 8, 2008",-5.14%
"Oct. 7, 2008",-3.07%
"Oct. 6, 2008",1.19%
"Oct. 3, 2008",-2.51%
"Oct. 2, 2008",-0.32%
"Oct. 1, 2008",1.15%
"Sept. 30, 2008",4.41%
"Sept. 29, 2008",5.06%
"Sept. 26, 2008",4.99%
"Sept. 25, 2008",3.54%
"Sept. 24, 2008",1.83%
"Sept. 23, 2008",1.90%
"Sept. 22, 2008",2.65%
"Sept. 19, 2008",2.56%
"Sept. 18, 2008",-1.61%
"Sept. 17, 2008",-4.95%
"Sept. 16, 2008",-5.16%
"Sept. 15, 2008",-8.14%
"Sept. 12, 2008",-6.73%
"Sept. 11, 2008",-6.91%
"Sept. 10, 2008",-7.49%
"Sept. 9, 2008",-7.78%
"Sept. 8, 2008",-7.58%
"Sept. 5, 2008",-7.22%
"Sept. 4, 2008",-5.94%
"Sept. 3, 2008",-3.16%
"Sept. 2, 2008",-1.17%
"Aug. 29, 2008",-0.23%
"Aug. 28, 2008",0.08%
"Aug. 27, 2008",-0.60%
"Aug. 26, 2008",-2.37%
"Aug. 25, 2008",-4.14%
"Aug. 22, 2008",-3.36%
"Aug. 21, 2008",-2.86%
"Aug. 20, 2008",-3.73%
"Aug. 19, 2008",-3.77%
"Aug. 18, 2008",-3.70%
"Aug. 15, 2008",-6.29%
"Aug. 14, 2008",-6.75%
"Aug. 13, 2008",-5.90%
"Aug. 12, 2008",-6.27%
"Aug. 11, 2008",-5.32%
"Aug. 8, 2008",-4.12%
"Aug. 7, 2008",-10.25%
"Aug. 6, 2008",-9.31%
"Aug. 5, 2008",-8.36%
"Aug. 4, 2008",-12.41%
"Aug. 1, 2008",-10.92%
"July 31, 2008",-8.13%
"July 30, 2008",-7.69%
"July 29, 2008",-8.99%
"July 28, 2008",-8.77%
"July 25, 2008",-10.74%
"July 24, 2008",-11.06%
"July 23, 2008",-11.96%
"July 22, 2008",-10.55%
"July 21, 2008",-11.42%
"July 18, 2008",-12.32%
"July 17, 2008",-13.25%
"July 16, 2008",-13.54%
"July 15, 2008",-13.32%
"July 14, 2008",-12.34%
"July 11, 2008",-11.38%
"July 10, 2008",-9.00%
"July 9, 2008",-9.29%
"July 8, 2008",-10.10%
"July 7, 2008",-7.91%
"July 3, 2008",-8.53%
"July 2, 2008",-8.90%
"July 1, 2008",-7.87%
"June 30, 2008",-7.76%
"June 27, 2008",-7.20%
"June 26, 2008",-5.11%
"June 25, 2008",-3.57%
"June 24, 2008",-4.51%
"June 23, 2008",-6.48%
"June 20, 2008",-6.03%
"June 19, 2008",-4.59%
"June 18, 2008",-3.05%
"June 17, 2008",-1.98%
"June 16, 2008",-2.20%
"June 13, 2008",-1.67%
"June 12, 2008",-0.93%
"June 11, 2008",-0.97%
"June 10, 2008",0.52%
"June 9, 2008",0.45%
"June 6, 2008",2.76%
"June 5, 2008",4.12%
"June 4, 2008",2.50%
"June 3, 2008",2.81%
"June 2, 2008",2.20%
"May 30, 2008",2.45%
"May 29, 2008",3.30%
"May 28, 2008",2.80%
"May 27, 2008",2.99%
"May 23, 2008",4.27%
"May 22, 2008",4.81%
"May 21, 2008",4.38%
"May 20, 2008",3.83%
"May 19, 2008",4.26%
"May 16, 2008",3.81%
"May 15, 2008",6.20%
"May 14, 2008",4.60%
"May 13, 2008",6.57%
"May 12, 2008",7.05%
"May 9, 2008",3.43%
"May 8, 2008",3.04%
"May 7, 2008",0.80%
"May 6, 2008",2.52%
"May 5, 2008",-0.43%
"May 2, 2008",-1.60%
"May 1, 2008",-0.12%
"April 30, 2008",-2.57%
"April 29, 2008",-3.04%
"April 28, 2008",-2.15%
"April 25, 2008",-5.98%
"April 24, 2008",-4.30%
"April 23, 2008",-4.49%
"April 22, 2008",-4.57%
"April 21, 2008",-3.93%
"April 18, 2008",-2.82%
"April 17, 2008",-1.97%
"April 16, 2008",-1.34%
"April 15, 2008",-2.13%
"April 14, 2008",-5.05%
"April 11, 2008",-6.55%
"April 10, 2008",-6.64%
"April 9, 2008",-5.68%
"April 8, 2008",-5.76%
"April 7, 2008",-5.56%
"April 4, 2008",-5.14%
"April 3, 2008",-6.51%
"April 2, 2008",-6.51%
"April 1, 2008",-7.04%
"March 31, 2008",-6.47%
"March 28, 2008",-6.08%
"March 27, 2008",-6.04%
"March 26, 2008",-4.76%
"March 25, 2008",-5.24%
"March 24, 2008",-6.20%
"March 20, 2008",-9.07%
"March 19, 2008",-11.64%
"March 18, 2008",-11.41%
"March 17, 2008",-13.45%
"March 14, 2008",-15.34%
"March 13, 2008",-12.85%
"March 12, 2008",-12.69%
"March 11, 2008",-12.13%
"March 10, 2008",-13.79%
"March 7, 2008",-15.91%
"March 6, 2008",-15.55%
"March 5, 2008",-14.03%
"March 4, 2008",-14.55%
"March 3, 2008",-14.92%
"Feb. 29, 2008",-15.63%
"Feb. 28, 2008",-13.26%
"Feb. 27, 2008",-12.86%
"Feb. 26, 2008",-12.34%
"Feb. 25, 2008",-12.64%
"Feb. 22, 2008",-10.88%
"Feb. 21, 2008",-18.39%
"Feb. 20, 2008",-17.73%
"Feb. 19, 2008",-17.62%
"Feb. 15, 2008",-19.23%
"Feb. 14, 2008",-20.17%
"Feb. 13, 2008",-19.53%
"Feb. 12, 2008",-19.53%
"Feb. 11, 2008",-20.64%
"Feb. 8, 2008",-20.88%
"Feb. 7, 2008",-23.74%
"Feb. 6, 2008",-23.89%
"Feb. 5, 2008",-24.33%
"Feb. 4, 2008",-22.55%
"Feb. 1, 2008",-22.65%
"Jan. 31, 2008",-22.81%
"Jan. 30, 2008",-22.93%
"Jan. 29, 2008",-22.72%
"Jan. 28, 2008",-23.31%
"Jan. 25, 2008",-24.88%
"Jan. 24, 2008",-23.35%
"Jan. 23, 2008",-21.31%
"Jan. 22, 2008",-23.55%
"Jan. 18, 2008",-24.86%
"Jan. 17, 2008",-22.97%
"Jan. 16, 2008",-21.92%
"Jan. 15, 2008",-22.09%
"Jan. 14, 2008",-21.92%
"Jan. 11, 2008",-20.46%
"Jan. 10, 2008",-21.08%
"Jan. 9, 2008",-19.71%
"Jan. 8, 2008",-20.93%
"Jan. 7, 2008",-20.43%
"Jan. 4, 2008",-22.47%
"Jan. 3, 2008",-22.47%
"Jan. 2, 2008",-22.78%
"Dec. 31, 2007",-21.89%
"Dec. 28, 2007",-21.04%
"Dec. 27, 2007",-20.56%
"Dec. 26, 2007",-21.29%
"Dec. 24, 2007",-20.74%
"Dec. 21, 2007",-20.40%
"Dec. 20, 2007",-20.36%
"Dec. 19, 2007",-21.28%
"Dec. 18, 2007",-21.42%
"Dec. 17, 2007",-21.83%
"Dec. 14, 2007",-21.13%
"Dec. 13, 2007",-18.47%
"Dec. 12, 2007",-18.06%
"Dec. 11, 2007",-17.56%
"Dec. 10, 2007",-15.57%
"Dec. 7, 2007",-15.51%
"Dec. 6, 2007",-14.52%
"Dec. 5, 2007",-15.82%
"Dec. 4, 2007",-16.74%
"Dec. 3, 2007",-17.28%
"Nov. 30, 2007",-18.05%
"Nov. 29, 2007",-19.14%
"Nov. 28, 2007",-19.02%
"Nov. 27, 2007",-19.62%
"Nov. 26, 2007",-20.03%
"Nov. 23, 2007",-19.06%
"Nov. 21, 2007",-18.04%
"Nov. 20, 2007",-19.00%
"Nov. 19, 2007",-20.00%
"Nov. 16, 2007",-22.64%
"Nov. 15, 2007",-24.72%
"Nov. 14, 2007",-26.32%
"Nov. 13, 2007",-25.87%
"Nov. 12, 2007",-24.81%
"Nov. 9, 2007",-24.56%
"Nov. 8, 2007",-26.45%
"Nov. 7, 2007",-28.45%
"Nov. 6, 2007",-27.29%
"Nov. 5, 2007",-27.09%
"Nov. 2, 2007",-23.50%
"Nov. 1, 2007",-19.83%
"Oct. 31, 2007",-17.26%
"Oct. 30, 2007",-18.37%
"Oct. 29, 2007",-17.40%
"Oct. 26, 2007",-19.38%
"Oct. 25, 2007",-20.11%
"Oct. 24, 2007",-16.59%
"Oct. 23, 2007",-17.33%
"Oct. 22, 2007",-16.06%
"Oct. 19, 2007",-17.53%
"Oct. 18, 2007",-15.91%
"Oct. 17, 2007",-16.08%
"Oct. 16, 2007",-16.26%
"Oct. 15, 2007",-16.08%
"Oct. 12, 2007",-16.30%
"Oct. 11, 2007",-15.57%
"Oct. 10, 2007",-15.25%
"Oct. 9, 2007",-14.88%
"Oct. 8, 2007",-15.93%
"Oct. 5, 2007",-16.35%
"Oct. 4, 2007",-16.42%
"Oct. 3, 2007",-17.34%
"Oct. 2, 2007",-17.27%
"Oct. 1, 2007",-17.68%
"Sept. 28, 2007",-17.98%
"Sept. 27, 2007",-16.63%
"Sept. 26, 2007",-17.16%
"Sept. 25, 2007",-17.89%
"Sept. 24, 2007",-17.89%
"Sept. 21, 2007",-17.91%
"Sept. 20, 2007",-17.91%
"Sept. 19, 2007",-18.15%
"Sept. 18, 2007",-19.22%
"Sept. 17, 2007",-21.16%
"Sept. 14, 2007",-19.91%
"Sept. 13, 2007",-20.54%
"Sept. 12, 2007",-19.19%
"Sept. 11, 2007",-19.26%
"Sept. 10, 2007",-19.34%
"Sept. 7, 2007",-20.30%
"Sept. 6, 2007",-17.56%
"Sept. 5, 2007",-18.25%
"Sept. 4, 2007",-17.59%
"Aug. 31, 2007",-18.75%
"Aug. 30, 2007",-18.45%
"Aug. 29, 2007",-17.26%
"Aug. 28, 2007",-19.16%
"Aug. 27, 2007",-17.74%
"Aug. 24, 2007",-15.86%
"Aug. 23, 2007",-16.44%
"Aug. 22, 2007",-16.42%
"Aug. 21, 2007",-16.30%
"Aug. 20, 2007",-15.83%
"Aug. 17, 2007",-14.67%
"Aug. 16, 2007",-18.33%
"Aug. 15, 2007",-17.78%
"Aug. 14, 2007",-17.10%
"Aug. 13, 2007",-14.72%
"Aug. 10, 2007",-11.80%
"Aug. 9, 2007",-7.52%
"Aug. 8, 2007",-11.12%
"Aug. 7, 2007",-14.40%
"Aug. 6, 2007",-9.23%
"Aug. 3, 2007",-12.88%
"Aug. 2, 2007",-9.76%
"Aug. 1, 2007",-9.64%
"July 31, 2007",-10.65%
"July 30, 2007",-10.14%
"July 27, 2007",-9.81%
"July 26, 2007",-8.95%
"July 25, 2007",-9.03%
"July 24, 2007",-9.92%
"July 23, 2007",-7.94%
"July 20, 2007",-12.38%
"July 19, 2007",-10.57%
"July 18, 2007",-10.22%
"July 17, 2007",-10.64%
"July 16, 2007",-10.18%
"July 13, 2007",-8.24%
"July 12, 2007",-9.14%
"July 11, 2007",-10.39%
"July 10, 2007",-10.35%
"July 9, 2007",-8.95%
"July 6, 2007",-9.15%
"July 5, 2007",-9.54%
"July 3, 2007",-8.82%
"July 2, 2007",-9.28%
"June 29, 2007",-7.86%
"June 28, 2007",-9.42%
"June 27, 2007",-9.14%
"June 26, 2007",-10.69%
"June 25, 2007",-11.69%
"June 22, 2007",-11.38%
"June 21, 2007",-10.25%
"June 20, 2007",-9.18%
"June 19, 2007",-7.76%
"June 18, 2007",-8.16%
"June 15, 2007",-5.95%
"June 14, 2007",-5.40%
"June 13, 2007",-3.90%
"June 12, 2007",-4.27%
"June 11, 2007",-2.83%
"June 8, 2007",-4.35%
"June 7, 2007",-5.56%
"June 6, 2007",-3.58%
"June 5, 2007",-1.95%
"June 4, 2007",0.60%
"June 1, 2007",0.00%
"May 31, 2007",0.80%
"May 30, 2007",0.88%
"May 29, 2007",0.60%
"May 25, 2007",1.02%
"May 24, 2007",2.94%
"May 23, 2007",6.56%
"May 22, 2007",7.11%
"May 21, 2007",7.75%
"May 18, 2007",8.79%
"May 17, 2007",9.35%
"May 16, 2007",10.06%
"May 15, 2007",10.10%
"May 14, 2007",9.36%
"May 11, 2007",8.79%
"May 10, 2007",9.59%
"May 9, 2007",5.86%
"May 8, 2007",6.94%
"May 7, 2007",7.23%
"May 4, 2007",3.43%
"May 3, 2007",5.07%
"May 2, 2007",6.83%
"May 1, 2007",6.55%
"April 30, 2007",5.51%
"April 27, 2007",3.81%
"April 26, 2007",4.25%
"April 25, 2007",4.94%
"April 24, 2007",4.94%
"April 23, 2007",5.02%
"April 20, 2007",7.74%
"April 19, 2007",7.70%
"April 18, 2007",6.45%
"April 17, 2007",6.33%
"April 16, 2007",6.53%
"April 13, 2007",6.18%
"April 12, 2007",3.79%
"April 11, 2007",1.54%
"April 10, 2007",1.61%
"April 9, 2007",1.89%
"April 5, 2007",0.35%
"April 4, 2007",0.38%
"April 3, 2007",0.77%
"April 2, 2007",-0.04%
"March 30, 2007",0.41%
"March 29, 2007",0.50%
"March 28, 2007",2.11%
"March 27, 2007",2.46%
"March 26, 2007",3.32%
"March 23, 2007",2.62%
"March 22, 2007",2.34%
"March 21, 2007",0.64%
"March 20, 2007",-0.48%
"March 19, 2007",-1.60%
"March 16, 2007",-1.99%
"March 15, 2007",-0.45%
"March 14, 2007",-1.50%
"March 13, 2007",-1.96%
"March 12, 2007",-0.72%
"March 9, 2007",-3.91%
"March 8, 2007",-4.55%
"March 7, 2007",-4.79%
"March 6, 2007",-5.12%
"March 5, 2007",-4.71%
"March 2, 2007",-2.81%
"March 1, 2007",-1.98%
"Feb. 28, 2007",-1.15%
"Feb. 27, 2007",-2.59%
"Feb. 26, 2007",1.84%
"Feb. 23, 2007",5.05%
"Feb. 22, 2007",4.01%
"Feb. 21, 2007",5.21%
"Feb. 20, 2007",5.17%
"Feb. 16, 2007",4.89%
"Feb. 15, 2007",4.89%
"Feb. 14, 2007",5.86%
"Feb. 13, 2007",5.90%
"Feb. 12, 2007",5.19%
"Feb. 9, 2007",5.91%
"Feb. 8, 2007",5.26%
"Feb. 7, 2007",4.64%
"Feb. 6, 2007",4.80%
"Feb. 5, 2007",6.45%
"Feb. 2, 2007",5.46%
"Feb. 1, 2007",5.65%
"Jan. 31, 2007",5.45%
"Jan. 30, 2007",5.73%
"Jan. 29, 2007",5.92%
"Jan. 26, 2007",7.77%
"Jan. 25, 2007",5.78%
"Jan. 24, 2007",7.60%
"Jan. 23, 2007",6.93%
"Jan. 22, 2007",7.95%
"Jan. 19, 2007",11.08%
"Jan. 18, 2007",10.17%
"Jan. 17, 2007",10.50%
"Jan. 16, 2007",10.83%
"Jan. 12, 2007",10.92%
"Jan. 11, 2007",11.12%
"Jan. 10, 2007",11.17%
"Jan. 9, 2007",11.42%
"Jan. 8, 2007",11.68%
"Jan. 5, 2007",12.94%
"Jan. 4, 2007",15.61%
"Jan. 3, 2007",15.74%
"Dec. 29, 2006",14.63%
"Dec. 28, 2006",16.25%
"Dec. 27, 2006",17.95%
"Dec. 26, 2006",17.10%
"Dec. 22, 2006",16.70%
"Dec. 21, 2006",17.30%
"Dec. 20, 2006",18.25%
"Dec. 19, 2006",18.46%
"Dec. 18, 2006",17.71%
"Dec. 15, 2006",19.94%
"Dec. 14, 2006",19.93%
"Dec. 13, 2006",19.71%
"Dec. 12, 2006",18.67%
"Dec. 11, 2006",18.81%
"Dec. 8, 2006",17.53%
"Dec. 7, 2006",18.50%
"Dec. 6, 2006",17.73%
"Dec. 5, 2006",18.33%
"Dec. 4, 2006",17.19%
"Dec. 1, 2006",17.76%
"Nov. 30, 2006",17.42%
"Nov. 29, 2006",16.60%
"Nov. 28, 2006",15.64%
"Nov. 27, 2006",16.10%
"Nov. 24, 2006",17.79%
"Nov. 22, 2006",19.78%
"Nov. 21, 2006",19.82%
"Nov. 20, 2006",19.93%
"Nov. 17, 2006",20.21%
"Nov. 16, 2006",17.99%
"Nov. 15, 2006",17.86%
"Nov. 14, 2006",17.69%
"Nov. 13, 2006",17.05%
"Nov. 10, 2006",21.24%
"Nov. 9, 2006",21.21%
"Nov. 8, 2006",20.85%
"Nov. 7, 2006",20.76%
"Nov. 6, 2006",20.31%
"Nov. 3, 2006",18.02%
"Nov. 2, 2006",19.82%
"Nov. 1, 2006",21.96%
"Oct. 31, 2006",22.44%
"Oct. 30, 2006",23.34%
"Oct. 27, 2006",24.82%
"Oct. 26, 2006",26.28%
"Oct. 25, 2006",26.06%
"Oct. 24, 2006",24.89%
"Oct. 23, 2006",25.70%
"Oct. 20, 2006",27.36%
"Oct. 19, 2006",26.39%
"Oct. 18, 2006",26.48%
"Oct. 17, 2006",24.70%
"Oct. 16, 2006",24.53%
"Oct. 13, 2006",24.44%
"Oct. 12, 2006",24.63%
"Oct. 11, 2006",23.58%
"Oct. 10, 2006",23.17%
"Oct. 9, 2006",23.54%
"Oct. 6, 2006",22.64%
"Oct. 5, 2006",24.05%
"Oct. 4, 2006",24.73%
"Oct. 3, 2006",23.86%
"Oct. 2, 2006",23.63%
"Sept. 29, 2006",23.56%
"Sept. 28, 2006",24.76%
"Sept. 27, 2006",25.26%
"Sept. 26, 2006",24.03%
"Sept. 25, 2006",24.59%
"Sept. 22, 2006",22.23%
"Sept. 21, 2006",21.06%
"Sept. 20, 2006",21.51%
"Sept. 19, 2006",22.32%
"Sept. 18, 2006",21.94%
"Sept. 15, 2006",23.21%
"Sept. 14, 2006",22.97%
"Sept. 13, 2006",22.97%
"Sept. 12, 2006",22.06%
"Sept. 11, 2006",23.08%
"Sept. 8, 2006",23.57%
"Sept. 7, 2006",22.90%
"Sept. 6, 2006",23.68%
"Sept. 5, 2006",23.77%
"Sept. 1, 2006",26.99%
"Aug. 31, 2006",27.59%
"Aug. 30, 2006",27.18%
"Aug. 29, 2006",26.52%
"Aug. 28, 2006",26.77%
"Aug. 25, 2006",26.76%
"Aug. 24, 2006",28.62%
"Aug. 23, 2006",28.86%
"Aug. 22, 2006",29.00%
"Aug. 21, 2006",27.17%
"Aug. 18, 2006",29.00%
"Aug. 17, 2006",27.85%
"Aug. 16, 2006",28.61%
"Aug. 15, 2006",29.28%
"Aug. 14, 2006",30.06%
"Aug. 11, 2006",31.27%
"Aug. 10, 2006",31.90%
"Aug. 9, 2006",31.57%
"Aug. 8, 2006",31.81%
"Aug. 7, 2006",30.95%
"Aug. 4, 2006",30.39%
"Aug. 3, 2006",30.92%
"Aug. 2, 2006",32.24%
"Aug. 1, 2006",36.14%
"July 31, 2006",34.78%
"July 28, 2006",32.72%
"July 27, 2006",31.26%
"July 26, 2006",31.63%
"July 25, 2006",31.49%
"July 24, 2006",31.73%
"July 21, 2006",29.59%
"July 20, 2006",28.86%
"July 19, 2006",28.90%
"July 18, 2006",28.44%
"July 17, 2006",27.87%
"July 14, 2006",25.36%
"July 13, 2006",25.08%
"July 12, 2006",25.48%
"July 11, 2006",26.74%
"July 10, 2006",25.16%
"July 7, 2006",22.28%
"July 6, 2006",21.57%
"July 5, 2006",21.31%
"July 3, 2006",22.41%
"June 30, 2006",21.74%
"June 29, 2006",21.65%
"June 28, 2006",19.60%
"June 27, 2006",18.37%
"June 26, 2006",18.47%
"June 23, 2006",18.63%
"June 22, 2006",16.67%
"June 21, 2006",17.19%
"June 20, 2006",16.88%
"June 19, 2006",17.03%
"June 16, 2006",18.72%
"June 15, 2006",21.51%
"June 14, 2006",20.09%
"June 13, 2006",20.18%
"June 12, 2006",20.50%
"June 9, 2006",21.58%
"June 8, 2006",20.19%
"June 7, 2006",19.52%
"June 6, 2006",19.92%
"June 5, 2006",17.76%
"June 2, 2006",18.40%
"June 1, 2006",18.03%
"May 31, 2006",17.34%
"May 30, 2006",15.15%
"May 26, 2006",18.35%
"May 25, 2006",17.81%
"May 24, 2006",16.47%
"May 23, 2006",15.09%
"May 22, 2006",20.72%
"May 19, 2006",24.33%
"May 18, 2006",23.64%
"May 17, 2006",23.78%
"May 16, 2006",25.31%
"May 15, 2006",27.73%
"May 12, 2006",27.37%
"May 11, 2006",28.31%
"May 10, 2006",30.17%
"May 9, 2006",29.83%
"May 8, 2006",32.24%
"May 5, 2006",32.55%
"May 4, 2006",31.66%
"May 3, 2006",31.76%
"May 2, 2006",32.16%
"May 1, 2006",31.19%
"April 28, 2006",30.06%
"April 27, 2006",32.01%
"April 26, 2006",30.24%
"April 25, 2006",31.42%
"April 24, 2006",34.36%
"April 21, 2006",32.40%
"April 20, 2006",33.04%
"April 19, 2006",32.65%
