date,days_payables_outstanding
"June 30, 1998",33.31
"March 31, 1998",
"Dec. 31, 1997",
"Sept. 30, 1997",29.62
"June 30, 1997",31.98
"March 31, 1997",33.55
"Dec. 31, 1996",31.75
"Sept. 30, 1996",29.03
"June 30, 1996",
"March 31, 1996",
"Dec. 31, 1995",29.68
"Sept. 30, 1995",29.71
"June 30, 1995",29.81
"March 31, 1995",33.42
"Dec. 31, 1994",31.61
"Sept. 30, 1994",32.93
"June 30, 1994",33.82
