date,eps_est_0y
"March 17, 2020",1.992
"March 14, 2020",1.991
"Feb. 21, 2020",1.991
"Feb. 18, 2020",1.991
"Feb. 17, 2020",1.988
"Feb. 14, 2020",2.000
"Feb. 8, 2020",2.006
"Jan. 31, 2020",2.000
"Jan. 27, 2020",1.999
"Jan. 15, 2020",2.005
"Jan. 7, 2020",2.009
"Dec. 31, 2019",1.93
"Nov. 8, 2019",1.915
"Nov. 4, 2019",1.912
"Sept. 30, 2019",1.914
"Sept. 13, 2019",1.902
"Sept. 4, 2019",1.917
"Aug. 9, 2019",1.929
"Aug. 6, 2019",1.941
"Aug. 5, 2019",1.945
"July 23, 2019",1.949
"July 3, 2019",1.950
"May 9, 2019",1.953
"May 8, 2019",1.957
"April 25, 2019",1.943
"April 17, 2019",1.958
"March 5, 2019",1.960
"Feb. 25, 2019",1.967
"Feb. 19, 2019",1.988
"Feb. 18, 2019",2.003
"Feb. 8, 2019",2.012
"Jan. 23, 2019",2.012
"Jan. 14, 2019",2.011
"Dec. 31, 2018",1.860
"Nov. 30, 2018",1.856
"Nov. 15, 2018",1.861
"Nov. 9, 2018",1.858
"Nov. 8, 2018",1.850
"Oct. 19, 2018",1.868
"Oct. 9, 2018",1.871
"Sept. 5, 2018",1.876
"Aug. 17, 2018",1.876
"Aug. 8, 2018",1.886
"Aug. 6, 2018",1.897
"Aug. 4, 2018",1.90
"July 11, 2018",1.904
"May 29, 2018",1.908
"May 15, 2018",1.91
"May 14, 2018",1.895
"May 12, 2018",1.895
"May 11, 2018",1.887
"May 10, 2018",1.90
"May 1, 2018",1.910
"April 24, 2018",1.892
"April 20, 2018",1.890
"April 10, 2018",1.886
"March 29, 2018",1.885
"March 21, 2018",1.885
"March 20, 2018",1.886
"March 2, 2018",1.892
"Feb. 15, 2018",1.893
"Feb. 2, 2018",1.844
"Jan. 25, 2018",1.834
"Jan. 5, 2018",1.824
