date,max_drawdown_all
"Feb. 29, 2020",58.76%
"Jan. 31, 2020",58.76%
"Dec. 31, 2019",58.76%
"Nov. 30, 2019",58.76%
"Oct. 31, 2019",58.76%
"Sept. 30, 2019",58.76%
"Aug. 31, 2019",58.76%
"July 31, 2019",58.76%
"June 30, 2019",58.76%
"May 31, 2019",58.76%
"April 30, 2019",58.76%
"March 31, 2019",58.76%
"Feb. 28, 2019",58.76%
"Jan. 31, 2019",58.76%
"Dec. 31, 2018",58.76%
"Nov. 30, 2018",58.76%
"Oct. 31, 2018",58.76%
"Sept. 30, 2018",58.76%
"Aug. 31, 2018",58.76%
"July 31, 2018",58.76%
"June 30, 2018",58.76%
"May 31, 2018",58.76%
"April 30, 2018",58.76%
"March 31, 2018",58.76%
"Feb. 28, 2018",58.76%
"Jan. 31, 2018",58.76%
"Dec. 31, 2017",58.76%
"Nov. 30, 2017",58.76%
"Oct. 31, 2017",58.76%
"Sept. 30, 2017",58.76%
"Aug. 31, 2017",58.76%
"July 31, 2017",58.76%
"June 30, 2017",58.76%
"May 31, 2017",58.76%
"April 30, 2017",58.76%
"March 31, 2017",58.76%
"Feb. 28, 2017",58.76%
"Jan. 31, 2017",58.76%
"Dec. 31, 2016",58.76%
"Nov. 30, 2016",58.76%
"Oct. 31, 2016",58.76%
"Sept. 30, 2016",58.76%
"Aug. 31, 2016",58.76%
"July 31, 2016",58.76%
"June 30, 2016",58.76%
"May 31, 2016",58.76%
"April 30, 2016",58.76%
"March 31, 2016",58.76%
"Feb. 29, 2016",58.76%
"Jan. 31, 2016",58.76%
"Dec. 31, 2015",58.76%
"Nov. 30, 2015",58.76%
"Oct. 31, 2015",58.76%
"Sept. 30, 2015",58.76%
"Aug. 31, 2015",58.76%
"July 31, 2015",58.76%
"June 30, 2015",58.76%
"May 31, 2015",58.76%
"April 30, 2015",58.76%
"March 31, 2015",58.76%
"Feb. 28, 2015",58.76%
"Jan. 31, 2015",58.76%
"Dec. 31, 2014",58.76%
"Nov. 30, 2014",58.76%
"Oct. 31, 2014",58.76%
"Sept. 30, 2014",58.76%
"Aug. 31, 2014",58.76%
"July 31, 2014",58.76%
"June 30, 2014",58.76%
"May 31, 2014",58.76%
"April 30, 2014",58.76%
"March 31, 2014",58.76%
"Feb. 28, 2014",58.76%
"Jan. 31, 2014",58.76%
"Dec. 31, 2013",58.76%
"Nov. 30, 2013",58.76%
"Oct. 31, 2013",58.76%
"Sept. 30, 2013",58.76%
"Aug. 31, 2013",58.76%
"July 31, 2013",58.76%
"June 30, 2013",58.76%
"May 31, 2013",58.76%
"April 30, 2013",58.76%
"March 31, 2013",58.76%
"Feb. 28, 2013",58.76%
"Jan. 31, 2013",58.76%
"Dec. 31, 2012",58.76%
"Nov. 30, 2012",58.76%
"Oct. 31, 2012",58.76%
"Sept. 30, 2012",58.76%
"Aug. 31, 2012",58.76%
"July 31, 2012",58.76%
"June 30, 2012",58.76%
"May 31, 2012",58.76%
"April 30, 2012",58.76%
"March 31, 2012",58.76%
"Feb. 29, 2012",58.76%
"Jan. 31, 2012",58.76%
"Dec. 31, 2011",58.76%
"Nov. 30, 2011",58.76%
"Oct. 31, 2011",58.76%
"Sept. 30, 2011",58.76%
"Aug. 31, 2011",58.76%
"July 31, 2011",58.76%
"June 30, 2011",58.76%
"May 31, 2011",58.76%
"April 30, 2011",58.76%
"March 31, 2011",58.76%
"Feb. 28, 2011",58.76%
"Jan. 31, 2011",58.76%
"Dec. 31, 2010",58.76%
"Nov. 30, 2010",58.76%
"Oct. 31, 2010",58.76%
"Sept. 30, 2010",58.76%
"Aug. 31, 2010",58.76%
"July 31, 2010",58.76%
"June 30, 2010",58.76%
"May 31, 2010",58.76%
"April 30, 2010",58.76%
"March 31, 2010",58.76%
"Feb. 28, 2010",58.76%
"Jan. 31, 2010",58.76%
"Dec. 31, 2009",58.76%
"Nov. 30, 2009",58.76%
"Oct. 31, 2009",58.76%
"Sept. 30, 2009",58.76%
"Aug. 31, 2009",58.76%
"July 31, 2009",58.76%
"June 30, 2009",58.76%
"May 31, 2009",58.76%
"April 30, 2009",58.76%
"March 31, 2009",58.76%
"Feb. 28, 2009",58.76%
"Jan. 31, 2009",58.76%
"Dec. 31, 2008",58.76%
"Nov. 30, 2008",58.76%
"Oct. 31, 2008",58.76%
"Sept. 30, 2008",58.76%
"Aug. 31, 2008",58.76%
"July 31, 2008",58.76%
"June 30, 2008",58.76%
"May 31, 2008",58.76%
"April 30, 2008",58.76%
