date,operating_earning_yield
"Oct. 4, 2019",6.73%
"Oct. 3, 2019",6.81%
"Oct. 2, 2019",6.83%
"Oct. 1, 2019",6.71%
"Sept. 30, 2019",6.67%
"Sept. 27, 2019",6.72%
"Sept. 26, 2019",6.69%
"Sept. 25, 2019",6.70%
"Sept. 24, 2019",6.75%
"Sept. 23, 2019",6.79%
"Sept. 20, 2019",6.83%
"Sept. 19, 2019",6.87%
"Sept. 18, 2019",6.88%
"Sept. 17, 2019",6.90%
"Sept. 16, 2019",6.89%
"Sept. 13, 2019",6.92%
"Sept. 12, 2019",6.84%
"Sept. 11, 2019",6.88%
"Sept. 10, 2019",7.01%
"Sept. 9, 2019",6.96%
"Sept. 6, 2019",6.87%
"Sept. 5, 2019",6.86%
"Sept. 4, 2019",6.78%
"Sept. 3, 2019",6.73%
"Aug. 30, 2019",6.87%
"Aug. 29, 2019",6.89%
"Aug. 28, 2019",6.96%
"Aug. 27, 2019",6.93%
"Aug. 26, 2019",6.87%
"Aug. 23, 2019",6.95%
"Aug. 22, 2019",6.84%
"Aug. 21, 2019",6.84%
"Aug. 20, 2019",6.85%
"Aug. 19, 2019",6.83%
"Aug. 16, 2019",6.82%
"Aug. 15, 2019",6.87%
"Aug. 14, 2019",6.89%
"Aug. 13, 2019",6.89%
"Aug. 12, 2019",6.91%
"Aug. 9, 2019",6.87%
"Aug. 8, 2019",6.77%
"Aug. 7, 2019",6.92%
"Aug. 6, 2019",6.97%
"Aug. 5, 2019",7.04%
"Aug. 2, 2019",6.88%
"Aug. 1, 2019",6.84%
"July 31, 2019",6.81%
"July 30, 2019",6.82%
"July 29, 2019",6.79%
"July 26, 2019",6.85%
"July 25, 2019",6.88%
"July 24, 2019",6.87%
"July 23, 2019",6.91%
"July 22, 2019",6.89%
"July 19, 2019",6.89%
"July 18, 2019",6.77%
"July 17, 2019",6.84%
"July 16, 2019",6.85%
"July 15, 2019",6.85%
"July 12, 2019",6.84%
"July 11, 2019",6.84%
"July 10, 2019",6.86%
"July 9, 2019",6.89%
"July 8, 2019",6.88%
"July 5, 2019",6.88%
"July 3, 2019",6.90%
"July 2, 2019",6.96%
"July 1, 2019",7.01%
"June 30, 2019",
"June 28, 2019",7.14%
"June 27, 2019",7.19%
"June 26, 2019",7.24%
"June 25, 2019",7.12%
"June 24, 2019",7.14%
"June 21, 2019",7.08%
"June 20, 2019",7.11%
"June 19, 2019",7.14%
"June 18, 2019",7.22%
"June 17, 2019",7.20%
"June 14, 2019",7.16%
"June 13, 2019",7.20%
"June 12, 2019",7.22%
"June 11, 2019",7.29%
"June 10, 2019",7.22%
"June 7, 2019",7.26%
"June 6, 2019",7.22%
"June 5, 2019",7.22%
"June 4, 2019",7.38%
"June 3, 2019",7.38%
"May 31, 2019",7.49%
"May 30, 2019",7.60%
"May 29, 2019",7.54%
"May 28, 2019",7.49%
"May 24, 2019",7.40%
"May 23, 2019",7.42%
"May 22, 2019",7.42%
"May 21, 2019",7.38%
"May 20, 2019",7.40%
"May 17, 2019",7.43%
"May 16, 2019",7.43%
"May 15, 2019",7.45%
"May 14, 2019",7.41%
"May 13, 2019",7.33%
"May 10, 2019",7.39%
"May 9, 2019",7.52%
"May 8, 2019",7.51%
"May 7, 2019",7.40%
"May 6, 2019",7.46%
"May 3, 2019",7.47%
"May 2, 2019",7.55%
"May 1, 2019",7.55%
"April 30, 2019",7.50%
"April 29, 2019",7.55%
"April 26, 2019",7.54%
"April 25, 2019",7.54%
"April 24, 2019",7.58%
"April 23, 2019",7.58%
"April 22, 2019",7.59%
"April 18, 2019",7.58%
"April 17, 2019",7.57%
"April 16, 2019",7.58%
"April 15, 2019",7.51%
"April 12, 2019",7.51%
"April 11, 2019",7.59%
"April 10, 2019",7.63%
"April 9, 2019",7.66%
"April 8, 2019",7.67%
"April 5, 2019",7.63%
"April 4, 2019",7.68%
"April 3, 2019",7.67%
"April 2, 2019",7.67%
"April 1, 2019",7.66%
"March 31, 2019",
"March 29, 2019",7.50%
"March 28, 2019",7.50%
"March 27, 2019",7.46%
"March 26, 2019",7.44%
"March 25, 2019",7.49%
"March 22, 2019",7.52%
"March 21, 2019",7.53%
"March 20, 2019",7.63%
"March 19, 2019",7.63%
"March 18, 2019",7.53%
"March 15, 2019",7.52%
"March 14, 2019",7.59%
"March 13, 2019",7.61%
"March 12, 2019",7.68%
"March 11, 2019",7.65%
"March 8, 2019",7.75%
"March 7, 2019",7.81%
"March 6, 2019",7.86%
"March 5, 2019",7.87%
"March 4, 2019",7.87%
"March 1, 2019",7.95%
"Feb. 28, 2019",7.98%
"Feb. 27, 2019",8.02%
"Feb. 26, 2019",8.04%
"Feb. 25, 2019",8.01%
"Feb. 22, 2019",7.91%
"Feb. 21, 2019",7.98%
"Feb. 20, 2019",8.05%
"Feb. 19, 2019",8.11%
"Feb. 15, 2019",8.07%
"Feb. 14, 2019",8.11%
"Feb. 13, 2019",8.13%
"Feb. 12, 2019",8.11%
"Feb. 11, 2019",8.09%
"Feb. 8, 2019",8.05%
"Feb. 7, 2019",8.05%
"Feb. 6, 2019",8.18%
"Feb. 5, 2019",8.21%
"Feb. 4, 2019",8.22%
"Feb. 1, 2019",8.23%
"Jan. 31, 2019",8.22%
"Jan. 30, 2019",8.36%
"Jan. 29, 2019",8.40%
"Jan. 28, 2019",8.40%
"Jan. 25, 2019",8.35%
"Jan. 24, 2019",8.28%
"Jan. 23, 2019",8.33%
"Jan. 22, 2019",8.43%
"Jan. 18, 2019",8.39%
"Jan. 17, 2019",8.41%
"Jan. 16, 2019",8.49%
"Jan. 15, 2019",8.56%
"Jan. 14, 2019",8.64%
"Jan. 11, 2019",8.53%
"Jan. 10, 2019",8.49%
"Jan. 9, 2019",8.55%
"Jan. 8, 2019",8.52%
"Jan. 7, 2019",8.60%
"Jan. 4, 2019",8.55%
"Jan. 3, 2019",8.54%
"Jan. 2, 2019",8.57%
"Dec. 31, 2018",8.34%
"Dec. 28, 2018",8.53%
"Dec. 27, 2018",8.49%
"Dec. 26, 2018",8.55%
"Dec. 24, 2018",8.69%
"Dec. 21, 2018",8.26%
"Dec. 20, 2018",8.20%
"Dec. 19, 2018",8.23%
"Dec. 18, 2018",8.24%
"Dec. 17, 2018",8.20%
"Dec. 14, 2018",7.95%
"Dec. 13, 2018",7.88%
"Dec. 12, 2018",7.93%
"Dec. 11, 2018",7.88%
"Dec. 10, 2018",7.88%
"Dec. 7, 2018",7.87%
"Dec. 6, 2018",7.99%
"Dec. 4, 2018",7.96%
"Dec. 3, 2018",8.01%
"Nov. 30, 2018",8.04%
"Nov. 29, 2018",8.14%
"Nov. 28, 2018",8.12%
"Nov. 27, 2018",8.13%
"Nov. 26, 2018",8.20%
"Nov. 23, 2018",8.25%
"Nov. 21, 2018",8.28%
"Nov. 20, 2018",8.19%
"Nov. 19, 2018",8.12%
"Nov. 16, 2018",8.14%
"Nov. 15, 2018",8.21%
"Nov. 14, 2018",8.15%
"Nov. 13, 2018",8.18%
"Nov. 12, 2018",8.21%
"Nov. 9, 2018",8.21%
"Nov. 8, 2018",8.21%
"Nov. 7, 2018",8.16%
"Nov. 6, 2018",8.17%
"Nov. 5, 2018",8.24%
"Nov. 2, 2018",8.35%
"Nov. 1, 2018",8.27%
"Oct. 31, 2018",8.26%
"Oct. 30, 2018",8.23%
"Oct. 29, 2018",8.33%
"Oct. 26, 2018",8.46%
"Oct. 25, 2018",8.37%
"Oct. 24, 2018",8.50%
"Oct. 23, 2018",8.65%
"Oct. 22, 2018",8.60%
"Oct. 19, 2018",8.54%
"Oct. 18, 2018",8.59%
"Oct. 17, 2018",8.58%
"Oct. 16, 2018",8.59%
"Oct. 15, 2018",8.68%
"Oct. 12, 2018",8.77%
"Oct. 11, 2018",8.71%
"Oct. 10, 2018",8.59%
"Oct. 9, 2018",8.55%
"Oct. 8, 2018",8.55%
"Oct. 5, 2018",8.55%
"Oct. 4, 2018",8.65%
"Oct. 3, 2018",8.72%
"Oct. 2, 2018",8.66%
"Oct. 1, 2018",8.67%
"Sept. 30, 2018",
"Sept. 28, 2018",9.01%
"Sept. 27, 2018",9.15%
"Sept. 26, 2018",9.18%
"Sept. 25, 2018",9.17%
"Sept. 24, 2018",9.09%
"Sept. 21, 2018",9.08%
"Sept. 20, 2018",9.07%
"Sept. 19, 2018",9.14%
"Sept. 18, 2018",8.99%
"Sept. 17, 2018",9.01%
"Sept. 14, 2018",9.06%
"Sept. 13, 2018",9.06%
"Sept. 12, 2018",9.10%
"Sept. 11, 2018",9.05%
"Sept. 10, 2018",9.02%
"Sept. 7, 2018",8.94%
"Sept. 6, 2018",8.87%
"Sept. 5, 2018",8.95%
"Sept. 4, 2018",8.99%
"Aug. 31, 2018",9.09%
"Aug. 30, 2018",9.04%
"Aug. 29, 2018",9.08%
"Aug. 28, 2018",9.15%
"Aug. 27, 2018",9.14%
"Aug. 24, 2018",9.09%
"Aug. 23, 2018",9.10%
"Aug. 22, 2018",9.05%
"Aug. 21, 2018",8.99%
"Aug. 20, 2018",9.01%
"Aug. 17, 2018",8.97%
"Aug. 16, 2018",8.97%
"Aug. 15, 2018",9.06%
"Aug. 14, 2018",9.14%
"Aug. 13, 2018",9.18%
"Aug. 10, 2018",9.25%
"Aug. 9, 2018",9.20%
"Aug. 8, 2018",9.26%
"Aug. 7, 2018",9.25%
"Aug. 6, 2018",9.20%
"Aug. 3, 2018",9.11%
"Aug. 2, 2018",9.10%
"Aug. 1, 2018",9.18%
"July 31, 2018",9.12%
"July 30, 2018",9.32%
"July 27, 2018",9.26%
"July 26, 2018",9.16%
"July 25, 2018",9.23%
"July 24, 2018",9.23%
"July 23, 2018",9.23%
"July 20, 2018",9.13%
"July 19, 2018",9.12%
"July 18, 2018",9.26%
"July 17, 2018",9.28%
"July 16, 2018",9.27%
"July 13, 2018",9.25%
"July 12, 2018",9.22%
"July 11, 2018",9.13%
"July 10, 2018",9.17%
"July 9, 2018",9.18%
"July 6, 2018",8.87%
"July 5, 2018",9.00%
"July 3, 2018",9.10%
"July 2, 2018",9.19%
"June 30, 2018",
"June 29, 2018",9.32%
"June 28, 2018",9.33%
"June 27, 2018",9.40%
"June 26, 2018",9.44%
"June 25, 2018",9.39%
"June 22, 2018",9.46%
"June 21, 2018",9.54%
"June 20, 2018",9.55%
"June 19, 2018",9.54%
"June 18, 2018",9.65%
"June 15, 2018",9.69%
"June 14, 2018",9.75%
"June 13, 2018",9.77%
"June 12, 2018",9.73%
"June 11, 2018",9.78%
"June 8, 2018",9.66%
"June 7, 2018",9.70%
"June 6, 2018",9.72%
"June 5, 2018",9.50%
"June 4, 2018",9.42%
"June 1, 2018",9.41%
"May 31, 2018",9.32%
"May 30, 2018",9.34%
"May 29, 2018",9.44%
"May 25, 2018",9.44%
"May 24, 2018",9.45%
"May 23, 2018",9.52%
"May 22, 2018",9.57%
"May 21, 2018",9.56%
"May 18, 2018",9.70%
"May 17, 2018",9.65%
"May 16, 2018",9.62%
"May 15, 2018",9.54%
"May 14, 2018",9.48%
"May 11, 2018",9.45%
"May 10, 2018",9.36%
"May 9, 2018",9.44%
"May 8, 2018",9.35%
"May 7, 2018",9.17%
"May 4, 2018",9.12%
"May 3, 2018",9.20%
"May 2, 2018",9.23%
"May 1, 2018",9.21%
"April 30, 2018",9.22%
"April 27, 2018",9.17%
"April 26, 2018",9.26%
"April 25, 2018",9.30%
"April 24, 2018",9.27%
"April 23, 2018",9.27%
"April 20, 2018",9.32%
"April 19, 2018",9.32%
"April 18, 2018",9.28%
"April 17, 2018",9.16%
"April 16, 2018",9.24%
"April 13, 2018",9.36%
"April 12, 2018",9.43%
"April 11, 2018",9.29%
"April 10, 2018",9.28%
"April 9, 2018",9.21%
"April 6, 2018",9.20%
"April 5, 2018",9.16%
"April 4, 2018",9.32%
"April 3, 2018",9.25%
"April 2, 2018",9.38%
"March 31, 2018",
"March 29, 2018",9.25%
"March 28, 2018",9.26%
"March 27, 2018",9.29%
"March 26, 2018",9.41%
"March 23, 2018",9.54%
"March 22, 2018",9.42%
"March 21, 2018",9.41%
"March 20, 2018",9.40%
"March 19, 2018",9.36%
"March 16, 2018",9.32%
"March 15, 2018",9.42%
"March 14, 2018",9.45%
"March 13, 2018",9.44%
"March 12, 2018",9.43%
"March 9, 2018",9.55%
"March 8, 2018",9.67%
"March 7, 2018",9.69%
"March 6, 2018",9.60%
"March 5, 2018",9.49%
"March 2, 2018",9.64%
"March 1, 2018",9.61%
"Feb. 28, 2018",9.65%
"Feb. 27, 2018",9.58%
"Feb. 26, 2018",9.44%
"Feb. 23, 2018",9.41%
"Feb. 22, 2018",9.59%
"Feb. 21, 2018",9.58%
"Feb. 20, 2018",9.54%
"Feb. 16, 2018",9.44%
"Feb. 15, 2018",9.42%
"Feb. 14, 2018",9.75%
"Feb. 13, 2018",9.71%
"Feb. 12, 2018",9.68%
"Feb. 9, 2018",9.76%
"Feb. 8, 2018",10.02%
"Feb. 7, 2018",9.92%
"Feb. 6, 2018",9.89%
"Feb. 5, 2018",9.71%
"Feb. 2, 2018",9.47%
"Feb. 1, 2018",9.39%
"Jan. 31, 2018",9.32%
"Jan. 30, 2018",9.37%
"Jan. 29, 2018",9.31%
"Jan. 26, 2018",9.22%
"Jan. 25, 2018",9.15%
"Jan. 24, 2018",9.24%
"Jan. 23, 2018",9.20%
"Jan. 22, 2018",9.25%
"Jan. 19, 2018",9.23%
"Jan. 18, 2018",9.23%
"Jan. 17, 2018",9.19%
"Jan. 16, 2018",9.30%
"Jan. 12, 2018",9.24%
"Jan. 11, 2018",9.22%
"Jan. 10, 2018",9.19%
"Jan. 9, 2018",9.04%
"Jan. 8, 2018",9.00%
"Jan. 5, 2018",9.09%
"Jan. 4, 2018",9.09%
"Jan. 3, 2018",9.01%
"Jan. 2, 2018",8.94%
"Dec. 31, 2017",
"Dec. 29, 2017",9.03%
"Dec. 28, 2017",8.99%
"Dec. 27, 2017",9.05%
"Dec. 26, 2017",9.07%
"Dec. 22, 2017",8.99%
"Dec. 21, 2017",9.10%
"Dec. 20, 2017",9.07%
"Dec. 19, 2017",8.99%
"Dec. 18, 2017",8.89%
"Dec. 15, 2017",8.84%
"Dec. 14, 2017",8.89%
"Dec. 13, 2017",8.77%
"Dec. 12, 2017",8.74%
"Dec. 11, 2017",8.62%
"Dec. 8, 2017",8.61%
"Dec. 7, 2017",8.69%
"Dec. 6, 2017",8.66%
"Dec. 5, 2017",8.61%
"Dec. 4, 2017",8.53%
"Dec. 1, 2017",8.57%
"Nov. 30, 2017",8.51%
"Nov. 29, 2017",8.56%
"Nov. 28, 2017",8.65%
"Nov. 27, 2017",8.79%
"Nov. 24, 2017",8.85%
"Nov. 22, 2017",8.90%
"Nov. 21, 2017",8.85%
"Nov. 20, 2017",8.81%
"Nov. 17, 2017",8.81%
"Nov. 16, 2017",8.86%
"Nov. 15, 2017",8.82%
"Nov. 14, 2017",8.74%
"Nov. 13, 2017",8.86%
"Nov. 10, 2017",9.01%
"Nov. 9, 2017",8.97%
"Nov. 8, 2017",8.94%
"Nov. 7, 2017",8.93%
"Nov. 6, 2017",9.00%
"Nov. 3, 2017",8.95%
"Nov. 2, 2017",8.99%
"Nov. 1, 2017",9.03%
"Oct. 31, 2017",8.95%
"Oct. 30, 2017",9.02%
"Oct. 27, 2017",9.00%
"Oct. 26, 2017",9.16%
"Oct. 25, 2017",9.19%
"Oct. 24, 2017",9.12%
"Oct. 23, 2017",9.13%
"Oct. 20, 2017",9.21%
"Oct. 19, 2017",9.21%
"Oct. 18, 2017",9.31%
"Oct. 17, 2017",9.35%
"Oct. 16, 2017",9.41%
"Oct. 13, 2017",9.51%
"Oct. 12, 2017",9.50%
"Oct. 11, 2017",9.52%
"Oct. 10, 2017",9.58%
"Oct. 9, 2017",9.66%
"Oct. 6, 2017",9.63%
"Oct. 5, 2017",9.66%
"Oct. 4, 2017",9.65%
"Oct. 3, 2017",9.70%
"Oct. 2, 2017",9.70%
"Sept. 30, 2017",
"Sept. 29, 2017",9.62%
"Sept. 28, 2017",9.54%
"Sept. 27, 2017",9.57%
"Sept. 26, 2017",9.53%
"Sept. 25, 2017",9.50%
"Sept. 22, 2017",9.59%
"Sept. 21, 2017",9.57%
"Sept. 20, 2017",9.62%
"Sept. 19, 2017",9.62%
"Sept. 18, 2017",9.59%
"Sept. 15, 2017",9.52%
"Sept. 14, 2017",9.49%
"Sept. 13, 2017",9.52%
"Sept. 12, 2017",9.48%
"Sept. 11, 2017",9.33%
"Sept. 8, 2017",9.41%
"Sept. 7, 2017",9.56%
"Sept. 6, 2017",9.59%
"Sept. 5, 2017",9.59%
"Sept. 1, 2017",9.58%
"Aug. 31, 2017",9.61%
"Aug. 30, 2017",9.63%
"Aug. 29, 2017",9.62%
"Aug. 28, 2017",9.57%
"Aug. 25, 2017",9.56%
"Aug. 24, 2017",9.63%
"Aug. 23, 2017",9.66%
"Aug. 22, 2017",9.67%
"Aug. 21, 2017",9.74%
"Aug. 18, 2017",9.68%
"Aug. 17, 2017",9.71%
"Aug. 16, 2017",9.65%
"Aug. 15, 2017",9.68%
"Aug. 14, 2017",9.69%
"Aug. 11, 2017",9.72%
"Aug. 10, 2017",9.73%
"Aug. 9, 2017",9.76%
"Aug. 8, 2017",9.62%
"Aug. 7, 2017",9.65%
"Aug. 4, 2017",9.74%
"Aug. 3, 2017",9.74%
"Aug. 2, 2017",9.71%
"Aug. 1, 2017",9.69%
"July 31, 2017",9.73%
"July 28, 2017",9.81%
"July 27, 2017",9.74%
"July 26, 2017",9.77%
"July 25, 2017",9.79%
"July 24, 2017",9.85%
"July 21, 2017",9.80%
"July 20, 2017",9.92%
"July 19, 2017",10.04%
"July 18, 2017",10.09%
"July 17, 2017",10.03%
"July 14, 2017",10.02%
"July 13, 2017",10.02%
"July 12, 2017",9.95%
"July 11, 2017",9.97%
"July 10, 2017",10.02%
"July 7, 2017",9.94%
"July 6, 2017",10.02%
"July 5, 2017",9.95%
"July 3, 2017",9.90%
"June 30, 2017",9.92%
"June 29, 2017",10.18%
"June 28, 2017",10.12%
"June 27, 2017",10.06%
"June 26, 2017",9.94%
"June 23, 2017",9.96%
"June 22, 2017",9.88%
"June 21, 2017",9.80%
"June 20, 2017",9.79%
"June 19, 2017",9.82%
"June 16, 2017",9.78%
"June 15, 2017",9.81%
"June 14, 2017",9.80%
"June 13, 2017",9.76%
"June 12, 2017",9.82%
"June 9, 2017",9.74%
"June 8, 2017",9.81%
"June 7, 2017",9.75%
"June 6, 2017",9.87%
"June 5, 2017",9.87%
"June 2, 2017",9.77%
"June 1, 2017",9.75%
"May 31, 2017",9.92%
"May 30, 2017",9.96%
"May 26, 2017",10.00%
"May 25, 2017",9.94%
"May 24, 2017",10.00%
"May 23, 2017",10.07%
"May 22, 2017",10.18%
"May 19, 2017",10.14%
"May 18, 2017",10.18%
"May 17, 2017",10.15%
"May 16, 2017",10.13%
"May 15, 2017",10.09%
"May 12, 2017",10.09%
"May 11, 2017",10.06%
"May 10, 2017",10.05%
"May 9, 2017",10.05%
"May 8, 2017",9.92%
"May 5, 2017",9.78%
"May 4, 2017",9.80%
"May 3, 2017",9.85%
"May 2, 2017",9.79%
"May 1, 2017",9.81%
"April 28, 2017",9.80%
"April 27, 2017",9.71%
"April 26, 2017",9.76%
"April 25, 2017",9.74%
"April 24, 2017",9.68%
"April 21, 2017",9.76%
"April 20, 2017",9.82%
"April 19, 2017",9.78%
"April 18, 2017",9.73%
"April 17, 2017",9.71%
"April 13, 2017",9.78%
"April 12, 2017",9.72%
"April 11, 2017",9.73%
"April 10, 2017",9.77%
"April 7, 2017",9.77%
"April 6, 2017",9.75%
"April 5, 2017",9.72%
"April 4, 2017",9.83%
"April 3, 2017",9.91%
"March 31, 2017",9.87%
"March 30, 2017",9.82%
"March 29, 2017",9.84%
"March 28, 2017",9.80%
"March 27, 2017",9.82%
"March 24, 2017",9.76%
"March 23, 2017",9.82%
"March 22, 2017",9.79%
"March 21, 2017",9.87%
"March 20, 2017",9.91%
"March 17, 2017",9.87%
"March 16, 2017",9.97%
"March 15, 2017",9.87%
"March 14, 2017",10.06%
"March 13, 2017",9.99%
"March 10, 2017",10.10%
"March 9, 2017",10.12%
"March 8, 2017",10.13%
"March 7, 2017",9.97%
"March 6, 2017",10.00%
"March 3, 2017",9.86%
"March 2, 2017",9.85%
"March 1, 2017",9.83%
"Feb. 28, 2017",9.87%
"Feb. 27, 2017",9.88%
"Feb. 24, 2017",9.92%
"Feb. 23, 2017",10.00%
"Feb. 22, 2017",10.07%
"Feb. 21, 2017",10.02%
"Feb. 17, 2017",10.05%
"Feb. 16, 2017",10.03%
"Feb. 15, 2017",10.11%
"Feb. 14, 2017",9.93%
"Feb. 13, 2017",9.76%
"Feb. 10, 2017",9.73%
"Feb. 9, 2017",9.74%
"Feb. 8, 2017",9.75%
"Feb. 7, 2017",9.76%
"Feb. 6, 2017",9.74%
"Feb. 3, 2017",9.80%
"Feb. 2, 2017",9.86%
"Feb. 1, 2017",9.93%
"Jan. 31, 2017",9.82%
"Jan. 30, 2017",9.99%
"Jan. 27, 2017",10.04%
"Jan. 26, 2017",9.98%
"Jan. 25, 2017",9.93%
"Jan. 24, 2017",9.92%
"Jan. 23, 2017",9.95%
"Jan. 20, 2017",9.90%
"Jan. 19, 2017",9.93%
"Jan. 18, 2017",9.80%
"Jan. 17, 2017",9.78%
"Jan. 13, 2017",9.84%
"Jan. 12, 2017",9.81%
"Jan. 11, 2017",9.80%
"Jan. 10, 2017",9.94%
"Jan. 9, 2017",10.01%
"Jan. 6, 2017",9.86%
"Jan. 5, 2017",9.99%
"Jan. 4, 2017",9.96%
"Jan. 3, 2017",10.00%
"Dec. 31, 2016",
"Dec. 30, 2016",9.60%
"Dec. 29, 2016",9.51%
"Dec. 28, 2016",9.63%
"Dec. 27, 2016",9.47%
"Dec. 23, 2016",9.44%
"Dec. 22, 2016",9.44%
"Dec. 21, 2016",9.43%
"Dec. 20, 2016",9.45%
"Dec. 19, 2016",9.40%
"Dec. 16, 2016",9.51%
"Dec. 15, 2016",9.62%
"Dec. 14, 2016",9.78%
"Dec. 13, 2016",9.60%
"Dec. 12, 2016",9.64%
"Dec. 9, 2016",9.79%
"Dec. 8, 2016",9.81%
"Dec. 7, 2016",10.14%
"Dec. 6, 2016",10.26%
"Dec. 5, 2016",10.10%
"Dec. 2, 2016",10.11%
"Dec. 1, 2016",10.33%
"Nov. 30, 2016",10.31%
"Nov. 29, 2016",10.01%
"Nov. 28, 2016",10.12%
"Nov. 25, 2016",10.34%
"Nov. 23, 2016",10.39%
"Nov. 22, 2016",10.36%
"Nov. 21, 2016",10.46%
"Nov. 18, 2016",10.69%
"Nov. 17, 2016",10.62%
"Nov. 16, 2016",10.59%
"Nov. 15, 2016",10.67%
"Nov. 14, 2016",10.81%
"Nov. 11, 2016",10.79%
"Nov. 10, 2016",10.96%
"Nov. 9, 2016",10.82%
"Nov. 8, 2016",10.58%
"Nov. 7, 2016",10.64%
"Nov. 4, 2016",11.03%
"Nov. 3, 2016",11.09%
"Nov. 2, 2016",11.11%
"Nov. 1, 2016",10.95%
"Oct. 31, 2016",10.76%
"Oct. 28, 2016",10.91%
"Oct. 27, 2016",10.93%
"Oct. 26, 2016",10.96%
"Oct. 25, 2016",10.99%
"Oct. 24, 2016",11.02%
"Oct. 21, 2016",11.06%
"Oct. 20, 2016",10.94%
"Oct. 19, 2016",10.91%
"Oct. 18, 2016",10.96%
"Oct. 17, 2016",10.98%
"Oct. 14, 2016",11.01%
"Oct. 13, 2016",10.98%
"Oct. 12, 2016",11.04%
"Oct. 11, 2016",11.18%
"Oct. 10, 2016",11.03%
"Oct. 7, 2016",11.16%
"Oct. 6, 2016",11.07%
"Oct. 5, 2016",11.04%
"Oct. 4, 2016",10.97%
"Oct. 3, 2016",10.77%
"Sept. 30, 2016",10.63%
"Sept. 29, 2016",10.19%
"Sept. 28, 2016",10.12%
"Sept. 27, 2016",10.11%
