date,forward_ps_ratio_1y
"March 19, 2020",1.844
"March 18, 2020",2.027
"March 17, 2020",1.875
"March 16, 2020",1.668
"March 13, 2020",1.661
"March 12, 2020",1.517
"March 11, 2020",1.597
"March 10, 2020",1.620
"March 9, 2020",1.621
"March 6, 2020",1.751
"March 5, 2020",1.735
"March 4, 2020",1.757
"March 3, 2020",1.684
"March 2, 2020",1.690
"Feb. 28, 2020",1.605
"Feb. 27, 2020",1.681
"Feb. 26, 2020",1.762
"Feb. 25, 2020",1.801
"Feb. 24, 2020",1.848
"Feb. 21, 2020",1.864
"Feb. 20, 2020",1.866
"Feb. 19, 2020",1.860
"Feb. 18, 2020",1.885
"Feb. 14, 2020",1.888
"Feb. 13, 2020",1.864
"Feb. 12, 2020",1.819
"Feb. 11, 2020",1.804
"Feb. 10, 2020",1.811
"Feb. 7, 2020",1.804
"Feb. 6, 2020",1.806
"Feb. 5, 2020",1.812
"Feb. 4, 2020",1.813
"Feb. 3, 2020",1.832
"Jan. 31, 2020",1.833
"Jan. 30, 2020",1.849
"Jan. 29, 2020",1.830
"Jan. 28, 2020",1.824
"Jan. 27, 2020",1.808
"Jan. 24, 2020",1.815
"Jan. 23, 2020",1.809
"Jan. 22, 2020",1.793
"Jan. 21, 2020",1.787
"Jan. 17, 2020",1.779
"Jan. 16, 2020",1.771
"Jan. 15, 2020",1.760
"Jan. 14, 2020",1.736
"Jan. 13, 2020",1.728
"Jan. 10, 2020",1.704
"Jan. 9, 2020",1.703
"Jan. 8, 2020",1.711
"Jan. 7, 2020",1.707
"Jan. 6, 2020",1.717
"Jan. 3, 2020",1.722
"Jan. 2, 2020",1.724
"Dec. 31, 2019",1.756
"Dec. 30, 2019",1.800
"Dec. 27, 2019",1.795
"Dec. 26, 2019",1.796
"Dec. 24, 2019",1.793
"Dec. 23, 2019",1.796
"Dec. 20, 2019",1.824
"Dec. 19, 2019",1.796
"Dec. 18, 2019",1.79
"Dec. 17, 2019",1.773
"Dec. 16, 2019",1.764
"Dec. 13, 2019",1.743
"Dec. 12, 2019",1.734
"Dec. 11, 2019",1.735
"Dec. 10, 2019",1.714
"Dec. 9, 2019",1.709
"Dec. 6, 2019",1.708
"Dec. 5, 2019",1.705
"Dec. 4, 2019",1.695
"Dec. 3, 2019",1.674
"Dec. 2, 2019",1.667
"Nov. 29, 2019",1.68
"Nov. 27, 2019",1.69
"Nov. 26, 2019",1.686
"Nov. 25, 2019",1.673
"Nov. 22, 2019",1.683
"Nov. 21, 2019",1.683
"Nov. 20, 2019",1.704
"Nov. 19, 2019",1.683
"Nov. 18, 2019",1.685
"Nov. 15, 2019",1.678
"Nov. 14, 2019",1.687
"Nov. 13, 2019",1.682
"Nov. 12, 2019",1.660
"Nov. 11, 2019",1.653
"Nov. 8, 2019",1.670
"Nov. 7, 2019",1.672
"Nov. 6, 2019",1.699
"Nov. 5, 2019",1.687
"Nov. 4, 2019",1.702
"Nov. 1, 2019",1.736
"Oct. 31, 2019",1.737
"Oct. 30, 2019",1.736
"Oct. 29, 2019",1.722
"Oct. 28, 2019",1.717
"Oct. 25, 2019",1.743
"Oct. 24, 2019",1.755
"Oct. 23, 2019",1.754
"Oct. 22, 2019",1.747
"Oct. 21, 2019",1.748
"Oct. 18, 2019",1.741
"Oct. 17, 2019",1.728
"Oct. 16, 2019",1.712
"Oct. 15, 2019",1.705
"Oct. 14, 2019",1.714
"Oct. 11, 2019",1.728
"Oct. 10, 2019",1.728
"Oct. 9, 2019",1.730
"Oct. 8, 2019",1.721
"Oct. 7, 2019",1.74
"Oct. 4, 2019",1.740
"Oct. 3, 2019",1.719
"Oct. 2, 2019",1.714
"Oct. 1, 2019",1.744
"Sept. 30, 2019",1.755
"Sept. 27, 2019",1.747
"Sept. 26, 2019",1.755
"Sept. 25, 2019",1.752
"Sept. 24, 2019",1.74
"Sept. 23, 2019",1.729
"Sept. 20, 2019",1.719
"Sept. 19, 2019",1.708
"Sept. 18, 2019",1.706
"Sept. 17, 2019",1.701
"Sept. 16, 2019",1.704
"Sept. 13, 2019",1.697
"Sept. 12, 2019",1.716
"Sept. 11, 2019",1.706
"Sept. 10, 2019",1.675
"Sept. 9, 2019",1.687
"Sept. 6, 2019",1.708
"Sept. 5, 2019",1.712
"Sept. 4, 2019",1.731
"Sept. 3, 2019",1.743
"Aug. 30, 2019",1.708
"Aug. 29, 2019",1.703
"Aug. 28, 2019",1.687
"Aug. 27, 2019",1.695
"Aug. 26, 2019",1.707
"Aug. 23, 2019",1.689
"Aug. 22, 2019",1.716
"Aug. 21, 2019",1.716
"Aug. 20, 2019",1.715
"Aug. 19, 2019",1.718
"Aug. 16, 2019",1.72
"Aug. 15, 2019",1.709
"Aug. 14, 2019",1.703
"Aug. 13, 2019",1.705
"Aug. 12, 2019",1.698
"Aug. 9, 2019",1.708
"Aug. 8, 2019",1.733
"Aug. 7, 2019",1.695
"Aug. 6, 2019",1.684
"Aug. 5, 2019",1.666
"Aug. 2, 2019",1.706
"Aug. 1, 2019",1.716
"July 31, 2019",1.724
"July 30, 2019",1.721
"July 29, 2019",1.730
"July 26, 2019",1.714
"July 25, 2019",1.706
"July 24, 2019",1.708
"July 23, 2019",1.698
"July 22, 2019",1.703
"July 19, 2019",1.705
"July 18, 2019",1.734
"July 17, 2019",1.716
"July 16, 2019",1.712
"July 15, 2019",1.715
"July 12, 2019",1.715
"July 11, 2019",1.716
"July 10, 2019",1.710
"July 9, 2019",1.704
"July 8, 2019",1.707
"July 5, 2019",1.706
"July 3, 2019",1.701
"July 2, 2019",1.686
"July 1, 2019",1.673
"June 30, 2019",
"June 28, 2019",1.675
"June 27, 2019",1.662
"June 26, 2019",1.651
"June 25, 2019",1.679
"June 24, 2019",1.674
"June 21, 2019",1.689
"June 20, 2019",1.681
"June 19, 2019",1.676
"June 18, 2019",1.657
"June 17, 2019",1.661
"June 14, 2019",1.671
"June 13, 2019",1.661
"June 12, 2019",1.656
"June 11, 2019",1.641
"June 10, 2019",1.655
"June 7, 2019",1.646
"June 6, 2019",1.657
"June 5, 2019",1.657
"June 4, 2019",1.621
"June 3, 2019",1.621
"May 31, 2019",1.598
"May 30, 2019",1.573
"May 29, 2019",1.586
"May 28, 2019",1.597
"May 24, 2019",1.616
"May 23, 2019",1.611
"May 22, 2019",1.611
"May 21, 2019",1.620
"May 20, 2019",1.616
"May 17, 2019",1.610
"May 16, 2019",1.610
"May 15, 2019",1.606
"May 14, 2019",1.614
"May 13, 2019",1.632
