date,ev_ebitda
"March 19, 2020",9.626
"March 18, 2020",10.45
"March 17, 2020",9.763
"March 16, 2020",8.834
"March 13, 2020",8.800
"March 12, 2020",8.151
"March 11, 2020",8.510
"March 10, 2020",8.723
"March 9, 2020",8.726
"March 6, 2020",9.323
"March 5, 2020",9.247
"March 4, 2020",9.348
"March 3, 2020",9.013
"March 2, 2020",9.04
"Feb. 28, 2020",8.654
"Feb. 27, 2020",9.001
"Feb. 26, 2020",9.372
"Feb. 25, 2020",9.551
"Feb. 24, 2020",9.765
"Feb. 21, 2020",9.838
"Feb. 20, 2020",9.849
"Feb. 19, 2020",9.821
"Feb. 18, 2020",9.933
"Feb. 14, 2020",9.950
"Feb. 13, 2020",9.837
"Feb. 12, 2020",9.633
"Feb. 11, 2020",9.563
"Feb. 10, 2020",9.597
"Feb. 7, 2020",9.563
"Feb. 6, 2020",9.573
"Feb. 5, 2020",9.602
"Feb. 4, 2020",9.604
"Feb. 3, 2020",9.689
"Jan. 31, 2020",9.695
"Jan. 30, 2020",9.768
"Jan. 29, 2020",9.683
"Jan. 28, 2020",9.657
"Jan. 27, 2020",9.583
"Jan. 24, 2020",9.616
"Jan. 23, 2020",9.587
"Jan. 22, 2020",9.513
"Jan. 21, 2020",9.484
"Jan. 17, 2020",9.450
"Jan. 16, 2020",9.412
"Jan. 15, 2020",9.364
"Jan. 14, 2020",9.252
"Jan. 13, 2020",9.216
"Jan. 10, 2020",9.108
"Jan. 9, 2020",9.10
"Jan. 8, 2020",9.138
"Jan. 7, 2020",9.120
"Jan. 6, 2020",9.167
"Jan. 3, 2020",9.187
"Jan. 2, 2020",9.199
"Dec. 31, 2019",9.343
"Dec. 30, 2019",9.604
"Dec. 27, 2019",9.581
"Dec. 26, 2019",9.584
"Dec. 24, 2019",9.568
"Dec. 23, 2019",9.586
"Dec. 20, 2019",9.714
"Dec. 19, 2019",9.586
"Dec. 18, 2019",9.556
"Dec. 17, 2019",9.476
"Dec. 16, 2019",9.433
"Dec. 13, 2019",9.339
"Dec. 12, 2019",9.298
"Dec. 11, 2019",9.30
"Dec. 10, 2019",9.206
"Dec. 9, 2019",9.181
"Dec. 6, 2019",9.176
"Dec. 5, 2019",9.165
"Dec. 4, 2019",9.115
"Dec. 3, 2019",9.021
"Dec. 2, 2019",8.989
"Nov. 29, 2019",9.048
"Nov. 27, 2019",9.094
"Nov. 26, 2019",9.074
"Nov. 25, 2019",9.014
"Nov. 22, 2019",9.060
"Nov. 21, 2019",9.062
"Nov. 20, 2019",9.160
"Nov. 19, 2019",9.064
"Nov. 18, 2019",9.069
"Nov. 15, 2019",9.039
"Nov. 14, 2019",9.080
"Nov. 13, 2019",9.058
"Nov. 12, 2019",8.954
"Nov. 11, 2019",8.925
"Nov. 8, 2019",9.003
"Nov. 7, 2019",9.010
"Nov. 6, 2019",9.137
"Nov. 5, 2019",9.080
"Nov. 4, 2019",9.147
"Nov. 1, 2019",9.309
"Oct. 31, 2019",9.311
"Oct. 30, 2019",9.305
"Oct. 29, 2019",9.240
"Oct. 28, 2019",9.218
"Oct. 25, 2019",9.339
"Oct. 24, 2019",9.394
"Oct. 23, 2019",9.387
"Oct. 22, 2019",9.357
"Oct. 21, 2019",9.362
"Oct. 18, 2019",9.330
"Oct. 17, 2019",9.272
"Oct. 16, 2019",9.197
"Oct. 15, 2019",9.162
"Oct. 14, 2019",9.204
"Oct. 11, 2019",9.268
"Oct. 10, 2019",9.268
"Oct. 9, 2019",9.280
"Oct. 8, 2019",9.238
"Oct. 7, 2019",9.325
"Oct. 4, 2019",9.323
"Oct. 3, 2019",9.229
"Oct. 2, 2019",9.206
"Oct. 1, 2019",9.344
"Sept. 30, 2019",9.392
"Sept. 27, 2019",9.339
"Sept. 26, 2019",9.373
"Sept. 25, 2019",9.362
"Sept. 24, 2019",9.305
"Sept. 23, 2019",9.254
"Sept. 20, 2019",9.206
"Sept. 19, 2019",9.156
"Sept. 18, 2019",9.145
"Sept. 17, 2019",9.123
"Sept. 16, 2019",9.138
"Sept. 13, 2019",9.105
"Sept. 12, 2019",9.192
"Sept. 11, 2019",9.145
"Sept. 10, 2019",8.999
"Sept. 9, 2019",9.057
"Sept. 6, 2019",9.154
"Sept. 5, 2019",9.174
"Sept. 4, 2019",9.262
"Sept. 3, 2019",9.319
"Aug. 30, 2019",9.156
"Aug. 29, 2019",9.132
"Aug. 28, 2019",9.057
"Aug. 27, 2019",9.093
"Aug. 26, 2019",9.152
"Aug. 23, 2019",9.066
"Aug. 22, 2019",9.192
"Aug. 21, 2019",9.192
"Aug. 20, 2019",9.186
"Aug. 19, 2019",9.204
"Aug. 16, 2019",9.211
"Aug. 15, 2019",9.161
"Aug. 14, 2019",9.130
"Aug. 13, 2019",9.140
"Aug. 12, 2019",9.109
"Aug. 9, 2019",9.156
"Aug. 8, 2019",9.272
"Aug. 7, 2019",9.094
"Aug. 6, 2019",9.044
"Aug. 5, 2019",8.962
"Aug. 2, 2019",9.148
"Aug. 1, 2019",9.193
"July 31, 2019",9.228
"July 30, 2019",9.215
"July 29, 2019",9.256
"July 26, 2019",9.184
"July 25, 2019",9.147
"July 24, 2019",9.154
"July 23, 2019",9.111
"July 22, 2019",9.130
"July 19, 2019",9.139
"July 18, 2019",9.278
"July 17, 2019",9.195
"July 16, 2019",9.175
"July 15, 2019",9.186
"July 12, 2019",9.188
"July 11, 2019",9.195
"July 10, 2019",9.166
"July 9, 2019",9.138
"July 8, 2019",9.150
"July 5, 2019",9.147
"July 3, 2019",9.123
"July 2, 2019",9.051
"July 1, 2019",8.994
"June 30, 2019",9.003
"June 28, 2019",8.729
"June 27, 2019",8.670
"June 26, 2019",8.620
"June 25, 2019",8.747
"June 24, 2019",8.727
"June 21, 2019",8.798
"June 20, 2019",8.760
"June 19, 2019",8.735
"June 18, 2019",8.645
"June 17, 2019",8.666
"June 14, 2019",8.711
"June 13, 2019",8.663
"June 12, 2019",8.639
"June 11, 2019",8.571
"June 10, 2019",8.638
"June 7, 2019",8.596
"June 6, 2019",8.645
"June 5, 2019",8.647
"June 4, 2019",8.478
"June 3, 2019",8.478
"May 31, 2019",8.368
"May 30, 2019",8.253
"May 29, 2019",8.316
"May 28, 2019",8.364
"May 24, 2019",8.452
"May 23, 2019",8.431
"May 22, 2019",8.431
"May 21, 2019",8.472
"May 20, 2019",8.452
"May 17, 2019",8.426
"May 16, 2019",8.427
"May 15, 2019",8.406
"May 14, 2019",8.445
"May 13, 2019",8.530
"May 10, 2019",8.465
"May 9, 2019",8.330
"May 8, 2019",8.345
"May 7, 2019",8.454
"May 6, 2019",8.395
"May 3, 2019",8.384
"May 2, 2019",8.309
"May 1, 2019",8.305
"April 30, 2019",8.357
"April 29, 2019",8.307
"April 26, 2019",8.314
"April 25, 2019",8.312
"April 24, 2019",8.271
"April 23, 2019",8.271
"April 22, 2019",8.264
"April 18, 2019",8.273
"April 17, 2019",8.289
"April 16, 2019",8.280
"April 15, 2019",8.346
"April 12, 2019",8.346
"April 11, 2019",8.269
"April 10, 2019",8.226
"April 9, 2019",8.195
"April 8, 2019",8.188
"April 5, 2019",8.224
"April 4, 2019",8.177
