date,forward_ps_ratio
"March 19, 2020",1.866
"March 18, 2020",2.051
"March 17, 2020",1.897
"March 16, 2020",1.688
"March 13, 2020",1.681
"March 12, 2020",1.535
"March 11, 2020",1.616
"March 10, 2020",1.663
"March 9, 2020",1.664
"March 6, 2020",1.798
"March 5, 2020",1.781
"March 4, 2020",1.804
"March 3, 2020",1.728
"March 2, 2020",1.735
"Feb. 28, 2020",1.648
"Feb. 27, 2020",1.726
"Feb. 26, 2020",1.809
"Feb. 25, 2020",1.849
"Feb. 24, 2020",1.897
"Feb. 21, 2020",1.914
"Feb. 20, 2020",1.916
"Feb. 19, 2020",1.91
"Feb. 18, 2020",1.935
"Feb. 14, 2020",1.939
"Feb. 13, 2020",1.914
"Feb. 12, 2020",1.868
"Feb. 11, 2020",1.852
"Feb. 10, 2020",1.860
"Feb. 7, 2020",1.852
"Feb. 6, 2020",1.854
"Feb. 5, 2020",1.861
"Feb. 4, 2020",1.861
"Feb. 3, 2020",1.880
"Jan. 31, 2020",1.882
"Jan. 30, 2020",1.898
"Jan. 29, 2020",1.879
"Jan. 28, 2020",1.873
"Jan. 27, 2020",1.857
"Jan. 24, 2020",1.864
"Jan. 23, 2020",1.857
"Jan. 22, 2020",1.841
"Jan. 21, 2020",1.834
"Jan. 17, 2020",1.827
"Jan. 16, 2020",1.818
"Jan. 15, 2020",1.807
"Jan. 14, 2020",1.782
"Jan. 13, 2020",1.774
"Jan. 10, 2020",1.75
"Jan. 9, 2020",1.748
"Jan. 8, 2020",1.756
"Jan. 7, 2020",1.753
"Jan. 6, 2020",1.763
"Jan. 3, 2020",1.768
"Jan. 2, 2020",1.770
"Dec. 31, 2019",1.803
"Dec. 30, 2019",1.757
"Dec. 27, 2019",1.752
"Dec. 26, 2019",1.752
"Dec. 24, 2019",1.749
"Dec. 23, 2019",1.753
"Dec. 20, 2019",1.780
"Dec. 19, 2019",1.753
"Dec. 18, 2019",1.746
"Dec. 17, 2019",1.730
"Dec. 16, 2019",1.720
"Dec. 13, 2019",1.701
"Dec. 12, 2019",1.692
"Dec. 11, 2019",1.692
"Dec. 10, 2019",1.672
"Dec. 9, 2019",1.667
"Dec. 6, 2019",1.666
"Dec. 5, 2019",1.664
"Dec. 4, 2019",1.653
"Dec. 3, 2019",1.634
"Dec. 2, 2019",1.627
"Nov. 29, 2019",1.639
"Nov. 27, 2019",1.649
"Nov. 26, 2019",1.645
"Nov. 25, 2019",1.632
"Nov. 22, 2019",1.642
"Nov. 21, 2019",1.642
"Nov. 20, 2019",1.663
"Nov. 19, 2019",1.642
"Nov. 18, 2019",1.644
"Nov. 15, 2019",1.637
"Nov. 14, 2019",1.646
"Nov. 13, 2019",1.641
"Nov. 12, 2019",1.619
"Nov. 11, 2019",1.613
"Nov. 8, 2019",1.630
"Nov. 7, 2019",1.631
"Nov. 6, 2019",1.658
"Nov. 5, 2019",1.646
"Nov. 4, 2019",1.660
"Nov. 1, 2019",1.694
"Oct. 31, 2019",1.695
"Oct. 30, 2019",1.694
"Oct. 29, 2019",1.680
"Oct. 28, 2019",1.675
"Oct. 25, 2019",1.701
"Oct. 24, 2019",1.712
"Oct. 23, 2019",1.711
"Oct. 22, 2019",1.704
"Oct. 21, 2019",1.706
"Oct. 18, 2019",1.699
"Oct. 17, 2019",1.686
"Oct. 16, 2019",1.671
"Oct. 15, 2019",1.663
"Oct. 14, 2019",1.672
"Oct. 11, 2019",1.686
"Oct. 10, 2019",1.686
"Oct. 9, 2019",1.688
"Oct. 8, 2019",1.679
"Oct. 7, 2019",1.698
"Oct. 4, 2019",1.697
"Oct. 3, 2019",1.677
"Oct. 2, 2019",1.672
"Oct. 1, 2019",1.702
"Sept. 30, 2019",1.712
"Sept. 27, 2019",1.705
"Sept. 26, 2019",1.712
"Sept. 25, 2019",1.710
"Sept. 24, 2019",1.698
"Sept. 23, 2019",1.687
"Sept. 20, 2019",1.677
"Sept. 19, 2019",1.666
"Sept. 18, 2019",1.664
"Sept. 17, 2019",1.660
"Sept. 16, 2019",1.663
"Sept. 13, 2019",1.656
"Sept. 12, 2019",1.674
"Sept. 11, 2019",1.664
"Sept. 10, 2019",1.634
"Sept. 9, 2019",1.646
"Sept. 6, 2019",1.666
"Sept. 5, 2019",1.670
"Sept. 4, 2019",1.689
"Sept. 3, 2019",1.701
"Aug. 30, 2019",1.666
"Aug. 29, 2019",1.662
"Aug. 28, 2019",1.646
"Aug. 27, 2019",1.653
"Aug. 26, 2019",1.666
"Aug. 23, 2019",1.648
"Aug. 22, 2019",1.674
"Aug. 21, 2019",1.674
"Aug. 20, 2019",1.673
"Aug. 19, 2019",1.677
"Aug. 16, 2019",1.678
"Aug. 15, 2019",1.668
"Aug. 14, 2019",1.661
"Aug. 13, 2019",1.663
"Aug. 12, 2019",1.657
"Aug. 9, 2019",1.666
"Aug. 8, 2019",1.691
"Aug. 7, 2019",1.654
"Aug. 6, 2019",1.643
"Aug. 5, 2019",1.626
"Aug. 2, 2019",1.665
"Aug. 1, 2019",1.674
"July 31, 2019",1.682
"July 30, 2019",1.679
"July 29, 2019",1.688
"July 26, 2019",1.672
"July 25, 2019",1.665
"July 24, 2019",1.666
"July 23, 2019",1.657
"July 22, 2019",1.661
"July 19, 2019",1.663
"July 18, 2019",1.692
"July 17, 2019",1.675
"July 16, 2019",1.671
"July 15, 2019",1.673
"July 12, 2019",1.673
"July 11, 2019",1.675
"July 10, 2019",1.669
"July 9, 2019",1.663
"July 8, 2019",1.665
"July 5, 2019",1.665
"July 3, 2019",1.660
"July 2, 2019",1.645
"July 1, 2019",1.633
"June 30, 2019",
"June 28, 2019",1.634
"June 27, 2019",1.622
"June 26, 2019",1.611
"June 25, 2019",1.638
"June 24, 2019",1.634
"June 21, 2019",1.648
"June 20, 2019",1.640
"June 19, 2019",1.635
"June 18, 2019",1.616
"June 17, 2019",1.621
"June 14, 2019",1.630
"June 13, 2019",1.620
"June 12, 2019",1.615
"June 11, 2019",1.601
"June 10, 2019",1.615
"June 7, 2019",1.606
"June 6, 2019",1.616
"June 5, 2019",1.617
"June 4, 2019",1.582
"June 3, 2019",1.582
"May 31, 2019",1.559
"May 30, 2019",1.535
"May 29, 2019",1.548
"May 28, 2019",1.558
"May 24, 2019",1.576
"May 23, 2019",1.572
"May 22, 2019",1.572
"May 21, 2019",1.580
"May 20, 2019",1.576
"May 17, 2019",1.571
"May 16, 2019",1.571
"May 15, 2019",1.566
"May 14, 2019",1.575
"May 13, 2019",1.592
"May 10, 2019",1.579
"May 9, 2019",1.551
"May 8, 2019",1.554
"May 7, 2019",1.577
"May 6, 2019",1.564
"May 3, 2019",1.562
"May 2, 2019",1.546
"May 1, 2019",1.546
"April 30, 2019",1.556
"April 29, 2019",1.546
"April 26, 2019",1.547
"April 25, 2019",1.547
"April 24, 2019",1.538
"April 23, 2019",1.538
"April 22, 2019",1.537
"April 18, 2019",1.539
"April 17, 2019",1.542
"April 16, 2019",1.540
"April 15, 2019",1.554
"April 12, 2019",1.554
"April 11, 2019",1.538
"April 10, 2019",1.529
"April 9, 2019",1.523
"April 8, 2019",1.521
"April 5, 2019",1.529
"April 4, 2019",1.519
"April 3, 2019",1.520
"April 2, 2019",1.520
"April 1, 2019",1.524
"March 31, 2019",
"March 29, 2019",1.530
"March 28, 2019",1.528
"March 27, 2019",1.538
"March 26, 2019",1.540
"March 25, 2019",1.531
"March 22, 2019",1.524
"March 21, 2019",1.523
"March 20, 2019",1.503
"March 19, 2019",1.502
"March 18, 2019",1.523
"March 15, 2019",1.524
"March 14, 2019",1.511
"March 13, 2019",1.506
"March 12, 2019",1.493
"March 11, 2019",1.499
"March 8, 2019",1.479
"March 7, 2019",1.468
"March 6, 2019",1.459
"March 5, 2019",1.457
"March 4, 2019",1.457
"March 1, 2019",1.442
"Feb. 28, 2019",1.436
"Feb. 27, 2019",1.429
"Feb. 26, 2019",1.426
"Feb. 25, 2019",1.431
"Feb. 22, 2019",1.449
"Feb. 21, 2019",1.437
"Feb. 20, 2019",1.425
"Feb. 19, 2019",1.414
"Feb. 15, 2019",1.420
"Feb. 14, 2019",1.414
"Feb. 13, 2019",1.410
"Feb. 12, 2019",1.413
"Feb. 11, 2019",1.416
"Feb. 8, 2019",1.424
"Feb. 7, 2019",1.423
"Feb. 6, 2019",1.400
"Feb. 5, 2019",1.396
"Feb. 4, 2019",1.395
"Feb. 1, 2019",1.392
"Jan. 31, 2019",1.395
"Jan. 30, 2019",1.371
"Jan. 29, 2019",1.365
"Jan. 28, 2019",1.365
"Jan. 25, 2019",1.372
"Jan. 24, 2019",1.384
"Jan. 23, 2019",1.375
"Jan. 22, 2019",1.359
"Jan. 18, 2019",1.365
"Jan. 17, 2019",1.362
"Jan. 16, 2019",1.349
"Jan. 15, 2019",1.338
"Jan. 14, 2019",1.326
"Jan. 11, 2019",1.344
"Jan. 10, 2019",1.35
"Jan. 9, 2019",1.340
"Jan. 8, 2019",1.346
"Jan. 7, 2019",1.332
"Jan. 4, 2019",1.341
"Jan. 3, 2019",1.342
"Jan. 2, 2019",1.337
"Dec. 31, 2018",1.373
