date,forward_pe_ratio
"March 19, 2020",24.36
"March 18, 2020",26.77
"March 17, 2020",24.76
"March 16, 2020",22.04
"March 13, 2020",21.94
"March 12, 2020",20.03
"March 11, 2020",21.09
"March 10, 2020",21.72
"March 9, 2020",21.73
"March 6, 2020",23.48
"March 5, 2020",23.25
"March 4, 2020",23.55
"March 3, 2020",22.57
"March 2, 2020",22.65
"Feb. 28, 2020",21.52
"Feb. 27, 2020",22.53
"Feb. 26, 2020",23.62
"Feb. 25, 2020",24.14
"Feb. 24, 2020",24.77
"Feb. 21, 2020",24.99
"Feb. 20, 2020",25.02
"Feb. 19, 2020",24.94
"Feb. 18, 2020",25.26
"Feb. 14, 2020",25.31
"Feb. 13, 2020",24.98
"Feb. 12, 2020",24.38
"Feb. 11, 2020",24.18
"Feb. 10, 2020",24.28
"Feb. 7, 2020",24.18
"Feb. 6, 2020",24.21
"Feb. 5, 2020",24.29
"Feb. 4, 2020",24.30
"Feb. 3, 2020",24.55
"Jan. 31, 2020",24.57
"Jan. 30, 2020",24.78
"Jan. 29, 2020",24.53
"Jan. 28, 2020",24.46
"Jan. 27, 2020",24.24
"Jan. 24, 2020",24.33
"Jan. 23, 2020",24.25
"Jan. 22, 2020",24.03
"Jan. 21, 2020",23.95
"Jan. 17, 2020",23.85
"Jan. 16, 2020",23.74
"Jan. 15, 2020",23.60
"Jan. 14, 2020",23.27
"Jan. 13, 2020",23.16
"Jan. 10, 2020",22.85
"Jan. 9, 2020",22.82
"Jan. 8, 2020",22.93
"Jan. 7, 2020",22.88
"Jan. 6, 2020",23.02
"Jan. 3, 2020",23.08
"Jan. 2, 2020",23.11
"Dec. 31, 2019",23.54
"Dec. 30, 2019",24.25
"Dec. 27, 2019",24.18
"Dec. 26, 2019",24.19
"Dec. 24, 2019",24.14
"Dec. 23, 2019",24.20
"Dec. 20, 2019",24.57
"Dec. 19, 2019",24.20
"Dec. 18, 2019",24.11
"Dec. 17, 2019",23.88
"Dec. 16, 2019",23.75
"Dec. 13, 2019",23.48
"Dec. 12, 2019",23.36
"Dec. 11, 2019",23.36
"Dec. 10, 2019",23.09
"Dec. 9, 2019",23.02
"Dec. 6, 2019",23.00
"Dec. 5, 2019",22.97
"Dec. 4, 2019",22.82
"Dec. 3, 2019",22.55
"Dec. 2, 2019",22.46
"Nov. 29, 2019",22.63
"Nov. 27, 2019",22.76
"Nov. 26, 2019",22.70
"Nov. 25, 2019",22.53
"Nov. 22, 2019",22.66
"Nov. 21, 2019",22.67
"Nov. 20, 2019",22.95
"Nov. 19, 2019",22.67
"Nov. 18, 2019",22.69
"Nov. 15, 2019",22.60
"Nov. 14, 2019",22.72
"Nov. 13, 2019",22.66
"Nov. 12, 2019",22.35
"Nov. 11, 2019",22.27
"Nov. 8, 2019",22.50
"Nov. 7, 2019",22.52
"Nov. 6, 2019",22.89
"Nov. 5, 2019",22.72
"Nov. 4, 2019",22.92
"Nov. 1, 2019",23.39
"Oct. 31, 2019",23.39
"Oct. 30, 2019",23.38
"Oct. 29, 2019",23.19
"Oct. 28, 2019",23.12
"Oct. 25, 2019",23.48
"Oct. 24, 2019",23.64
"Oct. 23, 2019",23.62
"Oct. 22, 2019",23.53
"Oct. 21, 2019",23.54
"Oct. 18, 2019",23.45
"Oct. 17, 2019",23.28
"Oct. 16, 2019",23.06
"Oct. 15, 2019",22.96
"Oct. 14, 2019",23.08
"Oct. 11, 2019",23.27
"Oct. 10, 2019",23.27
"Oct. 9, 2019",23.31
"Oct. 8, 2019",23.18
"Oct. 7, 2019",23.43
"Oct. 4, 2019",23.43
"Oct. 3, 2019",23.16
"Oct. 2, 2019",23.09
"Oct. 1, 2019",23.49
"Sept. 30, 2019",23.63
"Sept. 27, 2019",23.53
"Sept. 26, 2019",23.63
"Sept. 25, 2019",23.60
"Sept. 24, 2019",23.43
"Sept. 23, 2019",23.29
"Sept. 20, 2019",23.15
"Sept. 19, 2019",23.00
"Sept. 18, 2019",22.97
"Sept. 17, 2019",22.91
"Sept. 16, 2019",22.95
"Sept. 13, 2019",22.86
"Sept. 12, 2019",23.11
"Sept. 11, 2019",22.97
"Sept. 10, 2019",22.55
"Sept. 9, 2019",22.72
"Sept. 6, 2019",23.00
"Sept. 5, 2019",23.06
"Sept. 4, 2019",23.31
"Sept. 3, 2019",23.48
"Aug. 30, 2019",23.00
"Aug. 29, 2019",22.94
"Aug. 28, 2019",22.72
"Aug. 27, 2019",22.82
"Aug. 26, 2019",22.99
"Aug. 23, 2019",22.75
"Aug. 22, 2019",23.11
"Aug. 21, 2019",23.11
"Aug. 20, 2019",23.09
"Aug. 19, 2019",23.14
"Aug. 16, 2019",23.17
"Aug. 15, 2019",23.02
"Aug. 14, 2019",22.93
"Aug. 13, 2019",22.96
"Aug. 12, 2019",22.87
"Aug. 9, 2019",23.00
"Aug. 8, 2019",23.34
"Aug. 7, 2019",22.83
"Aug. 6, 2019",22.68
"Aug. 5, 2019",22.45
"Aug. 2, 2019",22.98
"Aug. 1, 2019",23.11
"July 31, 2019",23.21
"July 30, 2019",23.18
"July 29, 2019",23.30
"July 26, 2019",23.09
"July 25, 2019",22.98
"July 24, 2019",23.00
"July 23, 2019",22.88
"July 22, 2019",22.93
"July 19, 2019",22.96
"July 18, 2019",23.36
"July 17, 2019",23.12
"July 16, 2019",23.06
"July 15, 2019",23.09
"July 12, 2019",23.10
"July 11, 2019",23.12
"July 10, 2019",23.04
"July 9, 2019",22.95
"July 8, 2019",22.99
"July 5, 2019",22.98
"July 3, 2019",22.91
"July 2, 2019",22.70
"July 1, 2019",22.54
"June 30, 2019",
"June 28, 2019",22.56
"June 27, 2019",22.39
"June 26, 2019",22.25
"June 25, 2019",22.62
"June 24, 2019",22.56
"June 21, 2019",22.76
"June 20, 2019",22.65
"June 19, 2019",22.58
"June 18, 2019",22.32
"June 17, 2019",22.38
"June 14, 2019",22.51
"June 13, 2019",22.37
"June 12, 2019",22.31
"June 11, 2019",22.11
"June 10, 2019",22.30
"June 7, 2019",22.18
"June 6, 2019",22.32
"June 5, 2019",22.33
"June 4, 2019",21.84
"June 3, 2019",21.84
"May 31, 2019",21.52
"May 30, 2019",21.19
"May 29, 2019",21.37
"May 28, 2019",21.51
"May 24, 2019",21.77
"May 23, 2019",21.70
"May 22, 2019",21.70
"May 21, 2019",21.82
"May 20, 2019",21.77
"May 17, 2019",21.69
"May 16, 2019",21.69
"May 15, 2019",21.63
"May 14, 2019",21.75
"May 13, 2019",21.99
"May 10, 2019",21.80
"May 9, 2019",21.41
"May 8, 2019",21.46
"May 7, 2019",21.77
"May 6, 2019",21.60
"May 3, 2019",21.57
"May 2, 2019",21.35
"May 1, 2019",21.34
"April 30, 2019",21.49
"April 29, 2019",21.35
"April 26, 2019",21.37
"April 25, 2019",21.36
"April 24, 2019",21.24
"April 23, 2019",21.24
"April 22, 2019",21.22
"April 18, 2019",21.25
"April 17, 2019",21.30
"April 16, 2019",21.27
"April 15, 2019",21.46
"April 12, 2019",21.46
"April 11, 2019",21.24
"April 10, 2019",21.11
"April 9, 2019",21.03
"April 8, 2019",21.00
"April 5, 2019",21.11
"April 4, 2019",20.97
"April 3, 2019",20.99
"April 2, 2019",20.99
"April 1, 2019",21.05
"March 31, 2019",
"March 29, 2019",21.12
"March 28, 2019",21.10
"March 27, 2019",21.23
"March 26, 2019",21.27
"March 25, 2019",21.14
"March 22, 2019",21.04
"March 21, 2019",21.03
"March 20, 2019",20.76
"March 19, 2019",20.75
"March 18, 2019",21.03
"March 15, 2019",21.05
"March 14, 2019",20.86
"March 13, 2019",20.80
"March 12, 2019",20.62
"March 11, 2019",20.70
"March 8, 2019",20.42
"March 7, 2019",20.27
"March 6, 2019",20.14
"March 5, 2019",20.12
"March 4, 2019",20.12
"March 1, 2019",19.91
"Feb. 28, 2019",19.83
"Feb. 27, 2019",19.74
"Feb. 26, 2019",19.69
"Feb. 25, 2019",19.77
"Feb. 22, 2019",20.01
"Feb. 21, 2019",19.85
"Feb. 20, 2019",19.68
"Feb. 19, 2019",19.53
"Feb. 15, 2019",19.62
"Feb. 14, 2019",19.52
"Feb. 13, 2019",19.47
"Feb. 12, 2019",19.52
"Feb. 11, 2019",19.57
"Feb. 8, 2019",19.68
"Feb. 7, 2019",19.66
"Feb. 6, 2019",19.35
"Feb. 5, 2019",19.29
"Feb. 4, 2019",19.27
"Feb. 1, 2019",19.23
"Jan. 31, 2019",19.27
"Jan. 30, 2019",18.94
"Jan. 29, 2019",18.86
"Jan. 28, 2019",18.85
"Jan. 25, 2019",18.96
"Jan. 24, 2019",19.13
"Jan. 23, 2019",19.00
"Jan. 22, 2019",18.77
"Jan. 18, 2019",18.86
"Jan. 17, 2019",18.82
"Jan. 16, 2019",18.64
"Jan. 15, 2019",18.49
"Jan. 14, 2019",18.32
"Jan. 11, 2019",18.57
"Jan. 10, 2019",18.65
"Jan. 9, 2019",18.51
"Jan. 8, 2019",18.59
"Jan. 7, 2019",18.40
"Jan. 4, 2019",18.53
"Jan. 3, 2019",18.54
"Jan. 2, 2019",18.47
"Dec. 31, 2018",18.97
