date,three_year_return
"May 1, 2019",35.87%
"April 30, 2019",36.15%
"April 29, 2019",34.36%
"April 26, 2019",36.15%
"April 25, 2019",36.12%
"April 24, 2019",37.93%
"April 23, 2019",36.38%
"April 22, 2019",35.57%
"April 18, 2019",31.06%
"April 17, 2019",31.35%
"April 16, 2019",31.73%
"April 15, 2019",33.34%
"April 12, 2019",34.47%
"April 11, 2019",35.76%
"April 10, 2019",34.01%
"April 9, 2019",33.79%
"April 8, 2019",34.33%
"April 5, 2019",36.66%
"April 4, 2019",31.28%
"April 3, 2019",31.70%
"April 2, 2019",31.90%
"April 1, 2019",33.17%
"March 29, 2019",33.02%
"March 28, 2019",33.46%
"March 27, 2019",35.27%
"March 26, 2019",36.03%
"March 25, 2019",35.34%
"March 22, 2019",35.11%
"March 21, 2019",34.02%
"March 20, 2019",33.99%
"March 19, 2019",33.77%
"March 18, 2019",35.91%
"March 15, 2019",35.34%
"March 14, 2019",35.20%
"March 13, 2019",35.25%
"March 12, 2019",36.80%
"March 11, 2019",37.15%
"March 8, 2019",36.54%
"March 7, 2019",36.83%
"March 6, 2019",36.82%
"March 5, 2019",36.68%
"March 4, 2019",38.05%
"March 1, 2019",40.29%
"Feb. 28, 2019",38.04%
"Feb. 27, 2019",37.55%
"Feb. 26, 2019",37.62%
"Feb. 25, 2019",34.25%
"Feb. 22, 2019",37.72%
"Feb. 21, 2019",38.06%
"Feb. 20, 2019",36.93%
"Feb. 19, 2019",37.24%
"Feb. 15, 2019",40.67%
"Feb. 14, 2019",40.25%
"Feb. 13, 2019",39.63%
"Feb. 12, 2019",41.05%
"Feb. 11, 2019",39.98%
"Feb. 8, 2019",41.43%
"Feb. 7, 2019",41.43%
"Feb. 6, 2019",38.70%
"Feb. 5, 2019",38.89%
"Feb. 4, 2019",38.88%
"Feb. 1, 2019",39.06%
"Jan. 31, 2019",40.11%
"Jan. 30, 2019",36.93%
"Jan. 29, 2019",35.22%
"Jan. 28, 2019",37.63%
"Jan. 25, 2019",43.01%
"Jan. 24, 2019",42.98%
"Jan. 23, 2019",41.86%
"Jan. 22, 2019",38.97%
"Jan. 18, 2019",41.63%
"Jan. 17, 2019",42.88%
"Jan. 16, 2019",42.35%
"Jan. 15, 2019",40.95%
"Jan. 14, 2019",36.27%
"Jan. 11, 2019",38.68%
"Jan. 10, 2019",41.74%
"Jan. 9, 2019",39.21%
"Jan. 8, 2019",38.01%
"Jan. 7, 2019",33.20%
"Jan. 4, 2019",36.04%
"Jan. 3, 2019",32.75%
"Jan. 2, 2019",32.38%
"Dec. 31, 2018",36.85%
"Dec. 28, 2018",33.06%
"Dec. 27, 2018",35.39%
"Dec. 26, 2018",34.44%
"Dec. 24, 2018",32.45%
"Dec. 21, 2018",42.65%
"Dec. 20, 2018",42.25%
"Dec. 19, 2018",41.86%
"Dec. 18, 2018",42.00%
"Dec. 17, 2018",42.07%
"Dec. 14, 2018",50.68%
"Dec. 13, 2018",53.29%
"Dec. 12, 2018",52.82%
"Dec. 11, 2018",53.86%
"Dec. 10, 2018",51.36%
"Dec. 7, 2018",45.62%
"Dec. 6, 2018",46.60%
"Dec. 4, 2018",45.43%
"Dec. 3, 2018",48.34%
"Nov. 30, 2018",44.39%
"Nov. 29, 2018",44.12%
"Nov. 28, 2018",45.14%
"Nov. 27, 2018",47.04%
"Nov. 26, 2018",48.05%
"Nov. 23, 2018",47.89%
"Nov. 21, 2018",45.99%
"Nov. 20, 2018",48.23%
"Nov. 19, 2018",49.60%
"Nov. 16, 2018",50.53%
"Nov. 15, 2018",51.64%
"Nov. 14, 2018",51.92%
"Nov. 13, 2018",52.63%
"Nov. 12, 2018",49.57%
"Nov. 9, 2018",49.37%
"Nov. 8, 2018",50.05%
"Nov. 7, 2018",50.50%
"Nov. 6, 2018",48.72%
"Nov. 5, 2018",42.27%
"Nov. 2, 2018",41.15%
"Nov. 1, 2018",43.13%
"Oct. 31, 2018",39.51%
"Oct. 30, 2018",42.98%
"Oct. 29, 2018",43.06%
"Oct. 26, 2018",35.63%
"Oct. 25, 2018",40.14%
"Oct. 24, 2018",42.64%
"Oct. 23, 2018",41.22%
"Oct. 22, 2018",40.84%
"Oct. 19, 2018",42.84%
"Oct. 18, 2018",41.85%
"Oct. 17, 2018",41.91%
"Oct. 16, 2018",42.13%
"Oct. 15, 2018",37.71%
"Oct. 12, 2018",41.78%
"Oct. 11, 2018",45.84%
"Oct. 10, 2018",50.23%
"Oct. 9, 2018",52.30%
"Oct. 8, 2018",52.60%
"Oct. 5, 2018",53.09%
"Oct. 4, 2018",52.47%
"Oct. 3, 2018",52.20%
"Oct. 2, 2018",53.26%
"Oct. 1, 2018",53.16%
"Sept. 28, 2018",55.97%
"Sept. 27, 2018",53.65%
"Sept. 26, 2018",52.41%
"Sept. 25, 2018",54.31%
"Sept. 24, 2018",56.63%
"Sept. 21, 2018",61.51%
"Sept. 20, 2018",60.86%
"Sept. 19, 2018",60.37%
"Sept. 18, 2018",64.79%
"Sept. 17, 2018",65.42%
"Sept. 14, 2018",69.58%
"Sept. 13, 2018",71.26%
"Sept. 12, 2018",69.85%
"Sept. 11, 2018",69.90%
"Sept. 10, 2018",72.53%
"Sept. 7, 2018",73.37%
"Sept. 6, 2018",74.15%
"Sept. 5, 2018",73.06%
"Sept. 4, 2018",69.67%
"Aug. 31, 2018",64.81%
"Aug. 30, 2018",63.42%
"Aug. 29, 2018",61.97%
"Aug. 28, 2018",59.56%
"Aug. 27, 2018",59.75%
"Aug. 24, 2018",61.44%
"Aug. 23, 2018",53.73%
"Aug. 22, 2018",53.47%
"Aug. 21, 2018",55.96%
"Aug. 20, 2018",55.05%
"Aug. 17, 2018",53.66%
"Aug. 16, 2018",54.53%
"Aug. 15, 2018",52.66%
"Aug. 14, 2018",51.74%
"Aug. 13, 2018",52.28%
"Aug. 10, 2018",55.36%
"Aug. 9, 2018",56.16%
"Aug. 8, 2018",54.26%
"Aug. 7, 2018",53.75%
"Aug. 6, 2018",55.97%
"Aug. 3, 2018",52.42%
"Aug. 2, 2018",51.75%
"Aug. 1, 2018",49.57%
"July 31, 2018",51.73%
"July 30, 2018",52.20%
"July 27, 2018",59.12%
"July 26, 2018",63.48%
"July 25, 2018",61.21%
"July 24, 2018",60.76%
"July 23, 2018",60.26%
"July 20, 2018",60.47%
"July 19, 2018",60.48%
"July 18, 2018",57.95%
"July 17, 2018",58.09%
"July 16, 2018",57.58%
"July 13, 2018",60.27%
"July 12, 2018",60.38%
"July 11, 2018",60.12%
"July 10, 2018",58.41%
"July 9, 2018",58.52%
"July 6, 2018",63.27%
"July 5, 2018",63.76%
"July 3, 2018",62.40%
"July 2, 2018",61.61%
"June 29, 2018",63.52%
"June 28, 2018",62.24%
"June 27, 2018",62.63%
"June 26, 2018",63.07%
"June 25, 2018",64.84%
"June 22, 2018",59.18%
"June 21, 2018",57.56%
"June 20, 2018",56.76%
"June 19, 2018",57.82%
"June 18, 2018",53.98%
"June 15, 2018",57.58%
"June 14, 2018",56.51%
"June 13, 2018",53.94%
"June 12, 2018",54.02%
"June 11, 2018",50.25%
"June 8, 2018",53.86%
"June 7, 2018",54.86%
"June 6, 2018",53.55%
"June 5, 2018",55.85%
"June 4, 2018",55.17%
"June 1, 2018",54.24%
"May 31, 2018",55.31%
"May 30, 2018",56.11%
"May 29, 2018",53.51%
"May 25, 2018",52.01%
"May 24, 2018",51.87%
"May 23, 2018",50.68%
"May 22, 2018",49.76%
"May 21, 2018",48.11%
"May 18, 2018",46.65%
"May 17, 2018",48.44%
"May 16, 2018",49.62%
"May 15, 2018",50.51%
"May 14, 2018",52.89%
"May 11, 2018",54.75%
"May 10, 2018",54.67%
"May 9, 2018",54.38%
"May 8, 2018",54.04%
"May 7, 2018",57.38%
"May 4, 2018",54.47%
"May 3, 2018",59.41%
"May 2, 2018",55.56%
"May 1, 2018",55.20%
"April 30, 2018",54.15%
"April 27, 2018",51.65%
"April 26, 2018",48.54%
"April 25, 2018",46.47%
"April 24, 2018",46.74%
"April 23, 2018",45.14%
"April 20, 2018",41.76%
"April 19, 2018",44.39%
"April 18, 2018",43.48%
"April 17, 2018",43.54%
"April 16, 2018",41.25%
"April 13, 2018",38.33%
"April 12, 2018",35.32%
"April 11, 2018",37.44%
"April 10, 2018",37.40%
"April 9, 2018",40.78%
"April 6, 2018",36.41%
"April 5, 2018",38.79%
"April 4, 2018",37.65%
"April 3, 2018",37.65%
"April 2, 2018",36.51%
"March 29, 2018",44.07%
"March 28, 2018",42.99%
"March 27, 2018",42.01%
"March 26, 2018",40.41%
"March 23, 2018",34.54%
"March 22, 2018",36.62%
"March 21, 2018",36.40%
"March 20, 2018",36.57%
"March 19, 2018",38.59%
"March 16, 2018",40.05%
"March 15, 2018",39.70%
"March 14, 2018",39.00%
"March 13, 2018",37.96%
"March 12, 2018",36.30%
"March 9, 2018",35.84%
"March 8, 2018",35.84%
"March 7, 2018",35.69%
"March 6, 2018",36.52%
"March 5, 2018",34.69%
"March 2, 2018",34.25%
"March 1, 2018",30.12%
"Feb. 28, 2018",29.43%
"Feb. 27, 2018",31.67%
"Feb. 26, 2018",33.53%
"Feb. 23, 2018",32.20%
"Feb. 22, 2018",30.43%
"Feb. 21, 2018",29.97%
"Feb. 20, 2018",31.69%
"Feb. 16, 2018",38.54%
"Feb. 15, 2018",37.64%
"Feb. 14, 2018",34.52%
"Feb. 13, 2018",35.61%
"Feb. 12, 2018",32.40%
"Feb. 9, 2018",32.19%
"Feb. 8, 2018",26.90%
"Feb. 7, 2018",27.24%
"Feb. 6, 2018",26.47%
"Feb. 5, 2018",21.32%
"Feb. 2, 2018",22.61%
"Feb. 1, 2018",25.06%
"Jan. 31, 2018",27.05%
"Jan. 30, 2018",25.65%
"Jan. 29, 2018",20.69%
"Jan. 26, 2018",23.93%
"Jan. 25, 2018",24.59%
"Jan. 24, 2018",22.07%
"Jan. 23, 2018",22.50%
"Jan. 22, 2018",21.58%
"Jan. 19, 2018",23.11%
"Jan. 18, 2018",22.89%
"Jan. 17, 2018",23.80%
"Jan. 16, 2018",22.21%
"Jan. 12, 2018",26.47%
"Jan. 11, 2018",26.47%
"Jan. 10, 2018",27.60%
"Jan. 9, 2018",29.70%
"Jan. 8, 2018",31.98%
"Jan. 5, 2018",33.65%
"Jan. 4, 2018",33.18%
"Jan. 3, 2018",34.19%
"Jan. 2, 2018",35.48%
"Dec. 29, 2017",30.53%
"Dec. 28, 2017",35.43%
"Dec. 27, 2017",34.14%
"Dec. 26, 2017",32.87%
"Dec. 22, 2017",38.03%
"Dec. 21, 2017",37.69%
"Dec. 20, 2017",38.74%
"Dec. 19, 2017",41.08%
"Dec. 18, 2017",43.40%
"Dec. 15, 2017",53.33%
"Dec. 14, 2017",51.39%
"Dec. 13, 2017",52.47%
"Dec. 12, 2017",52.12%
"Dec. 11, 2017",52.55%
"Dec. 8, 2017",53.42%
"Dec. 7, 2017",55.07%
"Dec. 6, 2017",54.55%
"Dec. 5, 2017",53.56%
"Dec. 4, 2017",55.56%
"Dec. 1, 2017",57.57%
"Nov. 30, 2017",59.09%
"Nov. 29, 2017",57.69%
"Nov. 28, 2017",57.12%
"Nov. 27, 2017",56.06%
"Nov. 24, 2017",57.94%
"Nov. 22, 2017",55.97%
"Nov. 21, 2017",58.04%
"Nov. 20, 2017",58.18%
"Nov. 17, 2017",57.64%
"Nov. 16, 2017",60.09%
"Nov. 15, 2017",59.30%
"Nov. 14, 2017",60.81%
"Nov. 13, 2017",56.80%
"Nov. 10, 2017",50.82%
"Nov. 9, 2017",52.34%
"Nov. 8, 2017",52.04%
"Nov. 7, 2017",51.26%
"Nov. 6, 2017",50.74%
"Nov. 3, 2017",46.69%
"Nov. 2, 2017",46.45%
"Nov. 1, 2017",44.43%
"Oct. 31, 2017",45.55%
"Oct. 30, 2017",45.20%
"Oct. 27, 2017",54.53%
"Oct. 26, 2017",52.91%
"Oct. 25, 2017",52.39%
"Oct. 24, 2017",52.43%
"Oct. 23, 2017",53.77%
"Oct. 20, 2017",57.72%
"Oct. 19, 2017",60.26%
"Oct. 18, 2017",59.91%
"Oct. 17, 2017",58.87%
"Oct. 16, 2017",58.41%
"Oct. 13, 2017",61.64%
"Oct. 12, 2017",64.08%
"Oct. 11, 2017",62.03%
"Oct. 10, 2017",61.51%
"Oct. 9, 2017",61.75%
"Oct. 6, 2017",63.75%
"Oct. 5, 2017",63.91%
"Oct. 4, 2017",64.76%
"Oct. 3, 2017",63.41%
"Oct. 2, 2017",64.96%
"Sept. 29, 2017",62.95%
"Sept. 28, 2017",64.34%
"Sept. 27, 2017",63.91%
"Sept. 26, 2017",64.03%
"Sept. 25, 2017",65.37%
"Sept. 22, 2017",60.36%
"Sept. 21, 2017",60.48%
"Sept. 20, 2017",60.62%
"Sept. 19, 2017",61.55%
"Sept. 18, 2017",62.53%
"Sept. 15, 2017",64.04%
"Sept. 14, 2017",63.18%
"Sept. 13, 2017",62.34%
"Sept. 12, 2017",63.01%
"Sept. 11, 2017",62.53%
"Sept. 8, 2017",61.17%
"Sept. 7, 2017",59.97%
"Sept. 6, 2017",58.01%
"Sept. 5, 2017",58.21%
"Sept. 1, 2017",57.48%
"Aug. 31, 2017",56.88%
"Aug. 30, 2017",56.03%
"Aug. 29, 2017",56.58%
"Aug. 28, 2017",58.39%
"Aug. 25, 2017",60.18%
"Aug. 24, 2017",59.74%
"Aug. 23, 2017",58.86%
"Aug. 22, 2017",58.67%
"Aug. 21, 2017",56.04%
"Aug. 18, 2017",59.32%
"Aug. 17, 2017",58.94%
"Aug. 16, 2017",60.48%
"Aug. 15, 2017",60.02%
"Aug. 14, 2017",61.03%
"Aug. 11, 2017",62.42%
"Aug. 10, 2017",63.53%
"Aug. 9, 2017",63.19%
"Aug. 8, 2017",64.59%
"Aug. 7, 2017",67.05%
"Aug. 4, 2017",63.20%
"Aug. 3, 2017",61.25%
"Aug. 2, 2017",61.30%
"Aug. 1, 2017",61.90%
"July 31, 2017",61.27%
"July 28, 2017",55.29%
"July 27, 2017",59.29%
"July 26, 2017",58.68%
"July 25, 2017",58.76%
"July 24, 2017",57.40%
"July 21, 2017",59.10%
"July 20, 2017",56.01%
"July 19, 2017",53.58%
"July 18, 2017",52.32%
"July 17, 2017",54.01%
"July 14, 2017",52.03%
"July 13, 2017",51.11%
"July 12, 2017",52.64%
"July 11, 2017",51.25%
"July 10, 2017",50.31%
"July 7, 2017",51.01%
"July 6, 2017",49.47%
"July 5, 2017",49.77%
"July 3, 2017",50.98%
"June 30, 2017",47.59%
"June 29, 2017",50.16%
"June 28, 2017",52.04%
"June 27, 2017",52.14%
"June 26, 2017",53.67%
"June 23, 2017",53.37%
"June 22, 2017",53.02%
"June 21, 2017",53.86%
"June 20, 2017",54.29%
"June 19, 2017",56.15%
"June 16, 2017",63.05%
"June 15, 2017",64.84%
"June 14, 2017",63.48%
"June 13, 2017",63.56%
"June 12, 2017",63.86%
"June 9, 2017",61.81%
"June 8, 2017",60.10%
"June 7, 2017",60.35%
"June 6, 2017",59.47%
"June 5, 2017",60.25%
"June 2, 2017",64.68%
"June 1, 2017",61.01%
"May 31, 2017",59.22%
"May 30, 2017",58.02%
"May 26, 2017",60.11%
"May 25, 2017",59.83%
"May 24, 2017",58.61%
"May 23, 2017",57.87%
"May 22, 2017",56.67%
"May 19, 2017",55.44%
"May 18, 2017",52.94%
"May 17, 2017",53.27%
"May 16, 2017",52.77%
"May 15, 2017",54.83%
"May 12, 2017",52.57%
"May 11, 2017",51.69%
"May 10, 2017",51.59%
"May 9, 2017",51.45%
"May 8, 2017",50.13%
"May 5, 2017",54.31%
"May 4, 2017",54.71%
"May 3, 2017",52.59%
"May 2, 2017",54.14%
"May 1, 2017",48.83%
"April 28, 2017",51.23%
"April 27, 2017",53.41%
"April 26, 2017",53.21%
"April 25, 2017",52.89%
"April 24, 2017",53.77%
"April 21, 2017",54.28%
"April 20, 2017",52.64%
"April 19, 2017",53.02%
"April 18, 2017",54.14%
"April 17, 2017",54.14%
"April 13, 2017",55.52%
"April 12, 2017",55.76%
"April 11, 2017",54.14%
"April 10, 2017",52.34%
"April 7, 2017",51.85%
"April 6, 2017",52.20%
"April 5, 2017",52.36%
"April 4, 2017",51.87%
"April 3, 2017",49.71%
"March 31, 2017",49.56%
"March 30, 2017",51.07%
"March 29, 2017",51.63%
"March 28, 2017",52.09%
"March 27, 2017",51.05%
"March 24, 2017",51.26%
"March 23, 2017",51.41%
"March 22, 2017",50.88%
"March 21, 2017",49.78%
"March 20, 2017",50.12%
"March 17, 2017",48.07%
"March 16, 2017",46.43%
"March 15, 2017",47.58%
"March 14, 2017",44.57%
"March 13, 2017",45.52%
"March 10, 2017",45.21%
"March 9, 2017",44.50%
"March 8, 2017",44.59%
"March 7, 2017",47.80%
"March 6, 2017",48.31%
"March 3, 2017",49.88%
"March 2, 2017",47.91%
"March 1, 2017",47.94%
"Feb. 28, 2017",47.59%
"Feb. 27, 2017",49.04%
"Feb. 24, 2017",49.59%
"Feb. 23, 2017",47.67%
"Feb. 22, 2017",45.12%
"Feb. 21, 2017",45.25%
"Feb. 17, 2017",47.52%
"Feb. 16, 2017",47.15%
"Feb. 15, 2017",45.60%
"Feb. 14, 2017",46.69%
"Feb. 13, 2017",48.42%
"Feb. 10, 2017",55.65%
"Feb. 9, 2017",55.90%
"Feb. 8, 2017",56.37%
"Feb. 7, 2017",55.19%
"Feb. 6, 2017",55.69%
"Feb. 3, 2017",54.92%
"Feb. 2, 2017",49.91%
"Feb. 1, 2017",48.85%
"Jan. 31, 2017",51.75%
"Jan. 30, 2017",50.24%
"Jan. 27, 2017",52.55%
"Jan. 26, 2017",51.44%
"Jan. 25, 2017",51.46%
"Jan. 24, 2017",52.03%
"Jan. 23, 2017",50.26%
"Jan. 20, 2017",51.58%
"Jan. 19, 2017",51.08%
"Jan. 18, 2017",52.45%
"Jan. 17, 2017",52.20%
"Jan. 13, 2017",51.57%
"Jan. 12, 2017",49.28%
"Jan. 11, 2017",49.28%
"Jan. 10, 2017",47.81%
"Jan. 9, 2017",49.19%
"Jan. 6, 2017",56.78%
"Jan. 5, 2017",56.92%
"Jan. 4, 2017",57.80%
"Jan. 3, 2017",56.92%
"Dec. 30, 2016",54.87%
"Dec. 29, 2016",54.96%
"Dec. 28, 2016",53.25%
"Dec. 27, 2016",55.67%
"Dec. 23, 2016",54.23%
"Dec. 22, 2016",53.50%
"Dec. 21, 2016",52.84%
"Dec. 20, 2016",54.20%
"Dec. 19, 2016",53.60%
"Dec. 16, 2016",51.08%
"Dec. 15, 2016",54.84%
"Dec. 14, 2016",53.07%
"Dec. 13, 2016",57.61%
"Dec. 12, 2016",56.25%
"Dec. 9, 2016",54.64%
"Dec. 8, 2016",49.49%
"Dec. 7, 2016",47.39%
"Dec. 6, 2016",45.18%
"Dec. 5, 2016",47.59%
"Dec. 2, 2016",48.56%
"Dec. 1, 2016",46.67%
"Nov. 30, 2016",47.35%
"Nov. 29, 2016",52.92%
"Nov. 28, 2016",53.63%
"Nov. 25, 2016",52.98%
"Nov. 23, 2016",49.32%
"Nov. 22, 2016",50.80%
"Nov. 21, 2016",47.70%
"Nov. 18, 2016",47.95%
"Nov. 17, 2016",47.58%
"Nov. 16, 2016",47.31%
"Nov. 15, 2016",48.25%
"Nov. 14, 2016",47.84%
"Nov. 11, 2016",50.25%
"Nov. 10, 2016",48.97%
"Nov. 9, 2016",50.49%
"Nov. 8, 2016",54.04%
"Nov. 7, 2016",53.60%
"Nov. 4, 2016",47.01%
"Nov. 3, 2016",46.36%
"Nov. 2, 2016",47.23%
"Nov. 1, 2016",48.33%
"Oct. 31, 2016",51.92%
"Oct. 28, 2016",46.71%
"Oct. 27, 2016",44.63%
"Oct. 26, 2016",44.92%
"Oct. 25, 2016",44.48%
"Oct. 24, 2016",46.01%
"Oct. 21, 2016",46.68%
"Oct. 20, 2016",47.93%
"Oct. 19, 2016",47.91%
"Oct. 18, 2016",47.54%
"Oct. 17, 2016",48.93%
"Oct. 14, 2016",49.42%
"Oct. 13, 2016",49.44%
"Oct. 12, 2016",47.83%
"Oct. 11, 2016",46.63%
"Oct. 10, 2016",50.49%
"Oct. 7, 2016",53.37%
"Oct. 6, 2016",54.34%
"Oct. 5, 2016",53.68%
"Oct. 4, 2016",54.78%
"Oct. 3, 2016",60.39%
"Sept. 30, 2016",61.74%
"Sept. 29, 2016",62.55%
"Sept. 28, 2016",65.07%
"Sept. 27, 2016",65.23%
"Sept. 26, 2016",65.36%
"Sept. 23, 2016",66.56%
"Sept. 22, 2016",69.59%
"Sept. 21, 2016",67.29%
"Sept. 20, 2016",63.60%
"Sept. 19, 2016",62.67%
