date,altman_z_score
"Dec. 31, 2019",1.527
"Sept. 30, 2019",1.629
"June 30, 2019",1.529
"March 31, 2019",1.543
"Dec. 31, 2018",1.488
"Sept. 30, 2018",1.569
"June 30, 2018",1.508
"March 31, 2018",1.445
"Dec. 31, 2017",1.519
"Sept. 30, 2017",1.388
"June 30, 2017",1.355
"March 31, 2017",1.338
"Dec. 31, 2016",1.287
"Sept. 30, 2016",1.32
"June 30, 2016",1.336
"March 31, 2016",1.271
"Dec. 31, 2015",1.236
"Sept. 30, 2015",1.232
"June 30, 2015",1.161
"March 31, 2015",1.178
"Dec. 31, 2014",1.246
"Sept. 30, 2014",1.213
"June 30, 2014",1.253
"March 31, 2014",1.241
"Dec. 31, 2013",1.203
"Sept. 30, 2013",1.110
"June 30, 2013",1.088
"March 31, 2013",1.084
"Dec. 31, 2012",0.9955
"Sept. 30, 2012",1.020
"June 30, 2012",0.969
"March 31, 2012",0.95
"Dec. 31, 2011",0.9457
"Sept. 30, 2011",0.9738
"June 30, 2011",0.9909
"March 31, 2011",0.9975
"Dec. 31, 2010",0.9469
"Sept. 30, 2010",0.9776
"June 30, 2010",0.9539
"March 31, 2010",0.978
"Dec. 31, 2009",0.9827
"Sept. 30, 2009",0.9191
"June 30, 2009",0.877
"March 31, 2009",0.8222
"Dec. 31, 2008",0.8553
"Sept. 30, 2008",0.9119
"June 30, 2008",0.8327
"March 31, 2008",0.8796
"Dec. 31, 2007",0.9353
"Sept. 30, 2007",0.9276
"June 30, 2007",0.9406
"March 31, 2007",1.178
"Dec. 31, 2006",1.216
"Sept. 30, 2006",1.304
"June 30, 2006",1.230
"March 31, 2006",0.9899
"Dec. 31, 2005",0.9045
"Sept. 30, 2005",0.9086
"June 30, 2005",0.8846
"March 31, 2005",0.8606
"Dec. 31, 2004",0.88
"Sept. 30, 2004",0.749
"June 30, 2004",0.8078
"March 31, 2004",0.8418
"Dec. 31, 2003",0.8225
"Sept. 30, 2003",0.8708
"June 30, 2003",0.784
"March 31, 2003",0.8434
"Dec. 31, 2002",0.9483
"Sept. 30, 2002",0.9104
"June 30, 2002",1.044
"March 31, 2002",1.533
"Dec. 31, 2001",1.354
"Sept. 30, 2001",1.676
"June 30, 2001",1.712
"March 31, 2001",1.401
"Dec. 31, 2000",1.446
"Sept. 30, 2000",1.446
"June 30, 2000",1.304
"March 31, 2000",1.472
"Dec. 31, 1999",1.313
"Sept. 30, 1999",1.077
"June 30, 1999",1.128
"March 31, 1999",1.149
"Dec. 31, 1998",1.267
"Sept. 30, 1998",1.142
"June 30, 1998",1.157
"March 31, 1998",1.182
"Dec. 31, 1997",1.175
"Sept. 30, 1997",1.164
"June 30, 1997",1.184
"March 31, 1997",1.151
"Dec. 31, 1996",1.184
"Sept. 30, 1996",1.216
"June 30, 1996",1.242
"March 31, 1996",1.166
"Dec. 31, 1995",1.17
"Sept. 30, 1995",1.114
"June 30, 1995",1.102
"March 31, 1995",1.060
"Dec. 31, 1994",1.062
"Sept. 30, 1994",1.193
"June 30, 1994",1.392
"March 31, 1994",1.621
