date,zmijewski_score
"Dec. 31, 2019",-0.9259
"Sept. 30, 2019",-0.9553
"June 30, 2019",-0.9262
"March 31, 2019",-0.9365
"Dec. 31, 2018",-0.9257
"Sept. 30, 2018",-0.9645
"June 30, 2018",-0.916
"March 31, 2018",-0.8566
"Dec. 31, 2017",-0.9211
"Sept. 30, 2017",-0.8067
"June 30, 2017",-0.7717
"March 31, 2017",-0.7701
"Dec. 31, 2016",-0.7442
"Sept. 30, 2016",-0.7892
"June 30, 2016",-0.7438
"March 31, 2016",-0.7075
"Dec. 31, 2015",-0.7423
"Sept. 30, 2015",-0.7655
"June 30, 2015",-0.744
"March 31, 2015",-0.6646
"Dec. 31, 2014",-0.7595
"Sept. 30, 2014",-0.8213
"June 30, 2014",-0.7798
"March 31, 2014",-0.766
"Dec. 31, 2013",-0.765
"Sept. 30, 2013",-0.6906
"June 30, 2013",-0.6871
"March 31, 2013",-0.7116
"Dec. 31, 2012",-0.6795
"Sept. 30, 2012",-0.7344
"June 30, 2012",-0.7053
"March 31, 2012",-0.7131
"Dec. 31, 2011",-0.7178
"Sept. 30, 2011",-0.7786
"June 30, 2011",-0.7068
"March 31, 2011",-0.733
"Dec. 31, 2010",-0.6648
"Sept. 30, 2010",-0.6943
"June 30, 2010",-0.6996
"March 31, 2010",-0.6784
"Dec. 31, 2009",-0.666
"Sept. 30, 2009",-0.6848
"June 30, 2009",-0.6432
"March 31, 2009",-0.5964
"Dec. 31, 2008",-0.6162
"Sept. 30, 2008",-0.6504
"June 30, 2008",-0.607
"March 31, 2008",-0.6184
"Dec. 31, 2007",-0.6362
"Sept. 30, 2007",-0.6706
"June 30, 2007",-0.6731
"March 31, 2007",-0.7258
"Dec. 31, 2006",-0.659
"Sept. 30, 2006",-0.6555
"June 30, 2006",-0.5435
"March 31, 2006",-0.5098
"Dec. 31, 2005",-0.4798
"Sept. 30, 2005",-0.5019
"June 30, 2005",-0.5309
"March 31, 2005",-0.5302
"Dec. 31, 2004",-0.5268
"Sept. 30, 2004",-0.3622
"June 30, 2004",-0.4677
"March 31, 2004",-0.4291
"Dec. 31, 2003",-0.3985
"Sept. 30, 2003",-0.4874
"June 30, 2003",-0.3667
"March 31, 2003",-0.3522
"Dec. 31, 2002",-0.2914
"Sept. 30, 2002",-0.3381
"June 30, 2002",-0.3933
"March 31, 2002",-0.4395
"Dec. 31, 2001",-0.3201
"Sept. 30, 2001",-0.2006
"June 30, 2001",-0.1976
"March 31, 2001",-0.1559
"Dec. 31, 2000",-0.1586
"Sept. 30, 2000",-0.5094
"June 30, 2000",-0.5392
"March 31, 2000",-0.7342
"Dec. 31, 1999",-0.6629
"Sept. 30, 1999",-0.7185
"June 30, 1999",-0.714
"March 31, 1999",-0.7728
"Dec. 31, 1998",-0.7536
"Sept. 30, 1998",-0.7115
"June 30, 1998",-0.7495
"March 31, 1998",-0.7373
"Dec. 31, 1997",-0.717
"Sept. 30, 1997",-0.7383
"June 30, 1997",-0.7921
"March 31, 1997",-0.7804
"Dec. 31, 1996",-0.802
"Sept. 30, 1996",-0.877
"June 30, 1996",-0.9478
"March 31, 1996",-0.892
"Dec. 31, 1995",-0.8956
"Sept. 30, 1995",-0.8536
"June 30, 1995",-0.9027
"March 31, 1995",-0.8666
"Dec. 31, 1994",-0.899
"Sept. 30, 1994",-0.8798
