date,ca_score
"Dec. 31, 2019",-0.7265
"Sept. 30, 2019",-0.7267
"June 30, 2019",-0.73
"March 31, 2019",-0.7313
"Dec. 31, 2018",-0.7369
"Sept. 30, 2018",-0.7455
"June 30, 2018",-0.7679
"March 31, 2018",-0.7918
"Dec. 31, 2017",-0.8094
"Sept. 30, 2017",-0.8326
"June 30, 2017",-0.8516
"March 31, 2017",-0.8637
"Dec. 31, 2016",-0.874
"Sept. 30, 2016",-0.8701
"June 30, 2016",-0.88
"March 31, 2016",-0.8844
"Dec. 31, 2015",-0.8742
"Sept. 30, 2015",-0.8736
"June 30, 2015",-0.8627
"March 31, 2015",-0.8648
"Dec. 31, 2014",-0.8341
"Sept. 30, 2014",-0.8255
"June 30, 2014",-0.8419
"March 31, 2014",-0.8507
"Dec. 31, 2013",-0.8586
"Sept. 30, 2013",-0.8691
"June 30, 2013",-0.8766
"March 31, 2013",-0.8864
"Dec. 31, 2012",-0.8976
"Sept. 30, 2012",-0.9051
"June 30, 2012",-0.9343
"March 31, 2012",-0.9509
"Dec. 31, 2011",-0.9482
"Sept. 30, 2011",-0.9292
"June 30, 2011",-0.9154
"March 31, 2011",-0.9058
"Dec. 31, 2010",-0.9274
"Sept. 30, 2010",-0.9124
"June 30, 2010",-0.917
"March 31, 2010",-0.9152
"Dec. 31, 2009",-0.9146
"Sept. 30, 2009",-0.9344
"June 30, 2009",-0.9399
"March 31, 2009",-0.9466
"Dec. 31, 2008",-0.9311
"Sept. 30, 2008",-0.9093
"June 30, 2008",-0.9561
"March 31, 2008",-0.9493
"Dec. 31, 2007",-0.9481
"Sept. 30, 2007",-0.9386
"June 30, 2007",-0.9428
"March 31, 2007",-0.6797
"Dec. 31, 2006",-0.6983
"Sept. 30, 2006",-0.6903
"June 30, 2006",-0.7138
"March 31, 2006",-1.009
"Dec. 31, 2005",-1.029
"Sept. 30, 2005",-1.044
"June 30, 2005",-1.090
"March 31, 2005",-1.120
"Dec. 31, 2004",-1.132
"Sept. 30, 2004",-1.230
"June 30, 2004",-1.166
"March 31, 2004",-1.176
"Dec. 31, 2003",-1.206
"Sept. 30, 2003",-1.179
"June 30, 2003",-1.258
"March 31, 2003",-1.223
"Dec. 31, 2002",-1.169
"Sept. 30, 2002",-1.165
"June 30, 2002",-1.135
"March 31, 2002",-1.021
"Dec. 31, 2001",-1.114
"Sept. 30, 2001",-0.8856
"June 30, 2001",-0.7936
"March 31, 2001",-0.8259
"Dec. 31, 2000",-0.6738
"Sept. 30, 2000",-0.6373
"June 30, 2000",-0.6556
"March 31, 2000",-0.6427
"Dec. 31, 1999",-0.6656
"Sept. 30, 1999",-0.7779
"June 30, 1999",-0.7497
"March 31, 1999",-0.7417
"Dec. 31, 1998",-0.759
"Sept. 30, 1998",-0.788
"June 30, 1998",-0.7716
"March 31, 1998",-0.7577
"Dec. 31, 1997",-0.738
"Sept. 30, 1997",-0.6881
"June 30, 1997",-0.6728
"March 31, 1997",-0.654
"Dec. 31, 1996",-0.6375
"Sept. 30, 1996",-0.6188
"June 30, 1996",-0.5982
"March 31, 1996",-0.6195
"Dec. 31, 1995",-0.6367
"Sept. 30, 1995",-0.6355
"June 30, 1995",-0.6367
"March 31, 1995",-0.6385
"Dec. 31, 1994",-0.6483
"Sept. 30, 1994",-0.4499
