date,ev_revenues
"March 19, 2020",4.349
"March 18, 2020",4.648
"March 17, 2020",4.740
"March 16, 2020",4.264
"March 13, 2020",4.566
"March 12, 2020",4.330
"March 11, 2020",4.794
"March 10, 2020",4.989
"March 9, 2020",4.978
"March 6, 2020",5.228
"March 5, 2020",5.171
"March 4, 2020",5.198
"March 3, 2020",4.983
"March 2, 2020",5.032
"Feb. 28, 2020",4.826
"Feb. 27, 2020",5.072
"Feb. 26, 2020",5.234
"Feb. 25, 2020",5.287
"Feb. 24, 2020",5.376
"Feb. 21, 2020",5.396
"Feb. 20, 2020",5.391
"Feb. 19, 2020",5.397
"Feb. 18, 2020",5.444
"Feb. 14, 2020",5.397
"Feb. 13, 2020",5.368
"Feb. 12, 2020",5.319
"Feb. 11, 2020",5.328
"Feb. 10, 2020",5.335
"Feb. 7, 2020",5.310
"Feb. 6, 2020",5.345
"Feb. 5, 2020",5.349
"Feb. 4, 2020",5.339
"Feb. 3, 2020",5.420
"Jan. 31, 2020",5.407
"Jan. 30, 2020",5.444
"Jan. 29, 2020",5.403
"Jan. 28, 2020",5.388
"Jan. 27, 2020",5.392
"Jan. 24, 2020",5.401
"Jan. 23, 2020",5.373
"Jan. 22, 2020",5.330
"Jan. 21, 2020",5.317
"Jan. 17, 2020",5.292
"Jan. 16, 2020",5.273
"Jan. 15, 2020",5.256
"Jan. 14, 2020",5.212
"Jan. 13, 2020",5.213
"Jan. 10, 2020",5.165
"Jan. 9, 2020",5.153
"Jan. 8, 2020",5.126
"Jan. 7, 2020",5.143
"Jan. 6, 2020",5.160
"Jan. 3, 2020",5.160
"Jan. 2, 2020",5.158
"Dec. 31, 2019",5.205
"Dec. 30, 2019",5.101
"Dec. 27, 2019",5.093
"Dec. 26, 2019",5.078
"Dec. 24, 2019",5.071
"Dec. 23, 2019",5.074
"Dec. 20, 2019",5.145
"Dec. 19, 2019",5.13
"Dec. 18, 2019",5.133
"Dec. 17, 2019",5.102
"Dec. 16, 2019",5.094
"Dec. 13, 2019",5.048
"Dec. 12, 2019",5.043
"Dec. 11, 2019",5.062
"Dec. 10, 2019",5.043
"Dec. 9, 2019",5.014
"Dec. 6, 2019",5.020
"Dec. 5, 2019",5.023
"Dec. 4, 2019",5.015
"Dec. 3, 2019",5.001
"Dec. 2, 2019",4.995
"Nov. 29, 2019",5.036
"Nov. 27, 2019",5.077
"Nov. 26, 2019",5.043
"Nov. 25, 2019",5.021
"Nov. 22, 2019",5.058
"Nov. 21, 2019",5.018
"Nov. 20, 2019",5.061
"Nov. 19, 2019",4.988
"Nov. 18, 2019",4.974
"Nov. 15, 2019",5.010
"Nov. 14, 2019",5.008
"Nov. 13, 2019",5.007
"Nov. 12, 2019",4.935
"Nov. 11, 2019",4.926
"Nov. 8, 2019",4.955
"Nov. 7, 2019",4.968
"Nov. 6, 2019",5.043
"Nov. 5, 2019",5.048
"Nov. 4, 2019",5.084
"Nov. 1, 2019",5.146
"Oct. 31, 2019",5.131
"Oct. 30, 2019",5.178
"Oct. 29, 2019",5.135
"Oct. 28, 2019",5.100
"Oct. 25, 2019",5.142
"Oct. 24, 2019",5.181
"Oct. 23, 2019",5.188
"Oct. 22, 2019",5.185
"Oct. 21, 2019",5.194
"Oct. 18, 2019",5.203
"Oct. 17, 2019",5.180
"Oct. 16, 2019",5.158
"Oct. 15, 2019",5.168
"Oct. 14, 2019",5.208
"Oct. 11, 2019",5.257
"Oct. 10, 2019",5.259
"Oct. 9, 2019",5.248
"Oct. 8, 2019",5.240
"Oct. 7, 2019",5.292
"Oct. 4, 2019",5.338
"Oct. 3, 2019",5.266
"Oct. 2, 2019",5.254
"Oct. 1, 2019",5.305
"Sept. 30, 2019",5.317
"Sept. 27, 2019",5.239
"Sept. 26, 2019",5.263
"Sept. 25, 2019",5.259
"Sept. 24, 2019",5.222
"Sept. 23, 2019",5.176
"Sept. 20, 2019",5.191
"Sept. 19, 2019",5.162
"Sept. 18, 2019",5.161
"Sept. 17, 2019",5.132
"Sept. 16, 2019",5.080
"Sept. 13, 2019",5.108
"Sept. 12, 2019",5.134
"Sept. 11, 2019",5.088
"Sept. 10, 2019",5.049
"Sept. 9, 2019",5.083
"Sept. 6, 2019",5.113
"Sept. 5, 2019",5.142
"Sept. 4, 2019",5.187
"Sept. 3, 2019",5.192
"Aug. 30, 2019",5.141
"Aug. 29, 2019",5.136
"Aug. 28, 2019",5.126
"Aug. 27, 2019",5.121
"Aug. 26, 2019",5.112
"Aug. 23, 2019",5.088
"Aug. 22, 2019",5.105
"Aug. 21, 2019",5.093
"Aug. 20, 2019",5.068
"Aug. 19, 2019",5.085
"Aug. 16, 2019",5.077
"Aug. 15, 2019",5.020
"Aug. 14, 2019",4.965
"Aug. 13, 2019",4.972
"Aug. 12, 2019",4.932
"Aug. 9, 2019",4.942
"Aug. 8, 2019",4.992
"Aug. 7, 2019",4.917
"Aug. 6, 2019",4.906
"Aug. 5, 2019",4.864
"Aug. 2, 2019",4.888
"Aug. 1, 2019",4.918
"July 31, 2019",4.860
"July 30, 2019",4.866
"July 29, 2019",4.881
"July 26, 2019",4.868
"July 25, 2019",4.838
"July 24, 2019",4.863
"July 23, 2019",4.879
"July 22, 2019",4.881
"July 19, 2019",4.876
"July 18, 2019",4.952
"July 17, 2019",4.936
"July 16, 2019",4.946
"July 15, 2019",4.914
"July 12, 2019",4.919
"July 11, 2019",4.944
"July 10, 2019",4.933
"July 9, 2019",4.946
"July 8, 2019",4.938
"July 5, 2019",4.931
"July 3, 2019",4.915
"July 2, 2019",4.871
"July 1, 2019",4.819
"June 30, 2019",4.801
"June 28, 2019",4.727
"June 27, 2019",4.746
"June 26, 2019",4.758
"June 25, 2019",4.864
"June 24, 2019",4.860
"June 21, 2019",4.912
"June 20, 2019",4.877
"June 19, 2019",4.837
"June 18, 2019",4.813
"June 17, 2019",4.794
"June 14, 2019",4.840
"June 13, 2019",4.820
"June 12, 2019",4.850
"June 11, 2019",4.833
"June 10, 2019",4.863
"June 7, 2019",4.870
"June 6, 2019",4.862
"June 5, 2019",4.829
"June 4, 2019",4.768
"June 3, 2019",4.761
"May 31, 2019",4.721
"May 30, 2019",4.683
"May 29, 2019",4.732
"May 28, 2019",4.787
"May 24, 2019",4.843
"May 23, 2019",4.859
"May 22, 2019",4.837
"May 21, 2019",4.808
"May 20, 2019",4.814
"May 17, 2019",4.818
"May 16, 2019",4.812
"May 15, 2019",4.832
"May 14, 2019",4.823
"May 13, 2019",4.837
"May 10, 2019",4.770
"May 9, 2019",4.728
"May 8, 2019",4.689
"May 7, 2019",4.713
"May 6, 2019",4.723
"May 3, 2019",4.726
"May 2, 2019",4.653
"May 1, 2019",4.669
"April 30, 2019",4.676
"April 29, 2019",4.630
"April 26, 2019",4.629
"April 25, 2019",4.629
"April 24, 2019",4.642
"April 23, 2019",4.602
"April 22, 2019",4.582
"April 18, 2019",4.608
"April 17, 2019",4.612
"April 16, 2019",4.622
"April 15, 2019",4.664
"April 12, 2019",4.669
"April 11, 2019",4.68
"April 10, 2019",4.638
"April 9, 2019",4.633
"April 8, 2019",4.646
"April 5, 2019",4.684
"April 4, 2019",4.633
"April 3, 2019",4.658
"April 2, 2019",4.663
"April 1, 2019",4.697
"March 31, 2019",4.695
"March 29, 2019",4.809
"March 28, 2019",4.78
"March 27, 2019",4.835
"March 26, 2019",4.855
"March 25, 2019",4.834
"March 22, 2019",4.824
"March 21, 2019",4.801
"March 20, 2019",4.757
"March 19, 2019",4.751
"March 18, 2019",4.809
"March 15, 2019",4.806
"March 14, 2019",4.796
"March 13, 2019",4.826
"March 12, 2019",4.868
"March 11, 2019",4.877
"March 8, 2019",4.836
"March 7, 2019",4.799
"March 6, 2019",4.775
"March 5, 2019",4.772
"March 4, 2019",4.808
"March 1, 2019",4.783
"Feb. 28, 2019",4.764
"Feb. 27, 2019",4.752
"Feb. 26, 2019",4.754
"Feb. 25, 2019",4.771
"Feb. 22, 2019",4.802
"Feb. 21, 2019",4.790
"Feb. 20, 2019",4.760
"Feb. 19, 2019",4.768
"Feb. 15, 2019",4.745
"Feb. 14, 2019",4.735
"Feb. 13, 2019",4.720
"Feb. 12, 2019",4.756
"Feb. 11, 2019",4.764
"Feb. 8, 2019",4.770
"Feb. 7, 2019",4.753
"Feb. 6, 2019",4.684
"Feb. 5, 2019",4.688
"Feb. 4, 2019",4.692
"Feb. 1, 2019",4.708
"Jan. 31, 2019",4.732
"Jan. 30, 2019",4.650
"Jan. 29, 2019",4.607
"Jan. 28, 2019",4.611
"Jan. 25, 2019",4.625
"Jan. 24, 2019",4.694
"Jan. 23, 2019",4.666
"Jan. 22, 2019",4.594
"Jan. 18, 2019",4.609
"Jan. 17, 2019",4.640
"Jan. 16, 2019",4.627
"Jan. 15, 2019",4.593
"Jan. 14, 2019",4.538
"Jan. 11, 2019",4.612
"Jan. 10, 2019",4.653
"Jan. 9, 2019",4.591
"Jan. 8, 2019",4.561
"Jan. 7, 2019",4.454
"Jan. 4, 2019",4.513
"Jan. 3, 2019",4.466
"Jan. 2, 2019",4.457
"Dec. 31, 2018",4.568
"Dec. 28, 2018",4.575
"Dec. 27, 2018",4.598
"Dec. 26, 2018",4.574
"Dec. 24, 2018",4.523
"Dec. 21, 2018",4.712
"Dec. 20, 2018",4.753
"Dec. 19, 2018",4.743
"Dec. 18, 2018",4.747
"Dec. 17, 2018",4.778
"Dec. 14, 2018",4.876
"Dec. 13, 2018",4.902
"Dec. 12, 2018",4.890
"Dec. 11, 2018",4.916
"Dec. 10, 2018",4.866
"Dec. 7, 2018",4.849
"Dec. 6, 2018",4.856
"Dec. 4, 2018",4.827
"Dec. 3, 2018",4.828
"Nov. 30, 2018",4.785
"Nov. 29, 2018",4.744
"Nov. 28, 2018",4.769
"Nov. 27, 2018",4.816
"Nov. 26, 2018",4.811
"Nov. 23, 2018",4.801
"Nov. 21, 2018",4.790
"Nov. 20, 2018",4.846
"Nov. 19, 2018",4.855
"Nov. 16, 2018",4.842
"Nov. 15, 2018",4.802
"Nov. 14, 2018",4.808
"Nov. 13, 2018",4.825
"Nov. 12, 2018",4.796
"Nov. 9, 2018",4.776
"Nov. 8, 2018",4.765
"Nov. 7, 2018",4.776
"Nov. 6, 2018",4.733
"Nov. 5, 2018",4.686
"Nov. 2, 2018",4.652
"Nov. 1, 2018",4.690
"Oct. 31, 2018",4.601
"Oct. 30, 2018",4.687
"Oct. 29, 2018",4.667
"Oct. 26, 2018",4.658
"Oct. 25, 2018",4.724
"Oct. 24, 2018",4.788
"Oct. 23, 2018",4.752
"Oct. 22, 2018",4.798
"Oct. 19, 2018",4.785
"Oct. 18, 2018",4.734
"Oct. 17, 2018",4.736
"Oct. 16, 2018",4.742
"Oct. 15, 2018",4.684
"Oct. 12, 2018",4.684
"Oct. 11, 2018",4.718
"Oct. 10, 2018",4.825
