date,year_low
"March 19, 2020",80.73
"March 18, 2020",80.73
"March 17, 2020",80.73
"March 16, 2020",80.73
"March 13, 2020",81.94
"March 12, 2020",81.94
"March 11, 2020",93.77
"March 10, 2020",95.85
"March 9, 2020",95.85
"March 6, 2020",95.85
"March 5, 2020",95.85
"March 4, 2020",95.85
"March 3, 2020",95.85
"March 2, 2020",95.85
"Feb. 28, 2020",95.85
"Feb. 27, 2020",95.93
"Feb. 26, 2020",95.93
"Feb. 25, 2020",95.93
"Feb. 24, 2020",95.93
"Feb. 21, 2020",95.93
"Feb. 20, 2020",95.93
"Feb. 19, 2020",95.93
"Feb. 18, 2020",95.93
"Feb. 14, 2020",95.93
"Feb. 13, 2020",95.93
"Feb. 12, 2020",95.93
"Feb. 11, 2020",95.93
"Feb. 10, 2020",95.93
"Feb. 7, 2020",95.93
"Feb. 6, 2020",95.66
"Feb. 5, 2020",95.66
"Feb. 4, 2020",95.66
"Feb. 3, 2020",95.03
"Jan. 31, 2020",95.03
"Jan. 30, 2020",95.01
"Jan. 29, 2020",93.65
"Jan. 28, 2020",93.65
"Jan. 27, 2020",93.41
"Jan. 24, 2020",93.41
"Jan. 23, 2020",93.41
"Jan. 22, 2020",93.41
"Jan. 21, 2020",92.62
"Jan. 17, 2020",92.62
"Jan. 16, 2020",92.62
"Jan. 15, 2020",92.62
"Jan. 14, 2020",92.13
"Jan. 13, 2020",91.71
"Jan. 10, 2020",91.71
"Jan. 9, 2020",91.71
"Jan. 8, 2020",91.71
"Jan. 7, 2020",89.81
"Jan. 6, 2020",89.65
"Jan. 3, 2020",89.65
"Jan. 2, 2020",89.65
"Dec. 31, 2019",89.31
"Dec. 30, 2019",89.31
"Dec. 27, 2019",89.31
"Dec. 26, 2019",89.31
"Dec. 24, 2019",89.31
"Dec. 23, 2019",89.31
"Dec. 20, 2019",89.31
"Dec. 19, 2019",89.31
"Dec. 18, 2019",89.31
"Dec. 17, 2019",89.31
"Dec. 16, 2019",89.31
"Dec. 13, 2019",89.31
"Dec. 12, 2019",89.31
"Dec. 11, 2019",89.31
"Dec. 10, 2019",89.31
"Dec. 9, 2019",89.31
"Dec. 6, 2019",89.31
"Dec. 5, 2019",89.31
"Dec. 4, 2019",89.31
"Dec. 3, 2019",89.31
"Dec. 2, 2019",89.31
"Nov. 29, 2019",89.31
"Nov. 27, 2019",89.31
"Nov. 26, 2019",89.31
"Nov. 25, 2019",89.31
"Nov. 22, 2019",89.31
"Nov. 21, 2019",89.31
"Nov. 20, 2019",89.31
"Nov. 19, 2019",89.31
"Nov. 18, 2019",89.31
"Nov. 15, 2019",89.31
"Nov. 14, 2019",89.31
"Nov. 13, 2019",89.31
"Nov. 12, 2019",89.31
"Nov. 11, 2019",89.31
"Nov. 8, 2019",89.31
"Nov. 7, 2019",89.31
"Nov. 6, 2019",89.31
"Nov. 5, 2019",89.31
"Nov. 4, 2019",89.31
"Nov. 1, 2019",89.31
"Oct. 31, 2019",89.31
"Oct. 30, 2019",89.31
"Oct. 29, 2019",89.31
"Oct. 28, 2019",89.31
"Oct. 25, 2019",89.31
"Oct. 24, 2019",89.31
"Oct. 23, 2019",89.31
"Oct. 22, 2019",89.31
"Oct. 21, 2019",89.31
"Oct. 18, 2019",89.31
"Oct. 17, 2019",89.31
"Oct. 16, 2019",89.31
"Oct. 15, 2019",89.31
"Oct. 14, 2019",89.31
"Oct. 11, 2019",89.31
"Oct. 10, 2019",89.31
"Oct. 9, 2019",89.31
"Oct. 8, 2019",89.31
"Oct. 7, 2019",89.31
"Oct. 4, 2019",89.31
"Oct. 3, 2019",89.31
"Oct. 2, 2019",89.31
"Oct. 1, 2019",89.31
"Sept. 30, 2019",89.31
"Sept. 27, 2019",89.31
"Sept. 26, 2019",89.31
"Sept. 25, 2019",89.31
"Sept. 24, 2019",89.31
"Sept. 23, 2019",89.31
"Sept. 20, 2019",89.31
"Sept. 19, 2019",89.31
"Sept. 18, 2019",89.31
"Sept. 17, 2019",89.31
"Sept. 16, 2019",89.31
"Sept. 13, 2019",89.31
"Sept. 12, 2019",89.31
"Sept. 11, 2019",89.31
"Sept. 10, 2019",89.31
"Sept. 9, 2019",89.31
"Sept. 6, 2019",89.31
"Sept. 5, 2019",89.31
"Sept. 4, 2019",89.31
"Sept. 3, 2019",89.31
"Aug. 30, 2019",89.31
"Aug. 29, 2019",89.31
"Aug. 28, 2019",89.31
"Aug. 27, 2019",89.31
"Aug. 26, 2019",89.31
"Aug. 23, 2019",89.31
"Aug. 22, 2019",89.31
"Aug. 21, 2019",89.31
"Aug. 20, 2019",89.31
"Aug. 19, 2019",89.31
"Aug. 16, 2019",89.31
"Aug. 15, 2019",89.31
"Aug. 14, 2019",89.31
"Aug. 13, 2019",89.31
"Aug. 12, 2019",89.31
"Aug. 9, 2019",89.31
"Aug. 8, 2019",89.31
"Aug. 7, 2019",89.31
"Aug. 6, 2019",89.31
"Aug. 5, 2019",89.31
"Aug. 2, 2019",89.31
"Aug. 1, 2019",89.31
"July 31, 2019",89.31
"July 30, 2019",89.31
"July 29, 2019",89.31
"July 26, 2019",89.31
"July 25, 2019",89.31
"July 24, 2019",89.31
"July 23, 2019",89.31
"July 22, 2019",89.31
"July 19, 2019",89.31
"July 18, 2019",89.31
"July 17, 2019",89.31
"July 16, 2019",89.31
"July 15, 2019",89.31
"July 12, 2019",89.31
"July 11, 2019",89.31
"July 10, 2019",89.31
"July 9, 2019",89.31
"July 8, 2019",89.31
"July 5, 2019",89.31
"July 3, 2019",89.31
"July 2, 2019",89.31
"July 1, 2019",89.31
"June 28, 2019",89.31
"June 27, 2019",89.31
"June 26, 2019",89.31
"June 25, 2019",89.31
"June 24, 2019",89.31
"June 21, 2019",89.31
"June 20, 2019",89.31
"June 19, 2019",89.31
"June 18, 2019",89.20
