date,price_target_upside
"Aug. 23, 2019",-4.01%
"Aug. 22, 2019",-4.43%
"Aug. 21, 2019",-4.14%
"Aug. 20, 2019",-3.52%
"Aug. 19, 2019",-3.94%
"Aug. 16, 2019",-7.12%
"Aug. 15, 2019",-5.77%
"Aug. 14, 2019",-4.40%
"Aug. 13, 2019",-4.58%
"Aug. 12, 2019",-3.56%
"Aug. 9, 2019",-3.82%
"Aug. 8, 2019",-5.08%
"Aug. 7, 2019",-3.18%
"Aug. 6, 2019",-2.90%
"Aug. 5, 2019",-1.81%
"Aug. 2, 2019",-2.44%
"Aug. 1, 2019",-6.10%
"July 31, 2019",-4.63%
"July 30, 2019",-4.78%
"July 29, 2019",-5.17%
"July 26, 2019",-4.83%
"July 25, 2019",-4.08%
"July 24, 2019",-4.71%
"July 23, 2019",-5.12%
"July 22, 2019",-5.17%
"July 19, 2019",-5.04%
"July 18, 2019",-6.94%
"July 17, 2019",-8.15%
"July 16, 2019",-8.39%
"July 15, 2019",-7.60%
"July 12, 2019",-7.74%
"July 11, 2019",-8.36%
"July 10, 2019",-8.08%
"July 9, 2019",-8.38%
"July 8, 2019",-8.20%
"July 5, 2019",-8.03%
"July 3, 2019",-7.65%
"July 2, 2019",-6.55%
"July 1, 2019",-5.21%
"June 28, 2019",-4.74%
"June 27, 2019",-5.24%
"June 26, 2019",-5.56%
"June 25, 2019",-8.25%
"June 24, 2019",-8.15%
"June 21, 2019",-9.42%
"June 20, 2019",-8.58%
"June 19, 2019",-7.59%
"June 18, 2019",-6.98%
"June 17, 2019",-6.50%
"June 14, 2019",-7.65%
"June 13, 2019",-7.16%
"June 12, 2019",-7.90%
"June 11, 2019",-7.48%
"June 10, 2019",-8.22%
"June 7, 2019",-9.05%
"June 6, 2019",-8.83%
"June 5, 2019",-8.03%
"June 4, 2019",-6.48%
"June 3, 2019",-6.30%
"May 31, 2019",-5.26%
"May 30, 2019",-4.22%
"May 29, 2019",-5.55%
"May 28, 2019",-6.96%
"May 24, 2019",-8.36%
"May 23, 2019",-8.76%
"May 22, 2019",-8.23%
"May 21, 2019",-7.50%
"May 20, 2019",-7.66%
"May 17, 2019",-7.74%
"May 16, 2019",-7.61%
"May 15, 2019",-8.11%
"May 14, 2019",-7.88%
"May 13, 2019",-8.23%
"May 10, 2019",-6.53%
"May 9, 2019",-5.44%
"May 8, 2019",-4.41%
"May 7, 2019",-5.03%
"May 6, 2019",-5.30%
"May 3, 2019",-5.38%
"May 2, 2019",-4.78%
"May 1, 2019",-5.21%
"April 30, 2019",-5.41%
"April 29, 2019",-4.15%
"April 26, 2019",-4.13%
"April 25, 2019",-4.12%
"April 24, 2019",-4.46%
"April 23, 2019",-3.38%
"April 22, 2019",-2.80%
"April 18, 2019",-3.53%
"April 17, 2019",-3.64%
"April 16, 2019",-3.91%
"April 15, 2019",-5.07%
"April 12, 2019",-5.21%
"April 11, 2019",-5.50%
"April 10, 2019",-4.37%
"April 9, 2019",-4.22%
"April 8, 2019",-4.60%
"April 5, 2019",-5.62%
"April 4, 2019",-4.22%
"April 3, 2019",-4.91%
"April 2, 2019",-5.05%
"April 1, 2019",-5.96%
"March 29, 2019",-5.90%
"March 28, 2019",-10.22%
"March 27, 2019",-11.55%
"March 26, 2019",-12.05%
"March 25, 2019",-11.60%
"March 22, 2019",-11.35%
"March 21, 2019",-10.80%
"March 20, 2019",-9.71%
"March 19, 2019",-9.56%
"March 18, 2019",-10.99%
"March 15, 2019",-10.92%
"March 14, 2019",-10.69%
"March 13, 2019",-11.40%
"March 12, 2019",-12.40%
"March 11, 2019",-12.63%
"March 8, 2019",-11.63%
"March 7, 2019",-10.75%
"March 6, 2019",-10.17%
"March 5, 2019",-10.07%
"March 4, 2019",-10.97%
"March 1, 2019",-10.37%
"Feb. 28, 2019",-9.90%
"Feb. 27, 2019",-9.58%
"Feb. 26, 2019",-9.63%
"Feb. 25, 2019",-10.07%
"Feb. 22, 2019",-10.82%
"Feb. 21, 2019",-10.53%
"Feb. 20, 2019",-10.81%
"Feb. 19, 2019",-11.01%
"Feb. 15, 2019",-10.44%
"Feb. 14, 2019",-10.18%
"Feb. 13, 2019",-9.78%
"Feb. 12, 2019",-10.69%
"Feb. 11, 2019",-10.89%
"Feb. 8, 2019",-11.04%
"Feb. 7, 2019",-10.62%
"Feb. 6, 2019",-8.86%
"Feb. 5, 2019",-8.98%
"Feb. 4, 2019",-9.07%
"Feb. 1, 2019",-9.47%
"Jan. 31, 2019",-10.09%
"Jan. 30, 2019",-8.00%
"Jan. 29, 2019",-6.84%
"Jan. 28, 2019",-6.96%
"Jan. 25, 2019",-7.32%
"Jan. 24, 2019",-9.13%
"Jan. 23, 2019",-8.40%
"Jan. 22, 2019",-6.50%
"Jan. 18, 2019",-6.91%
"Jan. 17, 2019",-7.72%
"Jan. 16, 2019",-7.38%
"Jan. 15, 2019",-6.46%
"Jan. 14, 2019",-4.95%
"Jan. 11, 2019",-6.98%
"Jan. 10, 2019",-8.07%
"Jan. 9, 2019",-6.40%
"Jan. 8, 2019",-5.58%
"Jan. 7, 2019",-2.53%
"Jan. 4, 2019",-4.23%
"Jan. 3, 2019",-2.88%
"Jan. 2, 2019",-2.61%
"Dec. 31, 2018",-5.80%
"Dec. 28, 2018",-5.27%
"Dec. 27, 2018",-5.90%
"Dec. 26, 2018",-5.24%
"Dec. 24, 2018",-3.81%
"Dec. 21, 2018",-9.97%
"Dec. 20, 2018",-10.99%
"Dec. 19, 2018",-10.74%
"Dec. 18, 2018",-10.84%
"Dec. 17, 2018",-11.60%
"Dec. 14, 2018",-13.94%
"Dec. 13, 2018",-14.53%
"Dec. 12, 2018",-14.27%
"Dec. 11, 2018",-14.85%
"Dec. 10, 2018",-13.70%
"Dec. 7, 2018",-13.32%
"Dec. 6, 2018",-13.48%
"Dec. 4, 2018",-12.78%
"Dec. 3, 2018",-12.80%
"Nov. 30, 2018",-11.78%
"Nov. 29, 2018",-10.76%
"Nov. 28, 2018",-11.39%
"Nov. 27, 2018",-12.54%
"Nov. 26, 2018",-12.40%
"Nov. 23, 2018",-12.16%
"Nov. 21, 2018",-11.91%
"Nov. 20, 2018",-13.24%
"Nov. 19, 2018",-13.45%
"Nov. 16, 2018",-13.13%
"Nov. 15, 2018",-12.18%
"Nov. 14, 2018",-12.34%
"Nov. 13, 2018",-12.75%
"Nov. 12, 2018",-12.06%
"Nov. 9, 2018",-11.56%
"Nov. 8, 2018",-11.29%
"Nov. 7, 2018",-11.56%
"Nov. 6, 2018",-10.50%
"Nov. 5, 2018",-9.30%
"Nov. 2, 2018",-8.42%
"Nov. 1, 2018",-8.72%
"Oct. 31, 2018",-6.36%
"Oct. 30, 2018",-8.63%
"Oct. 29, 2018",-8.12%
"Oct. 26, 2018",-7.87%
"Oct. 25, 2018",-9.59%
"Oct. 24, 2018",-11.17%
"Oct. 23, 2018",-10.28%
"Oct. 22, 2018",-11.42%
"Oct. 19, 2018",-11.09%
"Oct. 18, 2018",-9.84%
"Oct. 17, 2018",-9.88%
"Oct. 16, 2018",-10.02%
"Oct. 15, 2018",-8.54%
"Oct. 12, 2018",-8.54%
"Oct. 11, 2018",-9.43%
"Oct. 10, 2018",-12.08%
"Oct. 9, 2018",-13.27%
"Oct. 8, 2018",-13.05%
"Oct. 5, 2018",-12.44%
"Oct. 4, 2018",-11.37%
"Oct. 3, 2018",-11.22%
"Oct. 2, 2018",-11.83%
"Oct. 1, 2018",-10.58%
"Sept. 28, 2018",-11.99%
"Sept. 27, 2018",-10.67%
"Sept. 26, 2018",-9.95%
"Sept. 25, 2018",-11.06%
"Sept. 24, 2018",-11.85%
"Sept. 21, 2018",-11.96%
"Sept. 20, 2018",-11.51%
"Sept. 19, 2018",-11.24%
"Sept. 18, 2018",-13.62%
"Sept. 17, 2018",-13.09%
"Sept. 14, 2018",-13.04%
"Sept. 13, 2018",-13.46%
"Sept. 12, 2018",-12.74%
"Sept. 11, 2018",-12.76%
"Sept. 10, 2018",-13.04%
"Sept. 7, 2018",-12.88%
"Sept. 6, 2018",-13.27%
"Sept. 5, 2018",-12.72%
"Sept. 4, 2018",-10.98%
"Aug. 31, 2018",-11.09%
"Aug. 30, 2018",-11.55%
"Aug. 29, 2018",-10.76%
"Aug. 28, 2018",-9.41%
"Aug. 27, 2018",-9.94%
"Aug. 24, 2018",-11.04%
"Aug. 23, 2018",-10.41%
"Aug. 22, 2018",-10.26%
"Aug. 21, 2018",-11.69%
"Aug. 20, 2018",-11.93%
"Aug. 17, 2018",-12.04%
"Aug. 16, 2018",-11.60%
"Aug. 15, 2018",-10.52%
"Aug. 14, 2018",-9.98%
"Aug. 13, 2018",-9.79%
"Aug. 10, 2018",-9.56%
"Aug. 9, 2018",-9.99%
"Aug. 8, 2018",-8.89%
"Aug. 7, 2018",-8.58%
"Aug. 6, 2018",-8.58%
"Aug. 3, 2018",-7.92%
"Aug. 2, 2018",-8.75%
"Aug. 1, 2018",-7.43%
"July 31, 2018",-8.74%
"July 30, 2018",-7.85%
"July 27, 2018",-8.68%
"July 26, 2018",-9.43%
"July 25, 2018",-8.15%
"July 24, 2018",-7.89%
"July 23, 2018",-7.69%
"July 20, 2018",-7.80%
"July 19, 2018",-9.46%
"July 18, 2018",-8.01%
"July 17, 2018",-8.09%
"July 16, 2018",-8.57%
"July 13, 2018",-8.78%
"July 12, 2018",-8.73%
"July 11, 2018",-8.58%
"July 10, 2018",-7.60%
"July 9, 2018",-6.83%
"July 6, 2018",-9.98%
"July 5, 2018",-9.48%
"July 3, 2018",-8.72%
"July 2, 2018",-8.28%
"June 29, 2018",-7.85%
"June 28, 2018",-7.73%
"June 27, 2018",-7.95%
"June 26, 2018",-8.20%
"June 25, 2018",-8.35%
"June 22, 2018",-6.86%
"June 21, 2018",-6.10%
"June 20, 2018",-5.62%
"June 19, 2018",-6.25%
"June 18, 2018",-4.83%
"June 15, 2018",-3.78%
"June 14, 2018",-3.09%
"June 13, 2018",-1.47%
"June 12, 2018",-1.52%
"June 11, 2018",-0.64%
"June 8, 2018",-2.31%
"June 7, 2018",-2.87%
"June 6, 2018",-2.04%
"June 5, 2018",-3.49%
"June 4, 2018",-4.55%
"June 1, 2018",-7.11%
"May 31, 2018",-7.97%
"May 30, 2018",-8.44%
"May 29, 2018",-6.89%
"May 25, 2018",-6.16%
"May 24, 2018",-6.08%
"May 23, 2018",-5.33%
"May 22, 2018",-4.75%
"May 21, 2018",-4.03%
"May 18, 2018",-3.30%
"May 17, 2018",-3.45%
"May 16, 2018",-4.21%
"May 15, 2018",-4.78%
"May 14, 2018",-6.06%
"May 11, 2018",-6.84%
"May 10, 2018",-7.04%
"May 9, 2018",-6.87%
"May 8, 2018",-6.67%
"May 7, 2018",-8.66%
"May 4, 2018",-9.61%
"May 3, 2018",-13.71%
"May 2, 2018",-11.58%
"May 1, 2018",-11.37%
"April 30, 2018",-11.47%
"April 27, 2018",-12.07%
"April 26, 2018",-11.58%
"April 25, 2018",-10.33%
"April 24, 2018",-10.50%
"April 23, 2018",-9.03%
"April 20, 2018",-7.57%
"April 19, 2018",-8.98%
"April 18, 2018",-8.41%
"April 17, 2018",-8.45%
"April 16, 2018",-7.26%
"April 13, 2018",-5.14%
"April 12, 2018",-4.29%
"April 11, 2018",-5.77%
"April 10, 2018",-5.74%
"April 9, 2018",-6.62%
"April 6, 2018",-6.78%
"April 5, 2018",-7.22%
"April 4, 2018",-6.45%
"April 3, 2018",-6.45%
"April 2, 2018",-5.67%
"March 29, 2018",-7.86%
"March 28, 2018",-7.16%
"March 27, 2018",-6.52%
"March 26, 2018",-5.07%
"March 23, 2018",-3.56%
"March 22, 2018",-5.29%
"March 21, 2018",-5.14%
"March 20, 2018",-5.26%
"March 19, 2018",-5.68%
"March 16, 2018",-5.54%
"March 15, 2018",-3.21%
"March 14, 2018",-2.72%
"March 13, 2018",-1.98%
"March 12, 2018",-2.38%
"March 9, 2018",-0.75%
"March 8, 2018",-0.14%
"March 7, 2018",-0.03%
"March 6, 2018",-0.64%
"March 5, 2018",-1.75%
"March 2, 2018",-0.34%
"March 1, 2018",-0.18%
"Feb. 28, 2018",0.35%
"Feb. 27, 2018",-1.35%
"Feb. 26, 2018",-3.07%
"Feb. 23, 2018",-3.11%
"Feb. 22, 2018",2.94%
"Feb. 21, 2018",3.30%
"Feb. 20, 2018",1.95%
"Feb. 16, 2018",0.07%
"Feb. 15, 2018",0.72%
"Feb. 14, 2018",3.06%
"Feb. 13, 2018",2.23%
"Feb. 12, 2018",2.40%
"Feb. 9, 2018",2.11%
"Feb. 8, 2018",4.03%
"Feb. 7, 2018",3.75%
"Feb. 6, 2018",4.38%
"Feb. 5, 2018",3.70%
"Feb. 2, 2018",2.33%
"Feb. 1, 2018",0.47%
"Jan. 31, 2018",-1.10%
"Jan. 30, 2018",0.00%
"Jan. 29, 2018",0.52%
"Jan. 26, 2018",-0.86%
"Jan. 25, 2018",-1.52%
"Jan. 24, 2018",0.51%
"Jan. 23, 2018",0.16%
"Jan. 22, 2018",1.66%
"Jan. 19, 2018",1.76%
"Jan. 18, 2018",4.33%
"Jan. 17, 2018",3.56%
"Jan. 16, 2018",4.90%
"Jan. 12, 2018",4.82%
"Jan. 11, 2018",4.85%
"Jan. 10, 2018",3.92%
"Jan. 9, 2018",2.24%
"Jan. 8, 2018",0.45%
"Jan. 5, 2018",0.92%
"Jan. 4, 2018",0.22%
"Jan. 3, 2018",-0.54%
"Jan. 2, 2018",-1.49%
"Dec. 29, 2017",-3.13%
"Dec. 28, 2017",-3.37%
"Dec. 27, 2017",-2.45%
"Dec. 26, 2017",-1.51%
"Dec. 22, 2017",-2.38%
"Dec. 21, 2017",-2.12%
"Dec. 20, 2017",-2.86%
"Dec. 19, 2017",-4.48%
"Dec. 18, 2017",-6.42%
"Dec. 15, 2017",-6.82%
"Dec. 14, 2017",-5.86%
"Dec. 13, 2017",-6.53%
"Dec. 12, 2017",-6.32%
"Dec. 11, 2017",-8.01%
"Dec. 8, 2017",-8.40%
"Dec. 7, 2017",-8.46%
"Dec. 6, 2017",-8.15%
"Dec. 5, 2017",-7.56%
"Dec. 4, 2017",-9.05%
"Dec. 1, 2017",-9.40%
"Nov. 30, 2017",-9.93%
"Nov. 29, 2017",-9.13%
"Nov. 28, 2017",-8.80%
"Nov. 27, 2017",-7.87%
"Nov. 24, 2017",-7.82%
"Nov. 22, 2017",-7.64%
"Nov. 21, 2017",-8.85%
"Nov. 20, 2017",-8.81%
"Nov. 17, 2017",-8.46%
"Nov. 16, 2017",-8.65%
"Nov. 15, 2017",-8.20%
"Nov. 14, 2017",-9.06%
"Nov. 13, 2017",-7.22%
"Nov. 10, 2017",-6.48%
"Nov. 9, 2017",-6.60%
"Nov. 8, 2017",-6.41%
"Nov. 7, 2017",-5.93%
"Nov. 6, 2017",-4.68%
"Nov. 3, 2017",-4.00%
"Nov. 2, 2017",-7.13%
"Nov. 1, 2017",-5.83%
"Oct. 31, 2017",-6.55%
"Oct. 30, 2017",-6.27%
"Oct. 27, 2017",-7.71%
"Oct. 26, 2017",-6.15%
"Oct. 25, 2017",-5.84%
"Oct. 24, 2017",-5.86%
"Oct. 23, 2017",-6.11%
"Oct. 20, 2017",-6.20%
"Oct. 19, 2017",-5.89%
"Oct. 18, 2017",-5.68%
"Oct. 17, 2017",-5.07%
"Oct. 16, 2017",-4.64%
"Oct. 13, 2017",-4.80%
"Oct. 12, 2017",-5.15%
"Oct. 11, 2017",-3.95%
"Oct. 10, 2017",-3.64%
"Oct. 9, 2017",-2.69%
"Oct. 6, 2017",-2.76%
"Oct. 5, 2017",-3.03%
"Oct. 4, 2017",-3.53%
"Oct. 3, 2017",-2.74%
"Oct. 2, 2017",-3.13%
"Sept. 29, 2017",-2.19%
"Sept. 28, 2017",-2.91%
"Sept. 27, 2017",-2.66%
"Sept. 26, 2017",-2.73%
"Sept. 25, 2017",-3.01%
"Sept. 22, 2017",-1.99%
"Sept. 21, 2017",-2.85%
"Sept. 20, 2017",-2.93%
"Sept. 19, 2017",-3.49%
"Sept. 18, 2017",-3.57%
"Sept. 15, 2017",-4.51%
"Sept. 14, 2017",-4.40%
"Sept. 13, 2017",-3.91%
"Sept. 12, 2017",-4.31%
"Sept. 11, 2017",-6.40%
"Sept. 8, 2017",-5.91%
"Sept. 7, 2017",-5.32%
"Sept. 6, 2017",-4.15%
"Sept. 5, 2017",-4.26%
"Sept. 1, 2017",-3.72%
"Aug. 31, 2017",-3.35%
"Aug. 30, 2017",-2.82%
"Aug. 29, 2017",-3.16%
"Aug. 28, 2017",-3.87%
"Aug. 25, 2017",-3.95%
"Aug. 24, 2017",-3.21%
"Aug. 23, 2017",-2.67%
"Aug. 22, 2017",-2.55%
"Aug. 21, 2017",-1.42%
"Aug. 18, 2017",-1.32%
"Aug. 17, 2017",-0.96%
"Aug. 16, 2017",-1.90%
"Aug. 15, 2017",-1.62%
"Aug. 14, 2017",-1.83%
"Aug. 11, 2017",-0.90%
"Aug. 10, 2017",-1.53%
"Aug. 9, 2017",-1.33%
"Aug. 8, 2017",-2.17%
"Aug. 7, 2017",-1.66%
"Aug. 4, 2017",-0.65%
"Aug. 3, 2017",-0.39%
"Aug. 2, 2017",-0.42%
"Aug. 1, 2017",-0.79%
"July 31, 2017",-0.03%
"July 28, 2017",0.39%
"July 27, 2017",-0.70%
"July 26, 2017",-0.32%
"July 25, 2017",-0.37%
"July 24, 2017",-0.53%
"July 21, 2017",-1.72%
"July 20, 2017",0.14%
"July 19, 2017",1.72%
"July 18, 2017",2.57%
"July 17, 2017",2.56%
"July 14, 2017",2.69%
"July 13, 2017",2.78%
"July 12, 2017",1.75%
"July 11, 2017",2.68%
"July 10, 2017",2.55%
"July 7, 2017",2.00%
"July 6, 2017",2.70%
"July 5, 2017",0.12%
"July 3, 2017",-0.68%
"June 30, 2017",-1.19%
"June 29, 2017",-1.47%
"June 28, 2017",-2.68%
"June 27, 2017",-2.75%
"June 26, 2017",-3.94%
"June 23, 2017",-3.72%
"June 22, 2017",-4.04%
"June 21, 2017",-4.56%
"June 20, 2017",-4.83%
"June 19, 2017",-5.12%
"June 16, 2017",-5.80%
"June 15, 2017",-6.27%
"June 14, 2017",-5.49%
"June 13, 2017",-5.53%
"June 12, 2017",-5.20%
"June 9, 2017",-5.67%
"June 8, 2017",-5.28%
"June 7, 2017",-5.42%
"June 6, 2017",-4.90%
"June 5, 2017",-5.01%
"June 2, 2017",-5.66%
"June 1, 2017",-10.51%
"May 31, 2017",-9.51%
"May 30, 2017",-8.82%
"May 26, 2017",-8.63%
"May 25, 2017",-8.47%
"May 24, 2017",-7.76%
"May 23, 2017",-7.33%
"May 22, 2017",-6.31%
"May 19, 2017",-5.55%
"May 18, 2017",-5.18%
"May 17, 2017",-5.39%
"May 16, 2017",-5.08%
"May 15, 2017",-5.77%
"May 12, 2017",-5.45%
"May 11, 2017",-5.12%
"May 10, 2017",-5.06%
"May 9, 2017",-4.97%
"May 8, 2017",-5.93%
"May 5, 2017",-6.51%
"May 4, 2017",-7.91%
"May 3, 2017",-6.64%
"May 2, 2017",-7.57%
"May 1, 2017",-7.51%
"April 28, 2017",-8.31%
"April 27, 2017",-9.64%
"April 26, 2017",-9.53%
"April 25, 2017",-9.34%
"April 24, 2017",-9.37%
"April 21, 2017",-9.08%
"April 20, 2017",-8.32%
"April 19, 2017",-8.54%
"April 18, 2017",-9.21%
"April 17, 2017",-9.21%
"April 13, 2017",-8.51%
"April 12, 2017",-8.65%
"April 11, 2017",-7.69%
"April 10, 2017",-6.74%
"April 7, 2017",-6.42%
"April 6, 2017",-7.06%
"April 5, 2017",-7.16%
"April 4, 2017",-6.86%
"April 3, 2017",-6.15%
"March 31, 2017",-6.58%
"March 30, 2017",-6.57%
"March 29, 2017",-6.92%
"March 28, 2017",-7.20%
"March 27, 2017",-6.95%
"March 24, 2017",-6.67%
"March 23, 2017",-6.42%
"March 22, 2017",-6.09%
"March 21, 2017",-5.41%
"March 20, 2017",-4.63%
"March 17, 2017",-5.84%
"March 16, 2017",-4.46%
"March 15, 2017",-5.21%
"March 14, 2017",-3.23%
"March 13, 2017",-3.64%
"March 10, 2017",-3.44%
"March 9, 2017",-3.37%
"March 8, 2017",-3.43%
"March 7, 2017",-5.52%
"March 6, 2017",-5.69%
"March 3, 2017",-6.58%
"March 2, 2017",-6.75%
"March 1, 2017",-6.77%
"Feb. 28, 2017",-6.55%
"Feb. 27, 2017",-7.16%
"Feb. 24, 2017",-6.97%
"Feb. 23, 2017",-6.34%
"Feb. 22, 2017",-4.69%
"Feb. 21, 2017",-4.77%
"Feb. 17, 2017",-3.75%
"Feb. 16, 2017",-3.51%
"Feb. 15, 2017",-2.48%
"Feb. 14, 2017",-3.21%
"Feb. 13, 2017",-3.57%
"Feb. 10, 2017",-3.77%
"Feb. 9, 2017",-3.06%
"Feb. 8, 2017",-3.35%
"Feb. 7, 2017",-2.62%
"Feb. 6, 2017",-2.68%
"Feb. 3, 2017",-3.00%
"Feb. 2, 2017",-2.59%
"Feb. 1, 2017",-1.90%
"Jan. 31, 2017",-3.77%
"Jan. 30, 2017",-2.58%
"Jan. 27, 2017",-2.80%
"Jan. 26, 2017",-2.56%
"Jan. 25, 2017",-2.57%
"Jan. 24, 2017",-2.94%
"Jan. 23, 2017",-2.56%
"Jan. 20, 2017",-2.48%
"Jan. 19, 2017",-2.16%
"Jan. 18, 2017",-3.03%
"Jan. 17, 2017",-2.88%
"Jan. 13, 2017",-2.49%
"Jan. 12, 2017",-2.64%
"Jan. 11, 2017",-2.64%
"Jan. 10, 2017",-1.67%
"Jan. 9, 2017",-1.26%
"Jan. 6, 2017",-3.54%
"Jan. 5, 2017",-3.82%
"Jan. 4, 2017",-4.36%
"Jan. 3, 2017",-3.82%
"Dec. 30, 2016",-4.41%
"Dec. 29, 2016",-4.68%
"Dec. 28, 2016",-3.62%
"Dec. 27, 2016",-5.11%
"Dec. 23, 2016",-5.00%
"Dec. 22, 2016",-4.83%
"Dec. 21, 2016",-4.42%
"Dec. 20, 2016",-5.27%
"Dec. 19, 2016",-5.09%
"Dec. 16, 2016",-4.07%
"Dec. 15, 2016",-3.40%
"Dec. 14, 2016",-2.28%
"Dec. 13, 2016",-5.10%
"Dec. 12, 2016",-4.12%
"Dec. 9, 2016",-3.65%
"Dec. 8, 2016",-2.63%
"Dec. 7, 2016",-1.24%
"Dec. 6, 2016",0.26%
"Dec. 5, 2016",0.48%
"Dec. 2, 2016",0.47%
"Dec. 1, 2016",1.58%
"Nov. 30, 2016",1.12%
"Nov. 29, 2016",-2.57%
"Nov. 28, 2016",-2.18%
"Nov. 25, 2016",-1.27%
"Nov. 23, 2016",0.44%
"Nov. 22, 2016",-0.54%
"Nov. 21, 2016",1.21%
"Nov. 18, 2016",2.11%
"Nov. 17, 2016",2.54%
"Nov. 16, 2016",2.74%
"Nov. 15, 2016",2.08%
