date,operating_earning_yield
"Aug. 22, 2019",5.05%
"Aug. 21, 2019",5.06%
"Aug. 20, 2019",5.10%
"Aug. 19, 2019",5.07%
"Aug. 16, 2019",5.09%
"Aug. 15, 2019",5.16%
"Aug. 14, 2019",5.23%
"Aug. 13, 2019",5.22%
"Aug. 12, 2019",5.28%
"Aug. 9, 2019",5.27%
"Aug. 8, 2019",5.20%
"Aug. 7, 2019",5.30%
"Aug. 6, 2019",5.32%
"Aug. 5, 2019",5.38%
"Aug. 2, 2019",5.34%
"Aug. 1, 2019",5.30%
"July 31, 2019",5.38%
"July 30, 2019",5.37%
"July 29, 2019",5.35%
"July 26, 2019",5.37%
"July 25, 2019",5.41%
"July 24, 2019",5.38%
"July 23, 2019",5.36%
"July 22, 2019",5.35%
"July 19, 2019",5.36%
"July 18, 2019",5.25%
"July 17, 2019",5.27%
"July 16, 2019",5.26%
"July 15, 2019",5.31%
"July 12, 2019",5.30%
"July 11, 2019",5.26%
"July 10, 2019",5.28%
"July 9, 2019",5.26%
"July 8, 2019",5.27%
"July 5, 2019",5.28%
"July 3, 2019",5.30%
"July 2, 2019",5.37%
"July 1, 2019",5.44%
"June 30, 2019",
"June 28, 2019",5.69%
"June 27, 2019",5.66%
"June 26, 2019",5.64%
"June 25, 2019",5.48%
"June 24, 2019",5.49%
"June 21, 2019",5.41%
"June 20, 2019",5.46%
"June 19, 2019",5.52%
"June 18, 2019",5.56%
"June 17, 2019",5.58%
"June 14, 2019",5.52%
"June 13, 2019",5.54%
"June 12, 2019",5.50%
"June 11, 2019",5.53%
"June 10, 2019",5.48%
"June 7, 2019",5.47%
"June 6, 2019",5.48%
"June 5, 2019",5.53%
"June 4, 2019",5.62%
"June 3, 2019",5.64%
"May 31, 2019",5.70%
"May 30, 2019",5.76%
"May 29, 2019",5.68%
"May 28, 2019",5.60%
"May 24, 2019",5.51%
"May 23, 2019",5.49%
"May 22, 2019",5.52%
"May 21, 2019",5.56%
"May 20, 2019",5.55%
"May 17, 2019",5.55%
"May 16, 2019",5.56%
"May 15, 2019",5.53%
"May 14, 2019",5.54%
"May 13, 2019",5.52%
"May 10, 2019",5.62%
"May 9, 2019",5.69%
"May 8, 2019",5.75%
"May 7, 2019",5.71%
"May 6, 2019",5.70%
"May 3, 2019",5.69%
"May 2, 2019",5.81%
"May 1, 2019",5.78%
"April 30, 2019",5.77%
"April 29, 2019",5.85%
"April 26, 2019",5.85%
"April 25, 2019",5.85%
"April 24, 2019",5.83%
"April 23, 2019",5.89%
"April 22, 2019",5.93%
"April 18, 2019",5.88%
"April 17, 2019",5.88%
"April 16, 2019",5.86%
"April 15, 2019",5.79%
"April 12, 2019",5.78%
"April 11, 2019",5.76%
"April 10, 2019",5.83%
"April 9, 2019",5.84%
"April 8, 2019",5.82%
"April 5, 2019",5.76%
"April 4, 2019",5.84%
"April 3, 2019",5.80%
"April 2, 2019",5.79%
"April 1, 2019",5.74%
"March 31, 2019",
"March 29, 2019",5.59%
"March 28, 2019",5.64%
"March 27, 2019",5.55%
"March 26, 2019",5.52%
"March 25, 2019",5.55%
"March 22, 2019",5.56%
"March 21, 2019",5.60%
"March 20, 2019",5.67%
"March 19, 2019",5.68%
"March 18, 2019",5.59%
"March 15, 2019",5.59%
"March 14, 2019",5.61%
"March 13, 2019",5.56%
"March 12, 2019",5.50%
"March 11, 2019",5.48%
"March 8, 2019",5.55%
"March 7, 2019",5.60%
"March 6, 2019",5.64%
"March 5, 2019",5.65%
"March 4, 2019",5.59%
"March 1, 2019",5.63%
"Feb. 28, 2019",5.66%
"Feb. 27, 2019",5.68%
"Feb. 26, 2019",5.67%
"Feb. 25, 2019",5.65%
"Feb. 22, 2019",5.60%
"Feb. 21, 2019",5.62%
"Feb. 20, 2019",5.66%
"Feb. 19, 2019",5.65%
"Feb. 15, 2019",5.69%
"Feb. 14, 2019",5.70%
"Feb. 13, 2019",5.73%
"Feb. 12, 2019",5.67%
"Feb. 11, 2019",5.66%
"Feb. 8, 2019",5.65%
"Feb. 7, 2019",5.68%
"Feb. 6, 2019",5.79%
"Feb. 5, 2019",5.78%
"Feb. 4, 2019",5.77%
"Feb. 1, 2019",5.75%
"Jan. 31, 2019",5.71%
"Jan. 30, 2019",5.84%
"Jan. 29, 2019",5.92%
"Jan. 28, 2019",5.91%
"Jan. 25, 2019",5.88%
"Jan. 24, 2019",5.77%
"Jan. 23, 2019",5.82%
"Jan. 22, 2019",5.94%
"Jan. 18, 2019",5.91%
"Jan. 17, 2019",5.86%
"Jan. 16, 2019",5.88%
"Jan. 15, 2019",5.94%
"Jan. 14, 2019",6.04%
"Jan. 11, 2019",5.91%
"Jan. 10, 2019",5.84%
"Jan. 9, 2019",5.94%
"Jan. 8, 2019",5.99%
"Jan. 7, 2019",6.19%
"Jan. 4, 2019",6.08%
"Jan. 3, 2019",6.17%
"Jan. 2, 2019",6.18%
"Dec. 31, 2018",5.98%
"Dec. 28, 2018",6.29%
"Dec. 27, 2018",6.24%
"Dec. 26, 2018",6.29%
"Dec. 24, 2018",6.38%
"Dec. 21, 2018",6.04%
"Dec. 20, 2018",5.97%
"Dec. 19, 2018",5.99%
"Dec. 18, 2018",5.99%
"Dec. 17, 2018",5.93%
"Dec. 14, 2018",5.78%
"Dec. 13, 2018",5.74%
"Dec. 12, 2018",5.76%
"Dec. 11, 2018",5.72%
"Dec. 10, 2018",5.79%
"Dec. 7, 2018",5.82%
"Dec. 6, 2018",5.81%
"Dec. 4, 2018",5.85%
"Dec. 3, 2018",5.85%
"Nov. 30, 2018",5.92%
"Nov. 29, 2018",5.99%
"Nov. 28, 2018",5.95%
"Nov. 27, 2018",5.87%
"Nov. 26, 2018",5.88%
"Nov. 23, 2018",5.90%
"Nov. 21, 2018",5.91%
"Nov. 20, 2018",5.82%
"Nov. 19, 2018",5.81%
"Nov. 16, 2018",5.83%
"Nov. 15, 2018",5.90%
"Nov. 14, 2018",5.88%
"Nov. 13, 2018",5.86%
"Nov. 12, 2018",5.90%
"Nov. 9, 2018",5.94%
"Nov. 8, 2018",5.95%
"Nov. 7, 2018",5.94%
"Nov. 6, 2018",6.01%
"Nov. 5, 2018",6.09%
"Nov. 2, 2018",6.15%
"Nov. 1, 2018",6.08%
"Oct. 31, 2018",6.24%
"Oct. 30, 2018",6.09%
"Oct. 29, 2018",6.12%
"Oct. 26, 2018",6.14%
"Oct. 25, 2018",6.02%
"Oct. 24, 2018",5.92%
"Oct. 23, 2018",5.98%
"Oct. 22, 2018",5.90%
"Oct. 19, 2018",5.92%
"Oct. 18, 2018",6.01%
"Oct. 17, 2018",6.00%
"Oct. 16, 2018",5.99%
"Oct. 15, 2018",6.09%
"Oct. 12, 2018",6.09%
"Oct. 11, 2018",6.03%
"Oct. 10, 2018",5.86%
"Oct. 9, 2018",5.78%
"Oct. 8, 2018",5.79%
"Oct. 5, 2018",5.83%
"Oct. 4, 2018",5.90%
"Oct. 3, 2018",5.91%
"Oct. 2, 2018",5.87%
"Oct. 1, 2018",5.96%
"Sept. 30, 2018",
"Sept. 28, 2018",6.04%
"Sept. 27, 2018",6.13%
"Sept. 26, 2018",6.18%
"Sept. 25, 2018",6.10%
"Sept. 24, 2018",6.05%
"Sept. 21, 2018",6.04%
"Sept. 20, 2018",6.07%
"Sept. 19, 2018",6.09%
"Sept. 18, 2018",5.92%
"Sept. 17, 2018",5.96%
"Sept. 14, 2018",5.99%
"Sept. 13, 2018",5.96%
"Sept. 12, 2018",6.01%
"Sept. 11, 2018",6.01%
"Sept. 10, 2018",5.99%
"Sept. 7, 2018",6.00%
"Sept. 6, 2018",5.97%
"Sept. 5, 2018",6.01%
"Sept. 4, 2018",6.13%
"Aug. 31, 2018",6.12%
"Aug. 30, 2018",6.09%
"Aug. 29, 2018",6.14%
"Aug. 28, 2018",6.24%
"Aug. 27, 2018",6.20%
"Aug. 24, 2018",6.12%
"Aug. 23, 2018",6.17%
"Aug. 22, 2018",6.18%
"Aug. 21, 2018",6.08%
"Aug. 20, 2018",6.06%
"Aug. 17, 2018",6.06%
"Aug. 16, 2018",6.09%
"Aug. 15, 2018",6.16%
"Aug. 14, 2018",6.20%
"Aug. 13, 2018",6.21%
"Aug. 10, 2018",6.23%
"Aug. 9, 2018",6.20%
"Aug. 8, 2018",6.27%
"Aug. 7, 2018",6.29%
"Aug. 6, 2018",6.29%
"Aug. 3, 2018",6.36%
"Aug. 2, 2018",6.36%
"Aug. 1, 2018",6.45%
"July 31, 2018",6.36%
"July 30, 2018",6.42%
"July 27, 2018",6.36%
"July 26, 2018",6.31%
"July 25, 2018",6.40%
"July 24, 2018",6.42%
"July 23, 2018",6.43%
"July 20, 2018",6.42%
"July 19, 2018",6.38%
"July 18, 2018",6.48%
"July 17, 2018",6.48%
"July 16, 2018",6.44%
"July 13, 2018",6.43%
"July 12, 2018",6.43%
"July 11, 2018",6.44%
"July 10, 2018",6.51%
"July 9, 2018",6.57%
"July 6, 2018",6.34%
"July 5, 2018",6.38%
"July 3, 2018",6.43%
"July 2, 2018",6.46%
"June 30, 2018",
"June 29, 2018",6.48%
"June 28, 2018",6.48%
"June 27, 2018",6.47%
"June 26, 2018",6.45%
"June 25, 2018",6.44%
"June 22, 2018",6.55%
"June 21, 2018",6.60%
"June 20, 2018",6.63%
"June 19, 2018",6.59%
"June 18, 2018",6.69%
"June 15, 2018",6.76%
"June 14, 2018",6.81%
"June 13, 2018",6.92%
"June 12, 2018",6.92%
"June 11, 2018",6.98%
"June 8, 2018",6.87%
"June 7, 2018",6.83%
"June 6, 2018",6.88%
"June 5, 2018",6.78%
"June 4, 2018",6.71%
"June 1, 2018",6.53%
"May 31, 2018",6.47%
"May 30, 2018",6.43%
"May 29, 2018",6.54%
"May 25, 2018",6.59%
"May 24, 2018",6.60%
"May 23, 2018",6.65%
"May 22, 2018",6.69%
"May 21, 2018",6.74%
"May 18, 2018",6.80%
"May 17, 2018",6.79%
"May 16, 2018",6.73%
"May 15, 2018",6.69%
"May 14, 2018",6.60%
"May 11, 2018",6.55%
"May 10, 2018",6.53%
"May 9, 2018",6.54%
"May 8, 2018",6.56%
"May 7, 2018",6.42%
"May 4, 2018",6.35%
"May 3, 2018",6.26%
"May 2, 2018",6.42%
"May 1, 2018",6.43%
"April 30, 2018",6.42%
"April 27, 2018",6.38%
"April 26, 2018",6.42%
"April 25, 2018",6.51%
"April 24, 2018",6.49%
"April 23, 2018",6.60%
"April 20, 2018",6.71%
"April 19, 2018",6.68%
"April 18, 2018",6.73%
"April 17, 2018",6.72%
"April 16, 2018",6.81%
"April 13, 2018",6.97%
"April 12, 2018",7.03%
"April 11, 2018",6.92%
"April 10, 2018",6.92%
"April 9, 2018",6.86%
"April 6, 2018",6.85%
"April 5, 2018",6.81%
"April 4, 2018",6.87%
"April 3, 2018",6.87%
"April 2, 2018",6.93%
"March 31, 2018",
"March 29, 2018",6.84%
"March 28, 2018",6.89%
"March 27, 2018",6.94%
"March 26, 2018",7.04%
"March 23, 2018",7.16%
"March 22, 2018",7.03%
"March 21, 2018",7.04%
"March 20, 2018",7.03%
"March 19, 2018",7.00%
"March 16, 2018",7.01%
"March 15, 2018",7.18%
"March 14, 2018",7.22%
"March 13, 2018",7.27%
"March 12, 2018",7.24%
"March 9, 2018",7.37%
"March 8, 2018",7.41%
"March 7, 2018",7.42%
"March 6, 2018",7.37%
"March 5, 2018",7.29%
"March 2, 2018",7.40%
"March 1, 2018",7.41%
"Feb. 28, 2018",7.45%
"Feb. 27, 2018",7.32%
"Feb. 26, 2018",7.19%
"Feb. 23, 2018",7.10%
"Feb. 22, 2018",7.28%
"Feb. 21, 2018",7.31%
"Feb. 20, 2018",7.21%
"Feb. 16, 2018",7.08%
"Feb. 15, 2018",7.12%
"Feb. 14, 2018",7.29%
"Feb. 13, 2018",7.23%
"Feb. 12, 2018",7.24%
"Feb. 9, 2018",7.22%
"Feb. 8, 2018",7.36%
"Feb. 7, 2018",7.34%
"Feb. 6, 2018",7.38%
"Feb. 5, 2018",7.33%
"Feb. 2, 2018",7.24%
"Feb. 1, 2018",7.11%
"Jan. 31, 2018",7.00%
"Jan. 30, 2018",7.07%
"Jan. 29, 2018",7.11%
"Jan. 26, 2018",7.01%
"Jan. 25, 2018",6.97%
"Jan. 24, 2018",7.11%
"Jan. 23, 2018",7.08%
"Jan. 22, 2018",7.19%
"Jan. 19, 2018",7.20%
"Jan. 18, 2018",7.21%
"Jan. 17, 2018",7.16%
"Jan. 16, 2018",7.25%
"Jan. 12, 2018",7.24%
"Jan. 11, 2018",7.25%
"Jan. 10, 2018",7.18%
"Jan. 9, 2018",7.07%
"Jan. 8, 2018",6.85%
"Jan. 5, 2018",6.88%
"Jan. 4, 2018",6.83%
"Jan. 3, 2018",6.78%
"Jan. 2, 2018",6.72%
"Dec. 31, 2017",
"Dec. 29, 2017",6.78%
"Dec. 28, 2017",6.76%
"Dec. 27, 2017",6.83%
"Dec. 26, 2017",6.89%
"Dec. 22, 2017",6.83%
"Dec. 21, 2017",6.85%
"Dec. 20, 2017",6.80%
"Dec. 19, 2017",6.69%
"Dec. 18, 2017",6.55%
"Dec. 15, 2017",6.49%
"Dec. 14, 2017",6.55%
"Dec. 13, 2017",6.51%
"Dec. 12, 2017",6.52%
"Dec. 11, 2017",6.40%
"Dec. 8, 2017",6.38%
"Dec. 7, 2017",6.37%
"Dec. 6, 2017",6.39%
"Dec. 5, 2017",6.44%
"Dec. 4, 2017",6.33%
"Dec. 1, 2017",6.31%
"Nov. 30, 2017",6.27%
"Nov. 29, 2017",6.33%
"Nov. 28, 2017",6.35%
"Nov. 27, 2017",6.41%
"Nov. 24, 2017",6.42%
"Nov. 22, 2017",6.43%
"Nov. 21, 2017",6.35%
"Nov. 20, 2017",6.35%
"Nov. 17, 2017",6.37%
"Nov. 16, 2017",6.36%
"Nov. 15, 2017",6.39%
"Nov. 14, 2017",6.33%
"Nov. 13, 2017",6.46%
"Nov. 10, 2017",6.51%
"Nov. 9, 2017",6.50%
"Nov. 8, 2017",6.52%
"Nov. 7, 2017",6.55%
"Nov. 6, 2017",6.64%
"Nov. 3, 2017",6.68%
"Nov. 2, 2017",6.69%
"Nov. 1, 2017",6.78%
"Oct. 31, 2017",6.73%
"Oct. 30, 2017",6.75%
"Oct. 27, 2017",6.65%
"Oct. 26, 2017",6.76%
"Oct. 25, 2017",6.78%
"Oct. 24, 2017",6.78%
"Oct. 23, 2017",6.76%
"Oct. 20, 2017",6.76%
"Oct. 19, 2017",6.78%
"Oct. 18, 2017",6.80%
"Oct. 17, 2017",6.84%
"Oct. 16, 2017",6.87%
"Oct. 13, 2017",6.86%
"Oct. 12, 2017",6.83%
"Oct. 11, 2017",6.92%
"Oct. 10, 2017",6.94%
"Oct. 9, 2017",7.01%
"Oct. 6, 2017",7.01%
"Oct. 5, 2017",6.99%
"Oct. 4, 2017",6.95%
"Oct. 3, 2017",7.01%
"Oct. 2, 2017",6.98%
"Sept. 30, 2017",
"Sept. 29, 2017",6.47%
"Sept. 28, 2017",6.42%
"Sept. 27, 2017",6.43%
"Sept. 26, 2017",6.43%
"Sept. 25, 2017",6.41%
"Sept. 22, 2017",6.48%
"Sept. 21, 2017",6.42%
"Sept. 20, 2017",6.42%
"Sept. 19, 2017",6.38%
"Sept. 18, 2017",6.37%
"Sept. 15, 2017",6.31%
"Sept. 14, 2017",6.32%
"Sept. 13, 2017",6.35%
"Sept. 12, 2017",6.33%
"Sept. 11, 2017",6.19%
"Sept. 8, 2017",6.22%
"Sept. 7, 2017",6.26%
"Sept. 6, 2017",6.34%
"Sept. 5, 2017",6.33%
"Sept. 1, 2017",6.36%
"Aug. 31, 2017",6.39%
"Aug. 30, 2017",6.42%
"Aug. 29, 2017",6.40%
"Aug. 28, 2017",6.35%
"Aug. 25, 2017",6.35%
"Aug. 24, 2017",6.40%
"Aug. 23, 2017",6.43%
"Aug. 22, 2017",6.44%
"Aug. 21, 2017",6.52%
"Aug. 18, 2017",6.52%
"Aug. 17, 2017",6.55%
"Aug. 16, 2017",6.48%
"Aug. 15, 2017",6.50%
"Aug. 14, 2017",6.49%
"Aug. 11, 2017",6.55%
"Aug. 10, 2017",6.51%
"Aug. 9, 2017",6.52%
"Aug. 8, 2017",6.47%
"Aug. 7, 2017",6.50%
"Aug. 4, 2017",6.57%
"Aug. 3, 2017",6.56%
"Aug. 2, 2017",6.56%
"Aug. 1, 2017",6.53%
"July 31, 2017",6.58%
"July 28, 2017",6.61%
"July 27, 2017",6.54%
"July 26, 2017",6.56%
"July 25, 2017",6.56%
"July 24, 2017",6.55%
"July 21, 2017",6.47%
"July 20, 2017",6.59%
"July 19, 2017",6.70%
"July 18, 2017",6.75%
"July 17, 2017",6.75%
"July 14, 2017",6.76%
"July 13, 2017",6.77%
"July 12, 2017",6.70%
"July 11, 2017",6.76%
"July 10, 2017",6.75%
"July 7, 2017",6.72%
"July 6, 2017",6.76%
"July 5, 2017",6.75%
"July 3, 2017",6.70%
"June 30, 2017",6.66%
"June 29, 2017",6.53%
"June 28, 2017",6.45%
"June 27, 2017",6.44%
"June 26, 2017",6.37%
"June 23, 2017",6.38%
"June 22, 2017",6.36%
"June 21, 2017",6.32%
"June 20, 2017",6.31%
"June 19, 2017",6.29%
"June 16, 2017",6.24%
"June 15, 2017",6.21%
"June 14, 2017",6.26%
"June 13, 2017",6.26%
"June 12, 2017",6.28%
"June 9, 2017",6.25%
"June 8, 2017",6.28%
"June 7, 2017",6.27%
"June 6, 2017",6.30%
"June 5, 2017",6.29%
"June 2, 2017",6.25%
"June 1, 2017",6.33%
"May 31, 2017",6.40%
"May 30, 2017",6.45%
"May 26, 2017",6.46%
"May 25, 2017",6.47%
"May 24, 2017",6.52%
"May 23, 2017",6.56%
"May 22, 2017",6.63%
"May 19, 2017",6.68%
"May 18, 2017",6.71%
"May 17, 2017",6.69%
"May 16, 2017",6.71%
"May 15, 2017",6.67%
"May 12, 2017",6.69%
"May 11, 2017",6.71%
"May 10, 2017",6.72%
"May 9, 2017",6.72%
"May 8, 2017",6.65%
"May 5, 2017",6.61%
"May 4, 2017",6.64%
"May 3, 2017",6.73%
"May 2, 2017",6.66%
"May 1, 2017",6.67%
"April 28, 2017",6.61%
"April 27, 2017",6.52%
"April 26, 2017",6.52%
"April 25, 2017",6.54%
"April 24, 2017",6.54%
"April 21, 2017",6.56%
"April 20, 2017",6.61%
"April 19, 2017",6.59%
"April 18, 2017",6.55%
"April 17, 2017",6.55%
"April 13, 2017",6.60%
"April 12, 2017",6.59%
"April 11, 2017",6.66%
"April 10, 2017",6.72%
"April 7, 2017",6.75%
"April 6, 2017",6.70%
"April 5, 2017",6.69%
"April 4, 2017",6.72%
"April 3, 2017",6.77%
"March 31, 2017",6.74%
"March 30, 2017",6.50%
"March 29, 2017",6.48%
"March 28, 2017",6.46%
"March 27, 2017",6.48%
"March 24, 2017",6.50%
"March 23, 2017",6.51%
"March 22, 2017",6.54%
"March 21, 2017",6.59%
"March 20, 2017",6.64%
"March 17, 2017",6.55%
"March 16, 2017",6.65%
"March 15, 2017",6.60%
"March 14, 2017",6.74%
"March 13, 2017",6.71%
"March 10, 2017",6.72%
"March 9, 2017",6.73%
"March 8, 2017",6.72%
"March 7, 2017",6.58%
"March 6, 2017",6.57%
"March 3, 2017",6.50%
"March 2, 2017",6.49%
"March 1, 2017",6.49%
"Feb. 28, 2017",6.51%
"Feb. 27, 2017",6.50%
"Feb. 24, 2017",6.52%
"Feb. 23, 2017",6.56%
"Feb. 22, 2017",6.68%
"Feb. 21, 2017",6.67%
"Feb. 17, 2017",6.74%
"Feb. 16, 2017",6.76%
"Feb. 15, 2017",6.83%
"Feb. 14, 2017",6.78%
"Feb. 13, 2017",6.76%
"Feb. 10, 2017",6.74%
"Feb. 9, 2017",6.79%
"Feb. 8, 2017",6.77%
"Feb. 7, 2017",6.82%
"Feb. 6, 2017",6.82%
"Feb. 3, 2017",6.80%
"Feb. 2, 2017",6.83%
"Feb. 1, 2017",6.87%
"Jan. 31, 2017",6.74%
"Jan. 30, 2017",6.83%
"Jan. 27, 2017",6.81%
"Jan. 26, 2017",6.83%
"Jan. 25, 2017",6.83%
"Jan. 24, 2017",6.80%
"Jan. 23, 2017",6.83%
"Jan. 20, 2017",6.83%
"Jan. 19, 2017",6.86%
"Jan. 18, 2017",6.79%
"Jan. 17, 2017",6.81%
"Jan. 13, 2017",6.83%
"Jan. 12, 2017",6.82%
"Jan. 11, 2017",6.82%
"Jan. 10, 2017",6.89%
"Jan. 9, 2017",6.92%
"Jan. 6, 2017",6.76%
"Jan. 5, 2017",6.74%
"Jan. 4, 2017",6.70%
"Jan. 3, 2017",6.74%
"Dec. 31, 2016",
"Dec. 30, 2016",6.59%
"Dec. 29, 2016",6.57%
"Dec. 28, 2016",6.64%
"Dec. 27, 2016",6.54%
"Dec. 23, 2016",6.55%
"Dec. 22, 2016",6.56%
"Dec. 21, 2016",6.59%
"Dec. 20, 2016",6.53%
"Dec. 19, 2016",6.54%
"Dec. 16, 2016",6.61%
"Dec. 15, 2016",6.66%
"Dec. 14, 2016",6.74%
"Dec. 13, 2016",6.54%
"Dec. 12, 2016",6.61%
"Dec. 9, 2016",6.64%
"Dec. 8, 2016",6.71%
"Dec. 7, 2016",6.81%
"Dec. 6, 2016",6.91%
"Dec. 5, 2016",6.93%
"Dec. 2, 2016",6.93%
"Dec. 1, 2016",7.00%
"Nov. 30, 2016",6.97%
"Nov. 29, 2016",6.72%
"Nov. 28, 2016",6.74%
"Nov. 25, 2016",6.81%
"Nov. 23, 2016",6.92%
"Nov. 22, 2016",6.86%
"Nov. 21, 2016",6.98%
"Nov. 18, 2016",7.04%
"Nov. 17, 2016",7.07%
"Nov. 16, 2016",7.08%
"Nov. 15, 2016",7.04%
"Nov. 14, 2016",7.07%
"Nov. 11, 2016",6.94%
"Nov. 10, 2016",7.05%
"Nov. 9, 2016",6.98%
"Nov. 8, 2016",6.82%
"Nov. 7, 2016",6.86%
"Nov. 4, 2016",7.04%
"Nov. 3, 2016",7.03%
"Nov. 2, 2016",6.98%
"Nov. 1, 2016",6.93%
"Oct. 31, 2016",6.77%
"Oct. 28, 2016",6.92%
"Oct. 27, 2016",7.00%
"Oct. 26, 2016",6.99%
"Oct. 25, 2016",7.01%
"Oct. 24, 2016",7.03%
"Oct. 21, 2016",7.05%
"Oct. 20, 2016",6.98%
"Oct. 19, 2016",6.99%
"Oct. 18, 2016",7.00%
"Oct. 17, 2016",7.06%
"Oct. 14, 2016",7.09%
"Oct. 13, 2016",7.09%
"Oct. 12, 2016",7.16%
"Oct. 11, 2016",7.22%
"Oct. 10, 2016",7.12%
"Oct. 7, 2016",7.23%
"Oct. 6, 2016",7.14%
"Oct. 5, 2016",7.17%
"Oct. 4, 2016",7.12%
"Oct. 3, 2016",6.90%
"Sept. 30, 2016",6.78%
"Sept. 29, 2016",6.92%
"Sept. 28, 2016",6.82%
"Sept. 27, 2016",6.81%
