date,forward_pe_ratio
"March 19, 2020",18.28
"March 18, 2020",20.02
"March 17, 2020",20.56
"March 16, 2020",17.79
"March 13, 2020",19.54
"March 12, 2020",18.17
"March 11, 2020",20.87
"March 10, 2020",22.00
"March 9, 2020",21.94
"March 6, 2020",23.39
"March 5, 2020",23.07
"March 4, 2020",23.22
"March 3, 2020",21.97
"March 2, 2020",22.26
"Feb. 28, 2020",21.05
"Feb. 27, 2020",22.49
"Feb. 26, 2020",23.43
"Feb. 25, 2020",23.74
"Feb. 24, 2020",24.26
"Feb. 21, 2020",24.37
"Feb. 20, 2020",24.34
"Feb. 19, 2020",24.38
"Feb. 18, 2020",24.65
"Feb. 14, 2020",24.38
"Feb. 13, 2020",24.22
"Feb. 12, 2020",23.93
"Feb. 11, 2020",23.98
"Feb. 10, 2020",24.03
"Feb. 7, 2020",23.88
"Feb. 6, 2020",24.08
"Feb. 5, 2020",24.11
"Feb. 4, 2020",24.05
"Feb. 3, 2020",24.52
"Jan. 31, 2020",24.44
"Jan. 30, 2020",24.66
"Jan. 29, 2020",24.42
"Jan. 28, 2020",24.33
"Jan. 27, 2020",24.36
"Jan. 24, 2020",24.41
"Jan. 23, 2020",24.25
"Jan. 22, 2020",24.00
"Jan. 21, 2020",23.92
"Jan. 17, 2020",23.77
"Jan. 16, 2020",23.66
"Jan. 15, 2020",23.57
"Jan. 14, 2020",23.31
"Jan. 13, 2020",23.32
"Jan. 10, 2020",23.04
"Jan. 9, 2020",22.97
"Jan. 8, 2020",22.81
"Jan. 7, 2020",22.91
"Jan. 6, 2020",23.00
"Jan. 3, 2020",23.00
"Jan. 2, 2020",23.00
"Dec. 31, 2019",23.27
"Dec. 30, 2019",24.02
"Dec. 27, 2019",23.97
"Dec. 26, 2019",23.88
"Dec. 24, 2019",23.84
"Dec. 23, 2019",23.86
"Dec. 20, 2019",24.29
"Dec. 19, 2019",24.20
"Dec. 18, 2019",24.22
"Dec. 17, 2019",24.03
"Dec. 16, 2019",23.98
"Dec. 13, 2019",23.70
"Dec. 12, 2019",23.67
"Dec. 11, 2019",23.79
"Dec. 10, 2019",23.67
"Dec. 9, 2019",23.50
"Dec. 6, 2019",23.53
"Dec. 5, 2019",23.55
"Dec. 4, 2019",23.50
"Dec. 3, 2019",23.41
"Dec. 2, 2019",23.38
"Nov. 29, 2019",23.63
"Nov. 27, 2019",23.88
"Nov. 26, 2019",23.67
"Nov. 25, 2019",23.54
"Nov. 22, 2019",23.76
"Nov. 21, 2019",23.52
"Nov. 20, 2019",23.78
"Nov. 19, 2019",23.34
"Nov. 18, 2019",23.25
"Nov. 15, 2019",23.47
"Nov. 14, 2019",23.46
"Nov. 13, 2019",23.45
"Nov. 12, 2019",23.02
"Nov. 11, 2019",22.96
"Nov. 8, 2019",23.13
"Nov. 7, 2019",23.22
"Nov. 6, 2019",23.67
"Nov. 5, 2019",23.70
"Nov. 4, 2019",23.92
"Nov. 1, 2019",24.30
"Oct. 31, 2019",24.21
"Oct. 30, 2019",24.50
"Oct. 29, 2019",24.23
"Oct. 28, 2019",24.02
"Oct. 25, 2019",24.27
"Oct. 24, 2019",24.51
"Oct. 23, 2019",24.55
"Oct. 22, 2019",24.54
"Oct. 21, 2019",24.60
"Oct. 18, 2019",24.65
"Oct. 17, 2019",24.51
"Oct. 16, 2019",24.37
"Oct. 15, 2019",24.43
"Oct. 14, 2019",24.68
"Oct. 11, 2019",24.98
"Oct. 10, 2019",24.99
"Oct. 9, 2019",24.92
"Oct. 8, 2019",24.87
"Oct. 7, 2019",25.19
"Oct. 4, 2019",25.47
"Oct. 3, 2019",25.03
"Oct. 2, 2019",24.96
"Oct. 1, 2019",25.27
"Sept. 30, 2019",25.34
"Sept. 27, 2019",25.30
"Sept. 26, 2019",25.45
"Sept. 25, 2019",25.43
"Sept. 24, 2019",25.20
"Sept. 23, 2019",24.91
"Sept. 20, 2019",25.01
"Sept. 19, 2019",24.82
"Sept. 18, 2019",24.82
"Sept. 17, 2019",24.64
"Sept. 16, 2019",24.32
"Sept. 13, 2019",24.49
"Sept. 12, 2019",24.65
"Sept. 11, 2019",24.37
"Sept. 10, 2019",24.13
"Sept. 9, 2019",24.34
"Sept. 6, 2019",24.53
"Sept. 5, 2019",24.70
"Sept. 4, 2019",24.98
"Sept. 3, 2019",25.01
"Aug. 30, 2019",24.70
"Aug. 29, 2019",24.66
"Aug. 28, 2019",24.61
"Aug. 27, 2019",24.57
"Aug. 26, 2019",24.52
"Aug. 23, 2019",24.37
"Aug. 22, 2019",24.48
"Aug. 21, 2019",24.40
"Aug. 20, 2019",24.24
"Aug. 19, 2019",24.35
"Aug. 16, 2019",24.30
"Aug. 15, 2019",23.95
