date,price_target_upside
"June 18, 2019",-1.61%
"June 17, 2019",-1.84%
"June 14, 2019",-2.49%
"June 13, 2019",-2.38%
"June 12, 2019",-2.41%
"June 11, 2019",-0.71%
"June 10, 2019",-2.00%
"June 7, 2019",-2.87%
"June 6, 2019",-3.70%
"June 5, 2019",-3.20%
"June 4, 2019",-1.01%
"June 3, 2019",-1.05%
"May 31, 2019",0.76%
"May 30, 2019",1.34%
"May 29, 2019",0.97%
"May 28, 2019",-0.57%
"May 24, 2019",-1.96%
"May 23, 2019",-2.39%
"May 22, 2019",-1.70%
"May 21, 2019",-0.93%
"May 20, 2019",-1.46%
"May 17, 2019",-1.49%
"May 16, 2019",-0.86%
"May 15, 2019",-0.16%
"May 14, 2019",-0.34%
"May 13, 2019",-1.34%
"May 10, 2019",-0.26%
"May 9, 2019",1.39%
"May 8, 2019",1.74%
"May 7, 2019",-0.14%
"May 6, 2019",-0.21%
"May 3, 2019",-0.48%
"May 2, 2019",0.36%
"May 1, 2019",0.50%
"April 30, 2019",-0.23%
"April 29, 2019",1.74%
"April 26, 2019",0.58%
"April 25, 2019",0.47%
"April 24, 2019",0.85%
"April 23, 2019",2.04%
"April 22, 2019",2.95%
"April 18, 2019",3.01%
"April 17, 2019",2.96%
"April 16, 2019",1.62%
"April 15, 2019",-0.04%
"April 12, 2019",0.03%
"April 11, 2019",0.22%
"April 10, 2019",0.70%
"April 9, 2019",-0.03%
"April 8, 2019",0.46%
"April 5, 2019",-0.68%
"April 4, 2019",0.48%
"April 3, 2019",-0.47%
"April 2, 2019",-0.91%
"April 1, 2019",-1.22%
"March 29, 2019",-2.52%
"March 28, 2019",-3.35%
"March 27, 2019",-4.56%
"March 26, 2019",-5.02%
"March 25, 2019",-4.44%
"March 22, 2019",-3.73%
"March 21, 2019",-3.08%
"March 20, 2019",-1.70%
"March 19, 2019",-2.92%
"March 18, 2019",-3.60%
"March 15, 2019",-4.30%
"March 14, 2019",-3.73%
"March 13, 2019",-4.17%
"March 12, 2019",-3.69%
"March 11, 2019",-3.95%
"March 8, 2019",-2.79%
"March 7, 2019",-2.13%
"March 6, 2019",-1.93%
"March 5, 2019",-1.93%
"March 4, 2019",-2.95%
"March 1, 2019",-2.44%
"Feb. 28, 2019",-2.86%
"Feb. 27, 2019",-1.73%
"Feb. 26, 2019",-1.45%
"Feb. 25, 2019",-2.37%
"Feb. 22, 2019",-4.41%
"Feb. 21, 2019",-3.65%
"Feb. 20, 2019",-2.56%
"Feb. 19, 2019",-2.13%
"Feb. 15, 2019",-2.23%
"Feb. 14, 2019",-2.76%
"Feb. 13, 2019",-4.19%
"Feb. 12, 2019",-4.37%
"Feb. 11, 2019",-5.56%
"Feb. 8, 2019",-5.74%
"Feb. 7, 2019",-4.73%
"Feb. 6, 2019",-3.58%
"Feb. 5, 2019",-3.51%
"Feb. 4, 2019",-3.72%
"Feb. 1, 2019",-3.52%
"Jan. 31, 2019",-4.20%
"Jan. 30, 2019",-2.23%
"Jan. 29, 2019",-1.55%
"Jan. 28, 2019",-1.83%
"Jan. 25, 2019",-2.52%
"Jan. 24, 2019",-3.67%
"Jan. 23, 2019",-2.75%
"Jan. 22, 2019",-2.00%
"Jan. 18, 2019",-1.66%
"Jan. 17, 2019",-1.39%
"Jan. 16, 2019",-0.82%
"Jan. 15, 2019",0.13%
"Jan. 14, 2019",1.79%
"Jan. 11, 2019",1.33%
"Jan. 10, 2019",1.85%
"Jan. 9, 2019",4.11%
"Jan. 8, 2019",3.34%
"Jan. 7, 2019",4.97%
"Jan. 4, 2019",4.08%
"Jan. 3, 2019",5.71%
"Jan. 2, 2019",5.97%
"Dec. 31, 2018",3.21%
"Dec. 28, 2018",3.67%
"Dec. 27, 2018",3.10%
"Dec. 26, 2018",4.62%
"Dec. 24, 2018",6.46%
"Dec. 21, 2018",0.58%
"Dec. 20, 2018",0.44%
"Dec. 19, 2018",0.17%
"Dec. 18, 2018",-0.08%
"Dec. 17, 2018",0.02%
"Dec. 14, 2018",-3.70%
"Dec. 13, 2018",-5.42%
"Dec. 12, 2018",-4.60%
"Dec. 11, 2018",-5.21%
"Dec. 10, 2018",-5.78%
"Dec. 7, 2018",-5.39%
"Dec. 6, 2018",-5.04%
"Dec. 4, 2018",-4.88%
"Dec. 3, 2018",-4.55%
"Nov. 30, 2018",-3.20%
"Nov. 29, 2018",-2.06%
"Nov. 28, 2018",-2.47%
"Nov. 27, 2018",-3.28%
"Nov. 26, 2018",-2.06%
"Nov. 23, 2018",-1.96%
"Nov. 21, 2018",-1.62%
"Nov. 20, 2018",-3.73%
"Nov. 19, 2018",-4.75%
"Nov. 16, 2018",-4.87%
"Nov. 15, 2018",-4.99%
"Nov. 14, 2018",-4.10%
"Nov. 13, 2018",-4.22%
"Nov. 12, 2018",-3.60%
"Nov. 9, 2018",-2.22%
"Nov. 8, 2018",-0.87%
"Nov. 7, 2018",-0.48%
"Nov. 6, 2018",1.01%
"Nov. 5, 2018",1.66%
"Nov. 2, 2018",3.32%
"Nov. 1, 2018",1.83%
"Oct. 31, 2018",0.53%
"Oct. 30, 2018",-0.27%
"Oct. 29, 2018",-0.58%
"Oct. 26, 2018",0.66%
"Oct. 25, 2018",-1.32%
"Oct. 24, 2018",-2.94%
"Oct. 23, 2018",-1.02%
"Oct. 22, 2018",-1.26%
"Oct. 19, 2018",-2.46%
"Oct. 18, 2018",-1.26%
"Oct. 17, 2018",-0.98%
"Oct. 16, 2018",-1.01%
"Oct. 15, 2018",0.48%
"Oct. 12, 2018",0.35%
"Oct. 11, 2018",-0.02%
"Oct. 10, 2018",-2.90%
"Oct. 9, 2018",-3.48%
"Oct. 8, 2018",-2.48%
"Oct. 5, 2018",-1.65%
"Oct. 4, 2018",0.20%
"Oct. 3, 2018",0.53%
"Oct. 2, 2018",-0.51%
"Oct. 1, 2018",1.16%
"Sept. 28, 2018",1.27%
"Sept. 27, 2018",2.33%
"Sept. 26, 2018",3.03%
"Sept. 25, 2018",1.60%
"Sept. 24, 2018",0.42%
"Sept. 21, 2018",-0.61%
"Sept. 20, 2018",0.19%
"Sept. 19, 2018",0.53%
"Sept. 18, 2018",-1.24%
"Sept. 17, 2018",-1.52%
"Sept. 14, 2018",-2.45%
"Sept. 13, 2018",-2.90%
"Sept. 12, 2018",-2.39%
"Sept. 11, 2018",-2.36%
"Sept. 10, 2018",-4.02%
"Sept. 7, 2018",-3.20%
"Sept. 6, 2018",-3.61%
"Sept. 5, 2018",-3.13%
"Sept. 4, 2018",-1.31%
"Aug. 31, 2018",-0.50%
"Aug. 30, 2018",-1.00%
"Aug. 29, 2018",-0.86%
"Aug. 28, 2018",-1.89%
"Aug. 27, 2018",-2.12%
"Aug. 24, 2018",-3.07%
"Aug. 23, 2018",-2.55%
"Aug. 22, 2018",-2.41%
"Aug. 21, 2018",-3.40%
"Aug. 20, 2018",-3.94%
"Aug. 17, 2018",-4.22%
"Aug. 16, 2018",-3.76%
"Aug. 15, 2018",-2.49%
"Aug. 14, 2018",-1.70%
"Aug. 13, 2018",-1.53%
"Aug. 10, 2018",-1.20%
"Aug. 9, 2018",-1.28%
"Aug. 8, 2018",-0.91%
"Aug. 7, 2018",-0.90%
"Aug. 6, 2018",-0.87%
"Aug. 3, 2018",-0.68%
"Aug. 2, 2018",-0.84%
"Aug. 1, 2018",-0.18%
"July 31, 2018",-1.31%
"July 30, 2018",-0.28%
"July 27, 2018",-1.11%
"July 26, 2018",-1.45%
"July 25, 2018",-0.18%
"July 24, 2018",0.41%
"July 23, 2018",0.53%
"July 20, 2018",-0.15%
"July 19, 2018",-1.47%
"July 18, 2018",-0.43%
"July 17, 2018",-0.76%
"July 16, 2018",-0.87%
"July 13, 2018",-0.95%
"July 12, 2018",-1.82%
"July 11, 2018",-1.84%
"July 10, 2018",-0.41%
"July 9, 2018",0.47%
"July 6, 2018",-3.42%
"July 5, 2018",-2.67%
"July 3, 2018",-2.16%
"July 2, 2018",-2.15%
"June 29, 2018",-1.55%
"June 28, 2018",-1.53%
"June 27, 2018",-0.96%
"June 26, 2018",-0.06%
"June 25, 2018",0.43%
"June 22, 2018",2.09%
"June 21, 2018",2.39%
"June 20, 2018",2.74%
"June 19, 2018",2.79%
"June 18, 2018",3.93%
"June 15, 2018",5.15%
"June 14, 2018",6.27%
"June 13, 2018",7.44%
"June 12, 2018",7.75%
"June 11, 2018",8.35%
"June 8, 2018",6.56%
"June 7, 2018",6.16%
"June 6, 2018",6.78%
"June 5, 2018",3.91%
"June 4, 2018",2.89%
"June 1, 2018",2.39%
"May 31, 2018",0.52%
"May 30, 2018",0.19%
"May 29, 2018",1.14%
"May 25, 2018",1.07%
"May 24, 2018",1.22%
"May 23, 2018",2.57%
"May 22, 2018",4.72%
"May 21, 2018",4.06%
"May 18, 2018",4.20%
"May 17, 2018",4.76%
"May 16, 2018",4.13%
"May 15, 2018",3.24%
"May 14, 2018",3.38%
"May 11, 2018",2.87%
"May 10, 2018",3.83%
"May 9, 2018",4.28%
"May 8, 2018",3.01%
"May 7, 2018",0.15%
"May 4, 2018",-0.47%
"May 3, 2018",-0.20%
"May 2, 2018",0.42%
"May 1, 2018",0.51%
"April 30, 2018",0.01%
"April 27, 2018",0.04%
"April 26, 2018",1.30%
"April 25, 2018",2.47%
"April 24, 2018",2.49%
"April 23, 2018",3.52%
"April 20, 2018",4.19%
"April 19, 2018",2.68%
"April 18, 2018",3.65%
"April 17, 2018",3.05%
"April 16, 2018",4.02%
"April 13, 2018",5.61%
"April 12, 2018",5.28%
"April 11, 2018",4.00%
"April 10, 2018",3.65%
"April 9, 2018",2.26%
"April 6, 2018",1.96%
"April 5, 2018",1.41%
"April 4, 2018",2.53%
"April 3, 2018",1.94%
"April 2, 2018",2.75%
"March 29, 2018",0.87%
"March 28, 2018",2.12%
"March 27, 2018",2.23%
"March 26, 2018",4.15%
"March 23, 2018",5.77%
"March 22, 2018",4.01%
"March 21, 2018",4.05%
"March 20, 2018",3.62%
"March 19, 2018",3.49%
"March 16, 2018",2.95%
"March 15, 2018",4.30%
"March 14, 2018",4.57%
"March 13, 2018",5.61%
"March 12, 2018",4.99%
"March 9, 2018",5.81%
"March 8, 2018",6.06%
"March 7, 2018",6.62%
"March 6, 2018",5.90%
"March 5, 2018",3.64%
"March 2, 2018",5.73%
"March 1, 2018",6.56%
"Feb. 28, 2018",5.66%
"Feb. 27, 2018",4.53%
"Feb. 26, 2018",2.91%
"Feb. 23, 2018",1.82%
"Feb. 22, 2018",5.10%
"Feb. 21, 2018",4.84%
"Feb. 20, 2018",2.86%
"Feb. 16, 2018",1.48%
"Feb. 15, 2018",2.48%
"Feb. 14, 2018",5.21%
"Feb. 13, 2018",4.13%
"Feb. 12, 2018",5.38%
"Feb. 9, 2018",4.71%
"Feb. 8, 2018",10.35%
"Feb. 7, 2018",9.10%
"Feb. 6, 2018",9.49%
"Feb. 5, 2018",7.17%
"Feb. 2, 2018",5.72%
"Feb. 1, 2018",5.38%
"Jan. 31, 2018",2.73%
"Jan. 30, 2018",3.72%
"Jan. 29, 2018",4.11%
"Jan. 26, 2018",2.21%
"Jan. 25, 2018",2.54%
"Jan. 24, 2018",4.37%
"Jan. 23, 2018",3.76%
"Jan. 22, 2018",5.21%
"Jan. 19, 2018",5.47%
"Jan. 18, 2018",5.03%
"Jan. 17, 2018",4.28%
"Jan. 16, 2018",4.90%
"Jan. 12, 2018",4.79%
"Jan. 11, 2018",4.63%
"Jan. 10, 2018",5.03%
"Jan. 9, 2018",2.25%
"Jan. 8, 2018",0.92%
"Jan. 5, 2018",2.12%
"Jan. 4, 2018",2.05%
"Jan. 3, 2018",0.89%
"Jan. 2, 2018",0.37%
"Dec. 29, 2017",-0.65%
"Dec. 28, 2017",-0.92%
"Dec. 27, 2017",-0.16%
"Dec. 26, 2017",0.53%
"Dec. 22, 2017",-0.14%
"Dec. 21, 2017",0.41%
"Dec. 20, 2017",-0.14%
"Dec. 19, 2017",-1.48%
"Dec. 18, 2017",-2.98%
"Dec. 15, 2017",-3.83%
"Dec. 14, 2017",-3.65%
"Dec. 13, 2017",-4.31%
"Dec. 12, 2017",-4.49%
"Dec. 11, 2017",-7.94%
"Dec. 8, 2017",-7.25%
"Dec. 7, 2017",-6.48%
"Dec. 6, 2017",-6.54%
"Dec. 5, 2017",-6.20%
"Dec. 4, 2017",-7.11%
"Dec. 1, 2017",-8.07%
"Nov. 30, 2017",-8.37%
"Nov. 29, 2017",-7.97%
"Nov. 28, 2017",-8.21%
"Nov. 27, 2017",-7.55%
"Nov. 24, 2017",-6.94%
"Nov. 22, 2017",-6.85%
"Nov. 21, 2017",-7.21%
"Nov. 20, 2017",-7.21%
"Nov. 17, 2017",-7.41%
"Nov. 16, 2017",-7.91%
"Nov. 15, 2017",-8.50%
"Nov. 14, 2017",-9.19%
"Nov. 13, 2017",-7.55%
"Nov. 10, 2017",-7.11%
"Nov. 9, 2017",-7.62%
"Nov. 8, 2017",-7.38%
"Nov. 7, 2017",-7.69%
"Nov. 6, 2017",-6.57%
"Nov. 3, 2017",-7.60%
"Nov. 2, 2017",-7.79%
"Nov. 1, 2017",-7.02%
"Oct. 31, 2017",-7.30%
"Oct. 30, 2017",-6.75%
"Oct. 27, 2017",-6.71%
"Oct. 26, 2017",-6.07%
"Oct. 25, 2017",-5.64%
"Oct. 24, 2017",-6.60%
"Oct. 23, 2017",-6.58%
"Oct. 20, 2017",-8.51%
"Oct. 19, 2017",-8.51%
"Oct. 18, 2017",-7.68%
"Oct. 17, 2017",-7.59%
"Oct. 16, 2017",-7.12%
"Oct. 13, 2017",-6.77%
"Oct. 12, 2017",-6.31%
"Oct. 11, 2017",-5.43%
"Oct. 10, 2017",-5.14%
"Oct. 9, 2017",-4.00%
"Oct. 6, 2017",-3.40%
"Oct. 5, 2017",-3.50%
"Oct. 4, 2017",-3.02%
"Oct. 3, 2017",-1.98%
"Oct. 2, 2017",-2.76%
"Sept. 29, 2017",-1.83%
"Sept. 28, 2017",-2.71%
"Sept. 27, 2017",-1.97%
"Sept. 26, 2017",-3.99%
"Sept. 25, 2017",-4.38%
"Sept. 22, 2017",-2.95%
"Sept. 21, 2017",-3.45%
"Sept. 20, 2017",-3.33%
"Sept. 19, 2017",-4.17%
"Sept. 18, 2017",-4.17%
"Sept. 15, 2017",-5.06%
"Sept. 14, 2017",-4.67%
"Sept. 13, 2017",-3.58%
"Sept. 12, 2017",-4.49%
"Sept. 11, 2017",-6.78%
"Sept. 8, 2017",-5.51%
"Sept. 7, 2017",-5.59%
"Sept. 6, 2017",-4.94%
"Sept. 5, 2017",-5.93%
"Sept. 1, 2017",-5.83%
"Aug. 31, 2017",-6.13%
"Aug. 30, 2017",-6.61%
"Aug. 29, 2017",-6.80%
"Aug. 28, 2017",-7.03%
"Aug. 25, 2017",-6.72%
"Aug. 24, 2017",-6.55%
"Aug. 23, 2017",-6.54%
"Aug. 22, 2017",-6.00%
"Aug. 21, 2017",-4.97%
"Aug. 18, 2017",-4.89%
"Aug. 17, 2017",-4.41%
"Aug. 16, 2017",-4.78%
"Aug. 15, 2017",-4.28%
"Aug. 14, 2017",-3.66%
"Aug. 11, 2017",-2.83%
"Aug. 10, 2017",-3.81%
"Aug. 9, 2017",-3.26%
"Aug. 8, 2017",-3.84%
"Aug. 7, 2017",-2.81%
"Aug. 4, 2017",-3.15%
"Aug. 3, 2017",-2.85%
"Aug. 2, 2017",-2.39%
"Aug. 1, 2017",-2.04%
"July 31, 2017",-1.29%
"July 28, 2017",-1.40%
"July 27, 2017",-1.59%
"July 26, 2017",-1.71%
"July 25, 2017",-0.76%
"July 24, 2017",-0.97%
"July 21, 2017",-2.04%
"July 20, 2017",-1.36%
"July 19, 2017",-0.51%
"July 18, 2017",0.03%
"July 17, 2017",0.88%
"July 14, 2017",1.74%
"July 13, 2017",2.38%
"July 12, 2017",1.79%
"July 11, 2017",2.91%
"July 10, 2017",2.64%
"July 7, 2017",2.74%
"July 6, 2017",3.49%
"July 5, 2017",3.28%
"July 3, 2017",2.76%
"June 30, 2017",1.75%
"June 29, 2017",1.69%
"June 28, 2017",0.53%
"June 27, 2017",-0.47%
"June 26, 2017",-1.43%
"June 23, 2017",-0.56%
"June 22, 2017",-1.15%
"June 21, 2017",-1.50%
"June 20, 2017",-2.57%
"June 19, 2017",-2.05%
"June 16, 2017",-2.55%
"June 15, 2017",-1.51%
"June 14, 2017",-1.39%
"June 13, 2017",-1.18%
"June 12, 2017",-0.90%
"June 9, 2017",-1.18%
"June 8, 2017",-1.29%
"June 7, 2017",-2.22%
"June 6, 2017",-2.81%
"June 5, 2017",-2.91%
"June 2, 2017",-3.41%
"June 1, 2017",-2.78%
"May 31, 2017",-2.69%
"May 30, 2017",-2.19%
"May 26, 2017",-1.65%
"May 25, 2017",-1.48%
"May 24, 2017",-1.24%
"May 23, 2017",-1.80%
"May 22, 2017",-1.73%
"May 19, 2017",-0.28%
"May 18, 2017",-0.88%
"May 17, 2017",0.70%
"May 16, 2017",0.28%
"May 15, 2017",-0.65%
"May 12, 2017",-0.21%
"May 11, 2017",0.67%
"May 10, 2017",0.67%
"May 9, 2017",1.11%
"May 8, 2017",0.33%
"May 5, 2017",0.06%
"May 4, 2017",0.00%
"May 3, 2017",1.06%
"May 2, 2017",1.04%
"May 1, 2017",1.00%
"April 28, 2017",0.22%
"April 27, 2017",-0.40%
"April 26, 2017",-0.63%
"April 25, 2017",-0.49%
"April 24, 2017",-1.11%
"April 21, 2017",-0.73%
"April 20, 2017",-0.65%
"April 19, 2017",-1.28%
"April 18, 2017",-2.76%
"April 17, 2017",-2.92%
"April 13, 2017",-2.14%
"April 12, 2017",-2.85%
"April 11, 2017",-1.78%
"April 10, 2017",-1.64%
"April 7, 2017",-1.30%
"April 6, 2017",-1.64%
"April 5, 2017",-2.25%
"April 4, 2017",-1.66%
"April 3, 2017",-1.39%
"March 31, 2017",-1.42%
"March 30, 2017",-1.60%
"March 29, 2017",-2.39%
"March 28, 2017",-3.16%
"March 27, 2017",-4.44%
"March 24, 2017",-4.68%
"March 23, 2017",-4.44%
"March 22, 2017",-4.42%
"March 21, 2017",-3.47%
"March 20, 2017",-2.06%
"March 17, 2017",-2.70%
"March 16, 2017",-1.45%
"March 15, 2017",-2.24%
"March 14, 2017",-0.85%
"March 13, 2017",-1.16%
"March 10, 2017",-0.61%
"March 9, 2017",-1.03%
"March 8, 2017",-1.95%
"March 7, 2017",-3.21%
"March 6, 2017",-3.33%
"March 3, 2017",-3.56%
"March 2, 2017",-4.41%
"March 1, 2017",-4.93%
"Feb. 28, 2017",-4.80%
"Feb. 27, 2017",-4.10%
"Feb. 24, 2017",-4.61%
"Feb. 23, 2017",-3.71%
"Feb. 22, 2017",-3.53%
"Feb. 21, 2017",-3.39%
"Feb. 17, 2017",-3.15%
"Feb. 16, 2017",-2.37%
"Feb. 15, 2017",-2.34%
"Feb. 14, 2017",-2.54%
"Feb. 13, 2017",-3.28%
"Feb. 10, 2017",-3.06%
"Feb. 9, 2017",-3.00%
"Feb. 8, 2017",-3.40%
"Feb. 7, 2017",-2.60%
"Feb. 6, 2017",-2.54%
"Feb. 3, 2017",-2.61%
"Feb. 2, 2017",-2.43%
"Feb. 1, 2017",-0.85%
"Jan. 31, 2017",-2.54%
"Jan. 30, 2017",-0.73%
"Jan. 27, 2017",-0.98%
"Jan. 26, 2017",-1.47%
"Jan. 25, 2017",-1.13%
"Jan. 24, 2017",-1.44%
"Jan. 23, 2017",-1.28%
"Jan. 20, 2017",-1.42%
"Jan. 19, 2017",-1.68%
"Jan. 18, 2017",-3.19%
"Jan. 17, 2017",-3.54%
"Jan. 13, 2017",-2.47%
"Jan. 12, 2017",-2.45%
"Jan. 11, 2017",-2.90%
"Jan. 10, 2017",-2.47%
"Jan. 9, 2017",-3.47%
"Jan. 6, 2017",-5.96%
"Jan. 5, 2017",-5.24%
"Jan. 4, 2017",-4.77%
"Jan. 3, 2017",-4.66%
"Dec. 30, 2016",-4.81%
"Dec. 29, 2016",-4.99%
"Dec. 28, 2016",-3.63%
"Dec. 27, 2016",-4.99%
"Dec. 23, 2016",-4.79%
"Dec. 22, 2016",-4.72%
"Dec. 21, 2016",-3.87%
"Dec. 20, 2016",-4.32%
"Dec. 19, 2016",-3.76%
"Dec. 16, 2016",-3.22%
"Dec. 15, 2016",-2.28%
"Dec. 14, 2016",-1.50%
"Dec. 13, 2016",-3.82%
"Dec. 12, 2016",-2.73%
"Dec. 9, 2016",-1.81%
"Dec. 8, 2016",-0.02%
"Dec. 7, 2016",-0.14%
"Dec. 6, 2016",0.96%
"Dec. 5, 2016",1.33%
"Dec. 2, 2016",0.31%
"Dec. 1, 2016",1.33%
"Nov. 30, 2016",0.90%
"Nov. 29, 2016",-2.69%
"Nov. 28, 2016",-2.97%
"Nov. 25, 2016",-0.86%
"Nov. 23, 2016",1.00%
"Nov. 22, 2016",0.27%
"Nov. 21, 2016",1.48%
"Nov. 18, 2016",2.23%
"Nov. 17, 2016",2.17%
"Nov. 16, 2016",2.25%
"Nov. 15, 2016",0.59%
"Nov. 14, 2016",1.94%
"Nov. 11, 2016",3.75%
"Nov. 10, 2016",3.69%
"Nov. 9, 2016",1.81%
"Nov. 8, 2016",-2.48%
"Nov. 7, 2016",-1.72%
"Nov. 4, 2016",1.17%
"Nov. 3, 2016",1.77%
"Nov. 2, 2016",2.65%
"Nov. 1, 2016",1.56%
"Oct. 31, 2016",-0.02%
"Oct. 28, 2016",2.18%
"Oct. 27, 2016",2.46%
