date,pe_10
"March 19, 2020",44.54
"March 18, 2020",47.19
"March 17, 2020",48.14
"March 16, 2020",40.87
"March 13, 2020",47.19
"March 12, 2020",44.86
"March 11, 2020",50.11
"March 10, 2020",51.18
"March 9, 2020",50.57
"March 6, 2020",52.89
"March 5, 2020",53.32
"March 4, 2020",53.96
"March 3, 2020",51.53
"March 2, 2020",52.31
"Feb. 28, 2020",48.95
"Feb. 27, 2020",50.55
"Feb. 26, 2020",52.80
"Feb. 25, 2020",51.78
"Feb. 24, 2020",52.56
"Feb. 21, 2020",52.88
"Feb. 20, 2020",53.08
"Feb. 19, 2020",53.22
"Feb. 18, 2020",53.76
"Feb. 14, 2020",53.78
"Feb. 13, 2020",53.14
"Feb. 12, 2020",52.41
"Feb. 11, 2020",52.22
"Feb. 10, 2020",52.04
"Feb. 7, 2020",51.80
"Feb. 6, 2020",51.54
"Feb. 5, 2020",51.23
"Feb. 4, 2020",50.98
"Feb. 3, 2020",51.20
"Jan. 31, 2020",50.84
"Jan. 30, 2020",50.75
"Jan. 29, 2020",50.21
"Jan. 28, 2020",49.77
"Jan. 27, 2020",49.64
"Jan. 24, 2020",49.82
"Jan. 23, 2020",49.76
"Jan. 22, 2020",49.52
"Jan. 21, 2020",49.59
"Jan. 17, 2020",49.42
"Jan. 16, 2020",49.08
"Jan. 15, 2020",48.46
"Jan. 14, 2020",48.09
"Jan. 13, 2020",48.11
"Jan. 10, 2020",47.72
"Jan. 9, 2020",47.46
"Jan. 8, 2020",47.28
"Jan. 7, 2020",47.36
"Jan. 6, 2020",47.19
"Jan. 3, 2020",47.14
"Jan. 2, 2020",47.13
"Dec. 31, 2019",47.59
"Dec. 30, 2019",47.87
"Dec. 27, 2019",47.71
"Dec. 26, 2019",47.30
"Dec. 24, 2019",47.37
"Dec. 23, 2019",47.30
"Dec. 20, 2019",47.88
"Dec. 19, 2019",47.18
"Dec. 18, 2019",47.54
"Dec. 17, 2019",47.28
"Dec. 16, 2019",47.37
"Dec. 13, 2019",46.91
"Dec. 12, 2019",46.72
"Dec. 11, 2019",46.87
"Dec. 10, 2019",46.64
"Dec. 9, 2019",46.87
"Dec. 6, 2019",47.02
"Dec. 5, 2019",46.95
"Dec. 4, 2019",46.50
"Dec. 3, 2019",46.15
"Dec. 2, 2019",46.07
"Nov. 29, 2019",46.48
"Nov. 27, 2019",46.38
