date,altman_z_score
"Dec. 31, 2019",0.9814
"Sept. 30, 2019",1.034
"June 30, 2019",0.9825
"March 31, 2019",1.021
"Dec. 31, 2018",0.9535
"Sept. 30, 2018",0.9669
"June 30, 2018",0.942
"March 31, 2018",0.8851
"Dec. 31, 2017",0.9176
"Sept. 30, 2017",0.9389
"June 30, 2017",0.925
"March 31, 2017",0.9171
"Dec. 31, 2016",0.91
"Sept. 30, 2016",0.9311
"June 30, 2016",0.9459
"March 31, 2016",0.9407
"Dec. 31, 2015",0.8899
"Sept. 30, 2015",0.8798
"June 30, 2015",0.8126
"March 31, 2015",0.8765
"Dec. 31, 2014",0.9401
"Sept. 30, 2014",0.9152
"June 30, 2014",0.927
"March 31, 2014",0.9056
"Dec. 31, 2013",0.869
"Sept. 30, 2013",0.816
"June 30, 2013",0.8083
"March 31, 2013",0.8728
"Dec. 31, 2012",0.843
"Sept. 30, 2012",0.8347
"June 30, 2012",0.8463
"March 31, 2012",0.8417
"Dec. 31, 2011",0.8862
"Sept. 30, 2011",0.9898
"June 30, 2011",0.9007
"March 31, 2011",0.8931
"Dec. 31, 2010",0.9053
"Sept. 30, 2010",
"June 30, 2010",0.9158
"March 31, 2010",0.94
"Dec. 31, 2009",0.9616
"Sept. 30, 2009",0.9263
"June 30, 2009",0.8652
"March 31, 2009",0.8518
"Dec. 31, 2008",0.9358
"Sept. 30, 2008",1.055
"June 30, 2008",1.069
"March 31, 2008",1.055
"Dec. 31, 2007",1.182
"Sept. 30, 2007",1.182
"June 30, 2007",1.129
"March 31, 2007",1.174
"Dec. 31, 2006",1.187
"Sept. 30, 2006",1.255
"June 30, 2006",1.248
"March 31, 2006",1.256
"Dec. 31, 2005",1.316
"Sept. 30, 2005",1.373
"June 30, 2005",1.350
"March 31, 2005",1.174
"Dec. 31, 2004",1.134
"Sept. 30, 2004",1.128
"June 30, 2004",1.321
"March 31, 2004",1.358
"Dec. 31, 2003",1.220
"Sept. 30, 2003",1.240
"June 30, 2003",1.193
"March 31, 2003",1.148
"Dec. 31, 2002",1.287
"Sept. 30, 2002",1.456
"June 30, 2002",1.460
"March 31, 2002",1.739
"Dec. 31, 2001",1.633
"Sept. 30, 2001",1.681
"June 30, 2001",1.722
"March 31, 2001",1.489
"Dec. 31, 2000",1.546
"Sept. 30, 2000",0.7768
"June 30, 2000",0.9227
"March 31, 2000",0.8434
"Dec. 31, 1999",0.9121
"Sept. 30, 1999",1.744
"June 30, 1999",1.484
"March 31, 1999",1.466
"Dec. 31, 1998",1.554
"Sept. 30, 1998",1.762
"June 30, 1998",1.967
"March 31, 1998",2.241
"Dec. 31, 1997",2.508
