date,tobin_q
"Dec. 31, 2019",0.9988
"Sept. 30, 2019",1.02
"June 30, 2019",0.9936
"March 31, 2019",0.9908
"Dec. 31, 2018",0.9172
"Sept. 30, 2018",0.89
"June 30, 2018",0.8817
"March 31, 2018",0.8566
"Dec. 31, 2017",0.8762
"Sept. 30, 2017",0.857
"June 30, 2017",0.8426
"March 31, 2017",0.8525
"Dec. 31, 2016",0.8261
"Sept. 30, 2016",0.7968
"June 30, 2016",0.8591
"March 31, 2016",0.8303
"Dec. 31, 2015",0.7421
"Sept. 30, 2015",0.7137
"June 30, 2015",0.6776
"March 31, 2015",0.7265
"Dec. 31, 2014",0.80
"Sept. 30, 2014",0.6994
"June 30, 2014",0.7453
"March 31, 2014",0.7609
"Dec. 31, 2013",0.7017
"Sept. 30, 2013",0.6112
"June 30, 2013",0.6064
"March 31, 2013",0.6186
"Dec. 31, 2012",0.5553
"Sept. 30, 2012",0.5893
"June 30, 2012",0.6207
"March 31, 2012",0.6145
"Dec. 31, 2011",0.6007
"Sept. 30, 2011",0.5592
"June 30, 2011",0.562
"March 31, 2011",0.5578
"Dec. 31, 2010",0.5567
"Sept. 30, 2010",
"June 30, 2010",0.5129
"March 31, 2010",0.5462
"Dec. 31, 2009",0.5673
"Sept. 30, 2009",0.5278
"June 30, 2009",0.5405
"March 31, 2009",0.5178
"Dec. 31, 2008",0.6212
"Sept. 30, 2008",0.6865
"June 30, 2008",0.7083
"March 31, 2008",0.7465
"Dec. 31, 2007",0.8397
"Sept. 30, 2007",0.812
"June 30, 2007",0.7764
"March 31, 2007",0.8184
"Dec. 31, 2006",0.8537
"Sept. 30, 2006",0.8676
"June 30, 2006",0.8651
"March 31, 2006",0.8609
"Dec. 31, 2005",0.8537
"Sept. 30, 2005",0.8589
"June 30, 2005",0.9156
"March 31, 2005",0.8547
"Dec. 31, 2004",0.8671
"Sept. 30, 2004",0.8209
"June 30, 2004",0.7847
"March 31, 2004",0.8191
"Dec. 31, 2003",0.8349
"Sept. 30, 2003",0.8246
"June 30, 2003",0.8645
"March 31, 2003",0.7941
"Dec. 31, 2002",0.8049
"Sept. 30, 2002",0.8598
"June 30, 2002",0.9323
"March 31, 2002",0.9433
"Dec. 31, 2001",0.9255
"Sept. 30, 2001",0.8592
"June 30, 2001",0.9382
"March 31, 2001",0.9288
"Dec. 31, 2000",0.9882
"Sept. 30, 2000",0.909
"June 30, 2000",0.8349
"March 31, 2000",0.7841
"Dec. 31, 1999",0.8037
"Sept. 30, 1999",0.8395
"June 30, 1999",0.896
"March 31, 1999",0.8705
"Dec. 31, 1998",0.9681
"Sept. 30, 1998",0.919
"June 30, 1998",0.9297
"March 31, 1998",0.9759
"Dec. 31, 1997",0.9869
