date,eps_ttm
"Dec. 31, 2019",3.35
"Sept. 30, 2019",3.25
"June 30, 2019",3.23
"March 31, 2019",3.48
"Dec. 31, 2018",3.32
"Sept. 30, 2018",2.80
"June 30, 2018",2.53
"March 31, 2018",2.35
"Dec. 31, 2017",2.15
"Sept. 30, 2017",2.52
"June 30, 2017",2.86
"March 31, 2017",2.68
"Dec. 31, 2016",2.69
"Sept. 30, 2016",2.68
"June 30, 2016",2.57
"March 31, 2016",2.57
"Dec. 31, 2015",2.59
"Sept. 30, 2015",2.67
"June 30, 2015",2.46
"March 31, 2015",2.46
"Dec. 31, 2014",2.41
"Sept. 30, 2014",2.36
"June 30, 2014",2.40
"March 31, 2014",2.18
"Dec. 31, 2013",1.18
"Sept. 30, 2013",-3.73
"June 30, 2013",-3.43
"March 31, 2013",-2.95
"Dec. 31, 2012",-4.01
"Sept. 30, 2012",0.85
"June 30, 2012",0.49
"March 31, 2012",0.19
"Dec. 31, 2011",2.14
"Sept. 30, 2011",2.25
"June 30, 2011",0.37
"March 31, 2011",0.44
"Dec. 31, 2010",0.58
"Sept. 30, 2010",0.67
"June 30, 2010",2.41
"March 31, 2010",2.54
"Dec. 31, 2009",2.77
"Sept. 30, 2009",2.74
"June 30, 2009",2.67
"March 31, 2009",2.88
"Dec. 31, 2008",2.88
"Sept. 30, 2008",3.13
"June 30, 2008",3.34
"March 31, 2008",3.05
"Dec. 31, 2007",2.98
"Sept. 30, 2007",2.75
"June 30, 2007",2.99
"March 31, 2007",2.90
"Dec. 31, 2006",2.65
"Sept. 30, 2006",2.44
"June 30, 2006",2.39
"March 31, 2006",2.72
"Dec. 31, 2005",3.00
"Sept. 30, 2005",3.32
"June 30, 2005",3.15
"March 31, 2005",2.87
"Dec. 31, 2004",2.80
"Sept. 30, 2004",2.63
"June 30, 2004",3.13
"March 31, 2004",3.16
"Dec. 31, 2003",3.24
"Sept. 30, 2003",2.74
"June 30, 2003",2.67
"March 31, 2003",2.79
"Dec. 31, 2002",2.58
"Sept. 30, 2002",3.19
"June 30, 2002",3.50
"March 31, 2002",3.39
"Dec. 31, 2001",3.40
"Sept. 30, 2001",3.25
"June 30, 2001",3.18
"March 31, 2001",3.32
"Dec. 31, 2000",3.34
"Sept. 30, 2000",3.11
"June 30, 2000",3.06
"March 31, 2000",2.86
"Dec. 31, 1999",2.81
"Sept. 30, 1999",3.04
"June 30, 1999",2.95
"March 31, 1999",2.93
"Dec. 31, 1998",2.82
"Sept. 30, 1998",2.59
"June 30, 1998",2.43
"March 31, 1998",2.40
"Dec. 31, 1997",2.44
