date,historical_monthly_var_5_all
"Feb. 29, 2020",7.18%
"Jan. 31, 2020",7.20%
"Dec. 31, 2019",7.21%
"Nov. 30, 2019",7.21%
"Oct. 31, 2019",7.23%
"Sept. 30, 2019",7.25%
"Aug. 31, 2019",7.25%
"July 31, 2019",7.27%
"June 30, 2019",7.28%
"May 31, 2019",7.30%
"April 30, 2019",7.31%
"March 31, 2019",7.32%
"Feb. 28, 2019",7.32%
"Jan. 31, 2019",7.35%
"Dec. 31, 2018",7.32%
"Nov. 30, 2018",7.32%
"Oct. 31, 2018",7.36%
"Sept. 30, 2018",7.37%
"Aug. 31, 2018",7.39%
"July 31, 2018",7.40%
"June 30, 2018",7.41%
"May 31, 2018",7.42%
"April 30, 2018",7.43%
"March 31, 2018",7.45%
"Feb. 28, 2018",7.46%
"Jan. 31, 2018",7.45%
"Dec. 31, 2017",7.29%
"Nov. 30, 2017",7.30%
"Oct. 31, 2017",7.32%
"Sept. 30, 2017",7.32%
"Aug. 31, 2017",7.37%
"July 31, 2017",7.38%
"June 30, 2017",7.39%
"May 31, 2017",7.40%
"April 30, 2017",7.42%
"March 31, 2017",7.43%
"Feb. 28, 2017",7.45%
"Jan. 31, 2017",7.46%
"Dec. 31, 2016",7.47%
"Nov. 30, 2016",7.47%
"Oct. 31, 2016",7.47%
"Sept. 30, 2016",7.48%
"Aug. 31, 2016",7.52%
"July 31, 2016",7.52%
"June 30, 2016",7.53%
"May 31, 2016",7.56%
"April 30, 2016",7.58%
"March 31, 2016",7.59%
"Feb. 29, 2016",7.60%
"Jan. 31, 2016",7.61%
"Dec. 31, 2015",7.62%
"Nov. 30, 2015",7.64%
"Oct. 31, 2015",7.65%
"Sept. 30, 2015",7.66%
"Aug. 31, 2015",7.65%
"July 31, 2015",7.65%
"June 30, 2015",7.66%
"May 31, 2015",7.70%
"April 30, 2015",7.74%
"March 31, 2015",7.74%
"Feb. 28, 2015",7.75%
"Jan. 31, 2015",7.65%
"Dec. 31, 2014",7.66%
"Nov. 30, 2014",7.67%
"Oct. 31, 2014",7.73%
"Sept. 30, 2014",7.74%
"Aug. 31, 2014",7.74%
"July 31, 2014",7.76%
"June 30, 2014",7.77%
"May 31, 2014",7.78%
"April 30, 2014",7.78%
"March 31, 2014",7.79%
"Feb. 28, 2014",7.80%
"Jan. 31, 2014",7.83%
"Dec. 31, 2013",7.88%
"Nov. 30, 2013",7.90%
"Oct. 31, 2013",7.92%
"Sept. 30, 2013",7.93%
"Aug. 31, 2013",7.91%
"July 31, 2013",7.92%
"June 30, 2013",7.93%
"May 31, 2013",7.93%
"April 30, 2013",7.93%
"March 31, 2013",7.96%
"Feb. 28, 2013",7.98%
"Jan. 31, 2013",7.98%
"Dec. 31, 2012",7.99%
"Nov. 30, 2012",7.99%
"Oct. 31, 2012",7.78%
"Sept. 30, 2012",7.78%
"Aug. 31, 2012",7.79%
"July 31, 2012",7.81%
"June 30, 2012",7.86%
"May 31, 2012",7.89%
"April 30, 2012",7.91%
"March 31, 2012",7.93%
"Feb. 29, 2012",7.93%
"Jan. 31, 2012",7.93%
"Dec. 31, 2011",7.97%
"Nov. 30, 2011",7.98%
"Oct. 31, 2011",7.99%
"Sept. 30, 2011",8.00%
"Aug. 31, 2011",8.07%
"July 31, 2011",8.02%
"June 30, 2011",8.08%
"May 31, 2011",8.09%
"April 30, 2011",8.14%
"March 31, 2011",8.17%
"Feb. 28, 2011",8.20%
"Jan. 31, 2011",8.20%
"Dec. 31, 2010",8.23%
"Nov. 30, 2010",8.23%
"Oct. 31, 2010",8.25%
"Sept. 30, 2010",8.26%
"Aug. 31, 2010",8.27%
"July 31, 2010",8.28%
"June 30, 2010",8.30%
"May 31, 2010",8.31%
"April 30, 2010",8.26%
"March 31, 2010",8.26%
"Feb. 28, 2010",8.27%
"Jan. 31, 2010",8.09%
"Dec. 31, 2009",7.99%
"Nov. 30, 2009",8.00%
"Oct. 31, 2009",8.07%
"Sept. 30, 2009",8.09%
"Aug. 31, 2009",8.12%
"July 31, 2009",8.16%
"June 30, 2009",8.19%
"May 31, 2009",8.20%
"April 30, 2009",8.22%
"March 31, 2009",8.25%
"Feb. 28, 2009",7.93%
"Jan. 31, 2009",7.77%
"Dec. 31, 2008",7.78%
"Nov. 30, 2008",7.78%
"Oct. 31, 2008",7.73%
"Sept. 30, 2008",7.38%
"Aug. 31, 2008",7.40%
"July 31, 2008",7.40%
"June 30, 2008",7.42%
"May 31, 2008",7.42%
"April 30, 2008",7.43%
"March 31, 2008",7.46%
"Feb. 29, 2008",7.47%
"Jan. 31, 2008",7.19%
"Dec. 31, 2007",7.05%
"Nov. 30, 2007",7.07%
"Oct. 31, 2007",7.09%
"Sept. 30, 2007",7.10%
"Aug. 31, 2007",7.11%
"July 31, 2007",7.14%
"June 30, 2007",7.16%
"May 31, 2007",7.05%
"April 30, 2007",7.06%
"March 31, 2007",7.09%
"Feb. 28, 2007",7.05%
"Jan. 31, 2007",7.06%
"Dec. 31, 2006",7.09%
"Nov. 30, 2006",7.11%
"Oct. 31, 2006",7.13%
"Sept. 30, 2006",7.16%
"Aug. 31, 2006",7.16%
"July 31, 2006",7.17%
"June 30, 2006",7.18%
"May 31, 2006",7.20%
"April 30, 2006",7.24%
"March 31, 2006",7.25%
"Feb. 28, 2006",7.27%
"Jan. 31, 2006",7.37%
"Dec. 31, 2005",7.39%
"Nov. 30, 2005",7.42%
"Oct. 31, 2005",7.43%
"Sept. 30, 2005",7.22%
"Aug. 31, 2005",7.25%
"July 31, 2005",7.25%
"June 30, 2005",7.35%
"May 31, 2005",7.38%
"April 30, 2005",7.41%
"March 31, 2005",7.43%
"Feb. 28, 2005",7.44%
"Jan. 31, 2005",7.47%
"Dec. 31, 2004",7.48%
"Nov. 30, 2004",7.49%
"Oct. 31, 2004",7.52%
"Sept. 30, 2004",7.52%
"Aug. 31, 2004",7.54%
"July 31, 2004",7.57%
"June 30, 2004",7.60%
"May 31, 2004",7.61%
"April 30, 2004",7.61%
"March 31, 2004",7.62%
"Feb. 29, 2004",7.67%
"Jan. 31, 2004",7.73%
"Dec. 31, 2003",7.75%
"Nov. 30, 2003",7.77%
"Oct. 31, 2003",7.78%
"Sept. 30, 2003",7.78%
"Aug. 31, 2003",7.82%
"July 31, 2003",7.82%
"June 30, 2003",7.92%
"May 31, 2003",7.93%
"April 30, 2003",7.97%
