date,historical_daily_var_1_all
"June 30, 1996",1.79%
"May 31, 1996",1.79%
"April 30, 1996",1.80%
"March 31, 1996",1.72%
"Feb. 29, 1996",1.61%
"Jan. 31, 1996",1.65%
"Dec. 31, 1995",1.70%
"Nov. 30, 1995",1.72%
"Oct. 31, 1995",1.73%
"Sept. 30, 1995",1.74%
"Aug. 31, 1995",1.76%
"July 31, 1995",1.72%
"June 30, 1995",1.79%
"May 31, 1995",1.55%
"April 30, 1995",1.62%
"March 31, 1995",1.68%
"Feb. 28, 1995",1.43%
"Jan. 31, 1995",1.49%
"Dec. 31, 1994",1.56%
"Nov. 30, 1994",1.65%
